target_id	length	eff_length	Aipadur_4	Aipadur_4_tpm
arahy.Tifrunner.gnm2.ann1.5T13S1.1	630	446.368	0	0
arahy.Tifrunner.gnm2.ann1.XUL2I1.1	225	66.0362	0	0
arahy.Tifrunner.gnm2.ann1.SEC0EX.1	675	491.329	31.9793	0.932449
arahy.Tifrunner.gnm2.ann1.DK1M71.1	810	626.259	11.5118	0.263341
arahy.Tifrunner.gnm2.ann1.MMBS5J.1	2985	2801.23	46.1526	0.236035
arahy.Tifrunner.gnm2.ann1.BSM8HV.1	414	231.927	22.3241	1.37896
arahy.Tifrunner.gnm2.ann1.4YP4NP.1	819	635.259	24.75	0.558153
arahy.Tifrunner.gnm2.ann1.YN028F.1	1806	1622.23	16.0443	0.141689
arahy.Tifrunner.gnm2.ann1.2C4LEC.1	273	102.803	0	0
arahy.Tifrunner.gnm2.ann1.QP3LBN.1	1386	1202.23	0	0
arahy.Tifrunner.gnm2.ann1.HR67QF.1	1455	1271.23	13.3437	0.150376
arahy.Tifrunner.gnm2.ann1.PH6WQ4.1	1596	1412.23	0	0
arahy.Tifrunner.gnm2.ann1.EMWD5T.1	2250	2066.23	109.073	0.756253
arahy.Tifrunner.gnm2.ann1.5G1Q9A.1	2157	1973.23	83.7756	0.60823
arahy.Tifrunner.gnm2.ann1.T5288F.3	4164	3980.23	124.875	0.449465
arahy.Tifrunner.gnm2.ann1.JH3Q74.1	612	428.39	2.4	0.0802604
arahy.Tifrunner.gnm2.ann1.YAZD4X.1	786	602.259	413.282	9.83089
arahy.Tifrunner.gnm2.ann1.L0EE17.1	522	338.615	3	0.126924
arahy.Tifrunner.gnm2.ann1.G5P3ND.1	2652	2468.23	0.0198616	0.000115281
arahy.Tifrunner.gnm2.ann1.KAEX6H.1	336	158.015	0	0
arahy.Tifrunner.gnm2.ann1.Q4Q9CX.1	543	359.51	39.9748	1.59296
arahy.Tifrunner.gnm2.ann1.0WAD2K.1	420	237.75	0	0
arahy.Tifrunner.gnm2.ann1.B9QMIW.1	984	800.247	980.823	17.5588
arahy.Tifrunner.gnm2.ann1.RVXB0U.1	780	596.259	38	0.913015
arahy.Tifrunner.gnm2.ann1.PN2V7H.1	972	788.247	1	0.0181747
arahy.Tifrunner.gnm2.ann1.NJ4UUV.1	1458	1274.23	239.814	2.69621
arahy.Tifrunner.gnm2.ann1.S5KEUT.1	1641	1457.23	0	0
arahy.Tifrunner.gnm2.ann1.FN5JDS.1	525	341.586	0	0
arahy.Tifrunner.gnm2.ann1.5V2EV5.1	261	93.0732	292.579	45.0348
arahy.Tifrunner.gnm2.ann1.F8YCDX.1	660	476.345	2	0.0601503
arahy.Tifrunner.gnm2.ann1.MZFE1X.1	1035	851.234	45.4188	0.764392
arahy.Tifrunner.gnm2.ann1.FQK9B4.1	1770	1586.23	171.832	1.5519
arahy.Tifrunner.gnm2.ann1.UGD320.1	405	223.204	0	0
arahy.Tifrunner.gnm2.ann1.S4MMCZ.1	1542	1358.23	164.181	1.73172
arahy.Tifrunner.gnm2.ann1.D29P6J.1	696	512.296	5.14572	0.143898
arahy.Tifrunner.gnm2.ann1.6BZ3LL.1	588	404.411	66.2222	2.3459
arahy.Tifrunner.gnm2.ann1.RLIZ91.1	555	371.45	533.498	20.576
arahy.Tifrunner.gnm2.ann1.M69XSS.1	1020	836.234	15.3692	0.263301
arahy.Tifrunner.gnm2.ann1.KEU6X6.1	1164	980.234	0	0
arahy.Tifrunner.gnm2.ann1.SH4Y7X.1	1104	920.234	0	0
arahy.Tifrunner.gnm2.ann1.13F24U.1	456	273.096	0	0
arahy.Tifrunner.gnm2.ann1.YY2LD2.1	183	38.9351	0	0
arahy.Tifrunner.gnm2.ann1.0J418G.3	1338	1154.23	15.587	0.193463
arahy.Tifrunner.gnm2.ann1.QVS58C.1	516	332.643	16	0.689082
arahy.Tifrunner.gnm2.ann1.I640G9.1	1839	1655.23	22.6296	0.195861
arahy.Tifrunner.gnm2.ann1.8BN0DB.1	6708	6524.23	588.507	1.29226
arahy.Tifrunner.gnm2.ann1.RWP7TH.1	1476	1292.23	210.995	2.33916
arahy.Tifrunner.gnm2.ann1.QHJM8I.1	2328	2144.23	510	3.40743
arahy.Tifrunner.gnm2.ann1.Y2CNA9.1	1269	1085.23	7.77778	0.102674
arahy.Tifrunner.gnm2.ann1.W1VPD8.1	1251	1067.23	45.3403	0.608631
arahy.Tifrunner.gnm2.ann1.ZH29RS.1	1104	920.234	0	0
arahy.Tifrunner.gnm2.ann1.6A9P1S.1	891	707.247	0	0
arahy.Tifrunner.gnm2.ann1.64XA74.1	2772	2588.23	57.4019	0.317725
arahy.Tifrunner.gnm2.ann1.W3VJBC.1	4026	3842.23	388.696	1.44929
arahy.Tifrunner.gnm2.ann1.NGSB7J.1	186	40.6789	0	0
arahy.Tifrunner.gnm2.ann1.S6TU68.1	387	205.875	0	0
arahy.Tifrunner.gnm2.ann1.ALEU7X.1	633	449.36	1.00935	0.0321791
arahy.Tifrunner.gnm2.ann1.ZHJA83.1	3384	3200.23	194.256	0.869602
arahy.Tifrunner.gnm2.ann1.0TW07M.1	657	473.345	35.0216	1.05996
arahy.Tifrunner.gnm2.ann1.YGT1U1.1	441	258.375	8	0.443576
arahy.Tifrunner.gnm2.ann1.U8D3EY.1	555	371.45	0	0
arahy.Tifrunner.gnm2.ann1.TE3LXI.1	1386	1202.23	35.3793	0.421589
arahy.Tifrunner.gnm2.ann1.K1SYHL.1	1266	1082.23	1.33333	0.0176501
arahy.Tifrunner.gnm2.ann1.8EJJ5Z.1	345	166.31	24.6486	2.12326
arahy.Tifrunner.gnm2.ann1.1V18ID.1	1578	1394.23	79.1279	0.81306
arahy.Tifrunner.gnm2.ann1.X4NPJI.3	1863	1679.23	0	0
arahy.Tifrunner.gnm2.ann1.DYE5XP.1	1518	1334.23	3.12619	0.033567
arahy.Tifrunner.gnm2.ann1.03NJDX.1	765	581.269	13.2433	0.326399
arahy.Tifrunner.gnm2.ann1.22FLX8.1	1263	1079.23	40	0.530974
arahy.Tifrunner.gnm2.ann1.V8Z5SM.1	624	440.382	1	0.0325311
arahy.Tifrunner.gnm2.ann1.NBL2GQ.1	702	518.287	0	0
arahy.Tifrunner.gnm2.ann1.04U1FA.1	1449	1265.23	26.7536	0.302929
arahy.Tifrunner.gnm2.ann1.NFD50Z.1	990	806.247	0	0
arahy.Tifrunner.gnm2.ann1.DLN685.1	531	347.581	46	1.89597
arahy.Tifrunner.gnm2.ann1.9YG71W.1	1749	1565.23	342.289	3.13288
arahy.Tifrunner.gnm2.ann1.AW550S.1	237	74.6171	0	0
arahy.Tifrunner.gnm2.ann1.VFZ81P.1	282	110.284	0	0
arahy.Tifrunner.gnm2.ann1.9C266U.1	1152	968.234	0	0
arahy.Tifrunner.gnm2.ann1.X87B45.1	756	572.269	0	0
arahy.Tifrunner.gnm2.ann1.093LPU.1	2298	2114.23	218.848	1.48293
arahy.Tifrunner.gnm2.ann1.R1M58Z.1	354	174.693	7	0.574051
arahy.Tifrunner.gnm2.ann1.CCWV51.1	249	83.8328	0	0
arahy.Tifrunner.gnm2.ann1.G1F49J.1	414	231.927	213.006	13.1574
arahy.Tifrunner.gnm2.ann1.JT71PA.1	2295	2111.23	0	0
arahy.Tifrunner.gnm2.ann1.VA8KAZ.1	1008	824.234	21.3155	0.370488
arahy.Tifrunner.gnm2.ann1.P2WFEB.1	414	231.927	0	0
arahy.Tifrunner.gnm2.ann1.SKCH66.1	1050	866.234	5.0427	0.0833983
arahy.Tifrunner.gnm2.ann1.D742FH.1	195	45.9496	0	0
arahy.Tifrunner.gnm2.ann1.P2WC32.1	360	180.3	0	0
arahy.Tifrunner.gnm2.ann1.BEX5HG.1	1371	1187.23	0	0
arahy.Tifrunner.gnm2.ann1.WYRK4G.1	2478	2294.23	74.6304	0.466023
arahy.Tifrunner.gnm2.ann1.21TZH2.1	2142	1958.23	0	0
arahy.Tifrunner.gnm2.ann1.8L903M.1	2283	2099.23	1	0.00682446
arahy.Tifrunner.gnm2.ann1.X0GHYT.1	774	590.269	1	0.0242705
arahy.Tifrunner.gnm2.ann1.FNQ425.1	657	473.345	0	0
arahy.Tifrunner.gnm2.ann1.W79M82.1	786	602.259	2	0.0475747
arahy.Tifrunner.gnm2.ann1.N5497M.1	342	163.526	48.6358	4.26086
arahy.Tifrunner.gnm2.ann1.AQDL1Q.1	963	779.247	29.557	0.543393
arahy.Tifrunner.gnm2.ann1.R65TT7.1	639	455.36	518.048	16.2984
arahy.Tifrunner.gnm2.ann1.LB0VDM.1	2115	1931.23	6	0.0445088
arahy.Tifrunner.gnm2.ann1.7LSL9Q.1	291	117.911	1	0.1215
arahy.Tifrunner.gnm2.ann1.V4YZUQ.1	441	258.375	0	0
arahy.Tifrunner.gnm2.ann1.55K76N.1	282	110.284	5	0.649512
arahy.Tifrunner.gnm2.ann1.KYYT2T.1	579	395.431	67.837	2.45768
arahy.Tifrunner.gnm2.ann1.UDES1U.1	2166	1982.23	9.72555	0.0702891
arahy.Tifrunner.gnm2.ann1.5C4441.1	690	506.296	32.8261	0.928846
arahy.Tifrunner.gnm2.ann1.07091Z.1	1962	1778.23	85.2144	0.68652
arahy.Tifrunner.gnm2.ann1.71ALCZ.1	1542	1358.23	16	0.168762
arahy.Tifrunner.gnm2.ann1.03U3FR.1	327	149.775	0	0
arahy.Tifrunner.gnm2.ann1.Q5NV21.1	5373	5189.23	108.396	0.299253
arahy.Tifrunner.gnm2.ann1.WK1TYZ.1	1386	1202.23	0	0
arahy.Tifrunner.gnm2.ann1.H925DL.1	666	482.329	0	0
arahy.Tifrunner.gnm2.ann1.1AE9PZ.1	3174	2990.23	235.497	1.12826
arahy.Tifrunner.gnm2.ann1.ER6SHV.1	1479	1295.23	19.7185	0.218099
arahy.Tifrunner.gnm2.ann1.1U5WXB.1	1386	1202.23	4.2559	0.0507144
arahy.Tifrunner.gnm2.ann1.4CND3U.1	1650	1466.23	26.0675	0.254698
arahy.Tifrunner.gnm2.ann1.J3ZHRQ.1	303	128.41	0	0
arahy.Tifrunner.gnm2.ann1.7Y84RT.1	1059	875.234	7	0.114578
arahy.Tifrunner.gnm2.ann1.8J6NGJ.1_arahy.Tifrunner.gnm2.ann1.XBVN4R.1	1800	1616.23	233	2.06529
arahy.Tifrunner.gnm2.ann1.FU29RH.1	894	710.247	0	0
arahy.Tifrunner.gnm2.ann1.CKHB89.2	651	467.345	0	0
arahy.Tifrunner.gnm2.ann1.0Q74GS.1	849	665.259	2.24321	0.0483068
arahy.Tifrunner.gnm2.ann1.VLBL5D.1	1284	1100.23	193.058	2.51381
arahy.Tifrunner.gnm2.ann1.CSTZ0U.1	1350	1166.23	47	0.577353
arahy.Tifrunner.gnm2.ann1.L1JEHI.1	414	231.927	0	0
arahy.Tifrunner.gnm2.ann1.6PZ0D3.1	1275	1091.23	5.33229	0.0700043
arahy.Tifrunner.gnm2.ann1.081E2U.1	552	368.462	0	0
arahy.Tifrunner.gnm2.ann1.2P4AZJ.1_arahy.Tifrunner.gnm2.ann1.IQ5AU2.1	225	66.0362	2	0.433887
arahy.Tifrunner.gnm2.ann1.JFC39M.2	558	374.45	95.834	3.66653
arahy.Tifrunner.gnm2.ann1.XD3Y5M.1	543	359.51	0	0
arahy.Tifrunner.gnm2.ann1.2E6MRG.1	1110	926.234	230.22	3.56084
arahy.Tifrunner.gnm2.ann1.8J5KLD.1	1962	1778.23	32.3604	0.260708
arahy.Tifrunner.gnm2.ann1.Y7SRA8.1	1131	947.234	0	0
arahy.Tifrunner.gnm2.ann1.AS021W.1	1065	881.234	14.5587	0.236679
arahy.Tifrunner.gnm2.ann1.07YC75.1	2745	2561.23	380.087	2.126
arahy.Tifrunner.gnm2.ann1.V2YUX7.1	5559	5375.23	69.2512	0.184569
arahy.Tifrunner.gnm2.ann1.ZU7MY6.1	510	326.659	0	0
arahy.Tifrunner.gnm2.ann1.B473LU.3	5871	5687.23	567.425	1.42934
arahy.Tifrunner.gnm2.ann1.NEV66G.1	723	539.287	34	0.903208
arahy.Tifrunner.gnm2.ann1.N42FWL.1	1065	881.234	5.20146	0.0845596
arahy.Tifrunner.gnm2.ann1.2I4SWN.1	396	214.512	2732.35	182.48
arahy.Tifrunner.gnm2.ann1.EDLH5B.1	1065	881.234	45.7227	0.743309
arahy.Tifrunner.gnm2.ann1.00ZY8E.1	231	70.2499	0	0
arahy.Tifrunner.gnm2.ann1.NE1A68.1	1473	1289.23	39.8146	0.442425
arahy.Tifrunner.gnm2.ann1.48KRUQ.1	591	407.411	1553.19	54.6163
arahy.Tifrunner.gnm2.ann1.0BK39D.1	1266	1082.23	0	0
arahy.Tifrunner.gnm2.ann1.JG7RLL.1	2106	1922.23	40	0.298114
arahy.Tifrunner.gnm2.ann1.0WQ0Q9.1	2106	1922.23	2	0.0149057
arahy.Tifrunner.gnm2.ann1.Q9VKE2.1	555	371.45	2.15542	0.0831305
arahy.Tifrunner.gnm2.ann1.FJ1AK4.1	1185	1001.23	6292	90.029
arahy.Tifrunner.gnm2.ann1.R8WE5X.1	576	392.431	1	0.0365062
arahy.Tifrunner.gnm2.ann1.U7VQVC.1	645	461.353	5.2	0.161473
arahy.Tifrunner.gnm2.ann1.Q3REMF.1	1236	1052.23	13.4089	0.182562
arahy.Tifrunner.gnm2.ann1.TF0YG1.1	1170	986.234	3.41625	0.0496248
arahy.Tifrunner.gnm2.ann1.29RHWF.1	888	704.247	4.5	0.0915412
arahy.Tifrunner.gnm2.ann1.FU3306.1	600	416.404	2.84512	0.0978846
arahy.Tifrunner.gnm2.ann1.IK5C32.1	1080	896.234	38.1156	0.609271
arahy.Tifrunner.gnm2.ann1.IX888R.3	6651	6467.23	500.502	1.1087
arahy.Tifrunner.gnm2.ann1.UG3LB6.1	1755	1571.23	359.947	3.28191
arahy.Tifrunner.gnm2.ann1.03W370.1	1407	1223.23	6.66447	0.0780522
arahy.Tifrunner.gnm2.ann1.AKSW6P.1	1419	1235.23	146.875	1.70344
arahy.Tifrunner.gnm2.ann1.K5PPYT.1	1026	842.234	20.7234	0.352498
arahy.Tifrunner.gnm2.ann1.KU1RQE.1	1413	1229.23	68.5	0.798335
arahy.Tifrunner.gnm2.ann1.JU7H26.1	1095	911.234	178.934	2.81314
arahy.Tifrunner.gnm2.ann1.KGVY1V.1	384	203.002	0	0
arahy.Tifrunner.gnm2.ann1.IIQV7F.1	3777	3593.23	2	0.00797395
arahy.Tifrunner.gnm2.ann1.57NG5G.1	477	293.873	1	0.0487494
arahy.Tifrunner.gnm2.ann1.GIFS38.1	525	341.586	70.0851	2.93937
arahy.Tifrunner.gnm2.ann1.47K06E.1	570	386.437	28.3514	1.05105
arahy.Tifrunner.gnm2.ann1.D38J11.1	1371	1187.23	155.578	1.87733
arahy.Tifrunner.gnm2.ann1.X40XE7.1	2487	2303.23	1417.76	8.81849
arahy.Tifrunner.gnm2.ann1.IZF5HS.1	1443	1259.23	0	0
arahy.Tifrunner.gnm2.ann1.Y2BFPY.1	1230	1046.23	2955.33	40.4675
arahy.Tifrunner.gnm2.ann1.DIS6R0.1	1635	1451.23	535.623	5.2875
arahy.Tifrunner.gnm2.ann1.5IM6J0.1	735	551.287	0	0
arahy.Tifrunner.gnm2.ann1.T80IJN.1	1005	821.234	0	0
arahy.Tifrunner.gnm2.ann1.LCV131.1	375	194.477	0	0
arahy.Tifrunner.gnm2.ann1.LB2HRC.1	93	11.2703	0	0
arahy.Tifrunner.gnm2.ann1.919QYJ.2	1335	1151.23	51.832	0.645005
arahy.Tifrunner.gnm2.ann1.6K7E44.1	606	422.397	0	0
arahy.Tifrunner.gnm2.ann1.VP1WFQ.1	1401	1217.23	2	0.0235388
arahy.Tifrunner.gnm2.ann1.EI642X.1	2829	2645.23	15.7134	0.0851012
arahy.Tifrunner.gnm2.ann1.1EF81S.1	1515	1331.23	31	0.333608
arahy.Tifrunner.gnm2.ann1.F83RTD.1	759	575.269	207.812	5.17523
arahy.Tifrunner.gnm2.ann1.FG1CRE.1	1335	1151.23	2	0.0248883
arahy.Tifrunner.gnm2.ann1.NMQA8L.1	444	261.349	0	0
arahy.Tifrunner.gnm2.ann1.FR9H69.1	1284	1100.23	598.951	7.79894
arahy.Tifrunner.gnm2.ann1.8382V2.1	399	217.407	0	0
arahy.Tifrunner.gnm2.ann1.44Z8U5.3	2556	2372.23	167.008	1.00858
arahy.Tifrunner.gnm2.ann1.U75YPR.2	1479	1295.23	84.2455	0.93181
arahy.Tifrunner.gnm2.ann1.59P1C9.1	543	359.51	112.292	4.47473
arahy.Tifrunner.gnm2.ann1.HRPI7U.1	1101	917.234	1	0.0156188
arahy.Tifrunner.gnm2.ann1.NEF90H.1	858	674.259	93.0576	1.97722
arahy.Tifrunner.gnm2.ann1.3J3UL0.1	423	240.662	0	0
arahy.Tifrunner.gnm2.ann1.IEN2V4.1	1206	1022.23	53.7931	0.753885
arahy.Tifrunner.gnm2.ann1.7LWK6L.1	1143	959.234	0	0
arahy.Tifrunner.gnm2.ann1.FAT33H.1	1770	1586.23	47.9434	0.433002
arahy.Tifrunner.gnm2.ann1.Y9ZVLL.1	288	115.405	0	0
arahy.Tifrunner.gnm2.ann1.VGS9ID.1	261	93.0732	0	0
arahy.Tifrunner.gnm2.ann1.QUI6I3.1	636	452.36	0	0
arahy.Tifrunner.gnm2.ann1.L03CWL.1	1032	848.234	0	0
arahy.Tifrunner.gnm2.ann1.V960AN.1	2094	1910.23	8.16667	0.0612474
arahy.Tifrunner.gnm2.ann1.69QE7M.1	1167	983.234	117.829	1.71682
arahy.Tifrunner.gnm2.ann1.J0SZIG.1	1569	1385.23	0	0
arahy.Tifrunner.gnm2.ann1.B15N49.1	1770	1586.23	60.8734	0.549781
arahy.Tifrunner.gnm2.ann1.Y85K9F.1	573	389.431	83.9826	3.0895
arahy.Tifrunner.gnm2.ann1.PJQ1Y5.1	1431	1247.23	25.7199	0.295427
arahy.Tifrunner.gnm2.ann1.3XCR8B.1	225	66.0362	0	0
arahy.Tifrunner.gnm2.ann1.7YB513.1	1077	893.234	0	0
arahy.Tifrunner.gnm2.ann1.9Q2BYP.1	336	158.015	0	0
arahy.Tifrunner.gnm2.ann1.IM1JRZ.1	1830	1646.23	16.0013	0.139249
arahy.Tifrunner.gnm2.ann1.3MR09S.1	1182	998.234	11.1708	0.160318
arahy.Tifrunner.gnm2.ann1.N1LRBA.1	966	782.247	0	0
arahy.Tifrunner.gnm2.ann1.Q7CDUE.1	1062	878.234	419.778	6.84759
arahy.Tifrunner.gnm2.ann1.L168PW.1	2802	2618.23	62.1568	0.340102
arahy.Tifrunner.gnm2.ann1.QH6372.1	378	197.309	0	0
arahy.Tifrunner.gnm2.ann1.8W1N4Y.1	654	470.345	0	0
arahy.Tifrunner.gnm2.ann1.DL4VJP.1	681	497.312	34.2857	0.987672
arahy.Tifrunner.gnm2.ann1.7PG9AY.2	411	228.992	26	1.6266
arahy.Tifrunner.gnm2.ann1.Q8E3V6.1	1200	1016.23	86.3266	1.21697
arahy.Tifrunner.gnm2.ann1.3YD71H.1	3381	3197.23	79.8973	0.358003
arahy.Tifrunner.gnm2.ann1.1JLX97.1	369	188.78	0	0
arahy.Tifrunner.gnm2.ann1.JBBQ4L.1	3435	3251.23	124.56	0.548858
arahy.Tifrunner.gnm2.ann1.MGL5WV.1_arahy.Tifrunner.gnm2.ann1.RTC3FZ.1	1761	1577.23	107	0.971889
arahy.Tifrunner.gnm2.ann1.LC0DCE.1	450	267.186	91.3872	4.90005
arahy.Tifrunner.gnm2.ann1.5PB5TU.1	222	63.9372	149.316	33.4566
arahy.Tifrunner.gnm2.ann1.ISAM0Y.1	81	13.2816	0	0
arahy.Tifrunner.gnm2.ann1.IZ2YN8.1	777	593.259	26.3837	0.637119
arahy.Tifrunner.gnm2.ann1.I16A36.1	1608	1424.23	0	0
arahy.Tifrunner.gnm2.ann1.QY4I34.1	849	665.259	1	0.0215347
arahy.Tifrunner.gnm2.ann1.K8VZS6.1	360	180.3	0	0
arahy.Tifrunner.gnm2.ann1.LLAS2D.1	1011	827.234	0	0
arahy.Tifrunner.gnm2.ann1.KMH0UA.1	648	464.345	4	0.123409
arahy.Tifrunner.gnm2.ann1.G2I1FQ.1	438	255.405	0	0
arahy.Tifrunner.gnm2.ann1.Q9F21C.1	1377	1193.23	178.444	2.14242
arahy.Tifrunner.gnm2.ann1.PDDC3X.1	1548	1364.23	124.061	1.30279
arahy.Tifrunner.gnm2.ann1.6UL0GV.1	1074	890.234	0	0
arahy.Tifrunner.gnm2.ann1.5P9T4R.1	1071	887.234	3.01753	0.0487239
arahy.Tifrunner.gnm2.ann1.4LY0R9.1	3303	3119.23	7.18915	0.0330186
arahy.Tifrunner.gnm2.ann1.ZWD0Q2.1	1059	875.234	0	0
arahy.Tifrunner.gnm2.ann1.IP5VZQ.1	660	476.345	0	0
arahy.Tifrunner.gnm2.ann1.8EQN3M.1	1080	896.234	1.93587	0.0309445
arahy.Tifrunner.gnm2.ann1.JB63H4.1	714	530.287	456.075	12.3212
arahy.Tifrunner.gnm2.ann1.J14BQ6.1	339	160.8	0	0
arahy.Tifrunner.gnm2.ann1.39QM8U.1	1278	1094.23	57.3312	0.750603
arahy.Tifrunner.gnm2.ann1.C0IST4.1	291	117.911	0	0
arahy.Tifrunner.gnm2.ann1.1I9D5I.1	1005	821.234	777.207	13.5581
arahy.Tifrunner.gnm2.ann1.N8WRPV.1	456	273.096	0	0
arahy.Tifrunner.gnm2.ann1.HSX17H.1	342	163.526	0	0
arahy.Tifrunner.gnm2.ann1.PT9Y1M.1_arahy.Tifrunner.gnm2.ann1.RRBL8C.1	483	299.809	12	0.573411
arahy.Tifrunner.gnm2.ann1.NBV5CF.1	213	57.752	2	0.496126
arahy.Tifrunner.gnm2.ann1.714UE1.1	1773	1589.23	8	0.0721159
arahy.Tifrunner.gnm2.ann1.N8NTPS.1	501	317.691	2	0.0901891
arahy.Tifrunner.gnm2.ann1.Z0DKXY.1	930	746.247	19.8754	0.381559
arahy.Tifrunner.gnm2.ann1.S5LCZ5.1	1005	821.234	0	0
arahy.Tifrunner.gnm2.ann1.RX7YKY.1	864	680.259	15.4638	0.325664
arahy.Tifrunner.gnm2.ann1.VXE2C0.1	180	37.3597	0	0
arahy.Tifrunner.gnm2.ann1.2ZE46Y.3	2628	2444.23	0	0
arahy.Tifrunner.gnm2.ann1.H8DGBI.1	1752	1568.23	116.144	1.061
arahy.Tifrunner.gnm2.ann1.988I9X.1	759	575.269	56.511	1.40732
arahy.Tifrunner.gnm2.ann1.26PQ7F.1	309	133.675	0	0
arahy.Tifrunner.gnm2.ann1.KK5QZD.1	5109	4925.23	42.5397	0.123736
arahy.Tifrunner.gnm2.ann1.04AI4E.1	438	255.405	48.9889	2.74788
arahy.Tifrunner.gnm2.ann1.PB57FM.1	2376	2192.23	18.4791	0.12076
arahy.Tifrunner.gnm2.ann1.GE8FUD.1	858	674.259	63.407	1.34722
arahy.Tifrunner.gnm2.ann1.C4KUF7.1	825	641.259	0	0
arahy.Tifrunner.gnm2.ann1.Q8C5RR.1	714	530.287	538	14.5345
arahy.Tifrunner.gnm2.ann1.90PNNN.1	366	185.926	0	0
arahy.Tifrunner.gnm2.ann1.JB3EIK.1	2838	2654.23	5705.48	30.7951
arahy.Tifrunner.gnm2.ann1.M9M3R0.1	1011	827.234	0	0
arahy.Tifrunner.gnm2.ann1.1K25L2.1	780	596.259	181.083	4.35082
arahy.Tifrunner.gnm2.ann1.G7U86A.1	624	440.382	0	0
arahy.Tifrunner.gnm2.ann1.F9CV5S.1	2247	2063.23	18.4438	0.128065
arahy.Tifrunner.gnm2.ann1.78B0B6.1	1848	1664.23	76	0.654227
arahy.Tifrunner.gnm2.ann1.NG0Q3I.1	2784	2600.23	86.8448	0.478476
arahy.Tifrunner.gnm2.ann1.KUP0VV.1	1539	1355.23	34.3429	0.363037
arahy.Tifrunner.gnm2.ann1.Z1SPH5.2	573	389.431	0	0
arahy.Tifrunner.gnm2.ann1.XPBD2F.1	1614	1430.23	2.23989	0.0224361
arahy.Tifrunner.gnm2.ann1.A3ZM58.1_arahy.Tifrunner.gnm2.ann1.ZEA9SY.1	4236	4052.23	1	0.00353537
arahy.Tifrunner.gnm2.ann1.JLD2W3.1	474	290.902	0	0
arahy.Tifrunner.gnm2.ann1.27FSNF.2	2409	2225.23	120.902	0.778372
arahy.Tifrunner.gnm2.ann1.NF3J5W.1	627	443.368	18.1321	0.585885
arahy.Tifrunner.gnm2.ann1.323PP5.1	1557	1373.23	1	0.0104324
arahy.Tifrunner.gnm2.ann1.7121P0.1	1956	1772.23	1	0.00808366
arahy.Tifrunner.gnm2.ann1.1L1WJ8.1	1197	1013.23	58.8977	0.832756
arahy.Tifrunner.gnm2.ann1.VMSS78.1	537	353.534	50.4533	2.0445
arahy.Tifrunner.gnm2.ann1.8BT59E.1	1221	1037.23	10.0667	0.13904
arahy.Tifrunner.gnm2.ann1.H0I962.1	366	185.926	0	0
arahy.Tifrunner.gnm2.ann1.5C6TR6.1	1725	1541.23	162.857	1.5138
arahy.Tifrunner.gnm2.ann1.L8VU5I.1	885	701.247	0	0
arahy.Tifrunner.gnm2.ann1.95N1QS.1	1911	1727.23	8	0.0663541
arahy.Tifrunner.gnm2.ann1.34JG6L.1_arahy.Tifrunner.gnm2.ann1.7666GV.1_arahy.Tifrunner.gnm2.ann1.H6Z2H2.1_arahy.Tifrunner.gnm2.ann1.IXJA1X.1	681	497.312	23	0.662564
arahy.Tifrunner.gnm2.ann1.A8PSST.1	285	112.823	1	0.126978
arahy.Tifrunner.gnm2.ann1.A644Y6.1_arahy.Tifrunner.gnm2.ann1.X52F04.1	1353	1169.23	4	0.0490103
arahy.Tifrunner.gnm2.ann1.RG9KNZ.1	978	794.247	0	0
arahy.Tifrunner.gnm2.ann1.6VJH5B.1	1503	1319.23	51	0.553831
arahy.Tifrunner.gnm2.ann1.Q6N5X0.1	2211	2027.23	140.922	0.995876
arahy.Tifrunner.gnm2.ann1.GG2EN1.1	1932	1748.23	1092.09	8.94928
arahy.Tifrunner.gnm2.ann1.GA50RN.2	3231	3047.23	14	0.065819
arahy.Tifrunner.gnm2.ann1.YFDY0T.1	2193	2009.23	9.81818	0.0700051
arahy.Tifrunner.gnm2.ann1.N8Q6VK.1	1905	1721.23	173.309	1.44248
arahy.Tifrunner.gnm2.ann1.EF4K39.1	1968	1784.23	7.26603	0.0583411
arahy.Tifrunner.gnm2.ann1.ZU0I6S.1	1068	884.234	731.413	11.8502
arahy.Tifrunner.gnm2.ann1.NP7YSY.1	216	59.8232	0	0
arahy.Tifrunner.gnm2.ann1.K909MU.1	2661	2477.23	21.1158	0.122115
arahy.Tifrunner.gnm2.ann1.HIJE33.1	198	47.8265	0	0
arahy.Tifrunner.gnm2.ann1.7Q6EH7.1	645	461.353	0	0
arahy.Tifrunner.gnm2.ann1.UB7VDX.1	1353	1169.23	102.158	1.2517
arahy.Tifrunner.gnm2.ann1.F6U1X1.1	1821	1637.23	361.042	3.15919
arahy.Tifrunner.gnm2.ann1.GPZA99.1	357	177.508	0	0
arahy.Tifrunner.gnm2.ann1.2C13MW.2	792	608.259	0	0
arahy.Tifrunner.gnm2.ann1.9EA0XY.1	5145	4961.23	340.247	0.982504
arahy.Tifrunner.gnm2.ann1.8NQ2PZ.1	2109	1925.23	663.436	4.93679
arahy.Tifrunner.gnm2.ann1.JW8Z9M.1	1680	1496.23	3.48678	0.0333852
arahy.Tifrunner.gnm2.ann1.HP5C5B.2	1020	836.234	0	0
arahy.Tifrunner.gnm2.ann1.H7GLLK.1	1344	1160.23	0	0
arahy.Tifrunner.gnm2.ann1.WGNZ2X.1	687	503.296	0	0
