target_id	length	eff_length	Ahyp_4	Ahyp_4_tpm
arahy.Tifrunner.gnm2.ann1.Y46FKN.1	291	117.639	1	0.150513
arahy.Tifrunner.gnm2.ann1.G4AYZA.1	855	672.044	1.04301	0.02748
arahy.Tifrunner.gnm2.ann1.VQC867.1	309	133.496	5.51803	0.731883
arahy.Tifrunner.gnm2.ann1.AZBY4S.1	327	149.741	1	0.118245
arahy.Tifrunner.gnm2.ann1.HJT5F9.1_arahy.Tifrunner.gnm2.ann1.LB0AEW.1	606	423.201	182	7.61467
arahy.Tifrunner.gnm2.ann1.U45PPD.1	1485	1301.99	2	0.0271987
arahy.Tifrunner.gnm2.ann1.3ELC0K.1	1065	881.991	0	0
arahy.Tifrunner.gnm2.ann1.4Y4643.2	1209	1025.99	0	0
arahy.Tifrunner.gnm2.ann1.T960E2.1	339	160.89	552.701	60.8258
arahy.Tifrunner.gnm2.ann1.3V9QR8.1	543	360.292	19.1729	0.942234
arahy.Tifrunner.gnm2.ann1.YZQB5R.1	645	462.142	2.17269	0.0832431
arahy.Tifrunner.gnm2.ann1.WY89HQ.1	177	34.9074	0	0
arahy.Tifrunner.gnm2.ann1.D0Q46J.1	1515	1331.99	0	0
arahy.Tifrunner.gnm2.ann1.F5GB60.1	3699	3515.99	15	0.0755387
arahy.Tifrunner.gnm2.ann1.QQ4618.1	564	381.267	0	0
arahy.Tifrunner.gnm2.ann1.ER1LI4.1	1728	1544.99	178.026	2.04025
arahy.Tifrunner.gnm2.ann1.M5Z9KQ.1	2010	1826.99	2.8	0.0271361
arahy.Tifrunner.gnm2.ann1.JI5LG3.1	249	83.1488	0	0
arahy.Tifrunner.gnm2.ann1.G84J1P.1	597	414.201	0	0
arahy.Tifrunner.gnm2.ann1.2PDL1S.1	2361	2177.99	0	0
arahy.Tifrunner.gnm2.ann1.9TJ054.1	1464	1280.99	142.27	1.96649
arahy.Tifrunner.gnm2.ann1.JM0Y8L.1	1173	989.991	2.16493	0.0387203
arahy.Tifrunner.gnm2.ann1.MEBM02.1	1242	1058.99	1	0.0167199
arahy.Tifrunner.gnm2.ann1.92YVPD.1	1230	1046.99	0	0
arahy.Tifrunner.gnm2.ann1.JSZ7GP.1	957	774.018	21.1111	0.482932
arahy.Tifrunner.gnm2.ann1.17A2E3.1	528	345.362	1.33201	0.0682902
arahy.Tifrunner.gnm2.ann1.08CBNB.1	324	147.011	0	0
arahy.Tifrunner.gnm2.ann1.5V3X3X.1	3426	3242.99	390.417	2.13162
arahy.Tifrunner.gnm2.ann1.2VC2GC.1	552	369.292	0	0
arahy.Tifrunner.gnm2.ann1.L5U948.1	1161	977.991	0	0
arahy.Tifrunner.gnm2.ann1.28FT4P.1	966	783.018	0	0
arahy.Tifrunner.gnm2.ann1.W38YIW.1	120	13.3531	1	1.326
arahy.Tifrunner.gnm2.ann1.V5HQ6B.1	1392	1208.99	0	0
arahy.Tifrunner.gnm2.ann1.3ZRK0B.1_arahy.Tifrunner.gnm2.ann1.45JUP2.1	1308	1124.99	161	2.53398
arahy.Tifrunner.gnm2.ann1.1H2VR5.1	5445	5261.99	344.104	1.15789
arahy.Tifrunner.gnm2.ann1.II2GNC.1	2169	1985.99	59.4595	0.530115
arahy.Tifrunner.gnm2.ann1.PGN9WA.1	441	258.89	0	0
arahy.Tifrunner.gnm2.ann1.KD5MG2.1	1008	824.991	0	0
arahy.Tifrunner.gnm2.ann1.BRHA2V.1	1509	1325.99	35.2909	0.471247
arahy.Tifrunner.gnm2.ann1.Z81W9B.1	1095	911.991	1	0.0194149
arahy.Tifrunner.gnm2.ann1.H7MN3L.1	567	384.267	41.8552	1.9286
arahy.Tifrunner.gnm2.ann1.G2DUAD.1	813	630.087	16.4253	0.461572
arahy.Tifrunner.gnm2.ann1.WR7RGA.1	1581	1397.99	124.684	1.57918
arahy.Tifrunner.gnm2.ann1.K92LHN.1	3000	2816.99	89.9091	0.565125
arahy.Tifrunner.gnm2.ann1.NYRC7E.1	768	585.107	0	0
arahy.Tifrunner.gnm2.ann1.C6CKS6.1	1443	1259.99	0	0
arahy.Tifrunner.gnm2.ann1.957CJD.1	1533	1349.99	5	0.0655791
arahy.Tifrunner.gnm2.ann1.G8USHK.1	2733	2549.99	395.968	2.74946
arahy.Tifrunner.gnm2.ann1.14ARY3.2	1770	1586.99	0	0
arahy.Tifrunner.gnm2.ann1.M3D3A3.1	297	122.926	0	0
arahy.Tifrunner.gnm2.ann1.WKN0A4.1	1047	863.991	14.8767	0.304877
arahy.Tifrunner.gnm2.ann1.S31791.1	5859	5675.99	71.8399	0.224104
arahy.Tifrunner.gnm2.ann1.UR349I.1	909	726.044	41.3461	1.00832
arahy.Tifrunner.gnm2.ann1.MWN8UA.1	2709	2525.99	166.359	1.16611
arahy.Tifrunner.gnm2.ann1.WI4YKF.1	1671	1487.99	24.3532	0.289788
arahy.Tifrunner.gnm2.ann1.V52TQU.1	435	252.949	0	0
arahy.Tifrunner.gnm2.ann1.5V5EDD.1	711	528.126	1	0.0335265
arahy.Tifrunner.gnm2.ann1.2D211K.1	1851	1667.99	60.6766	0.6441
arahy.Tifrunner.gnm2.ann1.2Y1E4X.2	408	226.617	10.2256	0.798953
arahy.Tifrunner.gnm2.ann1.4UE924.3	2262	2078.99	1	0.00851674
arahy.Tifrunner.gnm2.ann1.7CE3AS.1	1722	1538.99	28.3711	0.326412
arahy.Tifrunner.gnm2.ann1.IBLD5M.1	900	717.044	20.5789	0.508164
arahy.Tifrunner.gnm2.ann1.A3QRPX.1	1641	1457.99	521.57	6.33409
arahy.Tifrunner.gnm2.ann1.HWY8JN.1	1584	1400.99	2238.09	28.2858
arahy.Tifrunner.gnm2.ann1.P6RCLW.1_arahy.Tifrunner.gnm2.ann1.U64MAA.1	735	552.126	854	27.3871
arahy.Tifrunner.gnm2.ann1.LUSS2Q.1	228	67.225	0	0
arahy.Tifrunner.gnm2.ann1.S11DPF.1	1023	839.991	2.01714	0.0425195
arahy.Tifrunner.gnm2.ann1.CI1Q4Q.1	594	411.214	3	0.129175
arahy.Tifrunner.gnm2.ann1.WK7TVH.2	981	798.018	93.6842	2.07864
arahy.Tifrunner.gnm2.ann1.6Y0SU8.1	369	189.124	0	0
arahy.Tifrunner.gnm2.ann1.IR9GWY.1	726	543.126	2	0.0652012
arahy.Tifrunner.gnm2.ann1.YQRH3K.1	1500	1316.99	295.809	3.97699
arahy.Tifrunner.gnm2.ann1.Z3U2VZ.1	348	169.329	137.403	14.3678
arahy.Tifrunner.gnm2.ann1.TFQ65X.1	432	250.05	258.896	18.3326
arahy.Tifrunner.gnm2.ann1.0JH0K6.1	1596	1412.99	152.427	1.91007
arahy.Tifrunner.gnm2.ann1.TZU5V7.2	4176	3992.99	24.8043	0.10999
arahy.Tifrunner.gnm2.ann1.FT15VF.1	615	432.172	1	0.0409703
arahy.Tifrunner.gnm2.ann1.UED96S.1	828	645.065	32.1596	0.882739
arahy.Tifrunner.gnm2.ann1.AIWL54.1	2496	2312.99	12.6047	0.0964906
arahy.Tifrunner.gnm2.ann1.N38075.1	1749	1565.99	183.745	2.07755
arahy.Tifrunner.gnm2.ann1.02VCKU.1	843	660.044	0	0
arahy.Tifrunner.gnm2.ann1.S0ITFJ.1	492	309.436	0	0
arahy.Tifrunner.gnm2.ann1.N4E4FQ.1	417	235.424	34.1421	2.56783
arahy.Tifrunner.gnm2.ann1.WUP59D.1	543	360.292	0	0
arahy.Tifrunner.gnm2.ann1.PJM93A.1	1167	983.991	0	0
arahy.Tifrunner.gnm2.ann1.6RW9PH.1	1251	1067.99	32	0.530528
arahy.Tifrunner.gnm2.ann1.BT5S0A.1	2439	2255.99	30.4872	0.23928
arahy.Tifrunner.gnm2.ann1.XEDZ3Q.1	4806	4622.99	852.587	3.26544
arahy.Tifrunner.gnm2.ann1.HMZM2U.1	336	158.063	0	0
arahy.Tifrunner.gnm2.ann1.Z61DE3.1	1119	935.991	0	0
arahy.Tifrunner.gnm2.ann1.HRA99Y.2	882	699.044	322.336	8.16452
arahy.Tifrunner.gnm2.ann1.W1ZM88.1	789	606.107	0	0
arahy.Tifrunner.gnm2.ann1.HL4WI4.1	2343	2159.99	9120.43	74.7635
arahy.Tifrunner.gnm2.ann1.VN71XR.1	1215	1031.99	0	0
arahy.Tifrunner.gnm2.ann1.FCYU2S.1	705	522.126	322.256	10.9283
arahy.Tifrunner.gnm2.ann1.6RCN30.1	1332	1148.99	143.556	2.21223
arahy.Tifrunner.gnm2.ann1.Y4Z0CP.1	2004	1820.99	258.014	2.50877
arahy.Tifrunner.gnm2.ann1.N9VV4K.1	780	597.107	57.3182	1.69968
arahy.Tifrunner.gnm2.ann1.TXXP6C.1	159	26.1604	2	1.35367
arahy.Tifrunner.gnm2.ann1.PBL82J.1	240	76.0957	0	0
arahy.Tifrunner.gnm2.ann1.Y49WPM.1	1356	1172.99	177.291	2.6762
arahy.Tifrunner.gnm2.ann1.D2U3E6.1	1578	1394.99	109.502	1.38988
arahy.Tifrunner.gnm2.ann1.FM4779.1	1371	1187.99	3	0.044713
arahy.Tifrunner.gnm2.ann1.7M6VZ4.1	576	393.241	23.8747	1.07499
arahy.Tifrunner.gnm2.ann1.01HRZR.1	1062	878.991	0	0
arahy.Tifrunner.gnm2.ann1.5P3IWX.1	297	122.926	0	0
arahy.Tifrunner.gnm2.ann1.KXDS8S.1	1146	962.991	70.7667	1.30117
arahy.Tifrunner.gnm2.ann1.ZZU9BA.1	291	117.639	6	0.903078
arahy.Tifrunner.gnm2.ann1.1CEU3T.1	285	112.509	6	0.944258
arahy.Tifrunner.gnm2.ann1.HN34MD.1	876	693.044	10	0.255485
arahy.Tifrunner.gnm2.ann1.72MQAV.1	3495	3311.99	266.049	1.42232
arahy.Tifrunner.gnm2.ann1.1S2QVS.1	702	519.126	0	0
arahy.Tifrunner.gnm2.ann1.M5N7L7.1	234	71.5721	0	0
arahy.Tifrunner.gnm2.ann1.YF2YDI.1	657	474.142	0	0
arahy.Tifrunner.gnm2.ann1.37RBIB.1	1143	959.991	0	0
arahy.Tifrunner.gnm2.ann1.LKK6LB.1	294	120.267	8	1.17779
arahy.Tifrunner.gnm2.ann1.EHDD69.1	540	357.292	0	0
arahy.Tifrunner.gnm2.ann1.H85X5R.1	810	627.087	1	0.0282357
arahy.Tifrunner.gnm2.ann1.T2F26W.1	1947	1763.99	268.794	2.69804
arahy.Tifrunner.gnm2.ann1.ZUTV6V.1	939	756.044	2.8	0.0655748
arahy.Tifrunner.gnm2.ann1.CV7TG8.1	210	54.8989	8	2.58019
arahy.Tifrunner.gnm2.ann1.YZS0CK.1	411	229.579	5	0.385624
arahy.Tifrunner.gnm2.ann1.G97R1K.1_arahy.Tifrunner.gnm2.ann1.X9LSGX.2	2745	2561.99	270.061	1.86642
arahy.Tifrunner.gnm2.ann1.G540IJ.1	1287	1103.99	30	0.481151
arahy.Tifrunner.gnm2.ann1.16X2PZ.1_arahy.Tifrunner.gnm2.ann1.246C9P.1	594	411.214	479	20.625
arahy.Tifrunner.gnm2.ann1.GVJS70.1	789	606.107	255	7.44932
arahy.Tifrunner.gnm2.ann1.D43H8S.1	234	71.5721	0	0
arahy.Tifrunner.gnm2.ann1.72DNA3.1	906	723.044	30.2051	0.739677
arahy.Tifrunner.gnm2.ann1.H64LDR.1	948	765.044	29.7778	0.689179
arahy.Tifrunner.gnm2.ann1.VVK2QW.1	873	690.044	0	0
arahy.Tifrunner.gnm2.ann1.13NZ74.1	228	67.225	0	0
arahy.Tifrunner.gnm2.ann1.4E6LTA.1	1542	1358.99	24.3021	0.316631
arahy.Tifrunner.gnm2.ann1.LJ4E0Z.1	1896	1712.99	31.1593	0.322076
arahy.Tifrunner.gnm2.ann1.V0H9ZK.1	654	471.142	1	0.0375815
arahy.Tifrunner.gnm2.ann1.FIH039.1	870	687.044	0	0
arahy.Tifrunner.gnm2.ann1.IWD684.1_arahy.Tifrunner.gnm2.ann1.Z62NC6.1	1716	1532.99	1940.95	22.4182
arahy.Tifrunner.gnm2.ann1.CU93IR.1_arahy.Tifrunner.gnm2.ann1.L666V1.1	1050	866.991	0	0
arahy.Tifrunner.gnm2.ann1.T9G4II.1	510	327.384	0	0
arahy.Tifrunner.gnm2.ann1.0RI6JJ.1	1188	1004.99	59.5014	1.04831
arahy.Tifrunner.gnm2.ann1.BJ0JYY.1	657	474.142	0	0
arahy.Tifrunner.gnm2.ann1.KXRU9A.1	828	645.065	7.72235	0.211969
arahy.Tifrunner.gnm2.ann1.H9JUXY.1	1695	1511.99	62	0.726053
arahy.Tifrunner.gnm2.ann1.F2WDVD.1	2961	2777.99	425.799	2.71394
arahy.Tifrunner.gnm2.ann1.YU3LHJ.1	639	456.157	3	0.116448
arahy.Tifrunner.gnm2.ann1.92DGJ8.1	1473	1289.99	50.5882	0.694367
arahy.Tifrunner.gnm2.ann1.AH10MI.1	765	582.107	208.263	6.33484
arahy.Tifrunner.gnm2.ann1.LDJ367.1	210	54.8989	499.241	161.017
arahy.Tifrunner.gnm2.ann1.FAZF7P.1	339	160.89	4.30394	0.473657
arahy.Tifrunner.gnm2.ann1.5RUD0X.1	1212	1028.99	0	0
arahy.Tifrunner.gnm2.ann1.4AA542.1	645	462.142	176.471	6.76119
arahy.Tifrunner.gnm2.ann1.49XCUQ.1	291	117.639	0	0
arahy.Tifrunner.gnm2.ann1.51I078.1	2097	1913.99	3042.38	28.1448
arahy.Tifrunner.gnm2.ann1.KR6QW2.1	1353	1169.99	3	0.0454009
arahy.Tifrunner.gnm2.ann1.Y79R9F.1	4827	4643.99	0	0
arahy.Tifrunner.gnm2.ann1.VCIQ09.1	1458	1274.99	0	0
arahy.Tifrunner.gnm2.ann1.KV74NT.1	603	420.201	3	0.126413
arahy.Tifrunner.gnm2.ann1.ME924P.1	1008	824.991	0	0
arahy.Tifrunner.gnm2.ann1.M1WUGI.1	3273	3089.99	15.9819	0.091579
arahy.Tifrunner.gnm2.ann1.X3ZTMB.1	762	579.107	316.817	9.68669
arahy.Tifrunner.gnm2.ann1.XI6Y6V.1	246	80.8262	0	0
arahy.Tifrunner.gnm2.ann1.VB528S.1	348	169.329	0	0
arahy.Tifrunner.gnm2.ann1.L31C0T.1	1179	995.991	0	0
arahy.Tifrunner.gnm2.ann1.R02SY6.1	567	384.267	0	0
arahy.Tifrunner.gnm2.ann1.335W22.1	1449	1265.99	7.56702	0.105833
arahy.Tifrunner.gnm2.ann1.UG2HRK.1	1740	1556.99	43.2162	0.491458
arahy.Tifrunner.gnm2.ann1.60IJMX.1	1014	830.991	4	0.0852295
arahy.Tifrunner.gnm2.ann1.M7VI42.1	399	217.9	0	0
arahy.Tifrunner.gnm2.ann1.QPBR19.1	909	726.044	110.208	2.68766
arahy.Tifrunner.gnm2.ann1.NS3ZLY.1	1425	1241.99	378.077	5.38998
arahy.Tifrunner.gnm2.ann1.BT8HPN.1	891	708.044	25.0488	0.626401
arahy.Tifrunner.gnm2.ann1.STR8FC.1	951	768.044	20.8947	0.481698
arahy.Tifrunner.gnm2.ann1.D5JZE1.1	927	744.044	0	0
arahy.Tifrunner.gnm2.ann1.L6NMZX.1	489	306.498	9.55011	0.551705
arahy.Tifrunner.gnm2.ann1.NFJ8RM.1	801	618.087	49.6188	1.42142
arahy.Tifrunner.gnm2.ann1.7JEI16.1	234	71.5721	0	0
arahy.Tifrunner.gnm2.ann1.HHEE1N.1	1557	1373.99	0	0
arahy.Tifrunner.gnm2.ann1.I8CCU7.1	651	468.142	360.768	13.6451
arahy.Tifrunner.gnm2.ann1.F8RJMX.1	297	122.926	0	0
arahy.Tifrunner.gnm2.ann1.DY6DE5.1	192	43.4765	0	0
arahy.Tifrunner.gnm2.ann1.BL5G13.2	2151	1967.99	2	0.0179942
arahy.Tifrunner.gnm2.ann1.SGG4FM.1	411	229.579	133.636	10.3067
arahy.Tifrunner.gnm2.ann1.WDEP49.1	2277	2093.99	31.9777	0.270394
arahy.Tifrunner.gnm2.ann1.HQM0XI.1	261	92.6578	0	0
arahy.Tifrunner.gnm2.ann1.H52F03.1	342	163.702	3	0.324484
arahy.Tifrunner.gnm2.ann1.40XV2D.1	1380	1196.99	39.2288	0.580284
arahy.Tifrunner.gnm2.ann1.X1TS0A.1	693	510.126	53	1.8396
arahy.Tifrunner.gnm2.ann1.8FB0VI.1	1011	827.991	3	0.0641537
arahy.Tifrunner.gnm2.ann1.C0G4A3.1	1689	1505.99	527.069	6.19685
arahy.Tifrunner.gnm2.ann1.0WWC0W.2	582	399.228	31.7529	1.40828
arahy.Tifrunner.gnm2.ann1.CA04QB.1_arahy.Tifrunner.gnm2.ann1.Z6VQ0W.1	2121	1937.99	141	1.28823
arahy.Tifrunner.gnm2.ann1.JTB0IY.1	267	97.4486	7.8731	1.43053
arahy.Tifrunner.gnm2.ann1.91LI84.1	1041	857.991	0	0
arahy.Tifrunner.gnm2.ann1.6V868Z.1	1257	1073.99	14	0.230809
arahy.Tifrunner.gnm2.ann1.UCLE1W.1	339	160.89	40.3264	4.438
arahy.Tifrunner.gnm2.ann1.X0EZSG.1	549	366.292	3	0.145017
arahy.Tifrunner.gnm2.ann1.N080AH.1	1353	1169.99	0	0
arahy.Tifrunner.gnm2.ann1.V20YGC.1	1986	1802.99	7.5	0.0736536
arahy.Tifrunner.gnm2.ann1.CW49P6.1	1059	875.991	2	0.0404256
arahy.Tifrunner.gnm2.ann1.94S7W0.1	1461	1277.99	725.247	10.0481
arahy.Tifrunner.gnm2.ann1.B84UUW.1	435	252.949	0	0
arahy.Tifrunner.gnm2.ann1.X0CE23.1	363	183.464	1.06934	0.103203
arahy.Tifrunner.gnm2.ann1.KS6FY7.1	1332	1148.99	41.08	0.633053
arahy.Tifrunner.gnm2.ann1.JR3K98.1	1299	1115.99	0	0
arahy.Tifrunner.gnm2.ann1.JS2UUQ.1	1353	1169.99	1352.22	20.4641
arahy.Tifrunner.gnm2.ann1.7111XT.1	687	504.126	14.7727	0.518857
arahy.Tifrunner.gnm2.ann1.HE4KG9.1	1680	1496.99	17.5633	0.207737
arahy.Tifrunner.gnm2.ann1.YTUI1C.1	495	312.426	278.734	15.7968
arahy.Tifrunner.gnm2.ann1.UL2XNL.1	258	90.2561	21	4.11973
arahy.Tifrunner.gnm2.ann1.F6I3SQ.1	603	420.201	96.1277	4.05058
arahy.Tifrunner.gnm2.ann1.77IXXA.1	1431	1247.99	0	0
arahy.Tifrunner.gnm2.ann1.WWT7DH.1	1659	1475.99	0	0
arahy.Tifrunner.gnm2.ann1.Q55GHJ.1	4548	4364.99	477.768	1.93802
arahy.Tifrunner.gnm2.ann1.7FYD95.1	882	699.044	0	0
arahy.Tifrunner.gnm2.ann1.F1H6I3.1	891	708.044	6	0.150043
arahy.Tifrunner.gnm2.ann1.RBZ3X7.1	2853	2669.99	0	0
arahy.Tifrunner.gnm2.ann1.IDSU74.1	900	717.044	57.6281	1.42303
arahy.Tifrunner.gnm2.ann1.466BBY.1	693	510.126	129.403	4.49151
arahy.Tifrunner.gnm2.ann1.6H02CM.1	954	771.018	0	0
arahy.Tifrunner.gnm2.ann1.R12QR1.1	783	600.107	7.05882	0.208271
arahy.Tifrunner.gnm2.ann1.WADY44.1	2601	2417.99	18.2099	0.133345
arahy.Tifrunner.gnm2.ann1.L41F5Q.1	615	432.172	4	0.163881
arahy.Tifrunner.gnm2.ann1.NQB5D8.1	558	375.279	441.689	20.8395
arahy.Tifrunner.gnm2.ann1.TX9QPQ.1	1632	1448.99	0	0
arahy.Tifrunner.gnm2.ann1.W19V60.1	528	345.362	0	0
arahy.Tifrunner.gnm2.ann1.9K73PE.1	5016	4832.99	2.66667	0.00976964
arahy.Tifrunner.gnm2.ann1.S6J9QN.1	654	471.142	0	0
arahy.Tifrunner.gnm2.ann1.STK5HY.1	207	52.8221	8	2.68164
arahy.Tifrunner.gnm2.ann1.NX9XDZ.1	987	804.018	286.411	6.3074
arahy.Tifrunner.gnm2.ann1.WY3QF4.1	3381	3197.99	12	0.0664401
arahy.Tifrunner.gnm2.ann1.96SKFB.1	639	456.157	134.826	5.23342
arahy.Tifrunner.gnm2.ann1.AVM4A3.1	2025	1841.99	23.792	0.228702
arahy.Tifrunner.gnm2.ann1.8JWI9D.1	267	97.4486	82.7255	15.0311
arahy.Tifrunner.gnm2.ann1.IKK69W.1	414	232.486	1	0.0761603
arahy.Tifrunner.gnm2.ann1.E8KCWE.1	1230	1046.99	4.02201	0.0680183
arahy.Tifrunner.gnm2.ann1.KJ11LV.1	450	267.828	83.2627	5.50453
arahy.Tifrunner.gnm2.ann1.F0IXSY.1	729	546.126	186.312	6.04052
arahy.Tifrunner.gnm2.ann1.1YXT4F.1	1932	1748.99	2.77331	0.0280761
arahy.Tifrunner.gnm2.ann1.A3GFYF.1	798	615.107	25.8824	0.745039
arahy.Tifrunner.gnm2.ann1.FN8Y8F.1	3642	3458.99	74.0401	0.379004
arahy.Tifrunner.gnm2.ann1.P1RSR7.1	297	122.926	0	0
arahy.Tifrunner.gnm2.ann1.SDY5DC.1	1296	1112.99	0	0
arahy.Tifrunner.gnm2.ann1.F795UE.1	1158	974.991	12.6286	0.229341
arahy.Tifrunner.gnm2.ann1.M5EKG7.1	927	744.044	0	0
arahy.Tifrunner.gnm2.ann1.IT467D.1	861	678.044	0	0
arahy.Tifrunner.gnm2.ann1.2I63CN.1	354	174.986	27	2.73204
arahy.Tifrunner.gnm2.ann1.WHZ4K1.1	2163	1979.99	45.7143	0.408804
arahy.Tifrunner.gnm2.ann1.V9Y9T8.1	1386	1202.99	150.219	2.211
arahy.Tifrunner.gnm2.ann1.LI2VLV.1	603	420.201	0	0
arahy.Tifrunner.gnm2.ann1.0A7WSD.1	369	189.124	59.4564	5.56644
arahy.Tifrunner.gnm2.ann1.X9PUIV.1	966	783.018	6.66898	0.150804
arahy.Tifrunner.gnm2.ann1.VXUC2C.1	1020	836.991	25.218	0.533477
arahy.Tifrunner.gnm2.ann1.MY6G43.1	936	753.044	22	0.517283
arahy.Tifrunner.gnm2.ann1.B43C0Z.2	738	555.126	45.7427	1.459
arahy.Tifrunner.gnm2.ann1.110NX6.1	552	369.292	124.385	5.9638
arahy.Tifrunner.gnm2.ann1.2T0BFY.1	1365	1181.99	33.2762	0.498477
arahy.Tifrunner.gnm2.ann1.9P13F7.1	1002	818.991	66	1.42689
arahy.Tifrunner.gnm2.ann1.S59764.1	7122	6938.99	589.393	1.50395
arahy.Tifrunner.gnm2.ann1.PAN20U.1	1011	827.991	8.5	0.181769
arahy.Tifrunner.gnm2.ann1.VR92F2.1	564	381.267	0	0
arahy.Tifrunner.gnm2.ann1.JLK6ZC.2	2103	1919.99	4	0.0368881
arahy.Tifrunner.gnm2.ann1.31N575.1	963	780.018	166.717	3.78445
arahy.Tifrunner.gnm2.ann1.7PDR7X.1	1428	1244.99	65.04	0.924997
arahy.Tifrunner.gnm2.ann1.158UBA.1	369	189.124	0	0
arahy.Tifrunner.gnm2.ann1.R2Q3Y9.1	2334	2150.99	0	0
arahy.Tifrunner.gnm2.ann1.9QXT2S.1	297	122.926	0	0
arahy.Tifrunner.gnm2.ann1.MM7BLT.1	513	330.384	50	2.67964
arahy.Tifrunner.gnm2.ann1.E9H45Q.2	483	300.518	19.7236	1.16209
arahy.Tifrunner.gnm2.ann1.JXUF4U.1	486	303.508	0	0
arahy.Tifrunner.gnm2.ann1.N1RTP1.1	1236	1052.99	83.9473	1.41159
arahy.Tifrunner.gnm2.ann1.K86MNX.1	1092	908.991	131.409	2.55971
arahy.Tifrunner.gnm2.ann1.TVN6NC.1	792	609.107	71.3143	2.07305
arahy.Tifrunner.gnm2.ann1.UQFX5N.1	1647	1463.99	0	0
arahy.Tifrunner.gnm2.ann1.0U8Z8Z.1	621	438.157	2	0.0808213
arahy.Tifrunner.gnm2.ann1.LTSE8R.1	264	95.0466	3.68716	0.686881
arahy.Tifrunner.gnm2.ann1.5B3KQF.1	330	152.54	0	0
arahy.Tifrunner.gnm2.ann1.AN47DH.1	1146	962.991	0	0
arahy.Tifrunner.gnm2.ann1.D04CBC.1	1359	1175.99	89.9211	1.35389
arahy.Tifrunner.gnm2.ann1.48UGBA.1	1677	1493.99	80.3265	0.952
arahy.Tifrunner.gnm2.ann1.1RKJ3P.1	534	351.327	388.352	19.5722
arahy.Tifrunner.gnm2.ann1.F8HJNJ.1	1557	1373.99	64.6354	0.832938
arahy.Tifrunner.gnm2.ann1.QU1D1P.1	909	726.044	680.406	16.5932
arahy.Tifrunner.gnm2.ann1.IV6FG9.1	897	714.044	0	0
arahy.Tifrunner.gnm2.ann1.316LWJ.1	1689	1505.99	65.748	0.773012
arahy.Tifrunner.gnm2.ann1.845J24.2	2670	2486.99	132.19	0.941134
arahy.Tifrunner.gnm2.ann1.80S20J.1	516	333.384	15.9461	0.846905
arahy.Tifrunner.gnm2.ann1.8K5I59.1	750	567.107	0	0
arahy.Tifrunner.gnm2.ann1.YJWL0V.1	1677	1493.99	3	0.0355549
arahy.Tifrunner.gnm2.ann1.DC1G4E.1	2610	2426.99	5	0.0364777
arahy.Tifrunner.gnm2.ann1.0FQ4XJ.1	966	783.018	6.84211	0.154719
arahy.Tifrunner.gnm2.ann1.VK93QT.2	1359	1175.99	20	0.301129
arahy.Tifrunner.gnm2.ann1.HHIJ6K.1	642	459.157	0	0
arahy.Tifrunner.gnm2.ann1.J63RNJ.1	348	169.329	0	0
arahy.Tifrunner.gnm2.ann1.J9S8YD.1	1776	1592.99	91.1933	1.01362
arahy.Tifrunner.gnm2.ann1.M4KHNU.1	2040	1856.99	105.406	1.00504
arahy.Tifrunner.gnm2.ann1.JQ7YTV.1	1716	1532.99	2.00391	0.0231454
arahy.Tifrunner.gnm2.ann1.QU4SLQ.1	1485	1301.99	212.289	2.88699
arahy.Tifrunner.gnm2.ann1.QN1HMQ.1	1026	842.991	63.6868	1.33768
arahy.Tifrunner.gnm2.ann1.P77KV0.1	795	612.107	7.38687	0.213678
arahy.Tifrunner.gnm2.ann1.Y5766G.1	2250	2066.99	1.14397	0.00979943
arahy.Tifrunner.gnm2.ann1.I81STG.1	1287	1103.99	55.2911	0.88678
arahy.Tifrunner.gnm2.ann1.M70NYK.1	270	99.8761	0	0
arahy.Tifrunner.gnm2.ann1.C857YU.1	726	543.126	0	0
arahy.Tifrunner.gnm2.ann1.9ZAP4M.1	318	141.566	273	34.1451
arahy.Tifrunner.gnm2.ann1.US1BEE.1	2844	2660.99	2	0.013308
arahy.Tifrunner.gnm2.ann1.R23H3E.1	522	339.362	23.4662	1.22435
arahy.Tifrunner.gnm2.ann1.MKAJ1I.2	1719	1535.99	27.8151	0.32064
arahy.Tifrunner.gnm2.ann1.F94VN9.1_arahy.Tifrunner.gnm2.ann1.J3NPFC.1	621	438.157	0	0
arahy.Tifrunner.gnm2.ann1.36QZ6D.1	1590	1406.99	7.10068	0.0893582
arahy.Tifrunner.gnm2.ann1.1C51KT.1	1368	1184.99	4.00359	0.059822
arahy.Tifrunner.gnm2.ann1.B4DJMI.1	651	468.142	9.80253	0.370755
arahy.Tifrunner.gnm2.ann1.UM824P.1	822	639.065	0	0
arahy.Tifrunner.gnm2.ann1.7AHG4D.1	462	279.682	1	0.0633083
arahy.Tifrunner.gnm2.ann1.2RTQ1W.1	1278	1094.99	134.191	2.16989
arahy.Tifrunner.gnm2.ann1.R6Y0SS.1	459	276.729	71.5091	4.57544
arahy.Tifrunner.gnm2.ann1.SXCF01.1	369	189.124	3.96662	0.371363
arahy.Tifrunner.gnm2.ann1.2696AG.1	267	97.4486	893.923	162.424
arahy.Tifrunner.gnm2.ann1.7DV1VQ.1	1611	1427.99	91.7038	1.13707
arahy.Tifrunner.gnm2.ann1.D58B9N.1	549	366.292	8	0.386713
