target_id	length	eff_length	Ahyp_1	Ahyp_1_tpm
arahy.Tifrunner.gnm2.ann1.I24T5H.1	762	611.792	0	0
arahy.Tifrunner.gnm2.ann1.9C1VP5.1	705	554.792	4	0.340473
arahy.Tifrunner.gnm2.ann1.67ZU0R.1	852	701.792	0	0
arahy.Tifrunner.gnm2.ann1.DBHH8D.1	1020	869.792	0	0
arahy.Tifrunner.gnm2.ann1.Y6I14R.1	894	743.792	0	0
arahy.Tifrunner.gnm2.ann1.PRG3TB.1	711	560.792	0	0
arahy.Tifrunner.gnm2.ann1.L0ZIY2.1	1326	1175.79	13.9672	0.560959
arahy.Tifrunner.gnm2.ann1.X5YKL5.1	2358	2207.79	0	0
arahy.Tifrunner.gnm2.ann1.FT3874.1	657	506.792	0	0
arahy.Tifrunner.gnm2.ann1.CJD9B0.1	3897	3746.79	4.44712	0.0560496
arahy.Tifrunner.gnm2.ann1.CH2TLP.1	348	199.9	3	0.708697
arahy.Tifrunner.gnm2.ann1.3T37VD.1	864	713.792	0	0
arahy.Tifrunner.gnm2.ann1.T4QIAH.1	1965	1814.79	8	0.208169
arahy.Tifrunner.gnm2.ann1.IR754M.1	798	647.792	0	0
arahy.Tifrunner.gnm2.ann1.NH6DY5.1	3747	3596.79	4	0.0525167
arahy.Tifrunner.gnm2.ann1.A4AUQP.1	342	194.047	11.1696	2.71821
arahy.Tifrunner.gnm2.ann1.ZY683S.1	1347	1196.79	5.3432	0.210832
arahy.Tifrunner.gnm2.ann1.67M40U.4	528	377.902	1	0.124961
arahy.Tifrunner.gnm2.ann1.V6528W.1	318	170.92	0	0
arahy.Tifrunner.gnm2.ann1.KK00U0.1	1131	980.792	0	0
arahy.Tifrunner.gnm2.ann1.SD5LLS.1	1383	1232.79	16.4961	0.631893
arahy.Tifrunner.gnm2.ann1.2363PW.2	2976	2825.79	3	0.0501342
arahy.Tifrunner.gnm2.ann1.45JGXG.1_arahy.Tifrunner.gnm2.ann1.SA47EU.1	1104	953.792	18	0.891194
arahy.Tifrunner.gnm2.ann1.AUD1A6.1	2163	2012.79	2	0.0469228
arahy.Tifrunner.gnm2.ann1.JF0MYJ.3	1497	1346.79	2.82604	0.0990901
arahy.Tifrunner.gnm2.ann1.6UA35R.1	954	803.792	8.97205	0.52711
arahy.Tifrunner.gnm2.ann1.JS19XH.1	222	83.1322	0	0
arahy.Tifrunner.gnm2.ann1.E5Z9NB.1	1725	1574.79	38.4187	1.15205
arahy.Tifrunner.gnm2.ann1.1M8NR5.1	684	533.792	0	0
arahy.Tifrunner.gnm2.ann1.IQ8CLR.1	5601	5450.79	174.616	1.51278
arahy.Tifrunner.gnm2.ann1.Q71493.1	402	252.532	1	0.186998
arahy.Tifrunner.gnm2.ann1.7D3I10.1	522	371.902	0	0
arahy.Tifrunner.gnm2.ann1.SHY03S.1	294	148.037	0	0
arahy.Tifrunner.gnm2.ann1.MSII7U.1	2037	1886.79	0	0
arahy.Tifrunner.gnm2.ann1.CMRY8U.1	2475	2324.79	2	0.0406255
arahy.Tifrunner.gnm2.ann1.1RFJ6T.1	579	428.821	0	0
arahy.Tifrunner.gnm2.ann1.3WL649.1	714	563.792	7	0.586317
arahy.Tifrunner.gnm2.ann1.1PW7ZW.1	669	518.792	0	0
arahy.Tifrunner.gnm2.ann1.89L395.1	984	833.792	4.21327	0.238625
arahy.Tifrunner.gnm2.ann1.16527J.1	1248	1097.79	3	0.129049
arahy.Tifrunner.gnm2.ann1.AJ6S3U.2	804	653.792	11.7333	0.847491
arahy.Tifrunner.gnm2.ann1.KNY4S3.1	2127	1976.79	0	0
arahy.Tifrunner.gnm2.ann1.R1XHAZ.1	639	488.792	7.33333	0.708485
arahy.Tifrunner.gnm2.ann1.GA3CQQ.1	1896	1745.79	0	0
arahy.Tifrunner.gnm2.ann1.8EI7FZ.1	1785	1634.79	0	0
arahy.Tifrunner.gnm2.ann1.EGRI7M.1	1503	1352.79	19.524	0.681541
arahy.Tifrunner.gnm2.ann1.T7ACSZ.1	297	150.915	0.0777919	0.024342
arahy.Tifrunner.gnm2.ann1.KHPU6T.1	843	692.792	0	0
arahy.Tifrunner.gnm2.ann1.VA6IN1.1	2418	2267.79	0	0
arahy.Tifrunner.gnm2.ann1.HLP03A.1	1563	1412.79	20	0.668505
arahy.Tifrunner.gnm2.ann1.JQB868.1	927	776.792	1.34692	0.0818825
arahy.Tifrunner.gnm2.ann1.PNW690.1	780	629.792	0	0
arahy.Tifrunner.gnm2.ann1.DD58DK.1	801	650.792	0	0
arahy.Tifrunner.gnm2.ann1.5B2GYG.1	1266	1115.79	0	0
arahy.Tifrunner.gnm2.ann1.Z0B08L.1	1068	917.792	0	0
arahy.Tifrunner.gnm2.ann1.F78ZQ2.1	1998	1847.79	0	0
arahy.Tifrunner.gnm2.ann1.09991I.1	2763	2612.79	0	0
arahy.Tifrunner.gnm2.ann1.ECVU4F.1	438	288.335	2	0.327556
arahy.Tifrunner.gnm2.ann1.YXY0UL.1	2568	2417.79	0	0
arahy.Tifrunner.gnm2.ann1.YUBK9J.1	234	93.3669	1	0.505778
arahy.Tifrunner.gnm2.ann1.S816BA.1	867	716.792	3.62548	0.23885
arahy.Tifrunner.gnm2.ann1.Z4JI4R.1	2028	1877.79	1	0.0251481
arahy.Tifrunner.gnm2.ann1.ANWM6Z.1	795	644.792	1	0.0732375
arahy.Tifrunner.gnm2.ann1.LS5HQA.1	2784	2633.79	2	0.0358593
arahy.Tifrunner.gnm2.ann1.J5NJ8I.1	255	112.128	0	0
arahy.Tifrunner.gnm2.ann1.GYF1N1.1	2112	1961.79	22.7869	0.548512
arahy.Tifrunner.gnm2.ann1.I40MZ1.1	1611	1460.79	3	0.0969809
arahy.Tifrunner.gnm2.ann1.T5XIVA.1	540	389.877	0	0
arahy.Tifrunner.gnm2.ann1.9CR96V.1	1062	911.792	0	0
arahy.Tifrunner.gnm2.ann1.15S87B.1	1917	1766.79	0	0
arahy.Tifrunner.gnm2.ann1.0X1Y55.1	1680	1529.79	2	0.0617377
arahy.Tifrunner.gnm2.ann1.6WSH6T.1	492	342.02	0	0
arahy.Tifrunner.gnm2.ann1.910QJ9.1	984	833.792	14	0.792909
arahy.Tifrunner.gnm2.ann1.0B6433.1	1590	1439.79	0	0
arahy.Tifrunner.gnm2.ann1.2AHU2Q.1	1395	1244.79	3.75	0.142262
arahy.Tifrunner.gnm2.ann1.L0LZ8C.1	294	148.037	0	0
arahy.Tifrunner.gnm2.ann1.016HCI.1	447	297.276	22.8293	3.62648
arahy.Tifrunner.gnm2.ann1.19V8U8.1	1731	1580.79	0	0
arahy.Tifrunner.gnm2.ann1.H8H77X.1	558	407.85	0	0
arahy.Tifrunner.gnm2.ann1.45GZWB.1	2763	2612.79	15.3043	0.276607
arahy.Tifrunner.gnm2.ann1.E32WFZ.1	3171	3020.79	60.6968	0.948851
arahy.Tifrunner.gnm2.ann1.A76IN6.1	1365	1214.79	0	0
arahy.Tifrunner.gnm2.ann1.4IN326.1	1104	953.792	2	0.0990215
arahy.Tifrunner.gnm2.ann1.64JJN7.1	219	80.5377	0	0
arahy.Tifrunner.gnm2.ann1.75VER4.1	489	339.043	0	0
arahy.Tifrunner.gnm2.ann1.6AC8VA.1	459	309.235	0	0
arahy.Tifrunner.gnm2.ann1.1EQ2T2.1	765	614.792	0	0
arahy.Tifrunner.gnm2.ann1.ZR5RDL.1	369	220.257	0	0
arahy.Tifrunner.gnm2.ann1.4ZP1HR.1	1056	905.792	2	0.104269
arahy.Tifrunner.gnm2.ann1.KX3KG5.1	633	482.792	18	1.76062
arahy.Tifrunner.gnm2.ann1.ANV8L4.1	2901	2750.79	11.7261	0.201303
arahy.Tifrunner.gnm2.ann1.2P21EX.1	738	587.792	0	0
arahy.Tifrunner.gnm2.ann1.3UA0UH.1	1083	932.792	1	0.0506254
arahy.Tifrunner.gnm2.ann1.VJQ4N5.1	423	273.392	0	0
arahy.Tifrunner.gnm2.ann1.V7KKLB.1	1221	1070.79	66.7557	2.94399
arahy.Tifrunner.gnm2.ann1.LGM3J9.1	819	668.792	5.86516	0.414135
arahy.Tifrunner.gnm2.ann1.195J1V.1	2214	2063.79	9.5	0.217376
arahy.Tifrunner.gnm2.ann1.V3BCW5.1	1068	917.792	9.29851e-05	4.78434e-06
arahy.Tifrunner.gnm2.ann1.L5LHX1.1	1287	1136.79	19.7895	0.822065
arahy.Tifrunner.gnm2.ann1.CSL02P.1	891	740.792	0	0
arahy.Tifrunner.gnm2.ann1.F3G6PL.1	522	371.902	6	0.761861
arahy.Tifrunner.gnm2.ann1.AP71DE.1	1092	941.792	0	0
arahy.Tifrunner.gnm2.ann1.DM0EEB.1	597	446.792	0	0
arahy.Tifrunner.gnm2.ann1.9ET73H.1	1338	1187.79	11.727	0.466229
arahy.Tifrunner.gnm2.ann1.TT4C38.1	390	240.748	0	0
arahy.Tifrunner.gnm2.ann1.UX6RQI.1	378	229.031	0	0
arahy.Tifrunner.gnm2.ann1.60DIT8.1	285	139.683	0	0
arahy.Tifrunner.gnm2.ann1.UBBZ9L.1	669	518.792	0	0
arahy.Tifrunner.gnm2.ann1.L831U4.1	951	800.792	0	0
arahy.Tifrunner.gnm2.ann1.P2DQEA.1	891	740.792	0	0
arahy.Tifrunner.gnm2.ann1.S27JT7.1	4362	4211.79	13.0167	0.145945
arahy.Tifrunner.gnm2.ann1.FAYP6F.1	738	587.792	4	0.321358
arahy.Tifrunner.gnm2.ann1.SH3RHJ.1	1482	1331.79	14.2547	0.505445
arahy.Tifrunner.gnm2.ann1.JUC9E0.1	1449	1298.79	0	0
arahy.Tifrunner.gnm2.ann1.6N3FKC.1	1779	1628.79	0	0
arahy.Tifrunner.gnm2.ann1.N502YT.1	1440	1289.79	1	0.0366128
arahy.Tifrunner.gnm2.ann1.WU66F1.1	333	185.316	0	0
arahy.Tifrunner.gnm2.ann1.BTX8K3.1	819	668.792	0	0
arahy.Tifrunner.gnm2.ann1.DK0PE5.1	222	83.1322	0	0
arahy.Tifrunner.gnm2.ann1.QJA41V.1	1158	1007.79	4.48652	0.210229
arahy.Tifrunner.gnm2.ann1.L34K9S.1	2187	2036.79	0	0
arahy.Tifrunner.gnm2.ann1.CFG5D5.1	711	560.792	0	0
arahy.Tifrunner.gnm2.ann1.939HGU.1	672	521.792	1	0.0905015
arahy.Tifrunner.gnm2.ann1.5V10L5.1	666	515.792	0	0
arahy.Tifrunner.gnm2.ann1.SFT1LS.1	900	749.792	2.66667	0.16795
arahy.Tifrunner.gnm2.ann1.NAY1Y6.1	297	150.915	0	0
arahy.Tifrunner.gnm2.ann1.XWVY9E.1	2019	1868.79	4.5175	0.114154
arahy.Tifrunner.gnm2.ann1.A9BSDH.1	750	599.792	0	0
arahy.Tifrunner.gnm2.ann1.UMF7KA.1	510	359.902	0	0
arahy.Tifrunner.gnm2.ann1.1FA9DV.1	1095	944.792	0	0
arahy.Tifrunner.gnm2.ann1.MD2PB3.1	768	617.792	1.5	0.114657
arahy.Tifrunner.gnm2.ann1.1NR55N.1	438	288.335	0	0
arahy.Tifrunner.gnm2.ann1.118RMI.1	1725	1574.79	29.1429	0.873901
arahy.Tifrunner.gnm2.ann1.LWVE23.1	1263	1112.79	12.5	0.530456
arahy.Tifrunner.gnm2.ann1.5678GR.1	2049	1898.79	12.6073	0.313543
arahy.Tifrunner.gnm2.ann1.Y74N3L.1	294	148.037	0	0
arahy.Tifrunner.gnm2.ann1.NYYS8D.1	2412	2261.79	0	0
arahy.Tifrunner.gnm2.ann1.S4ZVSJ.1	1689	1538.79	0	0
arahy.Tifrunner.gnm2.ann1.PB2I5Y.1	291	145.177	0	0
arahy.Tifrunner.gnm2.ann1.X2JSTS.1	447	297.276	0	0
arahy.Tifrunner.gnm2.ann1.U0C9NI.1	327	179.599	0	0
arahy.Tifrunner.gnm2.ann1.CRWB8Z.1	822	671.792	0	0
arahy.Tifrunner.gnm2.ann1.067A10.1	447	297.276	0	0
arahy.Tifrunner.gnm2.ann1.I0ZCH2.1	1956	1805.79	0.5	0.0130754
arahy.Tifrunner.gnm2.ann1.LW185J.1	267	122.89	0	0
arahy.Tifrunner.gnm2.ann1.YE06VR.1	351	202.737	0	0
arahy.Tifrunner.gnm2.ann1.0X7MFH.1	1239	1088.79	0	0
arahy.Tifrunner.gnm2.ann1.4Z4QCU.1	2925	2774.79	11.0769	0.188513
arahy.Tifrunner.gnm2.ann1.LUKB4F.2	1650	1499.79	0	0
arahy.Tifrunner.gnm2.ann1.LM15HT.1	693	542.792	0	0
arahy.Tifrunner.gnm2.ann1.1V1HM6.1	600	449.792	0	0
arahy.Tifrunner.gnm2.ann1.NR39JA.1	1530	1379.79	0	0
arahy.Tifrunner.gnm2.ann1.GIX57Y.1	393	243.732	0	0
arahy.Tifrunner.gnm2.ann1.C1KQ7I.1	276	131.285	0	0
arahy.Tifrunner.gnm2.ann1.B85EDH.1	1143	992.792	15.7794	0.750561
arahy.Tifrunner.gnm2.ann1.9HBE4Z.1	573	422.85	0	0
arahy.Tifrunner.gnm2.ann1.SPZ2MT.1	1950	1799.79	0	0
arahy.Tifrunner.gnm2.ann1.1TW9IR.1	2079	1928.79	1	0.0244832
arahy.Tifrunner.gnm2.ann1.J7SF2C.1	345	196.981	0	0
arahy.Tifrunner.gnm2.ann1.RC2LJB.1	423	273.392	15.201	2.62567
arahy.Tifrunner.gnm2.ann1.9YJ8T1.2	615	464.792	16.59	1.68555
arahy.Tifrunner.gnm2.ann1.XYL376.1	201	65.5043	0	0
arahy.Tifrunner.gnm2.ann1.095TGF.1	993	842.792	18.7895	1.0528
arahy.Tifrunner.gnm2.ann1.S1PIU5.1	654	503.792	1.24611	0.116804
arahy.Tifrunner.gnm2.ann1.G6G9VX.1	801	650.792	0	0
arahy.Tifrunner.gnm2.ann1.YPAX92.1	459	309.235	0	0
arahy.Tifrunner.gnm2.ann1.HJ4YAF.1	312	165.137	0	0
arahy.Tifrunner.gnm2.ann1.W9B7XJ.1	2571	2420.79	11.3333	0.221082
arahy.Tifrunner.gnm2.ann1.R8LD9K.1	2028	1877.79	0	0
arahy.Tifrunner.gnm2.ann1.GS86GR.1	381	231.938	3.78391	0.77041
arahy.Tifrunner.gnm2.ann1.JSQZ9G.1	519	368.902	0	0
arahy.Tifrunner.gnm2.ann1.A4UT9N.1	1146	995.792	6.07143	0.287922
arahy.Tifrunner.gnm2.ann1.M3GBHV.1	1653	1502.79	0	0
arahy.Tifrunner.gnm2.ann1.3K1SXW.1	1122	971.792	0	0
arahy.Tifrunner.gnm2.ann1.HMM1ZT.1	681	530.792	0	0
arahy.Tifrunner.gnm2.ann1.P4YWLB.1	501	350.973	0	0
arahy.Tifrunner.gnm2.ann1.31ZVDA.1	252	109.43	0	0
arahy.Tifrunner.gnm2.ann1.VTSW9N.1	666	515.792	0	0
arahy.Tifrunner.gnm2.ann1.ELD0WK.1	618	467.792	0	0
arahy.Tifrunner.gnm2.ann1.B9K5FP.1	1635	1484.79	0	0
arahy.Tifrunner.gnm2.ann1.52F34X.1	966	815.792	0	0
arahy.Tifrunner.gnm2.ann1.3EG2C6.1	921	770.792	11	0.673921
arahy.Tifrunner.gnm2.ann1.02IZMF.1	1170	1019.79	27.0438	1.2523
arahy.Tifrunner.gnm2.ann1.D2B8S0.1	1185	1034.79	0	0
arahy.Tifrunner.gnm2.ann1.H0DRPA.1	498	347.973	0	0
arahy.Tifrunner.gnm2.ann1.HFA82L.1	279	134.03	0	0
arahy.Tifrunner.gnm2.ann1.TS2VTY.1	387	237.764	0	0
arahy.Tifrunner.gnm2.ann1.KXA9QZ.1	810	659.792	0	0
arahy.Tifrunner.gnm2.ann1.FNWQ0F.2	1401	1250.79	22.6667	0.855767
arahy.Tifrunner.gnm2.ann1.6721CL.1	462	312.214	0	0
arahy.Tifrunner.gnm2.ann1.UWAX7J.1	2697	2546.79	1	0.0185421
arahy.Tifrunner.gnm2.ann1.J94639.1	3015	2864.79	7.11637	0.117306
arahy.Tifrunner.gnm2.ann1.HPQI1M.1	288	142.422	0	0
arahy.Tifrunner.gnm2.ann1.69SEHQ.1	2856	2705.79	108.063	1.88598
arahy.Tifrunner.gnm2.ann1.H4N3P5.1	291	145.177	0	0
arahy.Tifrunner.gnm2.ann1.RFRX47.1	825	674.792	0	0
arahy.Tifrunner.gnm2.ann1.48W8D3.1	2589	2438.79	11.6206	0.225013
arahy.Tifrunner.gnm2.ann1.78GREI.1	912	761.792	0	0
arahy.Tifrunner.gnm2.ann1.E91TJ2.1	390	240.748	0	0
arahy.Tifrunner.gnm2.ann1.QZND0H.1	666	515.792	0	0
arahy.Tifrunner.gnm2.ann1.PG11LS.1	444	294.316	0	0
arahy.Tifrunner.gnm2.ann1.9SBX1U.1	2085	1934.79	0	0
arahy.Tifrunner.gnm2.ann1.PB786L.1	777	626.792	0	0
arahy.Tifrunner.gnm2.ann1.9HGU5D.1	267	122.89	0	0
arahy.Tifrunner.gnm2.ann1.8N7B8R.1	1398	1247.79	6	0.227071
arahy.Tifrunner.gnm2.ann1.EPPW6A.1	990	839.792	3	0.168695
arahy.Tifrunner.gnm2.ann1.DFW75Y.1_arahy.Tifrunner.gnm2.ann1.L9A6A1.1	1290	1139.79	0	0
arahy.Tifrunner.gnm2.ann1.VMKR8Z.1	2226	2075.79	1	0.0227494
arahy.Tifrunner.gnm2.ann1.JUG8DE.1	471	321.108	0	0
arahy.Tifrunner.gnm2.ann1.S5Z5QJ.1	1557	1406.79	0	0
arahy.Tifrunner.gnm2.ann1.NDN785.1	609	458.792	0	0
arahy.Tifrunner.gnm2.ann1.DN6VH0.1	489	339.043	0	0
arahy.Tifrunner.gnm2.ann1.L7J4LP.1	783	632.792	0	0
arahy.Tifrunner.gnm2.ann1.XN8K2M.1	756	605.792	0	0
arahy.Tifrunner.gnm2.ann1.GCF5QH.1	1587	1436.79	0	0
arahy.Tifrunner.gnm2.ann1.MLI6HD.1	375	226.092	0	0
arahy.Tifrunner.gnm2.ann1.V6QMLM.1	207	70.5333	0	0
arahy.Tifrunner.gnm2.ann1.WI2A41.1	2232	2081.79	27.5862	0.62576
arahy.Tifrunner.gnm2.ann1.23ZYRY.2	3276	3125.79	44.7207	0.675619
arahy.Tifrunner.gnm2.ann1.1W4SSV.1	1521	1370.79	2	0.0688988
arahy.Tifrunner.gnm2.ann1.6DSJ3Q.1	2328	2177.79	1.52105	0.0329822
arahy.Tifrunner.gnm2.ann1.PS5WXW.1	3153	3002.79	0	0
arahy.Tifrunner.gnm2.ann1.7BZL8T.1	624	473.792	0	0
arahy.Tifrunner.gnm2.ann1.6DR1RM.1	255	112.128	0.377333	0.158915
arahy.Tifrunner.gnm2.ann1.PBJ82L.1	438	288.335	0	0
arahy.Tifrunner.gnm2.ann1.CH1R66.1_arahy.Tifrunner.gnm2.ann1.S1CX09.1	231	90.7831	6	3.12104
arahy.Tifrunner.gnm2.ann1.IBQC5J.1	855	704.792	2.5	0.167507
arahy.Tifrunner.gnm2.ann1.L82LDD.1	1851	1700.79	21031.8	583.953
arahy.Tifrunner.gnm2.ann1.0G1QRI.1	846	695.792	1.08417	0.0735818
arahy.Tifrunner.gnm2.ann1.T0DAJU.1	525	374.902	3.19076	0.401911
arahy.Tifrunner.gnm2.ann1.4ILM2X.1	324	176.672	0	0
arahy.Tifrunner.gnm2.ann1.MQFJ1E.1	603	452.792	0	0
arahy.Tifrunner.gnm2.ann1.63EJDF.1	699	548.792	1	0.0860489
arahy.Tifrunner.gnm2.ann1.ASGW3G.1	1584	1433.79	0	0
arahy.Tifrunner.gnm2.ann1.F6FTMK.1	204	68.0126	0	0
arahy.Tifrunner.gnm2.ann1.4TST71.1	873	722.792	0	0
arahy.Tifrunner.gnm2.ann1.ZTB7LP.1	258	114.763	0	0
arahy.Tifrunner.gnm2.ann1.2YH7US.1	276	131.285	1	0.359698
arahy.Tifrunner.gnm2.ann1.JWX42Q.1	2208	2057.79	5	0.114742
arahy.Tifrunner.gnm2.ann1.NN1YGN.1	264	120.193	0	0
arahy.Tifrunner.gnm2.ann1.5VG832.1	3687	3536.79	7.19951	0.0961273
arahy.Tifrunner.gnm2.ann1.RD29P1.1	771	620.792	74	5.6291
arahy.Tifrunner.gnm2.ann1.JUMH57.1	1500	1349.79	0	0
arahy.Tifrunner.gnm2.ann1.Y8VIVB.1	1362	1211.79	4.51832	0.176077
arahy.Tifrunner.gnm2.ann1.5UD55A.1	2973	2822.79	1.15682	0.0193526
arahy.Tifrunner.gnm2.ann1.62HRHN.1	1206	1055.79	5	0.223638
arahy.Tifrunner.gnm2.ann1.MA8DWW.1	930	779.792	0	0
arahy.Tifrunner.gnm2.ann1.7NY7XM.1	492	342.02	0	0
arahy.Tifrunner.gnm2.ann1.0HZN60.1	1590	1439.79	0	0
arahy.Tifrunner.gnm2.ann1.F1WQ27.1	918	767.792	11.1522	0.685913
arahy.Tifrunner.gnm2.ann1.7417N6.1	684	533.792	0	0
arahy.Tifrunner.gnm2.ann1.QV0MN5.1	789	638.792	3	0.221776
arahy.Tifrunner.gnm2.ann1.JM0M9B.1	372	223.198	0	0
arahy.Tifrunner.gnm2.ann1.WT7LXE.1	2427	2276.79	0	0
arahy.Tifrunner.gnm2.ann1.XN0QSU.1	354	205.655	0	0
arahy.Tifrunner.gnm2.ann1.F0AUH3.1	333	185.316	0	0
arahy.Tifrunner.gnm2.ann1.83H2DM.1	2628	2477.79	0	0
arahy.Tifrunner.gnm2.ann1.6B7DLZ.1	1854	1703.79	0	0
arahy.Tifrunner.gnm2.ann1.6CW0B2.1	609	458.792	20	2.05858
arahy.Tifrunner.gnm2.ann1.2XNM6Q.1	1032	881.792	4.84227	0.25932
arahy.Tifrunner.gnm2.ann1.B6RQCR.1	1170	1019.79	25.5062	1.1811
arahy.Tifrunner.gnm2.ann1.5JB048.1	2253	2102.79	4	0.0898291
arahy.Tifrunner.gnm2.ann1.T8JYXT.1	456	306.276	0	0
arahy.Tifrunner.gnm2.ann1.C3WWRZ.1	492	342.02	0	0
arahy.Tifrunner.gnm2.ann1.M032NN.1	468	318.129	0	0
arahy.Tifrunner.gnm2.ann1.EVIY4K.1	3081	2930.79	17.4682	0.281459
arahy.Tifrunner.gnm2.ann1.UE907C.1	933	782.792	10.5263	0.635014
arahy.Tifrunner.gnm2.ann1.2FH55K.1	333	185.316	1	0.254824
arahy.Tifrunner.gnm2.ann1.J9SV8Q.1	1602	1451.79	2.1604	0.0702722
arahy.Tifrunner.gnm2.ann1.61WA32.1	2274	2123.79	4	0.0889408
arahy.Tifrunner.gnm2.ann1.E34YE0.1	1062	911.792	0	0
arahy.Tifrunner.gnm2.ann1.02U7QK.1	1611	1460.79	2	0.0646539
arahy.Tifrunner.gnm2.ann1.7W4151.1	264	120.193	0	0
arahy.Tifrunner.gnm2.ann1.0Y3NBD.1	243	101.334	0	0
arahy.Tifrunner.gnm2.ann1.VJ66C1.1	726	575.792	0	0
arahy.Tifrunner.gnm2.ann1.V4GUGH.1	600	449.792	9.33333	0.979892
arahy.Tifrunner.gnm2.ann1.19WSGG.1	2340	2189.79	22.519	0.485623
arahy.Tifrunner.gnm2.ann1.R068JS.1	1068	917.792	0	0
arahy.Tifrunner.gnm2.ann1.ZN1FNT.1	450	300.276	0	0
arahy.Tifrunner.gnm2.ann1.KVY629.1	2508	2357.79	6.52946	0.130775
arahy.Tifrunner.gnm2.ann1.Y1UXXN.1	3177	3026.79	7	0.109212
arahy.Tifrunner.gnm2.ann1.SBG4EG.1	633	482.792	0	0
arahy.Tifrunner.gnm2.ann1.ZUSG6C.1	1188	1037.79	0	0
arahy.Tifrunner.gnm2.ann1.4KY2C7.1	846	695.792	0	0
arahy.Tifrunner.gnm2.ann1.LQLC9G.1	3339	3188.79	11.4545	0.169631
arahy.Tifrunner.gnm2.ann1.YGBT0E.1	318	170.92	0	0
arahy.Tifrunner.gnm2.ann1.Y9MC4Z.1	1650	1499.79	0	0
arahy.Tifrunner.gnm2.ann1.DG8AQJ.1	1305	1154.79	0	0
arahy.Tifrunner.gnm2.ann1.5HDG5H.1	519	368.902	0	0
arahy.Tifrunner.gnm2.ann1.G227WQ.1	3165	3014.79	7.54137	0.118126
arahy.Tifrunner.gnm2.ann1.N1N6FA.1	915	764.792	6.59675	0.407324
arahy.Tifrunner.gnm2.ann1.V91S6Z.3	363	214.344	0	0
arahy.Tifrunner.gnm2.ann1.9VDP3G.1	465	315.172	0	0
arahy.Tifrunner.gnm2.ann1.JKFZ9B.1	744	593.792	1	0.0795278
arahy.Tifrunner.gnm2.ann1.8HC6C5.1_arahy.Tifrunner.gnm2.ann1.VZQ2V7.1	3990	3839.79	1	0.0122983
arahy.Tifrunner.gnm2.ann1.KSUC5C.1	2280	2129.79	9	0.199553
arahy.Tifrunner.gnm2.ann1.TTJ1ZL.1	363	214.344	0	0
arahy.Tifrunner.gnm2.ann1.VSVD4A.1	1017	866.792	0	0
arahy.Tifrunner.gnm2.ann1.57UCU4.1	1137	986.792	1	0.047855
arahy.Tifrunner.gnm2.ann1.3QE0TW.1	693	542.792	0	0
arahy.Tifrunner.gnm2.ann1.R5YX1M.2	1386	1235.79	3	0.114638
arahy.Tifrunner.gnm2.ann1.Y2NPND.1	798	647.792	1	0.0728983
arahy.Tifrunner.gnm2.ann1.VP5RBK.1	234	93.3669	0	0
arahy.Tifrunner.gnm2.ann1.6W0K3P.1	753	602.792	67.2857	5.27119
arahy.Tifrunner.gnm2.ann1.3QKK9N.1	894	743.792	0	0
arahy.Tifrunner.gnm2.ann1.ZFL6Z0.1	4953	4802.79	14.1715	0.13934
arahy.Tifrunner.gnm2.ann1.4S7TQS.1	1980	1829.79	9	0.23227
arahy.Tifrunner.gnm2.ann1.9JB77L.1	3645	3494.79	14.5882	0.197122
arahy.Tifrunner.gnm2.ann1.L5KPCK.1	198	63.1628	0	0
arahy.Tifrunner.gnm2.ann1.9ZXH08.1	471	321.108	2.49709	0.367228
arahy.Tifrunner.gnm2.ann1.8JFH4G.1	1197	1046.79	4	0.180448
arahy.Tifrunner.gnm2.ann1.CB44QA.1	771	620.792	0	0
arahy.Tifrunner.gnm2.ann1.715NBV.1	885	734.792	0	0
arahy.Tifrunner.gnm2.ann1.D12JGJ.1	1350	1199.79	0	0
arahy.Tifrunner.gnm2.ann1.Q36DTI.1	4608	4457.79	1.11433	0.0118045
arahy.Tifrunner.gnm2.ann1.YQLI8B.1	1854	1703.79	11.6377	0.322556
arahy.Tifrunner.gnm2.ann1.0VA8DK.1	1143	992.792	0	0
arahy.Tifrunner.gnm2.ann1.T08WW4.1	1677	1526.79	0	0
arahy.Tifrunner.gnm2.ann1.VFT5KA.1	120	19.5494	2	4.83115
arahy.Tifrunner.gnm2.ann1.716UXH.1	2073	1922.79	3	0.0736787
arahy.Tifrunner.gnm2.ann1.J4G76H.1	312	165.137	0	0
arahy.Tifrunner.gnm2.ann1.5G087V.1	1050	899.792	1	0.0524821
arahy.Tifrunner.gnm2.ann1.BW1SL4.1	1614	1463.79	0	0
arahy.Tifrunner.gnm2.ann1.P1SNYQ.1	249	106.74	0	0
arahy.Tifrunner.gnm2.ann1.4I2AVL.1	3495	3344.79	20.6433	0.29145
arahy.Tifrunner.gnm2.ann1.W76PKR.1	243	101.334	0	0
arahy.Tifrunner.gnm2.ann1.WY8BRN.1	3021	2870.79	16.7499	0.275527
arahy.Tifrunner.gnm2.ann1.EXLZ0E.1	1254	1103.79	0	0
arahy.Tifrunner.gnm2.ann1.9YR8R7.1	942	791.792	0	0
arahy.Tifrunner.gnm2.ann1.UI6D1P.1	1986	1835.79	2.66667	0.0685959
arahy.Tifrunner.gnm2.ann1.59G75N.1	2598	2447.79	0	0
