target_id	length	eff_length	Cs_1	Cs_1_tpm
AUR62040668	915	730.069	11	0.234541
AUR62007310	1062	877.053	30.8345	0.547269
AUR62012916	2397	2212.05	3	0.0211114
AUR62034284	726	541.201	71.8104	2.06547
AUR62034398	2583	2398.05	1	0.0064913
AUR62029554	1131	946.053	55.1438	0.907343
AUR62006286	969	784.053	0	0
AUR62038385	1272	1087.05	0	0
AUR62009014	1107	922.053	16	0.270119
AUR62039751	750	565.19	100.634	2.77167
AUR62008222	411	228.001	156	10.6507
AUR62015085	1467	1282.05	0	0
AUR62006138	2364	2179.05	16	0.114299
AUR62013639	861	676.069	11.1111	0.255833
AUR62026132	1725	1540.05	52.4754	0.530409
AUR62028976	462	278.029	1	0.0559886
AUR62005103	1194	1009.05	41	0.6325
AUR62013738	345	165.101	0	0
AUR62021430	1086	901.053	2	0.0345518
AUR62006288	1605	1420.05	20.339	0.222954
AUR62022069	249	81.0043	44	8.45542
AUR62016289	1713	1528.05	0	0
AUR62026722_AUR62026721	411	228.001	3.6	0.245786
AUR62035496	672	487.222	0	0
AUR62024452	753	568.19	13	0.356156
AUR62024199	840	655.082	279.796	6.64868
AUR62030578	612	427.294	30.5995	1.11475
AUR62035066	804	619.108	0	0
AUR62031056	984	799.053	12	0.233774
AUR62031410	321	143.021	2.48867	0.270868
AUR62032398	426	242.656	0	0
AUR62003467	303	126.677	88.3333	10.8547
AUR62002512	1785	1600.05	1843.47	17.9346
AUR62041848	1191	1006.05	27.5945	0.426965
AUR62041449	573	388.36	0	0
AUR62019060	1212	1027.05	0	0
AUR62005677	1503	1318.05	21.6949	0.256221
AUR62005724	372	190.413	7	0.572258
AUR62040241	762	577.167	74.2694	2.00308
AUR62034815	618	433.286	392.881	14.1149
AUR62032667	1467	1282.05	148.45	1.80245
AUR62009228	3060	2875.05	171	0.92585
AUR62021824	1086	901.053	22	0.380069
AUR62006931	1050	865.053	22	0.395886
AUR62003874	6762	6577.05	1741.15	4.12094
AUR62026602	1680	1495.05	0	0
AUR62022695	297	121.277	46.4599	5.96336
AUR62025745	4020	3835.05	141.368	0.573811
AUR62002184	648	463.241	29.2503	0.982908
AUR62019854	600	415.311	26	0.974519
AUR62015278	2792	2607.05	508.188	3.03435
AUR62023504	930	745.069	84.8696	1.77315
AUR62011874	1650	1465.05	7.61181	0.080877
AUR62039887	240	74.0289	0	0
AUR62004035	1611	1426.05	73	0.796852
AUR62029813	582	397.352	23	0.901038
AUR62003466	264	93.3198	1	0.166808
AUR62028180	1341	1156.05	39	0.525143
AUR62042763	360	179.129	0	0
AUR62019896	1998	1813.05	96.4254	0.827888
AUR62003812	2046	1861.05	76.9068	0.643275
AUR62034033	531	346.526	21	0.943351
AUR62035987	261	90.8602	0	0
AUR62006272	579	394.36	0	0
AUR62001052	1380	1195.05	48	0.625237
AUR62023004_AUR62044569	360	179.129	0	0
AUR62012113	657	472.232	1	0.0329636
AUR62039438	705	520.222	0	0
AUR62043163	1650	1465.05	3	0.0318756
AUR62011388	252	83.4305	0	0
AUR62001511	366	184.801	0	0
AUR62044672	672	487.222	42.147	1.34657
AUR62041103	855	670.069	7	0.162618
AUR62008871	879	694.069	2	0.0448557
AUR62018497	1305	1120.05	0	0
AUR62008739	567	382.375	3	0.12213
AUR62022712	540	355.47	0	0
AUR62014496	732	547.19	25.4912	0.725175
AUR62005542	858	673.069	103.129	2.38513
AUR62003988	279	105.658	29	4.27253
AUR62038451	1119	934.053	0	0
AUR62015078	2091	1906.05	17	0.138837
AUR62044682	657	472.232	0	0
AUR62031137	927	742.069	59.5955	1.25014
AUR62023354	1872	1687.05	13.1612	0.121439
AUR62025759	630	445.259	0	0
AUR62042925	450	266.237	101.534	5.93653
AUR62014818	1122	937.053	0	0
AUR62029924	699	514.222	0	0
AUR62006689	2307	2122.05	50.5638	0.370914
AUR62042260	675	490.222	0	0
AUR62038765	351	170.718	0.000111415	1.0159e-05
AUR62032729	4368	4183.05	234.529	0.872757
AUR62031411	951	766.069	12	0.243839
AUR62031182	2199	2014.05	0	0
AUR62034993	1731	1546.05	82.7604	0.833276
AUR62035973	2295	2110.05	1.10735	0.00816928
AUR62037726	1851	1666.05	261.725	2.44539
AUR62026874	1017	832.053	0	0
AUR62002240	1128	943.053	5	0.0825324
AUR62044166	318	140.261	0	0
AUR62009522	756	571.179	5.08266	0.138519
AUR62034053	267	95.7681	19	3.08833
AUR62008770	1323	1138.05	100.889	1.37998
AUR62017096	711	526.222	20	0.591631
AUR62033109	4677	4492.05	486.826	1.68702
AUR62014695	1887	1702.05	82.2018	0.751794
AUR62010880	4653	4468.05	190.907	0.665109
AUR62021150	2661	2476.05	263.64	1.65746
AUR62025316	1482	1297.05	33	0.396047
AUR62039187	723	538.201	81.6137	2.36053
AUR62027729	1917	1732.05	0	0
AUR62037056	1220	1035.05	0	0
AUR62036521	252	83.4305	0	0
AUR62022271	969	784.053	1	0.0198539
AUR62030770	960	775.069	0	0
AUR62038705	1218	1033.05	4	0.0602737
AUR62032069	882	697.069	0	0
AUR62034732	1056	871.053	2.01963	0.0360925
AUR62010586	1749	1564.05	0	0
AUR62003848	936	751.069	151.38	3.13747
AUR62000722	3276	3091.05	461.94	2.32632
AUR62002953	2943	2758.05	59	0.332997
AUR62015495	777	592.144	0	0
AUR62031337	480	295.847	15	0.789251
AUR62019927	1059	874.053	0	0
AUR62041943	672	487.222	7.96307	0.254416
AUR62031136	822	637.095	13.4424	0.328445
AUR62034015	585	400.352	0	0
AUR62034460	600	415.311	50.9536	1.90982
AUR62008499	972	787.053	34	0.672458
AUR62017089	714	529.222	93	2.73549
AUR62027126	2394	2209.05	7	0.0493267
AUR62012884	450	266.237	60	3.50811
AUR62013608	1311	1126.05	114.478	1.58254
AUR62014514	1773	1588.05	1023.15	10.0292
AUR62025282	2871	2686.05	130.885	0.758519
AUR62021874	726	541.201	33	0.949174
AUR62034572_AUR62019161	303	126.677	5	0.614418
AUR62014193	1713	1528.05	297.832	3.03406
AUR62013389	1533	1348.05	582.112	6.72187
AUR62031103	282	108.178	0	0
AUR62006861	567	382.375	0	0
AUR62026522	750	565.19	1	0.027542
AUR62018444	717	532.222	42.7368	1.24997
AUR62041509	795	610.12	57.7703	1.47394
AUR62032814	489	304.793	0	0
AUR62001061	2616	2431.05	72.6057	0.464908
AUR62040222	2418	2233.05	132.083	0.920741
AUR62024239	1173	988.053	0	0
AUR62010593	2967	2782.05	55	0.307743
AUR62007949	798	613.108	109	2.76745
AUR62032567	627	442.259	325	11.4392
AUR62015973	1101	916.053	1	0.016993
AUR62024110	1050	865.053	332	5.97428
AUR62012675	4044	3859.05	52.2637	0.210819
AUR62025322	228	65.1694	2.02058	0.482639
AUR62010504	1455	1270.05	97	1.18889
AUR62019101	1392	1207.05	41.3038	0.532665
AUR62005536	558	373.413	3357.09	139.947
AUR62019686	915	730.069	13.6107	0.290207
AUR62013007	1878	1693.05	0	0
AUR62036323	2163	1978.05	2100.95	16.5336
AUR62033677	1053	868.053	2	0.0358653
AUR62001710	2388	2203.05	247.894	1.75158
AUR62044641_AUR62044557_AUR62044647	780	595.144	0	0
AUR62029485	1410	1225.05	96.5453	1.22678
AUR62024352	747	562.19	0	0
AUR62008821	957	772.069	6.33916	0.12781
AUR62023713	402	219.271	123	8.73203
AUR62021385	2037	1852.05	1523.87	12.8081
AUR62002576	1065	880.053	16	0.28301
AUR62029483	1149	964.053	235.215	3.79799
AUR62040286	1437	1252.05	344.955	4.28875
AUR62033773	1116	931.053	0	0
AUR62005126	1104	919.053	33.9205	0.574529
AUR62041740	645	460.241	19	0.642627
AUR62026774	1407	1222.05	0	0
AUR62005376	1542	1357.05	34.3158	0.39363
AUR62009472	933	748.069	120.197	2.50117
AUR62000439	1089	904.053	11	0.189404
AUR62042497	366	184.801	0	0
AUR62012108	2046	1861.05	313.201	2.61972
AUR62038278	2337	2152.05	151.062	1.09268
AUR62019453	861	676.069	33	0.759825
AUR62008115	1779	1594.05	44	0.429675
AUR62016076	2349	2164.05	35	0.251762
AUR62037195	837	652.082	65.6149	1.56636
AUR62028299	1470	1285.05	31.2632	0.378706
AUR62036999	1767	1582.05	5	0.0491971
AUR62008625	318	140.261	8.69565	0.965063
AUR62004339	588	403.336	17	0.656104
AUR62044707	1146	961.053	0	0
AUR62002989	1467	1282.05	43	0.522099
AUR62037147	666	481.222	353.202	11.4253
AUR62001258	1899	1714.05	64.6293	0.586943
AUR62007266	957	772.069	24	0.483889
AUR62013454	1080	895.053	0	0
AUR62007540	801	616.108	206.511	5.21767
AUR62041057	507	322.641	52	2.50885
AUR62006292	576	391.36	0	0
AUR62004415	594	409.336	0	0
AUR62005757	420	236.781	0	0
AUR62034715	783	598.144	3	0.0780739
AUR62040030	1344	1159.05	0	0
AUR62031360	366	184.801	0	0
AUR62034122	1362	1177.05	3	0.0396749
AUR62024147	2514	2329.05	418.291	2.79569
AUR62040898	363	181.949	49.5083	4.23563
AUR62002221	3132	2947.05	9	0.0475385
AUR62042592	1944	1759.05	513.201	4.5415
AUR62011390	879	694.069	34.0994	0.764777
AUR62013098	1734	1549.05	22.5441	0.226547
AUR62024917	888	703.069	1140.28	25.2466
AUR62011756	669	484.222	86.4847	2.78026
AUR62027078	1266	1081.05	362.25	5.21616
AUR62025592	3111	2926.05	146.427	0.778987
AUR62011430	1407	1222.05	35.5036	0.452243
AUR62018839	606	421.303	113.008	4.17547
AUR62039915	1614	1429.05	1	0.0108929
AUR62028324	2241	2056.05	186.517	1.41213
AUR62006308	258	88.3753	25	4.40352
AUR62042676	723	538.201	0	0
AUR62030161	798	613.108	0	0
AUR62029604	600	415.311	1	0.0374815
AUR62005141	2244	2059.05	271	2.04877
AUR62033461	1215	1030.05	131.739	1.99088
AUR62025315	1971	1786.05	55	0.479357
AUR62029817	654	469.232	170.625	5.66038
AUR62028330	1029	844.053	25.1613	0.464038
AUR62039202	660	475.232	21.1645	0.693253
AUR62030119	621	436.277	0	0
AUR62009560	894	709.069	146.302	3.21183
AUR62034929	1077	892.053	4	0.0698007
AUR62022248	1191	1006.05	0	0
AUR62044080	297	121.277	0	0
AUR62035433	1410	1225.05	2	0.0254136
AUR62014686	489	304.793	25.1013	1.28198
AUR62007212	588	403.336	30.1906	1.16519
AUR62009911	1965	1780.05	237.875	2.0802
AUR62006473	2478	2293.05	97	0.658488
AUR62008170	1455	1270.05	59.6921	0.73162
AUR62028775	363	181.949	652.757	55.846
AUR62008046	618	433.286	2038	73.2184
AUR62028500	1614	1429.05	6.83624	0.0744663
AUR62037340	405	222.182	0	0
AUR62010077	549	364.42	1	0.0427158
AUR62013193	1269	1084.05	67.7133	0.972331
AUR62007031	1563	1378.05	70	0.79072
AUR62039638	255	85.9435	83.5227	15.128
AUR62018850	678	493.222	1	0.0315608
AUR62043747	522	337.595	0	0
AUR62039621	714	529.222	25	0.735347
AUR62042176	222	60.9362	24	6.13093
AUR62018348	561	376.398	27.8001	1.14971
AUR62003713	1725	1540.05	9	0.0909698
AUR62005802	888	703.069	0	0
AUR62008667	1599	1414.05	158.182	1.74133
AUR62034002	645	460.241	0	0
AUR62011706	1314	1129.05	33.3054	0.459188
AUR62030088	822	637.095	98.9901	2.41868
AUR62006569	2418	2233.05	3	0.0209128
AUR62031653	3075	2890.05	1004.71	5.41162
AUR62010886	813	628.108	42	1.04089
AUR62029005	759	574.167	0	0
AUR62036955	2832	2647.05	12.9218	0.0759888
AUR62022558	1431	1246.05	0	0
AUR62028670	1248	1063.05	1	0.0146432
AUR62002457	1941	1756.05	276.689	2.4527
AUR62026541	315	137.517	2	0.226393
AUR62038458	1527	1342.05	94	1.09031
AUR62004117	2568	2383.05	6	0.039193
AUR62023296	432	248.552	12	0.751544
AUR62026740	3402	3217.05	42.8947	0.207556
AUR62035708	891	706.069	5	0.110233
AUR62018008	2898	2713.05	454.368	2.607
AUR62001669	1590	1405.05	47.5423	0.526718
AUR62025856	210	52.6905	0	0
AUR62012312	1161	976.053	49.6323	0.791556
AUR62011580	1170	985.053	50	0.790134
AUR62025891	702	517.222	172.051	5.1781
AUR62009338	2136	1951.05	250.634	1.99968
AUR62019388	738	553.19	292.485	8.23038
AUR62043389	963	778.069	90.2684	1.80596
AUR62012178_AUR62012179	1383	1198.05	15	0.194897
AUR62000549	1377	1192.05	92.4662	1.20747
AUR62036650	336	156.706	17.42	1.73043
AUR62031576	1233	1048.05	675	10.0256
AUR62012955	411	228.001	45.6338	3.11559
AUR62043200	1083	898.053	12.0712	0.209237
AUR62006900	1213	1028.05	0	0
AUR62001820	312	134.828	4.32941	0.49985
AUR62015554	912	727.069	0	0
AUR62030963	963	778.069	1	0.0200066
AUR62017968	513	328.635	19.5637	0.926674
AUR62037011	351	170.718	146.682	13.3748
AUR62031792	708	523.222	27	0.803282
AUR62020276	828	643.095	62	1.50075
AUR62001363	1974	1789.05	2	0.0174019
AUR62019737	480	295.847	0	0
AUR62030731	2046	1861.05	48	0.401488
AUR62003187	1407	1222.05	1	0.012738
AUR62014377	1962	1777.05	106	0.92853
AUR62036739	651	466.232	0	0
AUR62019436	1191	1006.05	130.741	2.02293
AUR62017912	1278	1093.05	7.90506	0.112578
AUR62016112	2328	2143.05	0	0
AUR62005173	732	547.19	42	1.19482
AUR62013239	1347	1162.05	6	0.080374
AUR62020066	1299	1114.05	0	0
AUR62031753	3105	2920.05	54.6106	0.291123
AUR62007523	1812	1627.05	30.8655	0.295299
AUR62003097	1869	1684.05	257.719	2.38222
AUR62008984_AUR62044250	1476	1291.05	68.422	0.824978
AUR62009058	2586	2401.05	1	0.00648319
AUR62035228	582	397.352	0	0
AUR62040829	1110	925.053	14.0902	0.237104
AUR62043051	1134	949.053	0	0
AUR62018251	1311	1126.05	98.0319	1.35519
AUR62015167	1164	979.053	145.414	2.31202
AUR62018202	906	721.069	44.6633	0.964195
AUR62018636	1032	847.053	5	0.0918861
AUR62023800	972	787.053	63	1.24603
AUR62009797	1188	1003.05	151.314	2.34826
AUR62009721	459	275.101	1	0.0565845
AUR62020200	2991	2806.05	115.843	0.642634
AUR62024795	879	694.069	0	0
AUR62016824	378	196.128	0	0
AUR62026129	738	553.19	43.0165	1.21046
AUR62044029	1056	871.053	0	0
AUR62006048	927	742.069	26.8927	0.564133
AUR62018190	660	475.232	0	0
AUR62033817	3111	2926.05	81	0.430917
AUR62031879	1827	1642.05	465.595	4.41379
AUR62003575	2810	2625.05	1.48037	0.00877853
AUR62031430	1611	1426.05	47.9731	0.523664
AUR62027528	1260	1075.05	193.046	2.79526
AUR62003146	3522	3337.05	11.2217	0.0523462
AUR62040637	774	589.144	0	0
AUR62041187	564	379.383	45	1.8464
AUR62008577	3237	3052.05	260.699	1.32965
AUR62008730	780	595.144	271.083	7.0904
AUR62001265	4251	4066.05	100.632	0.385261
AUR62028829	1149	964.053	1	0.0161469
AUR62021015	2790	2605.05	1	0.0059755
AUR62011794	1422	1237.05	39.963	0.502875
AUR62010779	579	394.36	1	0.0394728
AUR62026311	2166	1981.05	11.2184	0.0881507
AUR62032570	1539	1354.05	0	0
AUR62012137	1452	1267.05	89.3836	1.09813
AUR62015189	2895	2710.05	69.7567	0.400681
AUR62019902	5259	5074.05	240.298	0.737202
AUR62030785	2682	2497.05	107.241	0.668535
AUR62043387	1401	1216.05	40.4028	0.517189
AUR62026979	1671	1486.05	42	0.439952
AUR62035741	699	514.222	187.072	5.66302
AUR62025100	1080	895.053	279.29	4.85732
AUR62025030	2109	1924.05	0	0
AUR62039205	1287	1102.05	179.214	2.5314
AUR62015433	3141	2956.05	6	0.0315958
AUR62011006	1350	1165.05	239.732	3.20311
AUR62043753_AUR62016260	213	54.7345	0	0
AUR62010737	357	176.341	0	0
AUR62001554	1113	928.053	32.2424	0.540811
AUR62023376	1296	1111.05	11	0.154116
AUR62004429	612	427.294	4.15137	0.151236
AUR62024621	876	691.069	37.7504	0.850337
AUR62014953	1389	1204.05	4	0.0517136
AUR62020356	1305	1120.05	2	0.027796
AUR62026299	1395	1210.05	17	0.218693
AUR62017301	3984	3799.05	146.743	0.601276
AUR62035799	1542	1357.05	0	0
AUR62013395	549	364.42	63.0667	2.69394
AUR62019812	1314	1129.05	70.6731	0.974384
AUR62026075	882	697.069	81	1.80884
AUR62012319	819	634.095	64.7323	1.58912
AUR62035927	660	475.232	1	0.0327556
AUR62010813	1314	1129.05	34.3269	0.473272
AUR62031986	828	643.095	0	0
AUR62007616	339	159.505	1	0.0975924
AUR62009800	2434	2249.05	150.249	1.03993
AUR62009458	1293	1108.05	0	0
AUR62040573	456	272.151	12.7583	0.729747
AUR62038615	798	613.108	92.4817	2.34806
AUR62033791	1590	1405.05	25.9671	0.287688
AUR62011325	988	803.053	15	0.290762
AUR62040979	888	703.069	0	0
AUR62041385	684	499.222	0	0
AUR62030783	702	517.222	1	0.0300963
AUR62041071	669	484.222	55.759	1.79251
AUR62026219	2559	2374.05	235.617	1.54493
AUR62008576	309	132.158	0	0
AUR62033808	393	210.535	0	0
AUR62026240	1164	979.053	0	0
AUR62037131	321	143.021	124.239	13.5223
AUR62024559	657	472.232	0	0
AUR62003390	1134	949.053	3	0.0492064
AUR62038374	3579	3394.05	92.3973	0.423771
AUR62004224	717	532.222	3	0.0877442
AUR62030683	2544	2359.05	0.999984	0.00659851
AUR62022154	1170	985.053	4	0.0632107
AUR62013479	1653	1468.05	0	0
AUR62014518	1659	1474.05	159.442	1.68376
AUR62004614	1449	1264.05	11	0.135462
AUR62024971	807	622.108	0	0
AUR62020765	1344	1159.05	1486.4	19.9628
AUR62016324	2121	1936.05	21.8095	0.175356
AUR62041354	735	550.19	0	0
AUR62024087	2415	2230.05	7	0.0488622
AUR62021912	2268	2083.05	244.578	1.82771
AUR62012094	1440	1255.05	71.0048	0.880676
AUR62003207	2871	2686.05	50	0.289765
AUR62007215	1194	1009.05	56.6384	0.87375
AUR62007070	1041	856.053	1	0.018184
AUR62043041	384	201.875	0	0
AUR62032923	1512	1327.05	87.2123	1.02301
AUR62012904	2124	1939.05	0	0
AUR62034435	1026	841.053	11	0.203592
AUR62038725	669	484.222	554.971	17.8409
AUR62021414	1080	895.053	198.987	3.46071
AUR62040261	1200	1015.05	5	0.0766782
AUR62018925	708	523.222	10	0.297512
AUR62020337	2460	2275.05	35.7216	0.244416
AUR62016546	342	162.281	63	6.04313
AUR62031635	1056	871.053	220.819	3.94622
AUR62009665	1908	1723.05	58.2441	0.526191
AUR62016347	285	110.717	58.9102	8.28262
AUR62015778	2709	2524.05	0	0
AUR62032844	1881	1696.05	365.453	3.35415
AUR62003771	1833	1648.05	0	0
AUR62037483	330	151.21	32.3786	3.33324
AUR62012212	933	748.069	663.381	13.8042
AUR62026966	576	391.36	0	0
AUR62032404	2769	2584.05	0	0
AUR62008373	534	349.492	0	0
AUR62039724	999	814.053	1	0.0191222
AUR62001019	837	652.082	27	0.644543
AUR62006056	486	301.805	21	1.08314
AUR62016230	954	769.069	7.16643	0.145053
AUR62012174	1599	1414.05	636.016	7.00153
AUR62038013	2823	2638.05	229.906	1.35662
AUR62043653	1278	1093.05	0	0
AUR62024290	1911	1726.05	31.0119	0.279682
AUR62033497	522	337.595	0	0
AUR62044545	1020	835.053	66.4886	1.23943
AUR62019110	525	340.581	182.885	8.35887
AUR62036542	927	742.069	44.4045	0.931479
AUR62032241	1050	865.053	120.595	2.17008
AUR62022208	1092	907.053	0	0
AUR62030421	1221	1036.05	87	1.30716
AUR62001568	1497	1312.05	0	0
AUR62028090	744	559.19	0	0
AUR62002796	486	301.805	0	0
AUR62025557	1551	1366.05	6.38952	0.07281
AUR62037296	518	333.608	13	0.606592
AUR62007078	1671	1486.05	1939.94	20.321
AUR62031232	1038	853.053	13.5286	0.24687
AUR62042628	1140	955.053	0	0
AUR62034947	342	162.281	0	0
AUR62014875	669	484.222	6.5	0.208958
AUR62031383	786	601.144	14.1095	0.365362
AUR62000626	522	337.595	0	0
AUR62037030	1284	1099.05	83.7149	1.1857
AUR62036469	894	709.069	0	0
AUR62025224	627	442.259	0	0
AUR62017141	1053	868.053	104.883	1.88083
AUR62041861	339	159.505	4	0.39037
AUR62012553	1341	1156.05	2	0.0269304
AUR62037564	405	222.182	0	0
AUR62038819	1752	1567.05	206.865	2.05491
AUR62026198	1449	1264.05	0	0
AUR62007380	762	577.167	40.0642	1.08055
AUR62039036	1599	1414.05	28.9286	0.318458
AUR62036632	354	173.501	1	0.0897197
AUR62019203	2601	2416.05	77.4106	0.498752
AUR62003580	360	179.129	0	0
AUR62011517	1350	1165.05	10	0.133612
AUR62044020	276	103.149	0	0
AUR62002264	369	187.631	0	0
AUR62015307	717	532.222	360.941	10.5568
AUR62025131	1461	1276.05	9	0.10979
AUR62035247	621	436.277	2	0.0713606
AUR62034794	1089	904.053	0	0
AUR62044600	396	213.445	0	0
AUR62044199	2709	2524.05	193.338	1.19237
AUR62005928	1221	1036.05	1	0.0150248
AUR62016952	645	460.241	0	0
AUR62034996	507	322.641	11	0.530717
AUR62041067	1998	1813.05	0	0
AUR62044592	1212	1027.05	0	0
AUR62027519	567	382.375	141	5.74011
AUR62005305	1938	1753.05	1.03778	0.00921515
AUR62017064	2085	1900.05	70.9483	0.581255
AUR62026409	693	508.222	58.0621	1.7784
AUR62028423	276	103.149	0	0
AUR62012215	264	93.3198	27	4.50381
AUR62034841	1050	865.053	0	0
AUR62014678	1110	925.053	0	0
AUR62007936	1443	1258.05	554	6.8549
AUR62005690	1764	1579.05	25.3541	0.249944
AUR62042209	3015	2830.05	0	0
AUR62029785	1956	1771.05	29.7836	0.261779
AUR62008297	4437	4252.05	0	0
AUR62036973	1080	895.053	7.58666	0.131945
AUR62041627	954	769.069	0	0
AUR62002534	480	295.847	43.146	2.2702
AUR62029738	1623	1438.05	11	0.119072
AUR62028648	501	316.725	137	6.73332
AUR62033661	1668	1483.05	0	0
AUR62008054	963	778.069	243.775	4.8771
AUR62024331	1632	1447.05	384.81	4.13954
AUR62020014	2061	1876.05	348	2.88752
AUR62029134	474	289.888	8	0.429587
AUR62003844	774	589.144	4	0.105689
AUR62005236	879	694.069	6.22854	0.139693
AUR62003065	1305	1120.05	0	0
AUR62033248	861	676.069	104.813	2.41332
AUR62037623	1602	1417.05	171.398	1.88283
AUR62014410	411	228.001	0	0
AUR62036304	1047	862.053	28	0.505609
AUR62039022	954	769.069	0	0
AUR62005847	1089	904.053	970.777	16.7154
AUR62013085	516	331.615	5157.28	242.09
AUR62027715	1977	1792.05	0	0
AUR62003285	1020	835.053	100.829	1.87958
AUR62043644	564	379.383	196.683	8.07012
AUR62021457	384	201.875	11.1668	0.861067
AUR62027191	252	83.4305	0	0
AUR62021243	1794	1609.05	17	0.164463
AUR62013724	792	607.144	13.0179	0.333764
AUR62004032	801	616.108	608.489	15.374
AUR62007729	525	340.581	0	0
AUR62021349	519	334.608	55.1022	2.56344
AUR62007401	936	751.069	11.0843	0.229731
AUR62040743	513	328.635	0	0
AUR62002332	975	790.053	0	0
AUR62031317	798	613.108	42	1.06636
AUR62033376	1104	919.053	19	0.321813
AUR62013925	483	298.823	0	0
AUR62011238	348	167.911	1186	109.95
AUR62000959	1788	1603.05	2	0.019421
AUR62044591	1392	1207.05	2	0.0257925
AUR62026066	2601	2416.05	416.276	2.68204
AUR62000613	357	176.341	7	0.617923
AUR62032859	879	694.069	47.3652	1.0623
AUR62004376	639	454.25	574.369	19.6828
AUR62027769	690	505.222	24	0.739468
AUR62005956	1113	928.053	70	1.17413
AUR62038066	585	400.352	182.027	7.07759
AUR62022429	714	529.222	26	0.764761
AUR62018831	369	187.631	0	0
AUR62029015	990	805.053	12.1509	0.234949
AUR62029121	1059	874.053	3	0.0534286
AUR62004891	1005	820.053	0	0
AUR62008632	438	254.436	5	0.305902
AUR62013594	405	222.182	2.61366	0.183118
AUR62010945	474	289.888	7	0.375888
AUR62008999	1902	1717.05	0	0
AUR62042732	921	736.069	0	0
AUR62040486	729	544.19	0	0
AUR62014304	894	709.069	0	0
AUR62036959	1308	1123.05	106.971	1.48271
AUR62024454	2856	2671.05	509.651	2.97017
AUR62028942	480	295.847	0	0
AUR62015028	1833	1648.05	225.543	2.13033
AUR62020894	2133	1948.05	2	0.0159816
AUR62033703	783	598.144	0	0
AUR62006166	2361	2176.05	43.376	0.310292
AUR62019630	1452	1267.05	0	0
AUR62017686	1863	1678.05	0	0
AUR62043837	1425	1240.05	0	0
AUR62028681	600	415.311	45.6716	1.71184
AUR62005596	1227	1042.05	23	0.34358
AUR62001026	816	631.108	926.682	22.8569
AUR62006127	1005	820.053	0	0
AUR62023353	1953	1768.05	1	0.00880431
AUR62029570	930	745.069	5	0.104463
AUR62034507	1116	931.053	112.53	1.88141
AUR62014734	543	358.47	0	0
AUR62030690	1791	1606.05	0	0
AUR62006162	2280	2095.05	0	0
AUR62016629	1422	1237.05	209.681	2.63852
AUR62028635	2493	2308.05	8	0.0539554
AUR62022486	1161	976.053	51	0.813368
AUR62013748	966	781.053	52.5318	1.04696
AUR62024246	690	505.222	1	0.0308112
AUR62038037	315	137.517	0	0
AUR62038651	264	93.3198	0	0
AUR62005715	807	622.108	301	7.53167
AUR62000370	1851	1666.05	148.625	1.38865
AUR62015219	1878	1693.05	0	0
AUR62002432	1221	1036.05	39.7263	0.59688
AUR62037999	627	442.259	0	0
AUR62000600	843	658.082	2	0.0473086
AUR62029951	1554	1369.05	16	0.181924
AUR62033511	1161	976.053	10.2284	0.163127
AUR62042315	1773	1588.05	16.1843	0.158642
AUR62027171	981	796.053	26.8864	0.525753
AUR62026997	1161	976.053	20	0.318968
AUR62007063	804	619.108	173	4.34981
AUR62036771	2133	1948.05	15.6532	0.125081
AUR62021210	489	304.793	888.833	45.3948
AUR62043503	1263	1078.05	0	0
AUR62022638	906	721.069	4	0.0863523
AUR62024505	3117	2932.05	42	0.222981
AUR62036052	2685	2500.05	331.623	2.06484
AUR62030804	729	544.19	7	0.200234
AUR62023309	3432	3247.05	518.831	2.48729
AUR62023786	1719	1534.05	279.459	2.83575
AUR62030331	417	233.861	0	0
AUR62029471	1998	1813.05	305.347	2.62165
AUR62029749	378	196.128	19	1.50801
AUR62034666	2334	2149.05	12.5755	0.0910895
AUR62025332	2109	1924.05	85.9202	0.695134
AUR62000668	441	257.405	0	0
AUR62042382	924	739.069	42.718	0.899738
AUR62034614	726	541.201	16.7901	0.482932
AUR62026377	264	93.3198	0	0
AUR62011526	234	69.6636	5	1.11726
AUR62017172	5472	5287.05	951.59	2.80173
AUR62027801	882	697.069	225.597	5.03787
AUR62021753	2661	2476.05	193.512	1.21658
AUR62001600	687	502.222	137.732	4.26904
AUR62043136	798	613.108	0	0
AUR62042310	906	721.069	0	0
AUR62014535	1419	1234.05	788.708	9.94885
AUR62027325	1350	1165.05	0	0
AUR62012590	4196	4011.05	12	0.0465708
AUR62019425	996	811.053	0	0
AUR62044048	1539	1354.05	37	0.42536
AUR62009059	2754	2569.05	0	0
AUR62014182	1758	1573.05	2	0.0197914
AUR62023776	1911	1726.05	663.169	5.98082
AUR62025050	2616	2431.05	114.434	0.73274
AUR62040626	1020	835.053	0	0
AUR62006052	1026	841.053	4	0.0740333
AUR62043710	1176	991.053	0	0
AUR62001661	912	727.069	1	0.0214099
AUR62011230	909	724.069	54	1.16093
AUR62031432	1773	1588.05	2	0.0196045
AUR62029230	1005	820.053	48	0.91115
AUR62006471	576	391.36	0	0
AUR62019617	1335	1150.05	56.7961	0.768761
AUR62030082	2178	1993.05	1.36803	0.0106848
AUR62031963	1500	1315.05	356.587	4.22097
AUR62040300	507	322.641	0	0
AUR62029660	1707	1522.05	112.671	1.15232
AUR62035272	1119	934.053	50	0.833276
AUR62006584	321	143.021	0	0
AUR62035752	2040	1855.05	495	4.15374
AUR62044052	426	242.656	0	0
