target_id	length	eff_length	Cq_4	Cq_4_tpm
AUR62029271	1191	1004.55	46	0.476653
AUR62010481	1638	1451.55	0	0
AUR62009924	1095	908.551	124	1.42066
AUR62003139	1062	875.551	4520.51	53.7431
AUR62021872	1494	1307.55	218.647	1.74061
AUR62016458	909	722.551	75.641	1.0897
AUR62043547	453	267.63	1	0.0388939
AUR62040940	921	734.551	42.3214	0.599728
AUR62003909	2715	2528.55	36.7826	0.151421
AUR62018755	3129	2942.55	130.094	0.460203
AUR62036329	282	107.161	0	0
AUR62002202	498	312.146	0	0
AUR62040070	864	677.551	83	1.27512
AUR62032032	450	264.683	1.13638	0.0446905
AUR62019942	390	206.282	67	3.38088
AUR62011205	1278	1091.55	69.0458	0.65843
AUR62033719	894	707.551	0	0
AUR62001323	2385	2198.55	235.245	1.11378
AUR62007015	2157	1970.55	32	0.169036
AUR62036561	654	467.577	0	0
AUR62012818	1218	1031.55	5.90614	0.0595977
AUR62041942	1560	1373.55	12	0.0909395
AUR62041966	2144	1957.55	305.131	1.62252
AUR62037320	783	596.551	21	0.366428
AUR62002599	834	647.551	0	0
AUR62029599	2376	2189.55	102	0.48491
AUR62015897	513	327.042	3534.5	112.497
AUR62006398	1200	1013.55	16	0.16432
AUR62036785	2154	1967.55	117	0.618979
AUR62043628	1011	824.551	0	0
AUR62020734	390	206.282	111.966	5.64987
AUR62030285	1444	1257.55	292.795	2.42357
AUR62043553	599	412.643	20	0.504512
AUR62031019	1479	1292.55	0	0
AUR62012769	1131	944.551	584	6.43582
AUR62024361	282	107.161	1	0.0971357
AUR62022576	858	671.551	261.777	4.0576
AUR62027823	1152	965.551	9	0.097025
AUR62008694	492	306.162	1	0.0339989
AUR62024357	1263	1076.55	46.3804	0.448452
AUR62027375	1236	1049.55	16	0.158684
AUR62000218	1278	1091.55	118.667	1.13162
AUR62016226	462	276.453	68	2.56038
AUR62038876	360	177.982	3	0.175453
AUR62032770	1335	1148.55	0	0
AUR62005932_AUR62005935	1749	1562.55	54.2081	0.361116
AUR62026860	393	209.172	2	0.0995272
AUR62029522	654	467.577	14.2736	0.317759
AUR62003563	432	247.029	81	3.41313
AUR62027520	537	350.849	1116.41	33.1222
AUR62031620	1626	1439.55	0	0
AUR62030081	1164	977.551	107.774	1.1476
AUR62018836	300	123.042	3.54151	0.299605
AUR62028629	516	330.017	75	2.3656
AUR62038486	5406	5219.55	302.912	0.604087
AUR62030821	960	773.551	20	0.269127
AUR62011837	1413	1226.55	3	0.0254596
AUR62015717	621	434.622	0	0
AUR62012408	2784	2597.55	0	0
AUR62027040	495	309.162	8	0.269352
AUR62038114	1347	1160.55	0	0
AUR62003030	261	89.9743	0	0
AUR62014118	555	368.777	3	0.0846786
AUR62030856	1551	1364.55	2.29132	0.0174789
AUR62035043	1326	1139.55	14	0.127882
AUR62026108	1314	1127.55	474.538	4.38078
AUR62035622	909	722.551	819.99	11.8129
AUR62040072	1449	1262.55	22.3937	0.184626
AUR62034741	1080	893.551	21	0.244634
AUR62013760	609	422.643	809.365	19.9336
AUR62004297	1062	875.551	257.299	3.05895
AUR62001770	1365	1178.55	474.622	4.19195
AUR62037788	966	779.551	3	0.0400584
AUR62026396	555	368.777	0	0
AUR62010956	1449	1262.55	173.968	1.43429
AUR62027981	225	62.5892	2	0.332619
AUR62013211	732	545.565	0	0
AUR62002353	2274	2087.55	68.5882	0.342002
AUR62036316	1224	1037.55	24	0.240779
AUR62015708	2643	2456.55	95.9984	0.406775
AUR62000942	1017	830.551	0	0
AUR62026565	1275	1088.55	86.539	0.827522
AUR62013584	2070	1883.55	1	0.00552636
AUR62010868	1869	1682.55	64	0.395939
AUR62028340	231	67.0005	455	70.6886
AUR62003011	1191	1004.55	8	0.0828961
AUR62028004	471	285.382	0	0
AUR62034399	1548	1361.55	102.127	0.780771
AUR62018579	3168	2981.55	0	0
AUR62044219_AUR62004187	561	374.74	0	0
AUR62003706	1536	1349.55	265.32	2.04643
AUR62039184	1143	956.551	356.392	3.87825
AUR62042173	945	758.551	93	1.27619
AUR62020983	267	94.6393	1006.28	110.679
AUR62020654	609	422.643	5	0.123144
AUR62007983	1296	1109.55	173.063	1.62358
AUR62018644	1017	830.551	4	0.0501314
AUR62029306	2256	2069.55	102	0.513027
AUR62042891	396	212.072	17	0.834416
AUR62022822	528	341.892	0	0
AUR62001321	912	725.551	0	0
AUR62026866	1308	1121.55	0	0
AUR62040480	333	152.818	24	1.63475
AUR62028867	1029	842.551	15	0.185315
AUR62017952	1281	1094.55	35.789	0.340353
AUR62008188	2064	1877.55	34.6644	0.19218
AUR62008753	606	419.643	129.103	3.20239
AUR62033498	1494	1307.55	155.981	1.24173
AUR62003581	1152	965.551	165.341	1.78247
AUR62038977	1218	1031.55	3	0.0302724
AUR62022465	2490	2303.55	396.076	1.78977
AUR62014403	1071	884.551	3	0.0353033
AUR62040648	2169	1982.55	30.411	0.15967
AUR62032954	660	473.565	140.173	3.08107
AUR62040736	459	273.522	27.889	1.06135
AUR62037821	804	617.551	428.699	7.22597
AUR62010863	648	461.589	30	0.676523
AUR62015536	570	383.683	293	7.94898
AUR62012218	432	247.029	2	0.0842749
AUR62016969	717	530.565	0	0
AUR62018624	1092	905.551	3	0.0344846
AUR62042460	810	623.551	20.402	0.340578
AUR62002482	642	455.589	270.076	6.17062
AUR62038173	717	530.565	51	1.00057
AUR62036594	393	209.172	0	0
AUR62011109	843	656.551	11	0.174398
AUR62041830	1497	1310.55	83.1762	0.660635
AUR62042206	3759	3572.55	272.434	0.793777
AUR62015649	903	716.551	18	0.261482
AUR62022556	2097	1910.55	134.259	0.731478
AUR62016102	1425	1238.55	10.4348	0.0876972
AUR62019606	1065	878.551	150.734	1.78592
AUR62022094	1239	1052.55	321	3.17452
AUR62041651	1062	875.551	278.405	3.30988
AUR62033382	1401	1214.55	486.341	4.16814
AUR62027969	1743	1556.55	398.312	2.66364
AUR62022610	1149	962.551	23	0.248726
AUR62042818	1863	1676.55	558.591	3.46811
AUR62043087	1767	1580.55	296	1.94939
AUR62034291	1650	1463.55	38.4777	0.273664
AUR62008012	981	794.551	2	0.0262014
AUR62035366	534	347.849	0	0
AUR62003153	213	54.5018	113	21.5816
AUR62001502	855	668.551	23.3163	0.363029
AUR62024078	3456	3269.55	228.304	0.726846
AUR62040153	1578	1391.55	1804.33	13.4969
AUR62000528	1356	1169.55	198.608	1.76764
AUR62023518	1086	899.551	19.4524	0.225094
AUR62016694	3057	2870.55	0	0
AUR62000243	765	578.565	1255.42	22.5866
AUR62031335	888	701.551	31.4927	0.467268
AUR62038362	558	371.749	0	0
AUR62002614	1206	1019.55	2	0.0204191
AUR62034730	2580	2393.55	54.3097	0.236184
AUR62018344	2964	2777.55	414.359	1.55285
AUR62028888	552	365.786	346.901	9.87177
AUR62009752	279	104.635	11	1.09428
AUR62034259	555	368.777	105.132	2.96747
AUR62005918	741	554.565	877.614	16.4728
AUR62007288	339	158.328	0	0
AUR62000950	1617	1430.55	41	0.29833
AUR62023178	549	362.822	241.242	6.92109
AUR62022656	1479	1292.55	108.262	0.871853
AUR62013069	579	392.663	53	1.40498
AUR62030058	3000	2813.55	75	0.277474
AUR62040445	1500	1313.55	0	0
AUR62040152	1761	1574.55	56.83	0.375696
AUR62027472	507	321.107	3	0.0972497
AUR62006827	1113	926.551	2	0.0224687
AUR62011795	636	449.6	0	0
AUR62013041	2502	2315.55	1	0.00449533
AUR62039282	3441	3254.55	14	0.0447768
AUR62001480	534	347.849	0	0
AUR62042058	759	572.565	21	0.381778
AUR62024323	663	476.565	7	0.152894
AUR62012824	1404	1217.55	28	0.23938
AUR62034066	660	473.565	0	0
AUR62023099	2100	1913.55	85	0.462376
AUR62037347	1107	920.551	0	0
AUR62035724	1611	1424.55	177.348	1.29588
AUR62038412	321	141.782	2	0.146833
AUR62037700	2685	2498.55	13	0.0541591
AUR62027443	2163	1976.55	200.828	1.05762
AUR62006046	2583	2396.55	49	0.212826
AUR62017800	3477	3290.55	306.58	0.969819
AUR62018393	1440	1253.55	96	0.79716
AUR62032717	432	247.029	117	4.93008
AUR62008597	1341	1154.55	185.169	1.66945
AUR62038880	411	226.547	166.535	7.65183
AUR62039712	2322	2135.55	11302.1	55.0891
AUR62042291	2625	2438.55	18.5794	0.079308
AUR62019497_AUR62019495	411	226.547	54.766	2.51634
AUR62035409	549	362.822	55.87	1.60288
AUR62008274	333	152.818	0	0
AUR62028959	636	449.6	0	0
AUR62038667	1824	1637.55	159.439	1.01348
AUR62002754	279	104.635	0	0
AUR62005360	1968	1781.55	1120.71	6.54807
AUR62041507	3930	3743.55	193.339	0.537591
AUR62003271	1539	1352.55	7.03355	0.0541299
AUR62029523	2271	2084.55	0	0
AUR62017500	447	261.742	0	0
AUR62032722	900	713.551	543.793	7.93277
AUR62006928	2196	2009.55	193.82	1.00396
AUR62014231	429	244.115	257.878	10.996
AUR62002236	3378	3191.55	3	0.00978443
AUR62028060	1428	1241.55	0	0
AUR62025189	2700	2513.55	131.614	0.545044
AUR62025916	951	764.551	26	0.353984
AUR62002079	843	656.551	110	1.74398
AUR62033483	447	261.742	0	0
AUR62039409	1746	1559.55	148.931	0.994034
AUR62035578	765	578.565	79.0192	1.42166
AUR62038882	291	114.958	14.6691	1.32825
AUR62007547	2205	2018.55	22.3173	0.115085
AUR62007167	606	419.643	58.2353	1.44452
AUR62019074	1599	1412.55	1804.54	13.2978
AUR62024175	1959	1772.55	41.8467	0.245742
AUR62011785	1542	1355.55	47.5529	0.365155
AUR62037377	1320	1133.55	49.3756	0.453406
AUR62032242	750	563.565	161.61	2.98497
AUR62032275	1035	848.551	1664.97	20.4242
AUR62023120	375	192.092	0	0
AUR62011231	1578	1391.55	614.344	4.59546
AUR62018334	579	392.663	8	0.212073
AUR62011410	639	452.6	1748.14	40.2047
AUR62016432	1944	1757.55	76	0.450113
AUR62006503	1197	1010.55	1.02212	0.0105284
AUR62002667	1704	1517.55	0	0
AUR62042364	963	776.551	483.492	6.4809
AUR62006264	2067	1880.55	23	0.127309
AUR62000065	1527	1340.55	1	0.00776485
AUR62044480	1203	1016.55	0	0
AUR62004211	636	449.6	52.3707	1.21249
AUR62019535	5739	5552.55	224.698	0.421233
AUR62002539	2043	1856.55	19.415	0.108855
AUR62008752	474	288.354	0	0
AUR62029110	1803	1616.55	0	0
AUR62006132	1095	908.551	101.309	1.16069
AUR62037488	1341	1154.55	30.4661	0.274676
AUR62009018	1113	926.551	179.875	2.02077
AUR62039846	1119	932.551	143.252	1.59898
AUR62043840	1623	1436.55	81.8049	0.592754
AUR62033297	753	566.565	114.991	2.11266
AUR62039940	2022	1835.55	77	0.436657
AUR62038259	1956	1769.55	69.6871	0.409926
AUR62038928	672	485.565	28	0.600242
AUR62038466	252	82.8409	0	0
AUR62005517	1266	1079.55	2	0.0192843
AUR62016506	375	192.092	1044.57	56.6036
AUR62015192	1878	1691.55	213.433	1.31338
AUR62017718	1221	1034.55	0	0
AUR62019730	1287	1100.55	629.732	5.9561
AUR62018088	342	161.156	59.9463	3.87196
AUR62022141	528	341.892	0	0
AUR62038350	1185	998.551	2	0.0208486
AUR62025741	1134	947.551	0	0
AUR62042091	1194	1007.55	4	0.0413247
AUR62038890	339	158.328	2	0.131489
AUR62014194	582	395.654	920.417	24.2151
AUR62001342	6465	6278.55	536.699	0.88979
AUR62034518	1266	1079.55	93.0952	0.897637
AUR62040713	2838	2651.55	364.836	1.43223
AUR62043000	1494	1307.55	158.712	1.26348
AUR62037447	2004	1817.55	55	0.314987
AUR62016567	2649	2462.55	174.735	0.738604
AUR62033920	973	786.551	0	0
AUR62006731	789	602.551	65.4239	1.13021
AUR62015590	822	635.551	41	0.671506
AUR62014907	903	716.551	69.4309	1.00861
AUR62020558	2355	2168.55	78.1442	0.375097
AUR62038760	552	365.786	0	0
AUR62026993	954	767.551	125.18	1.69764
AUR62020750	2886	2699.55	237.088	0.914185
AUR62028488	981	794.551	59.1123	0.774413
AUR62039973	1461	1274.55	0	0
AUR62027465	732	545.565	8.18605	0.156187
AUR62023485	1422	1235.55	123.193	1.03787
AUR62018152	1434	1247.55	49	0.408841
AUR62005879	912	725.551	85.3621	1.22465
AUR62033540	888	701.551	0	0
AUR62009979	264	92.2871	0	0
AUR62026254	2640	2453.55	189.727	0.804916
AUR62022234	2295	2108.55	1	0.00493665
AUR62017519	1626	1439.55	72.5387	0.524516
AUR62043517	777	590.551	2	0.0352524
AUR62037353	1638	1451.55	83	0.595199
AUR62030199	612	425.643	19	0.464648
AUR62022019	903	716.551	0	0
AUR62004858	489	303.177	0	0
AUR62029258	717	530.565	0	0
AUR62017010	735	548.565	175	3.32067
AUR62017110	609	422.643	0	0
AUR62002975	1212	1025.55	0	0
AUR62037082	477	291.31	8	0.285858
AUR62026456	483	297.229	6	0.210124
AUR62024527	1182	995.551	30	0.313671
AUR62025333	5172	4985.55	597.09	1.24665
AUR62022423	690	503.565	2	0.0413419
AUR62002784	480	294.244	0	0
AUR62014538	720	533.565	1092.66	21.3165
AUR62026295	885	698.551	3	0.0447033
AUR62018959	549	362.822	244.91	7.02633
AUR62010808	2706	2519.55	0	0
AUR62003201	1410	1223.55	191.215	1.62673
AUR62043717	300	123.042	29.3745	2.48503
AUR62023497	1371	1184.55	82.6765	0.726515
AUR62011625	1854	1667.55	10	0.0624219
AUR62001296	5106	4919.55	665.304	1.4077
AUR62037675	705	518.565	57	1.14416
AUR62003903	315	136.405	0	0
AUR62012290	1854	1667.55	0	0
AUR62032094	1071	884.551	43	0.506013
AUR62040903	3090	2903.55	57.2331	0.20518
AUR62044603	501	315.138	0	0
AUR62007489	1557	1370.55	0	0
AUR62042386	855	668.551	57.1676	0.890086
AUR62012042	753	566.565	35	0.643035
AUR62032328	486	300.185	55.7982	1.93485
AUR62043109	267	94.6393	60.3045	6.63276
AUR62021690	1047	860.551	0	0
AUR62027555	1833	1646.55	321.065	2.02971
AUR62038818	969	782.551	75.6444	1.00619
AUR62001294	1983	1796.55	222.824	1.29104
AUR62032155	1527	1340.55	11.291	0.087673
AUR62032724	1347	1160.55	17.5258	0.157192
AUR62010392	333	152.818	457.171	31.1401
AUR62008519	1839	1652.55	0	0
AUR62024750	1605	1418.55	0	0
AUR62021589	1257	1070.55	18.9875	0.184619
AUR62028388	1737	1550.55	25	0.16783
AUR62029633	858	671.551	7.39861	0.11468
AUR62005238	525	338.917	30.4955	0.93661
AUR62006845	3255	3068.55	120.384	0.408367
AUR62018683	1800	1613.55	2	0.0129022
AUR62013702	648	461.589	31	0.699073
AUR62031473	1491	1304.55	0	0
AUR62012478	900	713.551	523.266	7.63332
AUR62025747	960	773.551	1281.8	17.2483
AUR62044212	1086	899.551	5.08221	0.0588089
AUR62042737	648	461.589	0	0
AUR62024237	432	247.029	45.9319	1.93545
AUR62026004	1806	1619.55	15	0.096408
AUR62015016	2250	2063.55	90.2251	0.455123
AUR62002006	120	13.5088	0	0
AUR62013089	945	758.551	79.7298	1.09409
AUR62027107	1275	1088.55	244	2.33323
AUR62018605	801	614.551	50	0.846893
AUR62004136	2559	2372.55	20	0.0877467
AUR62007094	657	470.565	0	0
AUR62012004	1236	1049.55	6	0.0595064
AUR62021496	819	632.551	130	2.13926
AUR62032937	1152	965.551	0	0
AUR62006205	1452	1265.55	0	0
AUR62034450	1365	1178.55	108.574	0.958941
AUR62009683	753	566.565	15.4853	0.284503
AUR62039203	1788	1601.55	731.155	4.75209
AUR62001914	1671	1484.55	462.68	3.24415
AUR62019175	828	641.551	154.905	2.51333
AUR62037779	1689	1502.55	0	0
AUR62034021	2838	2651.55	72.0256	0.28275
AUR62027835	1188	1001.55	16	0.166289
AUR62030370	798	611.551	0	0
AUR62044478_AUR62028950	627	440.611	0	0
AUR62025327	288	112.323	599.68	55.5736
AUR62011379	1443	1256.55	46.5809	0.385873
AUR62012217	489	303.177	0	0
AUR62033592	1494	1307.55	4	0.0318433
AUR62013546	945	758.551	0	0
AUR62007941	387	203.432	3	0.153503
AUR62008750	609	422.643	0	0
AUR62031686	1902	1715.55	135.652	0.823072
AUR62033196	375	192.092	48	2.60105
AUR62022761	876	689.551	94.4451	1.4257
AUR62020552	606	419.643	0	0
AUR62027292	1179	992.551	48.8894	0.512717
AUR62027846	1833	1646.55	227.654	1.43918
AUR62027670	651	464.589	47	1.05304
AUR62040061	2151	1964.55	283.584	1.50257
AUR62038382	525	338.917	0	0
AUR62041109	267	94.6393	0	0
AUR62018013	594	407.654	11.2036	0.286078
AUR62038467	1440	1253.55	72.5	0.602022
AUR62015328	417	232.408	97	4.34447
AUR62043317	1761	1574.55	16	0.105774
AUR62035977	369	186.451	0	0
AUR62006357	1326	1139.55	0	0
AUR62035904	450	264.683	2	0.0786539
AUR62009948	1026	839.551	7.36579	0.0913247
AUR62032207	546	359.822	173.633	5.02297
AUR62002718	3207	3020.55	117.751	0.405785
AUR62031759	999	812.551	0	0
AUR62016072	591	404.654	0	0
AUR62025973	1968	1781.55	0	0
AUR62015153	909	722.551	5.1194	0.0737508
AUR62040141	816	629.551	0	0
AUR62015435	723	536.565	440.828	8.55189
AUR62009293	916	729.551	0	0
AUR62003091	1887	1700.55	33.4411	0.204695
AUR62000508	1581	1394.55	15	0.111963
AUR62016117	2217	2030.55	19318.8	99.0335
AUR62027645	612	425.643	1.08432	0.0265173
AUR62039274	1011	824.551	17.6471	0.222777
AUR62010887	258	87.5514	20.1951	2.40104
AUR62015936	948	761.551	0	0
AUR62007452	1551	1364.55	162.082	1.23641
AUR62037017	411	226.547	0	0
AUR62003041	2979	2792.55	308.017	1.14813
AUR62018537	2964	2777.55	2404.54	9.01128
AUR62019468	1728	1541.55	35	0.236334
AUR62037605	1947	1760.55	4	0.0236498
AUR62006099	534	347.849	10	0.299244
AUR62035715	822	635.551	0	0
AUR62042843	1293	1106.55	56.7486	0.533827
AUR62035685	2886	2699.55	1	0.00385589
AUR62040650	834	647.551	1	0.0160747
AUR62043516	816	629.551	0	0
AUR62004667	1575	1388.55	1594	11.9493
AUR62037193	798	611.551	12.2835	0.209077
AUR62001185	1431	1244.55	0	0
AUR62013082	519	332.951	0	0
AUR62039456	1143	956.551	713.992	7.76965
AUR62025097	1632	1445.55	252.905	1.82113
AUR62004827	522	335.943	1	0.030985
AUR62038812	783	596.551	0	0
AUR62036562	1413	1226.55	0	0
AUR62029294	1839	1652.55	123	0.774759
AUR62010544	828	641.551	7	0.113575
AUR62037622	387	203.432	0	0
AUR62008823	789	602.551	193.24	3.33825
AUR62008822	1500	1313.55	0	0
AUR62015533	3018	2831.55	2	0.00735228
AUR62030671	324	144.556	22	1.58417
AUR62015093	3411	3224.55	0	0
AUR62006296	489	303.177	0	0
AUR62042654	2124	1937.55	153.621	0.825302
AUR62017805	237	71.3375	0	0
AUR62002986	909	722.551	0	0
AUR62019663	1416	1229.55	1308.17	11.0747
AUR62039400	795	608.551	1	0.0171049
AUR62038831	2190	2003.55	355.251	1.84566
AUR62013039	2514	2327.55	0	0
AUR62040780	1845	1658.55	1	0.00627607
AUR62042725	303	125.719	0	0
AUR62020296	681	494.565	1	0.0210471
AUR62035890	1518	1331.55	31	0.242337
AUR62002083	1026	839.551	3	0.0371955
AUR62023410	528	341.892	0	0
AUR62025120	714	527.565	757.539	14.9467
AUR62005819	597	410.654	648.979	16.4502
AUR62012552	1356	1169.55	17	0.151302
AUR62043635	717	530.565	0	0
AUR62005846	4335	4148.55	157.236	0.394523
AUR62026719	879	692.551	1	0.0150302
AUR62039684	3027	2840.55	12	0.0439739
AUR62036705	918	731.551	20.6832	0.294299
AUR62015213	1158	971.551	0	0
AUR62028277	1002	815.551	19	0.242504
AUR62033742	282	107.161	4	0.388543
AUR62029074	2286	2099.55	0	0
AUR62029318	1425	1238.55	1	0.00840432
AUR62011724	2460	2273.55	0	0
AUR62013951	432	247.029	103.991	4.38191
AUR62024230	1443	1256.55	116.928	0.968619
AUR62009494	2238	2051.55	213.502	1.08327
AUR62022563	225	62.5892	4	0.665237
AUR62024120	600	413.643	0	0
AUR62017191	1584	1397.55	40	0.297926
AUR62009082	1092	905.551	0	0
AUR62032645	597	410.654	178.95	4.536
AUR62031932	936	749.551	1	0.0138872
AUR62014760	681	494.565	168.391	3.54415
AUR62002464	810	623.551	0	0
AUR62029226	7071	6884.55	492	0.743885
AUR62005488	1536	1349.55	20	0.154261
AUR62039008	390	206.282	0	0
AUR62012986	1191	1004.55	7	0.0725341
AUR62005706	1695	1508.55	421.298	2.90701
AUR62014936	444	258.795	0	0
AUR62024905	1095	908.551	85.1476	0.975527
AUR62039587	576	389.683	14.1716	0.378549
AUR62022218	939	752.551	0	0
AUR62040128	1542	1355.55	129.472	0.994203
AUR62017505	795	608.551	15058.6	257.575
AUR62000257	738	551.565	0	0
AUR62009876	939	752.551	2.12294	0.0293642
AUR62010362	1113	926.551	8.36641	0.093991
AUR62043138	1215	1028.55	74.3474	0.752413
AUR62022264	417	232.408	0	0
AUR62042575	1908	1721.55	168.913	1.02131
AUR62022244	1065	878.551	319.506	3.78555
AUR62013731	1725	1538.55	421.175	2.84949
AUR62008391	1212	1025.55	30	0.304495
AUR62025525	750	563.565	11	0.203172
AUR62014813	228	64.7921	0	0
AUR62006650	228	64.7921	7	1.12458
AUR62026484	690	503.565	331.015	6.84239
AUR62015006	270	97.1069	41.8154	4.48231
AUR62029867	1434	1247.55	232.849	1.94282
AUR62007139	1011	824.551	0	0
AUR62000047	900	713.551	115.657	1.68719
AUR62009224	2974	2787.55	7	0.0261391
AUR62007931	906	719.551	110	1.59128
AUR62004655	948	761.551	57.9579	0.792191
AUR62039061	1614	1427.55	150	1.09374
AUR62032951	2976	2789.55	66	0.246278
AUR62005048	3546	3359.55	0	0
AUR62026935_AUR62044463	831	644.551	39	0.629831
AUR62003950	1449	1262.55	0	0
AUR62043280	909	722.551	0	0
AUR62002905	339	158.328	0	0
AUR62010500	411	226.547	213.791	9.82308
AUR62005245	2673	2486.55	578.413	2.42135
AUR62002795	231	67.0005	18.6429	2.89635
AUR62028085	1092	905.551	44	0.505774
AUR62019429	2598	2411.55	301	1.29923
AUR62027622	1320	1133.55	1	0.0091828
AUR62042456	1185	998.551	960.631	10.0139
AUR62022811	1518	1331.55	428.027	3.34602
AUR62014612	1464	1277.55	0	0
AUR62033380	2241	2054.55	44.1624	0.223744
AUR62039229	1542	1355.55	3	0.0230368
AUR62016444	2505	2318.55	1818.88	8.16587
AUR62003232	1293	1106.55	231.724	2.17979
AUR62002499	1923	1736.55	153.176	0.918161
AUR62005234	1020	833.551	27.2141	0.339843
AUR62009430	1434	1247.55	67.0748	0.559651
AUR62005762	1770	1583.55	25.438	0.167212
AUR62034880	360	177.982	796.833	46.6022
AUR62009417	867	680.551	1137.57	17.3994
AUR62028102	2766	2579.55	764.004	3.08296
AUR62005737	1335	1148.55	306.377	2.77666
AUR62031173	921	734.551	0	0
AUR62012203	1710	1523.55	1	0.00683218
AUR62030513	1803	1616.55	408.627	2.6312
AUR62016582	1335	1148.55	172.761	1.56571
AUR62006307	1422	1235.55	22	0.185344
AUR62030888	459	273.522	0	0
AUR62012892	903	716.551	7.3938	0.107408
AUR62019170	636	449.6	69.5166	1.60945
AUR62002830	2994	2807.55	499.496	1.85191
AUR62041493	2619	2432.55	1206.19	5.16143
AUR62004340	999	812.551	228.575	2.92816
AUR62042975	1095	908.551	0	0
AUR62043877	825	638.551	0	0
AUR62041042	1374	1187.55	0	0
AUR62018769	291	114.958	147	13.3105
AUR62017778	984	797.551	869.742	11.3514
AUR62000181	1506	1319.55	133.606	1.05394
AUR62019052	1209	1022.55	171.692	1.74776
AUR62037339	1341	1154.55	44.535	0.401517
AUR62041283	1191	1004.55	0	0
AUR62029591	1545	1358.55	5	0.0383098
AUR62010326	252	82.8409	21	2.6387
AUR62012530	2820	2633.55	11.0354	0.0436178
AUR62032179	723	536.565	31	0.601389
AUR62031167	297	120.318	8.64875	0.748236
AUR62041339	1110	923.551	66.2358	0.746532
AUR62030105	1299	1112.55	2	0.0187123
AUR62019503	1152	965.551	43.774	0.471908
AUR62038176	759	572.565	30.9204	0.562129
AUR62007073	702	515.565	1.01539	0.0205006
AUR62021115	594	407.654	854	21.8063
AUR62038455	1485	1298.55	90	0.721439
AUR62000131	1869	1682.55	1572.79	9.73016
AUR62014954	1533	1346.55	14	0.108223
AUR62026417	366	183.616	1	0.05669
AUR62029220	1065	878.551	4.2828	0.0507431
AUR62011715	2211	2024.55	16	0.0822636
AUR62023464	5568	5381.55	2373.74	4.59137
AUR62028827	1647	1460.55	131.132	0.934565
AUR62040081	903	716.551	0	0
AUR62043056	1314	1127.55	817.182	7.54395
AUR62037282	2283	2096.55	26	0.129087
AUR62025752	3051	2864.55	8	0.0290703
AUR62000573	1605	1418.55	530.501	3.89276
AUR62035627	2661	2474.55	0	0
AUR62013027	498	312.146	617.043	20.5766
AUR62024341	1563	1376.55	22	0.166359
AUR62011038	246	78.0507	6	0.800185
AUR62023423	651	464.589	189.809	4.25269
AUR62016558	1629	1442.55	45	0.324711
AUR62006092	645	458.589	1.1	0.0249681
AUR62004481	1236	1049.55	69.8008	0.692266
AUR62019264	966	779.551	28.8318	0.384985
AUR62007866	636	449.6	5593.24	129.495
AUR62021148	909	722.551	160	2.30498
AUR62019523	642	455.589	0	0
AUR62012832	213	54.5018	14	2.67383
AUR62001304	1629	1442.55	555.467	4.00815
AUR62009205	2103	1916.55	256.26	1.3918
AUR62023391	1185	998.551	126.93	1.32316
AUR62039841	336	155.537	394.16	26.3788
AUR62041603	120	13.5088	4	3.0822
AUR62038956	1143	956.551	135.676	1.47642
AUR62007771	243	75.7998	0	0
AUR62040003	1287	1100.55	8.2057	0.0776108
AUR62012856	510	324.074	0	0
AUR62003032	1191	1004.55	89.4132	0.926501
AUR62005671	777	590.551	1680.72	29.6247
AUR62013083	2487	2300.55	236.731	1.07112
AUR62031820	3426	3239.55	8	0.0257052
AUR62033228	2409	2222.55	27	0.126453
AUR62041153	1185	998.551	25.6824	0.267721
AUR62020371	2958	2771.55	54.4906	0.204651
AUR62026085	741	554.565	0	0
AUR62006719	327	147.293	0.0593623	0.00419513
AUR62011586	405	220.682	261.422	12.3308
AUR62018380	1386	1199.55	9.94568	0.0863042
AUR62020706	942	755.551	2	0.0275539
AUR62003071	2706	2519.55	88.7058	0.366476
AUR62035208	540	353.831	0	0
AUR62015348	1008	821.551	22.328	0.282899
AUR62012754	1596	1409.55	79.6364	0.588094
AUR62021126	984	797.551	137	1.78805
AUR62003929	933	746.551	8	0.111544
AUR62024202	561	374.74	5237.67	145.487
AUR62009294	873	686.551	46.6133	0.70673
AUR62006366	366	183.616	14	0.79366
AUR62020918	1104	917.551	0	0
AUR62023236	906	719.551	0	0
AUR62002921	1737	1550.55	2002.21	13.4413
AUR62005915	1320	1133.55	1	0.0091828
AUR62030905	468	282.418	0	0
AUR62013280	336	155.537	27.5102	1.84109
AUR62032465	1287	1100.55	6	0.0567489
AUR62033705_AUR62033706	516	330.017	278.952	8.7985
AUR62023332	912	725.551	671.324	9.6312
AUR62041734	744	557.565	0	0
AUR62029579	855	668.551	0	0
AUR62027961	3521	3334.55	5	0.0156081
AUR62007238	1938	1751.55	582.954	3.4644
AUR62043091	1476	1289.55	4	0.0322877
AUR62001243	888	701.551	0	0
AUR62015240	837	650.551	56.4452	0.903155
AUR62016816	987	800.551	793.953	10.3234
AUR62009032	1281	1094.55	100	0.951
AUR62013752	1527	1340.55	339.443	2.63572
AUR62006888	1635	1448.55	419.655	3.01561
AUR62039590	2160	1973.55	2.96554	0.0156412
AUR62025663	6465	6278.55	798.301	1.3235
AUR62044231	2010	1823.55	63.7109	0.363674
AUR62031429	279	104.635	249	24.7706
AUR62021988	1899	1712.55	0	0
