target_id	length	eff_length	Cs_2	Cs_2_tpm
AUR62031539	1695	1519.97	0	0
AUR62031211	1671	1495.97	28.0864	0.425634
AUR62008133	345	173.699	3	0.391549
AUR62039191	243	83.0703	0	0
AUR62033313	2106	1930.97	0	0
AUR62034780	1524	1348.97	49.8167	0.837213
AUR62004200	786	610.979	7	0.259737
AUR62004466	1122	946.967	277	6.63144
AUR62013930	696	520.989	2	0.087029
AUR62038727	435	260.849	0	0
AUR62020701	723	547.989	0	0
AUR62018034	1440	1264.97	3.00433	0.0538433
AUR62015709	1158	982.967	4	0.0922537
AUR62007916	1772	1596.97	0	0
AUR62041073	888	712.979	3	0.0953909
AUR62030433	2142	1966.97	9	0.103731
AUR62006170	1122	946.967	28.4026	0.679963
AUR62036063	615	440.012	0	0
AUR62025809	297	129.23	2.75702	0.483659
AUR62020942	2184	2008.97	0	0
AUR62031026	4989	4813.97	135.719	0.639147
AUR62003517	1002	826.967	77	2.11089
AUR62028254	546	371.112	35	2.13809
AUR62027591	306	137.383	0	0
AUR62001818	2454	2278.97	2	0.0198955
AUR62033749	1641	1465.97	310.992	4.80936
AUR62010139	813	637.979	1.13516	0.0403379
AUR62011913	462	287.526	6	0.473082
AUR62006766	1716	1540.97	402.694	5.9244
AUR62035744	756	580.989	107	4.17521
AUR62023347	456	281.588	5.94591	0.478703
AUR62026738	1104	928.967	13	0.317253
AUR62014477	201	52.1575	6.42307	2.79183
AUR62005554	789	613.979	4	0.147696
AUR62036265	375	202.247	0	0
AUR62035210	1041	865.967	35	0.916283
AUR62039104	5145	4969.97	195.649	0.892458
AUR62007372	1023	847.967	2	0.0534704
AUR62003195	993	817.967	174	4.82254
AUR62041926	1374	1198.97	0	0
AUR62006912	264	100.381	0	0
AUR62034634	960	784.967	1.05524	0.0304763
AUR62042265	219	64.8211	0	0
AUR62035254	1878	1702.97	6.33031	0.0842716
AUR62034885	1437	1261.97	3	0.0538935
AUR62025892	1266	1090.97	1	0.0207803
AUR62025845	2220	2044.97	4	0.0443442
AUR62018174	1401	1225.97	300	5.5476
AUR62024093	1038	862.967	0	0
AUR62035943	1320	1144.97	0	0
AUR62019077	2184	2008.97	0	0
AUR62043590	612	437.012	0	0
AUR62043320	618	443.005	0	0
AUR62039878	807	631.979	190.556	6.83568
AUR62031311	684	508.989	10	0.445404
AUR62012823	1635	1459.97	2.0371	0.0316324
AUR62019934	1320	1144.97	1	0.0198002
AUR62009177	1605	1429.97	529.963	8.40199
AUR62036995	1050	874.967	0	0
AUR62042743	651	475.989	0	0
AUR62025427	1455	1279.97	0	0
AUR62007773	1275	1099.97	0	0
AUR62000381	2799	2623.97	104.724	0.904794
AUR62017000	1542	1366.97	1.09524	0.0181641
AUR62033574	420	246.082	0	0
AUR62030019	1587	1411.97	54	0.867026
AUR62043847	834	658.979	0	0
AUR62013598	1146	970.967	3	0.0700454
AUR62014684	306	137.383	2	0.330036
AUR62008940	1164	988.967	20	0.45847
AUR62043044	1065	889.967	0	0
AUR62035738	3393	3217.97	179.195	1.26243
AUR62016378	576	401.054	97.9794	5.53853
AUR62030532	870	694.979	3	0.0978616
AUR62020089	477	302.403	183.444	13.7524
AUR62005660	1149	973.967	1	0.0232765
AUR62036558	1929	1753.97	75	0.969399
AUR62008193	939	763.967	1	0.0296748
AUR62023664	612	437.012	0	0
AUR62031099	1695	1519.97	13.3946	0.199783
AUR62021180	2295	2119.97	320	3.42203
AUR62035797	2481	2305.97	24.115	0.237081
AUR62030598	987	811.967	0	0
AUR62006521	315	145.558	0	0
AUR62017944	2383	2207.97	1	0.0102676
AUR62015494	429	254.965	0	0
AUR62001040	669	493.989	0	0
AUR62022140	534	359.136	0	0
AUR62019498	2022	1846.97	0	0
AUR62043625	1107	931.967	0	0
AUR62043960	1482	1306.97	0	0
AUR62025026	2817	2641.97	41	0.351819
AUR62000884	552	377.099	0	0
AUR62008705	3030	2854.97	105	0.833779
AUR62030507	726	550.989	16	0.658324
AUR62018845	621	446.005	0	0
AUR62030491	1095	919.967	0	0
AUR62030576	2034	1858.97	7.13828	0.0870532
AUR62033996	750	574.989	699.968	27.5982
AUR62011865	1158	982.967	1.05071	0.0242331
AUR62022810	2487	2311.97	84.8648	0.832164
AUR62021313	1821	1645.97	91	1.25338
AUR62011641	1395	1219.97	146.344	2.71951
AUR62037007	549	374.099	488.066	29.577
AUR62027371	258	95.3748	0	0
AUR62042571	564	389.08	121.014	7.05116
AUR62015526	1599	1423.97	2	0.0318414
AUR62008266	706	530.989	75	3.20212
AUR62018339	2769	2593.97	0	0
AUR62007433	2208	2032.97	1.18463	0.0132104
AUR62017667	1467	1291.97	179.743	3.15402
AUR62023502	447	272.685	762.632	63.4039
AUR62035668	1143	967.967	0	0
AUR62015382	2637	2461.97	33	0.303875
AUR62016370	1998	1822.97	32.9653	0.409959
AUR62002399	1443	1267.97	26.9632	0.482087
AUR62032832	810	634.979	364	12.9958
AUR62007785	1854	1678.97	2	0.0270054
AUR62015891	480	305.378	906	67.2594
AUR62041438_AUR62041436	312	142.829	1.09363	0.173586
AUR62042467	1209	1033.97	2	0.0438517
AUR62039404	870	694.979	12	0.391446
AUR62035026	807	631.979	0	0
AUR62034133	747	571.989	3	0.118904
AUR62017052	426	251.999	0	0
AUR62018305	2010	1834.97	94.8617	1.17199
AUR62011002	1236	1060.97	1.01616	0.0217131
AUR62042821	978	802.967	313	8.83709
AUR62024765	906	730.967	61	1.89189
AUR62035332	432	257.91	504	44.3022
AUR62035521	2661	2485.97	173.698	1.58403
AUR62025889	3351	3175.97	50.7859	0.362518
AUR62025666	711	535.989	36	1.52268
AUR62013907	765	589.989	0	0
AUR62044346	1386	1210.97	0	0
AUR62009746	1431	1255.97	29	0.523459
AUR62034049	354	182.183	1	0.124438
AUR62040413	1386	1210.97	0	0
AUR62034510	732	556.989	0	0
AUR62038619	861	685.979	1.56904e-07	5.18543e-09
AUR62034645	309	140.118	0	0
AUR62041910	288	121.176	0	0
AUR62013147	1182	1006.97	149.968	3.37634
AUR62033266	1077	901.967	0	0
AUR62032103	552	377.099	7	0.420829
AUR62029706	1611	1435.97	16.3003	0.257344
AUR62032159	156	26.1797	0	0
AUR62040883	366	193.586	7	0.81976
AUR62038193	819	643.979	0	0
AUR62006452	1275	1099.97	28.1141	0.579439
AUR62028652	771	595.989	4	0.152154
AUR62042608	570	395.06	0	0
AUR62009225	591	416.034	129.602	7.06229
AUR62029995	1074	898.967	0	0
AUR62014174	453	278.63	19	1.54592
AUR62040791	342	170.857	0	0
AUR62037866	1151	975.967	2	0.0464577
AUR62034191	807	631.979	0	0
AUR62041769	2832	2656.97	0	0
AUR62042816	2049	1873.97	8.3575	0.101106
AUR62004583	1299	1123.97	27	0.544594
AUR62036770	330	159.571	34.9706	4.96836
AUR62004109	750	574.989	15	0.591418
AUR62010237	1092	916.967	0	0
AUR62043165	831	655.979	1	0.0345599
AUR62030595	1377	1201.97	6	0.113167
AUR62035582	2580	2404.97	6	0.0565594
AUR62031900	492	317.275	0	0
AUR62043033	366	193.586	0	0
AUR62022880	789	613.979	0	0
AUR62040641	474	299.413	0	0
AUR62026845	834	658.979	3.5366	0.121668
AUR62010179	945	769.967	2.28571	0.0672996
AUR62010565	210	58.3062	1	0.388819
AUR62013850	1242	1066.97	12.3609	0.262641
AUR62032661	408	234.303	0	0
AUR62002180	774	598.989	20	0.756961
AUR62004022	1290	1114.97	17.296	0.35168
AUR62008435	1320	1144.97	7.79499	0.154342
AUR62026032	687	511.989	0	0
AUR62014559	1485	1309.97	136.677	2.36536
AUR62022767	687	511.989	4.36756	0.193393
AUR62015988	757	581.989	0	0
AUR62033475	516	341.165	2.16678	0.143983
AUR62002054	1278	1102.97	13.1736	0.270772
AUR62023789	363	190.731	71.9534	8.55249
AUR62038991	1185	1009.97	0	0
AUR62008228	1107	931.967	684	16.6387
AUR62021791	1146	970.967	0	0
AUR62043613_AUR62044455	360	187.907	336	40.5378
AUR62016897	2001	1825.97	7.0847	0.0879613
AUR62025925	513	338.165	268.792	18.0198
AUR62000908	504	329.227	9	0.619741
AUR62037480	948	772.967	0	0
AUR62021898	267	102.929	113	24.8888
AUR62037102	954	778.967	810.993	23.6026
AUR62000906	603	428.034	0	0
AUR62000343	1836	1660.97	2	0.0272981
AUR62014055	1137	961.967	121.086	2.85363
AUR62043965	1047	871.967	2	0.0519987
AUR62005547	1578	1402.97	15.4412	0.249514
AUR62013828	573	398.054	0	0
AUR62002747	2394	2218.97	711.824	7.27251
AUR62041578	2094	1918.97	0	0
AUR62016970	1575	1399.97	1	0.0161937
AUR62037969	1179	1003.97	5	0.112905
AUR62039042	2424	2248.97	4	0.0403218
AUR62017680	1194	1018.97	482	10.7238
AUR62028969	2553	2377.97	0	0
AUR62016668	1458	1282.97	322.839	5.70471
AUR62023942	570	395.06	8.06072	0.462565
AUR62018164	1023	847.967	1	0.0267352
AUR62035794	924	748.967	1	0.0302691
AUR62015200	2148	1972.97	0	0
AUR62032756	582	407.04	18	1.00253
AUR62018725	975	799.967	53.0623	1.50375
AUR62032413	2811	2635.97	8	0.0688039
AUR62043970	765	589.989	1	0.0384254
AUR62013318	486	311.306	15	1.09236
AUR62001785	1587	1411.97	2.70623	0.0434513
AUR62030854	1635	1459.97	32	0.496901
AUR62012603	1884	1708.97	0	0
AUR62004416	480	305.378	44	3.26646
AUR62025545	777	601.979	3.26087	0.122805
AUR62006752	987	811.967	2973.37	83.0183
AUR62044536	1217	1041.97	0	0
AUR62042038	639	463.997	0	0
AUR62012524	777	601.979	0	0
AUR62031561	675	499.989	4	0.181369
AUR62006174	408	234.303	0	0
AUR62001339	798	622.979	1	0.0363906
AUR62042357	711	535.989	0	0
AUR62024433	819	643.979	1168.3	41.1286
AUR62011047	2019	1843.97	0	0
AUR62000292	573	398.054	3.02886	0.172504
AUR62017683	1599	1423.97	0	0
AUR62013547	1833	1657.97	117.974	1.61314
AUR62012895	288	121.176	165	30.8695
AUR62009913	2133	1957.97	3	0.0347359
AUR62028216	2940	2764.97	719.141	5.8964
AUR62000767	795	619.979	1	0.0365667
AUR62032518	222	67.0322	1	0.338204
AUR62013863	2457	2281.97	3.1697	0.0314899
AUR62027741	846	670.979	152	5.13567
AUR62022750	1683	1507.97	13.0942	0.196857
AUR62002077	1143	967.967	0	0
AUR62044031	924	748.967	0	0
AUR62042753	1107	931.967	1.81694	0.0441979
AUR62035809	390	216.713	0	0
AUR62030389	897	721.979	1	0.0314006
AUR62040011	2772	2596.97	0	0
AUR62007757	681	505.989	6.82856	0.30595
AUR62016474	669	493.989	1	0.0458929
AUR62004814	1038	862.967	263.812	6.93048
AUR62017164	987	811.967	106.685	2.9787
AUR62017695	14229	14054	1405.66	2.26749
AUR62027258	903	727.979	16	0.498269
AUR62041312	255	92.9236	0	0
AUR62029222	1869	1693.97	332.728	4.45294
AUR62038292	1167	991.967	42	0.959875
AUR62012931	588	413.034	0	0
AUR62031814	2280	2104.97	0	0
AUR62029968	555	380.099	30	1.78932
AUR62022938	2487	2311.97	11.1025	0.108869
AUR62030125	1461	1285.97	15.5909	0.274855
AUR62033008	1140	964.967	3.93741	0.0925042
AUR62028207	339	168.054	32.0648	4.32555
AUR62036813	942	766.967	4.05768	0.11994
AUR62000272	918	742.967	0	0
AUR62011446	960	784.967	0	0
AUR62022261	2295	2119.97	28.8302	0.308306
AUR62005365	1404	1228.97	0	0
AUR62028974	510	335.199	0	0
AUR62007050	1545	1369.97	14.8669	0.246022
AUR62007417	1308	1132.97	3.14333	0.0628977
AUR62006302	1395	1219.97	3.40339	0.0632451
AUR62021515	1353	1177.97	3	0.0577366
AUR62044422	507	332.21	0.290571	0.0198291
AUR62025495	300	131.906	2.37627	0.408409
AUR62026836	4113	3937.97	1	0.00575693
AUR62015679	1194	1018.97	0	0
AUR62013718	534	359.136	0	0
AUR62040122	354	182.183	0	0
AUR62020830	1218	1042.97	543.125	11.8057
AUR62012254	876	700.979	216.95	7.01646
AUR62033558	720	544.989	4	0.166393
AUR62040242	750	574.989	0	0
AUR62007816	1410	1234.97	0	0
AUR62023712	1230	1054.97	493	10.5943
AUR62005287	1800	1624.97	126	1.75788
AUR62023082	645	469.989	31.6364	1.52602
AUR62010810	1062	886.967	22.695	0.580078
AUR62016346	735	559.989	1	0.040484
AUR62003866	981	805.967	48	1.35016
AUR62005526	1881	1705.97	20.2092	0.26856
AUR62016409	636	460.997	0	0
AUR62032987	1798	1622.97	0	0
AUR62010008	591	416.034	0	0
AUR62009020	2721	2545.97	178.769	1.59185
AUR62028117	537	362.136	3	0.187807
AUR62029681	2514	2338.97	0	0
AUR62000308	2382	2206.97	1.07457	0.0110383
AUR62039176	380	207.072	1.01312	0.110918
AUR62021141	1038	862.967	0	0
AUR62022519	4221	4045.97	275.151	1.54174
AUR62009001	963	787.967	5.22416	0.150304
AUR62007254	867	691.979	0	0
AUR62009487	279	113.247	0	0
AUR62023627	1215	1039.97	0	0
AUR62018650	666	490.989	0	0
AUR62038495	612	437.012	3	0.155629
AUR62005618	1209	1033.97	13.3302	0.292276
AUR62037673	273	108.016	0	0
AUR62004234	1158	982.967	25	0.576586
AUR62020955	1020	844.967	21	0.563433
AUR62025262	1293	1117.97	0	0
AUR62026637	3201	3025.97	11.1507	0.0835412
AUR62042537	366	193.586	0	0
AUR62019460	801	625.979	3	0.108649
AUR62003896	1155	979.967	5	0.11567
AUR62013722	483	308.327	0	0
AUR62007856	942	766.967	0	0
AUR62033480	1449	1273.97	80	1.42362
AUR62017264	672	496.989	3949.45	180.158
AUR62003168	540	365.136	31.85	1.9775
AUR62009771	507	332.21	5.83759	0.398368
AUR62023603	1815	1639.97	0	0
AUR62026303	738	562.989	0	0
AUR62013892	1320	1144.97	2	0.0396004
AUR62021189	750	574.989	233	9.18669
AUR62000137	3540	3364.97	0	0
AUR62016119	720	544.989	5	0.207991
AUR62038801	921	745.967	0	0
AUR62041682	618	443.005	0	0
AUR62014552	1152	976.967	4.80117	0.111412
AUR62027775	2097	1921.97	146	1.72214
AUR62034625	1197	1021.97	12.7868	0.283654
AUR62032946	762	586.989	74	2.85801
AUR62009657	975	799.967	2	0.0566788
AUR62017448	1758	1582.97	0	0
AUR62040054	927	751.967	0	0
AUR62020287	558	383.093	24	1.42027
AUR62030051	1692	1516.97	493.841	7.38029
AUR62017649	918	742.967	35.4094	1.08047
AUR62035451	642	466.989	0	0
AUR62009341	774	598.989	1	0.0378481
AUR62019573	417	243.131	0	0
AUR62036582	1284	1108.97	1	0.020443
AUR62030345	768	592.989	2	0.076462
AUR62022559	960	784.967	0	0
AUR62035337	1248	1072.97	557.687	11.7833
AUR62007424	510	335.199	0	0
AUR62039015	1056	880.967	6	0.154402
AUR62035774	327	156.756	163	23.5736
AUR62031640	858	682.979	12.1108	0.402002
AUR62035008	1086	910.967	10	0.248863
AUR62000979	561	386.087	10	0.587189
AUR62017014	453	278.63	0	0
AUR62036709	912	736.967	49.6911	1.5286
AUR62035667	2199	2023.97	0	0
AUR62020681	942	766.967	2	0.0591175
AUR62000780	789	613.979	0	0
AUR62042794	594	419.034	0	0
AUR62025343	465	290.517	0	0
AUR62010763	858	682.979	0	0
AUR62015733	2151	1975.97	31	0.355668
AUR62011516	993	817.967	0	0
AUR62025600	2385	2209.97	0	0
AUR62033056	909	733.967	10	0.308877
AUR62010812	585	410.034	0	0
AUR62027718	2121	1945.97	3	0.0349501
AUR62034186	2466	2290.97	10	0.0989564
AUR62006483	3078	2902.97	552.767	4.31681
AUR62030707	474	299.413	0	0
AUR62004899	1125	949.967	3	0.0715938
AUR62020222	2808	2632.97	371.479	3.19854
AUR62037029	1482	1306.97	160.9	2.79096
AUR62027251	309	140.118	0	0
AUR62031465	420	246.082	0	0
AUR62026277	2094	1918.97	0	0
AUR62011004	405	231.361	17	1.6658
AUR62009790	1299	1123.97	1	0.0201702
AUR62039782	2034	1858.97	10	0.121953
AUR62042449	1128	952.967	0	0
AUR62033332	1290	1114.97	0	0
AUR62043287	1176	1000.97	191.685	4.3414
AUR62011364	2463	2287.97	57.7352	0.572076
AUR62033751	927	751.967	163.566	4.93125
AUR62029737	1203	1027.97	48.96	1.07975
AUR62022272	753	577.989	45	1.76504
AUR62004495	597	422.034	37	1.98755
AUR62024700	3585	3409.97	110.954	0.73766
AUR62023517	1083	907.967	0	0
AUR62028355	402	228.403	0	0
AUR62024458	2616	2440.97	15.7187	0.145988
AUR62001864	2262	2086.97	0	0
AUR62022112	1590	1414.97	2.58629	0.0414375
AUR62014546	4356	4180.97	431.984	2.34236
AUR62009277	1578	1402.97	141.438	2.28551
AUR62005971	1881	1705.97	18.8246	0.25016
AUR62030395	1173	997.967	133	3.02133
AUR62006942	1563	1387.97	32	0.522677
AUR62002148	1968	1792.97	1	0.0126442
AUR62005293	1734	1558.97	10	0.145421
AUR62032573_AUR62030520_AUR62025002	555	380.099	0	0
AUR62026347	1497	1321.97	14.5966	0.250319
AUR62001844	1368	1192.97	0	0
AUR62042057	786	610.979	7.05721	0.26186
AUR62008485	1875	1699.97	125.395	1.67225
AUR62023501	966	790.967	4	0.114647
AUR62011025	1332	1156.97	37	0.725009
AUR62009166	1329	1153.97	241.936	4.75302
AUR62012706	1641	1465.97	0	0
AUR62018447	411	237.244	0	0
AUR62031420	969	793.967	23.2051	0.662588
AUR62022598	3036	2860.97	257.942	2.04396
AUR62030489	858	682.979	132.349	4.39316
AUR62042997	1194	1018.97	961.82	21.3991
AUR62003628	684	508.989	34	1.51437
AUR62026136	633	457.997	0	0
AUR62043020	1272	1096.97	1	0.0206666
AUR62040330	1842	1666.97	249.641	3.39509
AUR62036029	2172	1996.97	2.12866	0.0241657
AUR62012476	1080	904.967	0	0
AUR62042163	579	404.047	0	0
AUR62036894	843	667.979	0	0
AUR62001753	1320	1144.97	0	0
AUR62005803	1947	1771.97	20.9543	0.26809
AUR62024265	243	83.0703	0	0
AUR62028628	1560	1384.97	0	0
AUR62002518	228	71.5246	0	0
AUR62008988	1545	1369.97	0	0
AUR62033578	1215	1039.97	3	0.065398
AUR62019041	765	589.989	22	0.845359
AUR62024304	1332	1156.97	1	0.0195948
AUR62032072	795	619.979	15	0.5485
AUR62040999	411	237.244	12.7578	1.21911
AUR62002069	549	374.099	0	0
AUR62023316	1695	1519.97	4.17522	0.0622742
AUR62028091	402	228.403	0	0
AUR62021007	2196	2020.97	0	0
AUR62007950	525	350.148	0	0
AUR62025159	1047	871.967	2	0.0519987
AUR62033812	732	556.989	3	0.122106
AUR62003554	1086	910.967	50.7	1.26173
AUR62019971	780	604.979	26.8513	1.00621
AUR62027152	669	493.989	249.93	11.47
AUR62011620	1986	1810.97	7.50105	0.0939019
AUR62024095	1140	964.967	12	0.281924
AUR62019365	507	332.21	42	2.86615
AUR62010082	1170	994.967	142	3.23551
AUR62018385	2157	1981.97	51.6409	0.590691
AUR62003698	1158	982.967	28	0.645776
AUR62003758	1608	1432.97	116.368	1.84103
AUR62023251	1338	1162.97	97	1.89089
AUR62014553	2046	1870.97	103.766	1.25734
AUR62017889_AUR62043725	573	398.054	0	0
AUR62026769	1029	853.967	0	0
AUR62005573	1134	958.967	0	0
AUR62001271	2994	2818.97	1	0.00804216
AUR62004893	1584	1408.97	509.77	8.20231
AUR62021625	1719	1543.97	0	0
AUR62003719	3438	3262.97	177.835	1.23557
AUR62019358	933	757.967	2	0.0598194
AUR62002876	1767	1591.97	16	0.22785
AUR62043651	1455	1279.97	3	0.0531356
AUR62033080	1599	1423.97	128.973	2.05335
AUR62022488	987	811.967	0	0
AUR62022302	339	168.054	3.76637	0.508084
AUR62015758	2133	1957.97	65.9524	0.763639
AUR62037648	579	404.047	0	0
AUR62035232	471	296.458	0	0
AUR62010988	1485	1309.97	0	0
AUR62009307	1074	898.967	61	1.53833
AUR62036644	825	649.979	3	0.104637
AUR62037257	1335	1159.97	10.3607	0.202492
AUR62035768	1473	1297.97	490.373	8.56497
AUR62022700	1578	1402.97	0	0
AUR62038030	1725	1549.97	1	0.0146265
AUR62005397	1680	1504.97	1	0.0150638
AUR62010685	2238	2062.97	2	0.0219786
AUR62018311	1041	865.967	2.01316	0.0527035
AUR62038206	1314	1138.97	0	0
AUR62003221	267	102.929	0	0
AUR62009582	2557	2381.97	399	3.79752
AUR62005116	306	137.383	9	1.48516
AUR62043842	1165	989.967	0	0
AUR62006404	315	145.558	4	0.622997
AUR62017766	951	775.967	0	0
AUR62008326	1437	1261.97	146	2.62281
AUR62034524	966	790.967	0	0
AUR62034009	375	202.247	0	0
AUR62012361	753	577.989	69	2.7064
AUR62011687	282	115.828	0	0
AUR62029346	1926	1750.97	0	0
AUR62019922	1059	883.967	120	3.07757
AUR62031992	1227	1051.97	66	1.42234
AUR62021162	201	52.1575	9	3.91191
AUR62010398	576	401.054	11	0.621803
AUR62000193	2835	2659.97	10.1533	0.086535
AUR62005308	831	655.979	0	0
AUR62026079	690	514.989	0	0
AUR62025582	966	790.967	220.99	6.33397
AUR62041834	873	697.979	0	0
AUR62038130	807	631.979	0	0
AUR62010822	222	67.0322	0	0
AUR62031886	1284	1108.97	0	0
AUR62009123	297	129.23	650.155	114.055
AUR62043497	468	293.493	0	0
AUR62023917	297	129.23	0	0
AUR62023459	867	691.979	0	0
AUR62029545	390	216.713	0	0
AUR62041542	837	661.979	7	0.239727
AUR62028838	1872	1696.97	128	1.71001
AUR62035855	594	419.034	0	0
AUR62017919	417	243.131	102.769	9.58263
AUR62034010	753	577.989	9.12948	0.358087
AUR62008872	1080	904.967	75.8847	1.90101
AUR62040356	1461	1285.97	0	0
AUR62022497	696	520.989	1	0.0435145
AUR62012241	648	472.989	0	0
AUR62044671	354	182.183	0	0
AUR62022650	1485	1309.97	2	0.0346125
AUR62002412	450	275.653	15	1.23365
AUR62029206_AUR62029825_AUR62022996	1674	1498.97	0	0
AUR62012453	1836	1660.97	819.971	11.1918
AUR62002826	1326	1150.97	79.2954	1.56188
AUR62003371	429	254.965	93	8.26922
AUR62031724	1326	1150.97	6	0.118182
AUR62022314	1119	943.967	2.65559	0.0637773
AUR62024740	1103	927.967	1	0.0244304
AUR62022756	516	341.165	43.5408	2.89331
AUR62023563	522	347.154	0	0
AUR62018768	420	246.082	142	13.0819
AUR62015782	1026	850.967	54.7558	1.45875
AUR62024796	1233	1057.97	0	0
AUR62001025	1374	1198.97	1	0.0189084
AUR62037306	1239	1063.97	0	0
AUR62044512	1593	1417.97	0	0
AUR62029795	864	688.979	7	0.230332
AUR62031845	555	380.099	0	0
AUR62015636	720	544.989	289.667	12.0496
AUR62014613	1029	853.967	21	0.557495
AUR62016900	1233	1057.97	2.03849	0.0436816
AUR62044518_AUR62009093	1809	1633.97	9	0.124871
AUR62000857	1107	931.967	0	0
AUR62035015	933	757.967	20	0.598194
AUR62039551	495	320.254	2	0.141579
AUR62041225	1008	832.967	0	0
AUR62016306	1278	1102.97	2	0.0411084
AUR62010208	210	58.3062	0.927933	0.360798
AUR62016292	1713	1537.97	11.5641	0.170463
AUR62041400	591	416.034	14.3857	0.783908
AUR62020375	1083	907.967	4	0.099874
AUR62043027	996	820.967	1	0.0276145
AUR62036189	1026	850.967	0	0
AUR62032875	450	275.653	0	0
AUR62022717	1599	1423.97	0	0
AUR62040680	2481	2305.97	0	0
AUR62005118	681	505.989	5	0.224022
AUR62019291	1347	1171.97	10	0.19344
AUR62025119	2289	2113.97	4.24413	0.0455149
AUR62000017	1140	964.967	0	0
AUR62012109	2448	2272.97	165.867	1.65436
AUR62010927	1551	1375.97	3	0.0494283
AUR62031069	306	137.383	5.02669	0.829493
AUR62035131	1458	1282.97	75	1.32528
AUR62006065	1083	907.967	22.0526	0.55062
AUR62011665	372	199.378	8.76876	0.997065
AUR62042294	1251	1075.97	0	0
AUR62008423	1386	1210.97	2201.94	41.2226
AUR62009888	1851	1675.97	810.154	10.9588
AUR62001984	726	550.989	1.03309	0.0425066
AUR62012698	810	634.979	0	0
AUR62018878	567	392.074	139.98	8.09397
AUR62040399	456	281.588	2	0.16102
AUR62018283	774	598.989	0	0
AUR62022387	2223	2047.97	12.9374	0.143214
AUR62001898	284	117.607	0	0
AUR62004752	1305	1129.97	439.781	8.82336
AUR62014041	348	176.498	32	4.11029
AUR62037897	516	341.165	19	1.26256
AUR62016383	1563	1387.97	6	0.098002
AUR62032977	1248	1072.97	75	1.58467
AUR62018218	1497	1321.97	7	0.120044
AUR62032131	939	763.967	0	0
AUR62026716	1026	850.967	5.29411	0.14104
AUR62025062	1578	1402.97	6.15532	0.099464
AUR62011754	2628	2452.97	81.8581	0.756542
AUR62003846	1689	1513.97	146.847	2.19893
AUR62041081	411	237.244	24	2.2934
AUR62040862	387	213.843	1	0.106015
AUR62027607	501	326.237	0	0
AUR62023657	1875	1699.97	21.7761	0.290403
AUR62035455	1530	1354.97	97.7179	1.63496
AUR62014485	1119	943.967	144.743	3.47618
AUR62015459	984	808.967	72	2.01774
AUR62030772	930	754.967	0	0
AUR62043197	1347	1171.97	0	0
AUR62022584	1110	934.967	1.03148	0.0250108
AUR62027497	1080	904.967	0	0
AUR62043581	1263	1087.97	1.69067	0.0352295
AUR62033565	747	571.989	0	0
AUR62002275	1482	1306.97	0	0
AUR62009872	2403	2227.97	613.86	6.24631
AUR62031507	1725	1549.97	1	0.0146265
AUR62008591	2919	2743.97	4	0.0330479
AUR62007487	756	580.989	0	0
AUR62032044	489	314.285	0	0
AUR62009735	1515	1339.97	1969.88	33.3279
AUR62021873	768	592.989	126	4.81711
AUR62016692	3123	2947.97	341.848	2.62889
AUR62026694	2406	2230.97	0	0
AUR62015621	1155	979.967	271.009	6.26953
AUR62030648	1101	925.967	72.33	1.77087
AUR62037361	942	766.967	0	0
AUR62036654	999	823.967	71.4158	1.96493
AUR62031185	1041	865.967	0	0
AUR62033401	654	478.989	60.75	2.8753
AUR62022332	366	193.586	0	0
AUR62017782	1428	1252.97	96.7214	1.75003
AUR62038260	1902	1726.97	0	0
AUR62025106	2817	2641.97	1.01522	0.00871153
AUR62033569	1176	1000.97	0	0
AUR62017434	813	637.979	323	11.4778
AUR62027062	678	502.989	0	0
AUR62001319	2244	2068.97	0	0
AUR62038191	1404	1228.97	56.2317	1.0373
AUR62015017	3624	3448.97	15.3002	0.10057
AUR62027973	2157	1981.97	21.5301	0.24627
AUR62032743	1131	955.967	0	0
AUR62026261	792	616.979	0	0
AUR62043063	720	544.989	0	0
AUR62044003	1074	898.967	2.41375	0.0608712
AUR62022100	1347	1171.97	252	4.8747
AUR62012110	777	601.979	2	0.0753202
AUR62014988	2499	2323.97	0	0
AUR62017807	1593	1417.97	0	0
AUR62001841	1029	853.967	0	0
AUR62002647	630	454.997	0	0
AUR62013900	468	293.493	0	0
AUR62025168	735	559.989	173	7.00373
AUR62000869	1692	1516.97	53.0009	0.792082
AUR62014702	870	694.979	1	0.0326205
AUR62002201	339	168.054	7	0.944302
AUR62018005	930	754.967	0	0
AUR62008098	1284	1108.97	1	0.020443
AUR62043366	2037	1861.97	4.1472	0.0504947
AUR62002122	1161	985.967	26.9001	0.618521
AUR62005291	276	110.608	0	0
AUR62000968	615	440.012	46.2774	2.38434
AUR62001645	1677	1501.97	40.6362	0.61336
AUR62038384	1593	1417.97	0	0
AUR62002235	2460	2284.97	0	0
AUR62020265	1668	1492.97	473.892	7.19601
AUR62006069	2610	2434.97	11.5716	0.107737
AUR62015890	513	338.165	1916	128.449
AUR62018117	1122	946.967	7	0.167581
AUR62002515	1176	1000.97	0	0
AUR62036970	1605	1429.97	2637.77	41.819
AUR62039697	696	520.989	0	0
AUR62025281	1902	1726.97	134	1.75907
AUR62023253	873	697.979	232.889	7.56432
AUR62034867	564	389.08	5	0.291336
AUR62043268	1041	865.967	5	0.130898
AUR62007055	1623	1447.97	0	0
