target_id	length	eff_length	Cs_3	Cs_3_tpm
AUR62003542	1221	1049.25	11	0.191023
AUR62011675	282	118.582	0	0
AUR62005508	1284	1112.25	14.6207	0.239518
AUR62036285	2040	1868.25	9	0.087777
AUR62019081	2061	1889.25	8.46158	0.0816084
AUR62018825	537	365.763	0	0
AUR62004697	1674	1502.25	152.894	1.85447
AUR62021400	1341	1169.25	242	3.77121
AUR62005837	1311	1139.25	143.585	2.29649
AUR62026153	2553	2381.25	88.4592	0.676879
AUR62009408	837	665.321	60	1.64321
AUR62039010	735	563.44	8	0.258711
AUR62041207	453	282.244	0	0
AUR62012652	903	731.251	0	0
AUR62039835	3603	3431.25	146.785	0.779477
AUR62043822	1779	1607.25	0	0
AUR62005900	588	416.638	3	0.131201
AUR62044207_AUR62036530	978	806.251	0	0
AUR62001931	528	356.79	2	0.102139
AUR62010357	1167	995.251	0	0
AUR62038182	441	270.396	0	0
AUR62036781	1794	1622.25	60.0936	0.674968
AUR62038873	1500	1328.25	0	0
AUR62005139	1938	1766.25	339.427	3.5016
AUR62043876	936	764.251	183.218	4.36822
AUR62002326	888	716.269	1.09826	0.0279386
AUR62036086	503	331.85	0	0
AUR62018226	615	443.594	0	0
AUR62035023	255	95.3474	0	0
AUR62018413	1752	1580.25	0	0
AUR62021587	432	261.495	78.3418	5.45887
AUR62026191	753	581.397	77	2.41319
AUR62013200	1938	1766.25	95.2545	0.982667
AUR62029304	1458	1286.25	23.4149	0.331696
AUR62016364	693	521.534	0	0
AUR62023642	486	314.939	0	0
AUR62008138	396	226.073	0	0
AUR62035317	2703	2531.25	221.703	1.59592
AUR62032848	1857	1685.25	164.873	1.78261
AUR62023313	1545	1373.25	1	0.0132685
AUR62041279	1410	1238.25	25	0.367879
AUR62003653	630	458.583	18	0.715201
AUR62035190	3321	3149.25	1450	8.38946
AUR62040782	681	509.534	0	0
AUR62039222	1323	1151.25	7	0.11079
AUR62013324	1587	1415.25	0	0
AUR62043001	527	355.799	0	0
AUR62028842	2892	2720.25	59	0.3952
AUR62034685	1146	974.251	1.01355	0.0189561
AUR62027871	1068	896.251	0	0
AUR62007683	2286	2114.25	4.4048	0.0379615
AUR62018425	1977	1805.25	41	0.413828
AUR62011035	1161	989.251	21.0031	0.386857
AUR62033426	1215	1043.25	57.3281	1.00127
AUR62044551	159	28.724	0.899642	0.570688
AUR62040603	366	197.132	472	43.6272
AUR62008978	6717	6545.25	5.17052	0.014394
AUR62029748	246	87.7752	0	0
AUR62014858	1344	1172.25	1	0.0155436
AUR62036387	522	350.817	2	0.103878
AUR62036568	633	461.583	0	0
AUR62008498	1140	968.251	98.9688	1.86245
AUR62002319	3153	2981.25	0	0
AUR62043124	2142	1970.25	3.41922	0.0316212
AUR62024002	294	129.391	0	0
AUR62035746	480	308.985	0	0
AUR62006347	945	773.251	0	0
AUR62009471	2058	1886.25	123.859	1.19647
AUR62019010	1467	1295.25	26.3309	0.370412
AUR62033221	1056	884.251	0	0
AUR62011592	1533	1361.25	54.1069	0.724249
AUR62030834	1608	1436.25	418.794	5.31305
AUR62003196	1176	1004.25	80.9259	1.46831
AUR62034013	2148	1976.25	0	0
AUR62008567	1893	1721.25	0	0
AUR62044098	378	208.693	0	0
AUR62015148	804	632.353	3	0.0864441
AUR62031584	852	680.304	0	0
AUR62042690	2073	1901.25	1	0.00958372
AUR62018415	1482	1310.25	0	0
AUR62037996	600	428.638	0	0
AUR62010010	357	188.473	0	0
AUR62010423	1626	1454.25	50.7504	0.635877
AUR62043092	2577	2405.25	2.1715	0.0164503
AUR62014025	975	803.251	0	0
AUR62026958	459	288.208	3	0.189665
AUR62004507	795	623.353	96	2.80615
AUR62021114	201	53.6769	0	0
AUR62022782	729	557.454	0	0
AUR62022049	1605	1433.25	5.04211	0.0641007
AUR62024900	684	512.534	7	0.248856
AUR62017280	489	317.899	10.1389	0.581132
AUR62037163	849	677.321	46	1.23748
AUR62031888	756	584.397	0	0
AUR62027161	1809	1637.25	6	0.0667743
AUR62024122	1377	1205.25	46.9565	0.709891
AUR62012103	1245	1073.25	0	0
AUR62012866	1281	1109.25	0	0
AUR62009545	888	716.269	109.867	2.79488
AUR62028986	1971	1799.25	0	0
AUR62034467	1791	1619.25	0	0
AUR62017517	378	208.693	71	6.19904
AUR62017381	411	240.77	0	0
AUR62020097	789	617.353	71.5909	2.11299
AUR62011662	642	470.583	0	0
AUR62010173	894	722.251	10.0897	0.254546
AUR62040400	630	458.583	0	0
AUR62000866	1077	905.251	42	0.845383
AUR62007256	786	614.353	0	0
AUR62032755	1260	1088.25	0	0
AUR62017956	1008	836.251	0	0
AUR62011183	1593	1421.25	1.15644	0.014826
AUR62035437	1377	1205.25	0	0
AUR62016536	738	566.44	309	9.93981
AUR62025174	771	599.353	38	1.15525
AUR62031984	825	653.337	0	0
AUR62038557	897	725.251	0	0
AUR62038521	462	291.179	1.03093	0.0645121
AUR62028655	900	728.251	416.108	10.4111
AUR62041532	1212	1040.25	95	1.66402
AUR62025183	732	560.44	628.778	20.4429
AUR62029750	1647	1475.25	1	0.0123512
AUR62034726	1770	1598.25	0	0
AUR62014282	495	323.875	0	0
AUR62025127	2679	2507.25	6.37865	0.0463559
AUR62035201	1416	1244.25	0	0
AUR62024397	1335	1163.25	0	0
AUR62032475	1956	1784.25	7.49091	0.0764984
AUR62041096	441	270.396	0	0
AUR62043726	2271	2099.25	2.49539	0.0216594
AUR62016285	1638	1466.25	0	0
AUR62000204	684	512.534	3	0.106653
AUR62003405	1569	1397.25	0	0
AUR62012175	486	314.939	3	0.173568
AUR62041133	831	659.321	0	0
AUR62031072	840	668.321	0	0
AUR62015137	2574	2402.25	0	0
AUR62028156	2559	2387.25	9	0.0686938
AUR62043994	1701	1529.25	0	0
AUR62041589	903	731.251	1.063	0.0264874
AUR62019877	1884	1712.25	0	0
AUR62034313	2328	2156.25	260.379	2.20029
AUR62039064	3213	3041.25	19	0.113835
AUR62004865	249	90.2827	0	0
AUR62042011	687	515.534	0	0
AUR62032024	2865	2693.25	0	0
AUR62043929	1638	1466.25	0	0
AUR62017147	2001	1829.25	138	1.37461
AUR62005369	1242	1070.25	12	0.2043
AUR62009659	2385	2213.25	0	0
AUR62026690	483	311.954	0	0
AUR62019217	1326	1154.25	1	0.015786
AUR62008110	1542	1370.25	0	0
AUR62010811	3024	2852.25	0	0
AUR62035725	1266	1094.25	26.6138	0.443163
AUR62020497	1305	1133.25	1	0.0160786
AUR62001303	954	782.251	0	0
AUR62029930	510	338.817	11.1147	0.59773
AUR62024641	1422	1250.25	119	1.7343
AUR62001449	1464	1292.25	1	0.0141002
AUR62028220	1182	1010.25	23.941	0.431804
AUR62026408	435	264.43	20	1.37814
AUR62026753	1200	1028.25	6	0.106323
AUR62012792_AUR62012794	426	255.554	0	0
AUR62018668	1488	1316.25	364	5.0389
AUR62037909	462	291.179	3	0.18773
AUR62003494	1368	1196.25	0	0
AUR62037191	1326	1154.25	10	0.15786
AUR62021432	1668	1496.25	2	0.0243556
AUR62011239	1632	1460.25	0	0
AUR62003886	1233	1061.25	205.902	3.53522
AUR62039993	591	419.638	3	0.130263
AUR62033687	543	371.736	146	7.15636
AUR62033468	828	656.321	9.84697	0.273376
AUR62020149	3111	2939.25	47	0.291363
AUR62038866	1398	1226.25	764.515	11.3601
AUR62042411	2322	2150.25	605.975	5.13498
AUR62001694	1977	1805.25	16	0.161494
AUR62006349	1089	917.251	0	0
AUR62027569	2547	2375.25	578.314	4.43637
AUR62044061_AUR62010441	1053	881.251	0	0
AUR62000771	1371	1199.25	3	0.0455811
AUR62002459	1293	1121.25	0	0
AUR62021319	2853	2681.25	8529.98	57.9674
AUR62027318	1056	884.251	7	0.144243
AUR62010327	2262	2090.25	7.23529	0.0630712
AUR62013959	1716	1544.25	229	2.70204
AUR62014445	513	341.817	0	0
AUR62027890	1635	1463.25	56.9635	0.709334
AUR62025313	909	737.251	0	0
AUR62011243	522	350.817	0	0
AUR62000654	3063	2891.25	11.3945	0.0718095
AUR62044564	1377	1205.25	0	0
AUR62020886	549	377.726	9.76666	0.471131
AUR62026294	2250	2078.25	0	0
AUR62044040	1116	944.251	0	0
AUR62044762	3255	3083.25	1.0864	0.00642027
AUR62009068	1266	1094.25	39	0.649413
AUR62013388	2766	2594.25	449	3.15361
AUR62022737	2277	2105.25	3.13223	0.0271096
AUR62008973	402	231.906	0	0
AUR62025683	2463	2291.25	62	0.493052
AUR62004584	1617	1445.25	58	0.731237
AUR62002425	2388	2216.25	0	0
AUR62026142	1878	1706.25	0	0
AUR62037723	1380	1208.25	0	0
AUR62009647	1608	1436.25	512.99	6.50807
AUR62021600	480	308.985	0	0
AUR62040008	378	208.693	1	0.0873105
AUR62018786	1008	836.251	246.698	5.37529
AUR62019684	1401	1229.25	0	0
AUR62037009	1212	1040.25	4	0.070064
AUR62011293	1542	1370.25	0	0
AUR62021620	504	332.842	1	0.0547438
AUR62015847	738	566.44	0.2	0.00643353
AUR62035417	834	662.321	0	0
AUR62026241	1779	1607.25	0	0
AUR62005801	699	527.495	0	0
AUR62024109	990	818.251	0	0
AUR62031416	717	545.468	14.0807	0.470359
AUR62034283	318	151.556	0	0
AUR62007400	978	806.251	451.953	10.214
AUR62010040	468	297.106	0	0
AUR62041382	2154	1982.25	115	1.05709
AUR62032584	921	749.251	0	0
AUR62023521	960	788.251	0	0
AUR62020722	3279	3107.25	5.07309	0.0297488
AUR62035357	1500	1328.25	67.815	0.930292
AUR62022769	2202	2030.25	2	0.0179496
AUR62004162	4377	4205.25	173.941	0.753674
AUR62019316	402	231.906	9	0.707137
AUR62026797	663	491.534	2	0.0741395
AUR62021627	1494	1322.25	131.868	1.81719
AUR62008001	1263	1091.25	21	0.350645
AUR62021377	834	662.321	2	0.0550218
AUR62008033	381	211.555	0	0
AUR62032204	1239	1067.25	22.1036	0.377372
AUR62040062	975	803.251	12	0.272209
AUR62017287	1809	1637.25	196.568	2.18762
AUR62041583	1488	1316.25	220	3.04549
AUR62015305	327	160.003	0	0
AUR62021419	1434	1262.25	0	0
AUR62039271	1104	932.251	0	0
AUR62013379	750	578.397	0	0
AUR62031499	1104	932.251	0	0
AUR62014786	2241	2069.25	1.0706	0.00942731
AUR62007894	4137	3965.25	2	0.00919036
AUR62017948	597	425.638	0	0
AUR62034747	1572	1400.25	8.70287	0.113248
AUR62018528	843	671.321	0	0
AUR62012405	1425	1253.25	1090.86	15.86
AUR62024596	954	782.251	2	0.0465862
AUR62013551	2334	2162.25	158.506	1.33572
AUR62039538	342	174.124	0	0
AUR62030356	921	749.251	0	0
AUR62008627	456	285.237	0	0
AUR62019488	5640	5468.25	0	0
AUR62012012	861	689.287	3	0.079304
AUR62024607	1500	1328.25	0	0
AUR62004468	1458	1286.25	1681.91	23.8259
AUR62035370	1497	1325.25	239.148	3.28807
AUR62038718	1260	1088.25	0	0
AUR62039723	561	389.688	0	0
AUR62044226	612	440.605	0	0
AUR62014046	798	626.353	2479.76	72.1379
AUR62010992	1029	857.251	0	0
AUR62038378	420	249.617	0	0
AUR62042983	297	132.151	0	0
AUR62012166	564	392.678	34.8235	1.61588
AUR62029812	1095	923.251	35	0.690751
AUR62024825	315	148.748	3	0.367489
AUR62004388	306	140.396	0	0
AUR62004753	1017	845.251	0	0
AUR62006309	690	518.534	0	0
AUR62044488	684	512.534	10.5049	0.373458
AUR62013117	1029	857.251	0	0
AUR62017840	909	737.251	58.2372	1.43932
AUR62033987	951	779.251	0	0
AUR62010771	1044	872.251	0	0
AUR62029537	1038	866.251	0	0
AUR62011652	840	668.321	0	0
AUR62043372	2604	2432.25	695.365	5.20928
AUR62032615	897	725.251	0	0
AUR62042482	1386	1214.25	14.0757	0.21122
AUR62044183	777	605.353	0.754157	0.0227
AUR62031610	630	458.583	0	0
AUR62027551	834	662.321	131.65	3.6218
AUR62004183	2232	2060.25	1	0.00884409
AUR62036385	2646	2474.25	83.9643	0.618336
AUR62003751	846	674.321	4	0.108085
AUR62021718	279	115.879	0	0
AUR62038052	252	92.7346	0	0
AUR62029760	1188	1016.25	33.8329	0.606614
AUR62015759	1488	1316.25	15	0.207647
AUR62019269	558	386.688	42	1.97907
AUR62044443	531	359.772	0	0
AUR62038994	1335	1163.25	244	3.82199
AUR62000008	1809	1637.25	0	0
AUR62039644_AUR62008553	3105	2933.25	953.06	5.92031
AUR62042450	1272	1100.25	0	0
AUR62026896	915	743.251	0	0
AUR62027269	459	288.208	0	0
AUR62040037	1584	1412.25	1.06302	0.0137152
AUR62025076	2217	2045.25	0	0
AUR62044311	1026	854.251	0	0
AUR62040066	942	770.251	0	0
AUR62043799	522	350.817	0	0
AUR62014707	1221	1049.25	236	4.09832
AUR62026158_AUR62026161	528	356.79	0	0
AUR62005264	1614	1442.25	6	0.0758025
AUR62011479	3430	3258.25	14	0.0782919
AUR62010388	372	202.911	0	0
AUR62006889	510	338.817	66	3.54938
AUR62006994	1101	929.251	0	0
AUR62016290	252	92.7346	0	0
AUR62018377	1200	1028.25	8.77526	0.155501
AUR62029426	372	202.911	14	1.25718
AUR62018199	888	716.269	0	0
AUR62044587	1374	1202.25	0	0
AUR62007943	915	743.251	4.30274	0.105483
AUR62036422	1464	1292.25	0.5	0.00705012
AUR62026562	396	226.073	0	0
AUR62010410	2418	2246.25	1.08228	0.00877921
AUR62035450	216	64.28	0	0
AUR62028067	1983	1811.25	5	0.0502996
AUR62033529	2955	2783.25	123.686	0.809732
AUR62025520	489	317.899	0	0
AUR62008608	498	326.867	0	0
AUR62005765	996	824.251	10.5833	0.233957
AUR62040266	1905	1733.25	21.0579	0.221375
AUR62008508	1029	857.251	56	1.19029
AUR62042633	696	524.495	1	0.0347402
AUR62021238	984	812.251	228	5.11467
AUR62038666	1110	938.251	865.531	16.8088
AUR62017502	1146	974.251	0	0
AUR62007022	567	395.668	61.31	2.82341
AUR62000380	642	470.583	0	0
AUR62032252	417	246.642	8935.78	660.145
AUR62041908	1098	926.251	0	0
AUR62005332	708	536.495	0	0
AUR62009496	741	569.426	97	3.1039
AUR62017179	459	288.208	0	0
AUR62003005	1146	974.251	0	0
AUR62035070	2007	1835.25	535.599	5.31763
AUR62014079	513	341.817	0	0
AUR62002746	1011	839.251	75	1.62833
AUR62044220	222	68.7289	3.56722	0.945723
AUR62031470	4356	4184.25	6	0.026128
AUR62004606	1338	1166.25	1	0.0156236
AUR62032835	1917	1745.25	0	0
AUR62016250	1110	938.251	0	0
AUR62013304	660	488.547	54.3271	2.02621
AUR62006801	963	791.251	0	0
AUR62026712	684	512.534	0	0
AUR62028525	846	674.321	30	0.81064
AUR62001591	1104	932.251	12.7747	0.249684
AUR62008559	2085	1913.25	0	0
AUR62041794	675	503.534	0	0
AUR62025589	2001	1829.25	12	0.119531
AUR62044156	399	229.01	0	0
AUR62029807	1497	1325.25	92.3274	1.26942
AUR62004098	969	797.251	158.873	3.63102
AUR62011046	2142	1970.25	0	0
AUR62032195	687	515.534	5.42305	0.191672
AUR62016500	1065	893.251	0	0
AUR62033074	1491	1319.25	0	0
AUR62023973	792	620.353	25.0563	0.735955
AUR62029917	1155	983.251	20	0.370629
AUR62008008	1017	845.251	0	0
AUR62034237	339	171.316	0	0
AUR62012438	1715	1543.25	6	0.0708416
AUR62019669	1086	914.251	1	0.01993
AUR62021671	1128	956.251	0	0
AUR62011528	312	145.933	1.05013	0.131118
AUR62002314	423	252.579	0	0
AUR62016975	3006	2834.25	86.6779	0.557242
AUR62035380	259	98.6748	0	0
AUR62010764	402	231.906	0	0
AUR62034070	1533	1361.25	9	0.12047
AUR62017305	1998	1826.25	294.632	2.93963
AUR62032855	480	308.985	972.456	57.3463
AUR62014437	1302	1130.25	33	0.532001
AUR62001741	4619	4447.25	1	0.00409715
AUR62028444	1149	977.251	4.87883	0.0909668
AUR62028563	909	737.251	19	0.469582
AUR62044489	615	443.594	0	0
AUR62009755	1239	1067.25	0	0
AUR62016602	1392	1220.25	266.964	3.98636
AUR62026580	1014	842.251	66.6873	1.4427
AUR62012668	1836	1664.25	1	0.0109485
AUR62022460	1680	1508.25	0	0
AUR62027094	1491	1319.25	6.52231	0.090084
AUR62029767	2916	2744.25	11	0.0730369
AUR62035179	723	551.454	0	0
AUR62015754	321	154.377	164.244	19.3857
AUR62026919	273	110.676	0	0
AUR62022777	1785	1613.25	0	0
AUR62018530	2682	2510.25	8.07347	0.0586025
AUR62041580	849	677.321	1	0.0269017
AUR62031030	336	168.545	1.41722	0.153213
AUR62044225	1146	974.251	22	0.411458
AUR62009547	630	458.583	28	1.11253
AUR62001910	699	527.495	0	0
AUR62026115	696	524.495	2.01575	0.0700275
AUR62025068	1368	1196.25	4.44168	0.0676547
AUR62044262	549	377.726	15.8511	0.764639
AUR62038516	714	542.495	3.21017	0.107822
AUR62025321	315	148.748	0	0
AUR62038797	402	231.906	2.10579	0.165454
AUR62042567	528	356.79	64	3.26844
AUR62033976	834	662.321	28	0.770306
AUR62025018	4143	3971.25	12.1388	0.0556956
AUR62038196	519	347.817	0	0
AUR62019376	222	68.7289	5	1.32557
AUR62037285	534	362.772	0	0
AUR62015136	894	722.251	0	0
AUR62042559	1707	1535.25	221.567	2.62966
AUR62036826	597	425.638	0	0
AUR62014853	1881	1709.25	63.9171	0.681373
AUR62015215	1059	887.251	14	0.287511
AUR62026933	510	338.817	0	0
AUR62003753	2073	1901.25	215.552	2.06579
AUR62008909	615	443.594	19.1609	0.787051
AUR62001433	363	194.231	0	0
AUR62035482	282	118.582	715	109.866
AUR62024464	1635	1463.25	983.771	12.2504
AUR62031614	906	734.251	0	0
AUR62005430	531	359.772	0	0
AUR62040597	2991	2819.25	0	0
AUR62043290	1191	1019.25	0	0
AUR62033460	2274	2102.25	91	0.788733
AUR62030604	1206	1034.25	2.15385	0.0379457
AUR62015460	465	294.128	13	0.805342
AUR62031457	1322	1150.25	21.6714	0.343295
AUR62042777	270	108.112	0	0
AUR62040088	2313	2141.25	0	0
AUR62032451	465	294.128	0	0
AUR62024686	558	386.688	34	1.60211
AUR62030873	1422	1250.25	389	5.66925
AUR62003419	2100	1928.25	16	0.151192
AUR62008478	667	495.534	0	0
AUR62021809	699	527.495	27	0.93265
AUR62023324	1587	1415.25	0	0
AUR62020666	1740	1568.25	152.621	1.77326
AUR62011797	1614	1442.25	20	0.252675
AUR62000089	1062	890.251	0	0
AUR62019948	984	812.251	94.9687	2.13041
AUR62012432	1419	1247.25	0	0
AUR62032639	2898	2726.25	39	0.260659
AUR62032682	942	770.251	1.40309	0.0331915
AUR62011959	405	234.86	1.05263	0.0816661
AUR62017848	2109	1937.25	17.9743	0.169059
AUR62024598	2676	2504.25	262.751	1.91179
AUR62011827	975	803.251	10	0.226841
AUR62005637	522	350.817	1	0.0519389
AUR62042258	633	461.583	0	0
AUR62028677	1215	1043.25	0	0
AUR62036286	762	590.368	26.5021	0.817959
AUR62011463	591	419.638	9.36628	0.406692
AUR62021520	4041	3869.25	49	0.23075
AUR62023030_AUR62043360	1332	1160.25	9	0.14134
AUR62037626	318	151.556	3	0.360679
AUR62015384	2589	2417.25	1	0.00753792
AUR62031371	1561	1389.25	253.91	3.33021
AUR62019575	2751	2579.25	28.1775	0.199059
AUR62016369	1299	1127.25	54	0.872864
AUR62037138	267	105.534	1	0.172655
AUR62027748	1080	908.251	570.922	11.4537
AUR62013028	1161	989.251	7265.11	133.816
AUR62035203	246	87.7752	0	0
AUR62008887	531	359.772	52.663	2.66717
AUR62024091	1677	1505.25	3	0.036315
AUR62024566	375	205.833	95	8.40971
AUR62032048	825	653.337	37.5681	1.04774
AUR62028622	648	476.583	0	0
AUR62025576	924	752.251	378.362	9.16469
AUR62008898	1152	980.251	0	0
AUR62023493	405	234.86	0	0
AUR62034027	1107	935.251	0	0
AUR62025933	1782	1610.25	0	0
AUR62010935	1020	848.251	32.3734	0.695404
AUR62033974	828	656.321	0	0
AUR62043418	846	674.321	0	0
AUR62034045	573	401.668	15	0.680451
AUR62020506	1218	1046.25	1.02456	0.0178433
AUR62010962	2646	2474.25	48.7438	0.358963
AUR62028178	1728	1556.25	605.917	7.09425
AUR62039166	432	261.495	0	0
AUR62019920	333	165.681	30.5272	3.35728
AUR62008032	774	602.353	2	0.0604996
AUR62025086	1308	1136.25	0	0
AUR62036743	2379	2207.25	35	0.288928
AUR62007037	504	332.842	1	0.0547438
AUR62021065	957	785.251	0	0
AUR62012962	420	249.617	7	0.510973
AUR62012344	963	791.251	169	3.89176
AUR62034244	1407	1235.25	2.90598	0.0428658
AUR62034961	1140	968.251	4.02439	0.0757331
AUR62021011	2850	2678.25	1	0.00680334
AUR62023598	1128	956.251	0	0
AUR62006589	678	506.534	914.788	32.9067
AUR62006551	1602	1430.25	0	0
AUR62024652	426	255.554	187	13.3332
AUR62041080	1230	1058.25	22.2471	0.383052
AUR62014428	2313	2141.25	35	0.297834
AUR62031537	591	419.638	32	1.38947
AUR62011614	1200	1028.25	0	0
AUR62033523	2868	2696.25	52.7661	0.356589
AUR62010877	1662	1490.25	14.075	0.172093
AUR62004857	864	692.287	29	0.763283
AUR62023769	3900	3728.25	56.1052	0.274203
AUR62023877	459	288.208	0	0
AUR62043410	468	297.106	0	0
AUR62038839	1056	884.251	3	0.0618186
AUR62007638	360	191.377	0	0
AUR62001886	819	647.337	0	0
AUR62010432	660	488.547	0	0
AUR62009748	897	725.251	171.465	4.30785
AUR62038096	1158	986.251	129.079	2.38475
AUR62031456	2121	1949.25	4	0.0373909
AUR62032269	1500	1328.25	231	3.16888
AUR62032880	1224	1052.25	81	1.40262
AUR62011189	525	353.799	0	0
AUR62031905_AUR62031906	3225	3053.25	0	0
AUR62005005	579	407.648	0	0
AUR62034657	1332	1160.25	41.3123	0.648784
AUR62021177	414	243.709	0	0
AUR62034793	1659	1487.25	329.026	4.03106
AUR62019852	1746	1574.25	17	0.196765
AUR62017100	1749	1577.25	154.932	1.78984
AUR62025848	2439	2267.25	355.844	2.85979
AUR62006523	1572	1400.25	0	0
AUR62022567	2757	2585.25	1	0.00704808
AUR62003748	2817	2645.25	139.993	0.964301
AUR62041558	2526	2354.25	0	0
AUR62020966	648	476.583	505.076	19.3104
AUR62016094	1836	1664.25	0	0
AUR62034306	2280	2108.25	0	0
AUR62019139	870	698.269	0	0
AUR62005071	483	311.954	31.9201	1.86443
AUR62040813	2763	2591.25	20.0906	0.141272
AUR62025357	402	231.906	427.998	33.6281
AUR62012245	3579	3407.25	5	0.0267386
AUR62030171	1329	1157.25	0	0
AUR62008628	600	428.638	268.851	11.4286
AUR62015321	666	494.534	16	0.589518
AUR62008196	789	617.353	883.226	26.0682
AUR62025193	939	767.251	0	0
AUR62003102	2301	2129.25	176	1.50612
AUR62005026	1509	1337.25	159.972	2.17974
AUR62008609	645	473.583	393.204	15.1285
AUR62011536	627	455.583	117.21	4.68781
AUR62010177	591	419.638	0	0
AUR62041601	1041	869.251	0	0
AUR62011501	468	297.106	0	0
AUR62029803	687	515.534	144.502	5.10728
AUR62000390	1185	1013.25	0	0
AUR62016708	618	446.594	17	0.6936
AUR62022285	990	818.251	65	1.44744
AUR62010249	1488	1316.25	1	0.0138431
AUR62033877	1446	1274.25	0	0
AUR62034310	1485	1313.25	0	0
AUR62036264	2190	2018.25	70.8266	0.639432
AUR62004029	228	73.2872	1249	310.533
AUR62027530	846	674.321	50	1.35107
AUR62031446	4479	4307.25	0	0
AUR62024663	465	294.128	3	0.185848
AUR62035512	2442	2270.25	19	0.152494
AUR62043386	2118	1946.25	98.6548	0.923619
AUR62034520	588	416.638	0	0
AUR62026995	1323	1151.25	0	0
AUR62043150	594	422.638	0	0
AUR62023837	270	108.112	23.9971	4.04443
AUR62018073	537	365.763	0	0
AUR62042995	405	234.86	0	0
AUR62016013	1107	935.251	0	0
AUR62006300	639	467.583	0	0
AUR62009006	450	279.286	4	0.260966
AUR62042879	354	185.615	0	0
AUR62022191	621	449.583	0	0
AUR62005120	1200	1028.25	0	0
AUR62021251	1083	911.251	2261.35	45.2171
AUR62003971	873	701.269	7	0.181881
AUR62014850	2157	1985.25	114	1.04632
AUR62035802	1368	1196.25	5.09988	0.0776802
AUR62026918	1770	1598.25	0	0
AUR62017414	1524	1352.25	10	0.134746
AUR62002299	549	377.726	2	0.0964775
AUR62004090	1104	932.251	7	0.136817
AUR62035067	1596	1424.25	446	5.70587
AUR62001060	2280	2108.25	1.05874	0.00915037
AUR62027813	702	530.495	1	0.0343473
AUR62004935	675	503.534	12	0.434236
AUR62015086	675	503.534	0	0
AUR62010198	840	668.321	0	0
AUR62008068	708	536.495	33	1.12078
AUR62010847	2013	1841.25	106.002	1.04899
AUR62032860	543	371.736	133	6.51915
AUR62000441	1959	1787.25	0	0
AUR62019745	321	154.377	0	0
AUR62030495	465	294.128	0	0
AUR62010363	315	148.748	0	0
AUR62031828	3672	3500.25	6.37634	0.033193
AUR62002833	3141	2969.25	158.113	0.970275
AUR62005852	2844	2672.25	0	0
AUR62034075	981	809.251	0	0
AUR62024632	900	728.251	0.0437306	0.00109415
AUR62013329	645	473.583	0	0
AUR62043470	561	389.688	0	0
AUR62027905	1599	1427.25	12	0.153198
AUR62012982	1143	971.251	23.5051	0.440965
AUR62028266	1110	938.251	0	0
AUR62041046	1725	1553.25	2	0.0234618
AUR62009991	1287	1115.25	0	0
AUR62040718	1734	1562.25	0	0
AUR62033253	723	551.454	0	0
AUR62015771	765	593.353	4	0.122834
AUR62040590	1281	1109.25	32	0.525646
AUR62024121	1107	935.251	0	0
AUR62000422	1437	1265.25	1.23544	0.0177918
AUR62002062	315	148.748	0	0
AUR62044344	438	267.403	0	0
AUR62020567	573	401.668	0	0
AUR62009254	495	323.875	0	0
AUR62038939	297	132.151	43	5.92887
AUR62021054	1017	845.251	69	1.48743
AUR62038150	618	446.594	0	0
AUR62040024	579	407.648	0	0
AUR62030760	459	288.208	1.01005	0.0638572
AUR62018796	273	110.676	0	0
AUR62028850	1695	1523.25	225.75	2.70041
AUR62003438	1674	1502.25	4	0.0485167
AUR62040232	1200	1028.25	3.33655	0.0591252
AUR62016209	3372	3200.25	1.02857	0.00585631
AUR62012835	1083	911.251	0	0
AUR62022799	375	205.833	0	0
AUR62042288	3033	2861.25	540	3.43883
AUR62023435	327	160.003	7093	807.745
AUR62037084	2247	2075.25	0	0
AUR62022710	1509	1337.25	0	0
AUR62029972	1074	902.251	284.944	5.75446
AUR62043475	810	638.337	0	0
AUR62002231	1542	1370.25	6	0.0797856
AUR62030612	624	452.583	0	0
AUR62041142	1113	941.251	0	0
AUR62042069_AUR62044332	429	258.528	340	23.9632
AUR62003060	1038	866.251	6	0.126206
AUR62033246	990	818.251	12.1749	0.271114
AUR62006535	2166	1994.25	1	0.00913679
AUR62029158	1608	1436.25	1.14686	0.0145497
AUR62024851	1071	899.251	0	0
AUR62031047	1503	1331.25	2.01514	0.0275816
AUR62027102	1104	932.251	0	0
AUR62020022	390	220.213	204.768	16.9431
AUR62012906	594	422.638	2	0.0862253
AUR62037024	1695	1523.25	405.675	4.85267
AUR62041624	465	294.128	0	0
AUR62007229	2505	2333.25	0	0
AUR62004296	1359	1187.25	5	0.0767363
AUR62010525	720	548.468	4.69388	0.155939
AUR62018665	669	497.534	52.5129	1.92317
AUR62029799	1128	956.251	82	1.56248
AUR62022070	3582	3410.25	0	0
AUR62044236	627	455.583	0	0
AUR62007660	2400	2228.25	0	0
AUR62002970	1185	1013.25	5	0.0899138
AUR62038333	306	140.396	8	1.03827
AUR62001983	2532	2360.25	0	0
AUR62025771	1158	986.251	0	0
AUR62013029	1122	950.251	125.906	2.41425
AUR62044694	417	246.642	0	0
AUR62008351	1776	1604.25	3	0.0340739
AUR62043587	714	542.495	0	0
AUR62000849	1365	1193.25	6.11754	0.0934154
