target_id	length	eff_length	Cb_3	Cb_3_tpm
AUR62000363	1980	1796.53	29	0.238167
AUR62019261	1062	878.531	12	0.201531
AUR62043288	636	452.985	2	0.0651425
AUR62019807	2715	2531.53	3	0.0174846
AUR62042526	2212	2028.53	57	0.414583
AUR62037589	1404	1220.53	117.023	1.41462
AUR62018423	2451	2267.53	79.8713	0.519703
AUR62026977	525	342.285	6.42424	0.276919
AUR62007533	1563	1379.53	93.4862	0.999848
AUR62043247	564	381.16	0	0
AUR62016293	303	127.966	2	0.230598
AUR62019697	1053	869.531	12.3945	0.210312
AUR62019058	2802	2618.53	0	0
AUR62041008	1014	830.531	2	0.0355297
AUR62013383	792	608.723	42	1.018
AUR62002523	345	166.365	0	0
AUR62038708	549	366.179	0	0
AUR62044254	597	414.061	0	0
AUR62016723	3777	3593.53	16	0.0656926
AUR62041977	768	584.782	0	0
AUR62029089	2358	2174.53	19.1921	0.130219
AUR62031225	1194	1010.53	8	0.116804
AUR62003265	843	659.642	2	0.0447342
AUR62012893	573	390.131	58	2.19349
AUR62043115	432	250.056	3	0.177011
AUR62015594	540	357.233	14.8571	0.613624
AUR62004825	393	211.922	9.96528	0.693794
AUR62034229	3105	2921.53	98	0.494918
AUR62017160	3180	2996.53	2010.4	9.89879
AUR62025448	3153	2969.53	10	0.0496856
AUR62016376	423	241.216	0	0
AUR62023887	1644	1460.53	13.8889	0.140306
AUR62018599	1758	1574.53	383.634	3.59488
AUR62018459	2283	2099.53	0	0
AUR62044589	1596	1412.53	0	0
AUR62012101	4110	3926.53	0	0
AUR62000307	501	318.367	0	0
AUR62040665	1326	1142.53	103.523	1.33687
AUR62040477	2727	2543.53	19.88	0.115318
AUR62012440	1449	1265.53	0	0
AUR62017459	2076	1892.53	378.142	2.94802
AUR62001316	657	473.95	0	0
AUR62039904	165	28.7339	6.00318	3.08251
AUR62010407	1506	1322.53	3.13708	0.0349975
AUR62028269	675	491.903	0	0
AUR62035993	537	354.242	0	0
AUR62002496	1719	1535.53	32.2123	0.309515
AUR62011433	2289	2105.53	1	0.00700739
AUR62037879	1884	1700.53	9.49667	0.0823958
AUR62014267	1410	1226.53	212.921	2.56128
AUR62016608	528	345.268	13	0.555527
AUR62013536	714	530.851	0	0
AUR62015635	675	491.903	137	4.10922
AUR62016938	258	89.4617	27	4.45292
AUR62020911	2424	2240.53	1379.43	9.08378
AUR62013692	657	473.95	1	0.0311304
AUR62010864	405	223.574	5.68275	0.375021
AUR62034168	1488	1304.53	1	0.01131
AUR62001318	1884	1700.53	0	0
AUR62012964	408	226.472	3	0.195445
AUR62019504	1248	1064.53	48.3616	0.670286
AUR62002917	564	381.16	156.996	6.07714
AUR62021744	1002	818.531	374.905	6.75778
AUR62022959	771	587.753	37.4381	0.939804
AUR62024164	2001	1817.53	6	0.0487066
AUR62033611	1965	1781.53	1	0.0082818
AUR62025744	1998	1814.53	23.907	0.194392
AUR62014212	825	641.675	0	0
AUR62008279	1728	1544.53	97.5112	0.931485
AUR62015119	1062	878.531	0	0
AUR62026495	843	659.642	42	0.939418
AUR62006424	450	267.798	2	0.11019
AUR62018310	1431	1247.53	33	0.390284
AUR62033097	3807	3623.53	437.455	1.78123
AUR62040112	288	114.691	0	0
AUR62017143	1074	890.531	83.2	1.37845
AUR62005621	312	135.986	75	8.13741
AUR62001761	663	479.915	9.35783	0.287693
AUR62018598	1458	1274.53	1276.69	14.7793
AUR62031491	2730	2546.53	9.70921	0.056254
AUR62026725	645	461.962	2	0.0638766
AUR62039134	2235	2051.53	14.1526	0.101783
AUR62012610	1869	1685.53	0	0
AUR62009630	966	782.531	0	0
AUR62015168	705	521.851	5	0.141365
AUR62006568	1341	1157.53	1534.36	19.5575
AUR62000466	1857	1673.53	0	0
AUR62030988	882	698.626	0	0
AUR62040671	3489	3305.53	1	0.00446351
AUR62009798	1992	1808.53	93.0887	0.759432
AUR62011496	1572	1388.53	26.5612	0.282234
AUR62041068	1482	1298.53	440.854	5.0091
AUR62034041	981	797.531	11	0.203499
AUR62030292	1440	1256.53	158.882	1.86561
AUR62032243	441	258.916	0	0
AUR62008638	1065	881.531	9	0.150634
AUR62023774	4812	4628.53	282.232	0.899664
AUR62012539	291	117.305	0	0
AUR62017246	882	698.626	1	0.021119
AUR62042792	1104	920.531	0	0
AUR62002351	1020	836.531	25.9437	0.45758
AUR62005497	1161	977.531	0	0
AUR62017769	798	614.723	0	0
AUR62040980	360	180.374	0	0
AUR62012138	2031	1847.53	80.2025	0.640493
AUR62005046	1374	1190.53	0	0
AUR62025132	687	503.903	6.02682	0.176465
AUR62033597	924	740.59	0	0
AUR62023387	1825	1641.53	0	0
AUR62029235	720	536.838	41.234	1.13326
AUR62033413	1173	989.531	0	0
AUR62033544	678	494.903	0	0
AUR62020341	1530	1346.53	60.6486	0.664542
AUR62021554	1881	1697.53	0	0
AUR62044301	2277	2093.53	0	0
AUR62028949	627	444.03	0	0
AUR62007438	1671	1487.53	18.3636	0.182142
AUR62027826	627	444.03	4	0.132913
AUR62034574	2331	2147.53	17.6371	0.121173
AUR62018341	1266	1082.53	0	0
AUR62030918	1332	1148.53	128.609	1.65214
AUR62019763	699	515.877	778.474	22.2647
AUR62001918	924	740.59	0	0
AUR62007305	324	146.971	0	0
AUR62038684	990	806.531	36.5259	0.668186
AUR62011459	1725	1541.53	11.6743	0.111737
AUR62010385	327	149.723	0	0
AUR62008755	1443	1259.53	10	0.117141
AUR62016600	972	788.531	0	0
AUR62024622	2466	2282.53	59.5694	0.385056
AUR62015728	1944	1760.53	0	0
AUR62029942	1311	1127.53	5	0.0654274
AUR62037410	1632	1448.53	2.88846	0.0294209
AUR62029281	612	429.041	26	0.894114
AUR62002911	450	267.798	0	0
AUR62006128	1185	1001.53	0	0
AUR62023723	1821	1637.53	149.805	1.34976
AUR62013043	1821	1637.53	8	0.0720806
AUR62013513	501	318.367	0	0
AUR62038638	1425	1241.53	0	0
AUR62016135	2799	2615.53	48.3736	0.272877
AUR62036539	858	674.626	86	1.88085
AUR62042447	1182	998.531	7	0.103432
AUR62009900	2022	1838.53	0	0
AUR62044677	1626	1442.53	1	0.010228
AUR62031812	1338	1154.53	92.4587	1.18157
AUR62044395	666	482.903	97.9431	2.99249
AUR62027135	348	169.165	0	0
AUR62011286	867	683.626	2	0.0431648
AUR62027816	2430	2246.53	359.207	2.35912
AUR62028750	849	665.626	1	0.022166
AUR62003577	1173	989.531	0	0
AUR62042401	534	351.242	0	0
AUR62038707	1050	866.531	0	0
AUR62038322	1218	1034.53	5.49702	0.0783974
AUR62019233	2466	2282.53	35	0.22624
AUR62039179	942	758.59	94.3052	1.8342
AUR62039870	2088	1904.53	64.1667	0.497095
AUR62032418	360	180.374	0	0
AUR62034682	654	470.95	26.392	0.826827
AUR62017921	1242	1058.53	0	0
AUR62007034	261	91.8512	0	0
AUR62040302	1236	1052.53	277.386	3.88837
AUR62044209	1143	959.531	0	0
AUR62044015_AUR62009073	681	497.903	221	6.54886
AUR62029581	1410	1226.53	2.51216	0.0302195
AUR62021684	1074	890.531	104.342	1.72874
AUR62003256	783	599.753	139.703	3.43678
AUR62038351	276	104.46	0	0
AUR62021350	924	740.59	27.9656	0.557141
AUR62039441	303	127.966	2.01573	0.232411
AUR62029583	1434	1250.53	14.6105	0.172381
AUR62044635	969	785.531	0	0
AUR62019169	3351	3167.53	351.238	1.63606
AUR62034262	1539	1355.53	2	0.021769
AUR62040408	2022	1838.53	0	0
AUR62021606	264	94.3449	0	0
AUR62033514	390	209.034	1	0.0705833
AUR62038931	1038	854.531	0	0
AUR62023629	1737	1553.53	63	0.598327
AUR62027086	2238	2054.53	28.3307	0.203452
AUR62028966	630	446.996	7	0.231053
AUR62010003	1377	1193.53	17	0.210152
AUR62031563	480	297.536	141.02	6.99294
AUR62034407	582	399.082	4.05471	0.149905
AUR62026998	1491	1307.53	38.1601	0.430601
AUR62001426	852	668.626	0	0
AUR62025302	1509	1325.53	129	1.43588
AUR62012209	885	701.626	142.436	2.99525
AUR62029260	1293	1109.53	4.47406	0.059495
AUR62007505	951	767.59	14.5559	0.279787
AUR62042868	504	321.343	4	0.183658
AUR62008011	693	509.877	1	0.0289369
AUR62035787	1071	887.531	6.07417	0.100977
AUR62041728	969	785.531	271.937	5.10766
AUR62038058	810	626.723	0	0
AUR62036884	1290	1106.53	6	0.0800029
AUR62000799	777	593.753	67.8261	1.68542
AUR62037944	354	174.703	0	0
AUR62013745	2262	2078.53	57.1761	0.40586
AUR62013492	2313	2129.53	0	0
AUR62017300	1308	1124.53	38.6619	0.507259
AUR62000196	546	363.206	0	0
AUR62016861	294	119.934	0	0
AUR62010807	1356	1172.53	0	0
AUR62021040	1938	1754.53	0	0
AUR62008288	912	728.608	0	0
AUR62014404	1512	1328.53	103.249	1.14665
AUR62020993	357	177.533	549	45.6259
AUR62035542	1017	833.531	0	0
AUR62009893	327	149.723	4	0.394176
AUR62012008	567	384.15	30	1.15223
AUR62039081	399	217.707	5	0.338856
AUR62036413	1083	899.531	6.38145	0.10467
AUR62042696	1851	1667.53	120.648	1.06749
AUR62005311	660	476.915	0	0
AUR62017112	1482	1298.53	64	0.727186
AUR62024752	678	494.903	0	0
AUR62021097	2742	2558.53	14	0.0807338
AUR62029927	696	512.877	25	0.719192
AUR62003596	717	533.838	0	0
AUR62029853	3732	3548.53	61.9549	0.257599
AUR62001970	933	749.59	11	0.216515
AUR62002166	1065	881.531	18.0261	0.301705
AUR62005209	1449	1265.53	29.4969	0.343892
AUR62006012	2769	2585.53	1.24441	0.0071012
AUR62020978	1053	869.531	0	0
AUR62027657	549	366.179	1	0.0402926
AUR62031406	654	470.95	0	0
AUR62033577	3075	2891.53	76.0236	0.387917
AUR62019133	2454	2270.53	3.71712	0.0241545
AUR62014913	2049	1865.53	0	0
AUR62042994	570	387.15	47	1.79117
AUR62000182	1032	848.531	3.07692	0.0535016
AUR62025971	867	683.626	2	0.0431648
AUR62005177	639	455.985	0	0
AUR62036448	1011	827.531	0	0
AUR62026264	414	232.317	2.16316	0.137381
AUR62037984	978	794.531	3	0.0557094
AUR62039350	474	291.61	1.43414	0.0725619
AUR62016353	2007	1823.53	0	0
AUR62040775	861	677.626	0	0
AUR62036492	1068	884.531	2.03624	0.0339652
AUR62033104	1056	872.531	35.1726	0.594759
AUR62028647	1458	1274.53	0	0
AUR62002373	2736	2552.53	0	0
AUR62026174	1680	1496.53	0	0
AUR62011595	3210	3026.53	11	0.0536248
AUR62017586	216	57.7981	7	1.78691
AUR62013968	1410	1226.53	57.6	0.692886
AUR62035691	279	107.006	0	0
AUR62026002	1182	998.531	0	0
AUR62011769	570	387.15	8	0.30488
AUR62025340	930	746.59	7	0.138336
AUR62036157	1362	1178.53	1	0.0125192
AUR62003378	906	722.608	33.5581	0.685193
AUR62000104	552	369.169	0	0
AUR62043257	615	432.041	0	0
AUR62021707	609	426.041	12.3505	0.427714
AUR62014148	2337	2153.53	22.8502	0.156551
AUR62040098	1473	1289.53	0	0
AUR62014023	1254	1070.53	125.736	1.73292
AUR62039769	1032	848.531	19.95	0.346891
AUR62009048	1134	950.531	211.968	3.2902
AUR62027614	282	109.557	14.9889	2.01859
AUR62009012_AUR62043982	738	554.811	16.3333	0.434358
AUR62031639	831	647.675	45.924	1.04617
AUR62043214	975	791.531	11.3684	0.211909
AUR62003340	876	692.626	0	0
AUR62023400	255	87.1326	0	0
AUR62030359	810	626.723	214.977	5.06098
AUR62002601	1017	833.531	0	0
AUR62034163	1257	1073.53	1441.08	19.8058
AUR62006982	4029	3845.53	46.8499	0.179751
AUR62038277	2016	1832.53	0	0
AUR62009287	573	390.131	39.619	1.49834
AUR62017366	2772	2588.53	44.6087	0.254264
AUR62012993	894	710.626	11	0.228386
AUR62000669	279	107.006	1	0.137883
AUR62009896	1539	1355.53	0	0
AUR62038436	857	673.626	5.53981	0.121337
AUR62020526	723	539.838	0	0
AUR62032359	4326	4142.53	7.56	0.0269261
AUR62007314	2592	2408.53	15.3529	0.0940497
AUR62018478	3537	3353.53	7.23419	0.0318277
AUR62042495	261	91.8512	320.157	51.4275
AUR62005388	729	545.825	9	0.243281
AUR62012643	2025	1841.53	3.28868	0.0263488
AUR62028458	2334	2150.53	20.3178	0.139396
AUR62009631	1308	1124.53	60.3525	0.791848
AUR62002249	267	96.8358	0	0
AUR62034626	1425	1241.53	6.10017	0.0724941
AUR62003985	1143	959.531	40	0.615062
AUR62033092	1296	1112.53	0	0
AUR62002768	1467	1283.53	30	0.344852
AUR62023566	1185	1001.53	0	0
AUR62036223	1374	1190.53	113.069	1.40126
AUR62039312	1251	1067.53	95.7647	1.32356
AUR62019799	540	357.233	0.5	0.0206508
AUR62006379	1893	1709.53	36.365	0.313851
AUR62041413	948	764.59	170.326	3.28678
AUR62024580	771	587.753	0	0
AUR62000937	285	112.133	2	0.263157
AUR62007700	1734	1550.53	86.4238	0.822377
AUR62028014	957	773.57	61.9389	1.18136
AUR62018609	921	737.59	55.76	1.11539
AUR62000152	417	235.299	39.0985	2.45164
AUR62037892	1623	1439.53	0	0
AUR62026828	669	485.903	1	0.0303647
AUR62037026	288	114.691	0	0
AUR62037413	705	521.851	4	0.113092
AUR62009010	1506	1322.53	0	0
AUR62000125	915	731.608	30.6579	0.618275
AUR62001624	3711	3527.53	1	0.00418261
AUR62018006	1242	1058.53	10	0.139384
AUR62008343	4668	4484.53	71.2443	0.234396
AUR62029162	1425	1241.53	2	0.0237679
AUR62020058	1086	902.531	8	0.130781
AUR62002771	750	566.811	18	0.468546
AUR62023405	891	707.626	45.6144	0.951078
AUR62035705	894	710.626	58	1.20422
AUR62039605	1305	1121.53	10	0.131555
AUR62025815	2076	1892.53	2	0.0155921
AUR62018620	1620	1436.53	37.8707	0.388961
AUR62006448	1788	1604.53	50.8474	0.467561
AUR62015421	573	390.131	454	17.1697
AUR62006216	756	572.797	70.8963	1.82617
AUR62008496	939	755.59	185.899	3.63002
AUR62030257	1275	1091.53	0	0
AUR62016340	1155	971.531	54	0.820078
AUR62037407	552	369.169	3	0.119898
AUR62013482	834	650.642	210.308	4.76905
AUR62010166	1482	1298.53	12.7893	0.145316
AUR62044000	2013	1829.53	6	0.0483871
AUR62035688	519	336.302	2	0.0877443
AUR62015508	399	217.707	1	0.0677713
AUR62020134	762	578.782	2	0.0509839
AUR62008815	1734	1550.53	157.172	1.49559
AUR62000289	681	497.903	0	0
AUR62011518	432	250.056	1.48784	0.0877882
AUR62013926	927	743.59	0	0
AUR62015867	1470	1286.53	2	0.0229365
AUR62022352	5515	5331.53	133.318	0.368938
AUR62003382	2154	1970.53	19	0.142262
AUR62009298	966	782.531	26.5643	0.500857
AUR62038580	948	764.59	0	0
AUR62019618	411	229.375	0	0
AUR62018052	384	203.231	0	0
AUR62008712	2280	2096.53	0	0
AUR62042166	1076	892.531	5	0.0826541
AUR62042128	1038	854.531	9.28476	0.16031
AUR62008096	2700	2516.53	0	0
AUR62034195	1908	1724.53	57.7619	0.494183
AUR62004246	861	677.626	0	0
AUR62031813	492	309.43	0	0
AUR62020616	1929	1745.53	184.556	1.55998
AUR62024660	3300	3116.53	0	0
AUR62044674	1077	893.531	23.2725	0.384284
AUR62043657	831	647.675	8.92144	0.203234
AUR62000949	4032	3848.53	31.3544	0.120205
AUR62039938	444	261.884	1	0.056339
AUR62037260	4008	3824.53	7	0.0270046
AUR62040938	807	623.723	5	0.118276
AUR62039912	327	149.723	0	0
AUR62022884	1701	1517.53	52.7168	0.512542
AUR62007488	336	158.04	5	0.466788
AUR62043820	2604	2420.53	0	0
AUR62009103	1608	1424.53	23	0.238218
AUR62044299_AUR62044030	963	779.531	0	0
AUR62020588	558	375.169	0	0
AUR62016669	1500	1316.53	1	0.0112069
AUR62034839	582	399.082	53	1.95944
AUR62011079	1380	1196.53	66.7362	0.822917
AUR62005743	999	815.531	101.628	1.83861
AUR62012712	4080	3896.53	134.646	0.509839
AUR62042702	267	96.8358	7	1.06655
AUR62001828	459	276.73	1	0.0533165
AUR62039427	1338	1154.53	3	0.0383384
AUR62009201	1485	1301.53	175.151	1.98552
AUR62031632	354	174.703	0	0
AUR62008681	282	109.557	1688	227.326
AUR62031197	1614	1430.53	0	0
AUR62024371	1953	1769.53	0	0
AUR62023797	759	575.782	44	1.12749
AUR62013777	1122	938.531	174	2.73539
AUR62040985	618	435.041	613.797	20.8168
AUR62022812	1293	1109.53	3	0.0398933
AUR62035243	1785	1601.53	0	0
AUR62013259	1542	1358.53	0	0
AUR62001356	1353	1169.53	12.4733	0.157357
AUR62029333	339	160.808	14.3335	1.31511
AUR62016920	453	270.757	12	0.653912
AUR62042984	990	806.531	0	0
AUR62009391	2388	2204.53	130.49	0.873332
AUR62024702	843	659.642	85.6047	1.91473
AUR62013046	267	96.8358	24.2667	3.69737
AUR62031490	753	569.797	7	0.181258
AUR62044624	1701	1517.53	128.815	1.25241
AUR62015570	1488	1304.53	0	0
AUR62015989	690	506.903	0	0
AUR62018078	522	339.293	34	1.4785
AUR62008393	1824	1640.53	1	0.0089936
AUR62041216	285	112.133	11.2213	1.47649
AUR62035340	543	360.215	0	0
AUR62037805	456	273.737	0	0
AUR62032688	1725	1541.53	175.055	1.67548
AUR62005643	252	84.6839	36	6.2722
AUR62040032	213	55.8028	0	0
AUR62020744	1653	1469.53	15.1644	0.152252
AUR62011714	3699	3515.53	99.4658	0.417446
AUR62016997	228	66.2016	0	0
AUR62014733	990	806.531	12	0.219522
AUR62020510	960	776.57	1	0.0189993
AUR62014544	696	512.877	32.7273	0.941487
AUR62042377	1005	821.531	0	0
AUR62013460	2088	1904.53	2	0.0154939
AUR62030216	2751	2567.53	47.0753	0.270518
AUR62025341	927	743.59	29	0.575417
AUR62014666	4077	3893.53	68	0.257682
AUR62039457	1611	1427.53	0	0
AUR62037043	2235	2051.53	33.3596	0.239917
AUR62011840	1422	1238.53	33.2402	0.395982
AUR62020560	684	500.903	1	0.0294554
AUR62015603	960	776.57	3	0.0569979
AUR62015575	627	444.03	15	0.498422
AUR62003637	1272	1088.53	66	0.894584
AUR62005794	714	530.851	1	0.0277936
AUR62022241	351	171.905	0	0
AUR62010754	1173	989.531	1.10615	0.016493
AUR62025642	3153	2969.53	206.918	1.02808
AUR62000261	957	773.57	4	0.0762919
AUR62013221	1344	1160.53	3	0.0381402
AUR62015061	1656	1472.53	0	0
AUR62036236	2535	2351.53	0	0
AUR62016088	3090	2906.53	12.8452	0.0652055
AUR62043337	600	417.051	0	0
AUR62004232	873	689.626	8	0.171157
AUR62043295	1062	878.531	0	0
AUR62029243	828	644.675	3.82862	0.0876233
AUR62042314	1509	1325.53	29	0.322794
AUR62008476	2373	2189.53	110.386	0.743842
AUR62010478	759	575.782	52.4876	1.34498
AUR62004888	4536	4352.53	18.6584	0.0632484
AUR62008684	2409	2225.53	141.297	0.936736
AUR62003354	1599	1415.53	0	0
AUR62035717	1875	1691.53	0	0
AUR62034493	954	770.57	3.98973	0.0763923
AUR62017821	1428	1244.53	0	0
AUR62005679	819	635.723	20	0.464174
AUR62035975	306	130.612	0	0
AUR62016360	1314	1130.53	15.9028	0.207543
AUR62023632	1041	857.531	21.4158	0.368471
AUR62020727	1578	1394.53	1.12683	0.011922
AUR62041716	1764	1580.53	0	0
AUR62036971	468	285.631	0	0
AUR62012564	2016	1832.53	0	0
AUR62041257	3291	3107.53	148	0.702691
AUR62042477	351	171.905	0	0
AUR62041191	2139	1955.53	4.02901	0.0303984
AUR62043583	686	502.903	3.14745	0.0923407
AUR62017482	468	285.631	0	0
AUR62020488	2256	2072.53	0	0
AUR62010429	2436	2252.53	2	0.0131002
AUR62043465	1785	1601.53	0	0
AUR62000754	300	125.25	200	23.5598
AUR62010625	999	815.531	0	0
AUR62031171	1344	1160.53	1	0.0127134
AUR62014451	1410	1226.53	16.767	0.201694
AUR62026705	1680	1496.53	0	0
AUR62018770	1644	1460.53	37.9028	0.382894
AUR62013365	1062	878.531	28	0.470239
AUR62005389	1272	1088.53	0	0
AUR62021983	1482	1298.53	0	0
AUR62008870	1662	1478.53	116.185	1.15941
AUR62018645	624	441.041	9	0.30108
AUR62032373	6410	6226.53	210.11	0.497874
AUR62000083	963	779.531	11	0.208198
AUR62001798	654	470.95	0	0
AUR62032543	726	542.825	15	0.407709
AUR62019932	738	554.811	0	0
AUR62022535	456	273.737	0	0
AUR62030639	2598	2414.53	0	0
AUR62034410	1272	1088.53	4	0.0542172
AUR62031772	1374	1190.53	201.718	2.49989
AUR62019515	693	509.877	0	0
AUR62021062	5568	5384.53	14	0.0383617
AUR62038829	5298	5114.53	181.04	0.522259
AUR62025273	1194	1010.53	0	0
AUR62027689	354	174.703	0	0
AUR62015160	1035	851.531	14.6087	0.253121
AUR62040086	1533	1349.53	8.75937	0.0957653
AUR62036333	1470	1286.53	214.978	2.46542
AUR62011617	2511	2327.53	0	0
AUR62035074	1728	1544.53	54.7401	0.52291
AUR62013535	462	279.716	41.4418	2.18594
AUR62042001	378	197.443	0	0
AUR62022386	2214	2030.53	38.94	0.282947
AUR62000211	1203	1019.53	20.9302	0.302895
AUR62040230	1455	1271.53	0	0
AUR62021726	1077	893.531	4	0.0660493
AUR62012047	486	303.483	0	0
AUR62010564	1008	824.531	4	0.0715766
AUR62007369	1677	1493.53	9.12934	0.0901868
AUR62043156	681	497.903	39	1.15568
AUR62009098	1704	1520.53	28	0.271694
AUR62042963	2412	2228.53	14.9312	0.0988541
AUR62002152	1380	1196.53	45.4928	0.560966
AUR62006246	537	354.242	1.65553	0.0689535
AUR62005620	1137	953.531	60.3639	0.934029
AUR62027255	675	491.903	25	0.749858
AUR62029506	1617	1433.53	2	0.0205845
AUR62009722	438	255.955	9.33333	0.538011
AUR62041259	2049	1865.53	189.693	1.50026
AUR62026267	873	689.626	0	0
AUR62042248	3231	3047.53	238.345	1.15392
AUR62008500	1434	1250.53	6	0.0707905
AUR62013212	990	806.531	218.942	4.00521
AUR62039292	480	297.536	7	0.347118
AUR62019962	741	557.811	0	0
AUR62004922	540	357.233	4	0.165206
AUR62028219	855	671.626	0	0
AUR62034451	1680	1496.53	0	0
AUR62038852	714	530.851	1.89053	0.0525447
AUR62009669	1545	1361.53	0	0
AUR62029359	509	326.335	0	0
AUR62020234	1299	1115.53	2	0.0264525
AUR62021712	531	348.25	8	0.338935
AUR62027017	1089	905.531	14.766	0.24059
AUR62027787	531	348.25	0	0
AUR62013303	3399	3215.53	26.8367	0.123139
AUR62007208	603	420.041	204.111	7.16957
AUR62033724	2571	2387.53	333	2.05785
AUR62024960	1359	1175.53	12	0.150614
AUR62027403	816	632.723	33.2524	0.775404
AUR62014299	2607	2423.53	1	0.00608793
AUR62016235	498	315.383	0	0
AUR62009498	1134	950.531	10.4059	0.161522
AUR62025515	1389	1205.53	30.337	0.371289
AUR62002543	1011	827.531	4.93838	0.0880477
AUR62014302	3753	3569.53	8.34286	0.0344843
AUR62033900	1353	1169.53	86.6972	1.09373
AUR62027602	892	708.626	104.29	2.17142
AUR62037223	4749	4565.53	330.063	1.06666
AUR62020450	438	255.955	1	0.057644
AUR62019457	2145	1961.53	54.0389	0.406471
AUR62024753	1245	1061.53	17.3101	0.240594
AUR62015762	1362	1178.53	9.71742	0.121654
AUR62006334	1389	1205.53	2	0.0244776
AUR62006160	903	719.626	0	0
AUR62020635	1389	1205.53	3.11552	0.0381303
AUR62005754	870	686.626	33.7559	0.72535
AUR62034150	450	267.798	1	0.0550949
AUR62036190	648	464.962	13.3167	0.42257
AUR62023111	2361	2177.53	1	0.00677569
AUR62022526	603	420.041	0	0
AUR62023051	1788	1604.53	17.4385	0.160354
AUR62002210	948	764.59	0	0
AUR62002458	912	728.608	105.296	2.13223
AUR62011346	1185	1001.53	0	0
AUR62021847	378	197.443	0	0
AUR62032533	375	194.571	0	0
AUR62005282	1497	1313.53	28	0.314511
AUR62032422	1434	1250.53	0	0
AUR62017446	1530	1346.53	0	0
AUR62041737	369	188.851	3	0.234379
AUR62028734	2187	2003.53	24.5883	0.181071
AUR62007608	1548	1364.53	1	0.0108127
AUR62002431	276	104.46	3	0.423732
AUR62037766	705	521.851	37.7778	1.06809
AUR62022997	1515	1331.53	0	0
AUR62015191	591	408.072	0	0
AUR62019140	1092	908.531	2	0.0324794
AUR62044378	502	319.359	0	0
AUR62004559	201	47.9729	358.653	110.305
AUR62035249	2292	2108.53	39.0242	0.273069
AUR62032029	903	719.626	427.215	8.75906
AUR62026072	1023	839.531	125.279	2.20171
AUR62014317	1482	1298.53	298	3.38596
AUR62019125	558	375.169	1	0.039327
AUR62041646	465	282.674	0	0
AUR62000639	1101	917.531	0	0
AUR62014894	1665	1481.53	65.3486	0.650794
AUR62043084	2811	2627.53	7.29387	0.040957
AUR62019694	765	581.782	0	0
AUR62028297	2115	1931.53	0	0
AUR62043945	1449	1265.53	0	0
AUR62020378	738	554.811	0	0
AUR62008634	1089	905.531	2.56735	0.0418311
AUR62001610	609	426.041	48.6946	1.68635
AUR62000886	1374	1190.53	0	0
AUR62032998	2085	1901.53	6.57099	0.0509854
AUR62005560	636	452.985	0	0
AUR62032707	2565	2381.53	1.26716	0.00785043
AUR62028948	627	444.03	0	0
AUR62005783	603	420.041	12	0.42151
AUR62034656	1149	965.531	0	0
AUR62042187	2547	2363.53	57.3314	0.35789
AUR62025242	627	444.03	0	0
AUR62000804	1149	965.531	0	0
AUR62016488	507	324.335	0	0
AUR62008952	972	788.531	144.543	2.70456
AUR62026551	795	611.723	0	0
AUR62021136	567	384.15	0	0
AUR62021781	1725	1541.53	0	0
AUR62011311	1527	1343.53	5.14286	0.0564774
AUR62016948	1053	869.531	0	0
AUR62043741	1068	884.531	90	1.50123
AUR62032006	522	339.293	0	0
AUR62030353	648	464.962	0	0
AUR62012360	1713	1529.53	0	0
AUR62020943	1104	920.531	73.5425	1.17874
AUR62039953	645	461.962	63.473	2.02722
AUR62002994	1302	1118.53	1	0.0131908
AUR62005252	2160	1976.53	632.18	4.71905
AUR62035113	555	372.169	23	0.911812
AUR62031404	654	470.95	0	0
AUR62043766	1305	1121.53	0	0
AUR62008479	945	761.59	0	0
AUR62009055	2742	2558.53	2	0.0115334
AUR62020553	1527	1343.53	2.49408	0.0273892
AUR62042894	222	61.9123	0	0
AUR62025808	282	109.557	66.1034	8.90229
AUR62005673	354	174.703	0	0
AUR62039792	282	109.557	0	0
AUR62033469	729	545.825	0	0
AUR62027367	1740	1556.53	0	0
AUR62009740	921	737.59	0	0
AUR62042157	306	130.612	2	0.225926
AUR62012635	1143	959.531	30	0.461296
AUR62010826	675	491.903	0	0
AUR62043543	1176	992.531	48.539	0.721547
AUR62002612	456	273.737	0	0
AUR62009008	2883	2699.53	9	0.0491895
AUR62019198	1230	1046.53	0	0
AUR62032130	774	590.753	0	0
AUR62001667	876	692.626	34.0471	0.725269
AUR62032189	825	641.675	0	0
AUR62002889	327	149.723	6	0.591264
AUR62005218	378	197.443	555.014	41.4744
AUR62034401	2799	2615.53	13	0.0733333
AUR62044119	666	482.903	0	0
AUR62011682	1815	1631.53	132.031	1.19399
AUR62028467	1116	932.531	0	0
AUR62034617	1797	1613.53	40.7345	0.37248
AUR62024204	888	704.626	254	5.31855
AUR62025210	645	461.962	0	0
AUR62025778	558	375.169	0	0
AUR62023963	1638	1454.53	3	0.030431
AUR62000377	1794	1610.53	4.13109	0.0378454
AUR62041639	1251	1067.53	0	0
AUR62017247	486	303.483	10	0.486165
AUR62037619	594	411.072	0	0
AUR62022418	708	524.851	0	0
AUR62006374	960	776.57	2	0.0379986
AUR62037595	945	761.59	1308	25.3399
AUR62011131	843	659.642	166.634	3.72711
AUR62022375	660	476.915	37.3661	1.15599
AUR62001631	1806	1622.53	39	0.354642
AUR62036181	1779	1595.53	9	0.0832253
