target_id	length	eff_length	Cp_4	Cp_4_tpm
AUR62040408	2022	1839.14	1	0.00794716
AUR62021606	264	94.8197	0	0
AUR62033514	390	209.796	33	2.29902
AUR62038931	1038	855.141	0	0
AUR62023629	1737	1554.14	278	2.61446
AUR62027086	2238	2055.14	253	1.79931
AUR62028966	630	447.565	13970	456.213
AUR62010003	1377	1194.14	166.419	2.03692
AUR62031563	480	298.249	679.893	33.3187
AUR62034407	582	399.719	0	0
AUR62026998	1491	1308.14	837.982	9.36282
AUR62001426	852	669.261	0	0
AUR62025302	1509	1326.14	0	0
AUR62012209	885	702.216	19.2612	0.400903
AUR62029260	1293	1110.14	74.9801	0.987177
AUR62007505	951	768.141	41.3762	0.787293
AUR62042868	504	322.013	3	0.136168
AUR62008011	693	510.473	0	0
AUR62035787	1071	888.141	45.9591	0.756339
AUR62041728	969	786.141	0	0
AUR62038058	810	627.261	0	0
AUR62036884	1290	1107.14	2	0.026403
AUR62000799	777	594.342	522	12.8369
AUR62037944	354	175.345	0	0
AUR62013745	2262	2079.14	969.353	6.81436
AUR62013492	2313	2130.14	0	0
AUR62017300	1308	1125.14	3.31726	0.0430924
AUR62000196	546	363.846	7.54281	0.303
AUR62016861	294	120.173	0	0
AUR62010807	1356	1173.14	0	0
AUR62021040	1938	1755.14	0	0
AUR62008288	912	729.216	0	0
AUR62014404	1512	1329.14	13.8182	0.151953
AUR62020993	357	178.154	2119	173.845
AUR62035542	1017	834.141	0	0
AUR62009893	327	150.105	0	0
AUR62012008	567	384.784	353	13.4086
AUR62039081	399	218.538	0	0
AUR62036413	1083	900.141	53.3864	0.866856
AUR62042696	1851	1668.14	11.9861	0.10502
AUR62005311	660	477.489	0	0
AUR62017112	1482	1299.14	2.06062	0.023183
AUR62024752	678	495.473	0	0
AUR62021097	2742	2559.14	12.4211	0.0709403
AUR62029927	696	513.473	18	0.512368
AUR62003596	717	534.437	0	0
AUR62029853	3732	3549.14	283.71	1.16837
AUR62001970	933	750.166	115.727	2.25478
AUR62002166	1065	882.141	12	0.198825
AUR62005209	1449	1266.14	12	0.138524
AUR62006012	2769	2586.14	263.458	1.48897
AUR62020978	1053	870.141	0	0
AUR62027657	549	366.834	33.2288	1.32395
AUR62031406	654	471.489	0	0
AUR62033577	3075	2892.14	443.634	2.24199
AUR62019133	2454	2271.14	0	0
AUR62014913	2049	1866.14	0	0
AUR62042994	570	387.784	0	0
AUR62000182	1032	849.141	663.894	11.4274
AUR62025971	867	684.216	24	0.512679
AUR62005177	639	456.535	1	0.032015
AUR62036448	1011	828.141	77.584	1.36929
AUR62026264	414	233.147	41	2.57029
AUR62037984	978	795.141	0	0
AUR62039350	474	292.269	0	0
AUR62016353	2007	1824.14	0	0
AUR62040775	861	678.238	63	1.35764
AUR62036492	1068	885.141	249.992	4.12801
AUR62033104	1056	873.141	85.9488	1.43874
AUR62028647	1458	1275.14	0	0
AUR62002373	2736	2553.14	0	0
AUR62026174	1680	1497.14	0	0
AUR62011595	3210	3027.14	111	0.535941
AUR62017586	216	57.8637	0	0
AUR62013968	1410	1227.14	0	0
AUR62035691	279	107.246	0	0
AUR62026002	1182	999.141	0	0
AUR62011769	570	387.784	0	0
AUR62025340	930	747.166	0	0
AUR62036157	1362	1179.14	0	0
AUR62003378	906	723.216	15.6781	0.316848
AUR62000104	552	369.81	0	0
AUR62043257	615	432.579	0	0
AUR62021707	609	426.594	117.988	4.04249
AUR62014148	2337	2154.14	536.559	3.64058
AUR62040098	1473	1290.14	0	0
AUR62014023	1254	1071.14	20.1863	0.275447
AUR62039769	1032	849.141	0	0
AUR62009048	1134	951.141	28.5858	0.43927
AUR62027614	282	109.845	0	0
AUR62009012_AUR62043982	738	555.419	105.825	2.78481
AUR62031639	831	648.261	702	15.8276
AUR62043214	975	792.141	108.352	1.99922
AUR62003340	876	693.216	2	0.0421686
AUR62023400	255	87.4781	0	0
AUR62030359	810	627.261	7	0.163109
AUR62002601	1017	834.141	0	0
AUR62034163	1257	1074.14	88.8357	1.2088
AUR62006982	4029	3846.14	42.4199	0.161202
AUR62038277	2016	1833.14	0	0
AUR62009287	573	390.758	0	0
AUR62017366	2772	2589.14	8.51948	0.0480933
AUR62012993	894	711.216	0	0
AUR62000669	279	107.246	0	0
AUR62009896	1539	1356.14	5	0.053888
AUR62038436	857	674.238	52	1.12724
AUR62020526	723	540.437	2	0.0540894
AUR62032359	4326	4143.14	214.972	0.758367
AUR62007314	2592	2409.14	181	1.0981
AUR62018478	3537	3354.14	159.546	0.695237
AUR62042495	261	92.3499	0	0
AUR62005388	729	546.419	165	4.41352
AUR62012643	2025	1842.14	47	0.372908
AUR62028458	2334	2151.14	187.888	1.2766
AUR62009631	1308	1125.14	7.17449	0.093199
AUR62002249	267	97.2155	1	0.150346
AUR62034626	1425	1242.14	0	0
AUR62003985	1143	960.141	4.13485	0.0629436
AUR62033092	1296	1113.14	0	0
AUR62002768	1467	1284.14	4.03077	0.0458778
AUR62023566	1185	1002.14	24.0595	0.350901
AUR62036223	1374	1191.14	252.676	3.10047
AUR62039312	1251	1068.14	18	0.246304
AUR62019799	540	357.858	0.5	0.0204214
AUR62006379	1893	1710.14	455.462	3.89266
AUR62041413	948	765.141	35.8588	0.684985
AUR62024580	771	588.362	0	0
AUR62000937	285	112.369	0	0
AUR62007700	1734	1551.14	171	1.61128
AUR62028014	957	774.141	1.00369	0.0189499
AUR62018609	921	738.191	1.09921	0.0217639
AUR62000152	417	236.092	165.608	10.2524
AUR62037892	1623	1440.14	0	0
AUR62026828	669	486.473	46.2607	1.38989
AUR62037026	288	114.893	0	0
AUR62037413	705	522.473	0	0
AUR62009010	1506	1323.14	2	0.0220928
AUR62000125	915	732.216	184.802	3.68889
AUR62001624	3711	3528.14	100	0.414268
AUR62018006	1242	1059.14	102.823	1.41894
AUR62008343	4668	4485.14	5.45375	0.0177724
AUR62029162	1425	1242.14	0	0
AUR62020058	1086	903.141	0	0
AUR62002771	750	567.381	5.07151	0.130644
AUR62023405	891	708.216	29.303	0.604748
AUR62035705	894	711.216	16.1298	0.331477
AUR62039605	1305	1122.14	2	0.0260501
AUR62025815	2076	1893.14	1	0.00772048
AUR62018620	1620	1437.14	2.24744	0.0228568
AUR62006448	1788	1605.14	158	1.4387
AUR62015421	573	390.758	865	32.3545
AUR62006216	756	573.381	129	3.28831
AUR62008496	939	756.141	0	0
AUR62030257	1275	1092.14	220.957	2.95703
AUR62016340	1155	972.141	18.0245	0.270995
AUR62037407	552	369.81	1	0.0395229
AUR62013482	834	651.261	20.1651	0.452556
AUR62010166	1482	1299.14	356.623	4.01218
AUR62044000	2013	1830.14	0	0
AUR62035688	519	336.893	0	0
AUR62015508	399	218.538	0	0
AUR62020134	762	579.381	0	0
AUR62008815	1734	1551.14	39.5686	0.372844
AUR62000289	681	498.473	0	0
AUR62011518	432	250.799	0	0
AUR62013926	927	744.166	83.4967	1.63993
AUR62015867	1470	1287.14	0	0
AUR62022352	5515	5332.14	944.681	2.58947
AUR62003382	2154	1971.14	31.9934	0.23723
AUR62009298	966	783.141	23.2657	0.434214
AUR62038580	948	765.141	0	0
AUR62019618	411	230.224	0	0
AUR62018052	384	204.004	46.2812	3.31583
AUR62008712	2280	2097.14	0	0
AUR62042166	1076	893.141	10.0776	0.164916
AUR62042128	1038	855.141	25	0.427296
AUR62008096	2700	2517.14	0	0
AUR62034195	1908	1725.14	0	0
AUR62004246	861	678.238	0	0
AUR62031813	492	310.118	0	0
AUR62020616	1929	1746.14	904.599	7.57188
AUR62024660	3300	3117.14	0	0
AUR62044674	1077	894.141	5	0.0817318
AUR62043657	831	648.261	0	0
AUR62000949	4032	3849.14	6	0.0227832
AUR62039938	444	262.516	0	0
AUR62037260	4008	3825.14	235.93	0.901494
AUR62040938	807	624.261	81	1.89647
AUR62039912	327	150.105	0	0
AUR62022884	1701	1518.14	556.929	5.36185
AUR62007488	336	158.364	4	0.369173
AUR62043820	2604	2421.14	11.1462	0.0672875
AUR62009103	1608	1425.14	32.0556	0.328756
AUR62044299_AUR62044030	963	780.141	0	0
AUR62020588	558	375.81	0	0
AUR62016669	1500	1317.14	24.3508	0.270214
AUR62034839	582	399.719	2	0.0731312
AUR62011079	1380	1197.14	430.547	5.25657
AUR62005743	999	816.141	298	5.33676
AUR62012712	4080	3897.14	1589.33	5.96068
AUR62042702	267	97.2155	74	11.1256
AUR62001828	459	277.364	8	0.421568
AUR62039427	1338	1155.14	427	5.40281
AUR62009201	1485	1302.14	59.5143	0.668021
AUR62031632	354	175.345	0	0
AUR62008681	282	109.845	36	4.79016
AUR62031197	1614	1431.14	3	0.0306384
AUR62024371	1953	1770.14	0	0
AUR62023797	759	576.381	113.856	2.88717
AUR62013777	1122	939.141	131	2.03877
AUR62040985	618	435.565	3862.6	129.615
AUR62022812	1293	1110.14	23	0.302815
AUR62035243	1785	1602.14	45.3591	0.4138
AUR62013259	1542	1359.14	0	0
AUR62001356	1353	1170.14	60	0.749445
AUR62029333	339	161.19	31	2.81093
AUR62016920	453	271.391	60.6733	3.2676
AUR62042984	990	807.141	0	0
AUR62009391	2388	2205.14	3	0.0198844
AUR62024702	843	660.261	0	0
AUR62013046	267	97.2155	7	1.05242
AUR62031490	753	570.381	189.959	4.86768
AUR62044624	1701	1518.14	47.5832	0.458108
AUR62015570	1488	1305.14	0	0
AUR62015989	690	507.473	0	0
AUR62018078	522	339.882	95	4.08529
AUR62008393	1824	1641.14	0	0
AUR62041216	285	112.369	11.4426	1.48834
AUR62035340	543	360.846	0	0
AUR62037805	456	274.364	0	0
AUR62032688	1725	1542.14	1154.19	10.9391
AUR62005643	252	85.0633	172	29.5538
AUR62040032	213	55.7694	0	0
AUR62020744	1653	1470.14	459.463	4.56792
AUR62011714	3699	3516.14	296.072	1.23072
AUR62016997	228	66.5454	0	0
AUR62014733	990	807.141	0	0
AUR62020510	960	777.141	1	0.0188073
AUR62014544	696	513.473	13.5821	0.386613
AUR62042377	1005	822.141	85	1.51112
AUR62013460	2088	1905.14	0	0
AUR62030216	2751	2568.14	353.917	2.01423
AUR62025341	927	744.166	25.2232	0.495402
AUR62014666	4077	3894.14	0	0
AUR62039457	1611	1428.14	72.867	0.745739
AUR62037043	2235	2052.14	1.11828	0.00796472
AUR62011840	1422	1239.14	98.1304	1.15747
AUR62020560	684	501.473	21.0945	0.614823
AUR62015603	960	777.141	0	0
AUR62015575	627	444.565	0	0
AUR62003637	1272	1089.14	106.074	1.42348
AUR62005794	714	531.437	12	0.330032
AUR62022241	351	172.475	0	0
AUR62010754	1173	990.141	529.448	7.81544
AUR62025642	3153	2970.14	18.3547	0.090323
AUR62000261	957	774.141	68	1.28385
AUR62013221	1344	1161.14	0	0
AUR62015061	1656	1473.14	68	0.67467
AUR62036236	2535	2352.14	0	0
AUR62016088	3090	2907.14	427.026	2.14691
AUR62043337	600	417.664	0	0
AUR62004232	873	690.216	2	0.0423518
AUR62043295	1062	879.141	0	0
AUR62029243	828	645.261	55.5644	1.2586
AUR62042314	1509	1326.14	44	0.484942
AUR62008476	2373	2190.14	34.7879	0.232158
AUR62010478	759	576.381	292.865	7.4265
AUR62004888	4536	4353.14	4.35546	0.0146237
AUR62008684	2409	2226.14	0	0
AUR62003354	1599	1416.14	0	0
AUR62035717	1875	1692.14	0	0
AUR62034493	954	771.141	134	2.53979
AUR62017821	1428	1245.14	22	0.258245
AUR62005679	819	636.261	168	3.85924
AUR62035975	306	130.982	0	0
AUR62016360	1314	1131.14	12.2337	0.158077
AUR62023632	1041	858.141	23	0.391738
AUR62020727	1578	1395.14	67	0.701914
AUR62041716	1764	1581.14	0	0
AUR62036971	468	286.307	0	0
AUR62012564	2016	1833.14	3	0.0239195
AUR62041257	3291	3108.14	4.00571	0.0188367
AUR62042477	351	172.475	0	0
AUR62041191	2139	1956.14	1.00586	0.00751563
AUR62043583	686	503.473	0	0
AUR62017482	468	286.307	0	0
AUR62020488	2256	2073.14	0	0
AUR62010429	2436	2253.14	72	0.467058
AUR62043465	1785	1602.14	10.8542	0.0990203
AUR62000754	300	125.659	39	4.53627
AUR62010625	999	816.141	0	0
AUR62031171	1344	1161.14	0	0
AUR62014451	1410	1227.14	0	0
AUR62026705	1680	1497.14	0	0
AUR62018770	1644	1461.14	4.286	0.0428733
AUR62013365	1062	879.141	10.8012	0.179573
AUR62005389	1272	1089.14	0	0
AUR62021983	1482	1299.14	0	0
AUR62008870	1662	1479.14	53.6922	0.530552
AUR62018645	624	441.565	10.8803	0.360142
AUR62032373	6410	6227.14	862.206	2.02372
AUR62000083	963	780.141	210	3.93435
AUR62001798	654	471.489	26	0.805989
AUR62032543	726	543.437	0	0
AUR62019932	738	555.419	0	0
AUR62022535	456	274.364	0	0
AUR62030639	2598	2415.14	0	0
AUR62034410	1272	1089.14	14	0.187876
AUR62031772	1374	1191.14	24.6346	0.30228
AUR62019515	693	510.473	105.556	3.02231
AUR62021062	5568	5385.14	19.4285	0.0527314
AUR62038829	5298	5115.14	1453.89	4.15433
AUR62025273	1194	1011.14	0	0
AUR62027689	354	175.345	0	0
AUR62015160	1035	852.141	112.214	1.92469
AUR62040086	1533	1350.14	1.25022	0.0135343
AUR62036333	1470	1287.14	32.798	0.372433
AUR62011617	2511	2328.14	0	0
AUR62035074	1728	1545.14	1.05188	0.00995008
AUR62013535	462	280.336	18.3312	0.955741
AUR62042001	378	198.153	0	0
AUR62022386	2214	2031.14	772.332	5.55765
AUR62000211	1203	1020.14	276.682	3.96412
AUR62040230	1455	1272.14	0	0
AUR62021726	1077	894.141	6	0.0980781
AUR62012047	486	304.159	0	0
AUR62010564	1008	825.141	7	0.123993
AUR62007369	1677	1494.14	148.753	1.45512
AUR62043156	681	498.473	2	0.0586429
AUR62009098	1704	1521.14	0	0
AUR62042963	2412	2229.14	326.519	2.14091
AUR62002152	1380	1197.14	406.618	4.96441
AUR62006246	537	354.858	23.9045	0.984581
AUR62005620	1137	954.141	740.985	11.3507
AUR62027255	675	492.473	6.98734	0.207375
AUR62029506	1617	1434.14	29	0.295551
AUR62009722	438	256.672	0	0
AUR62041259	2049	1866.14	48.1643	0.377231
AUR62026267	873	690.216	2	0.0423518
AUR62042248	3231	3048.14	47.1315	0.225997
AUR62008500	1434	1251.14	0	0
AUR62013212	990	807.141	143.902	2.60582
AUR62039292	480	298.249	2.33333	0.114347
AUR62019962	741	558.419	0	0
AUR62004922	540	357.858	10	0.408428
AUR62028219	855	672.238	0	0
AUR62034451	1680	1497.14	0	0
AUR62038852	714	531.437	0	0
AUR62009669	1545	1362.14	2	0.0214603
AUR62029359	509	326.97	0	0
AUR62020234	1299	1116.14	0	0
AUR62021712	531	348.87	74	3.10024
AUR62027017	1089	906.141	41	0.661325
AUR62027787	531	348.87	0	0
AUR62013303	3399	3216.14	16.5884	0.075387
AUR62007208	603	420.65	400.726	13.9237
AUR62033724	2571	2388.14	447	2.73574
AUR62024960	1359	1176.14	119.922	1.49028
AUR62027403	816	633.261	472.925	10.9153
AUR62014299	2607	2424.14	0	0
AUR62016235	498	316.045	4	0.184986
AUR62009498	1134	951.141	28.3572	0.435758
AUR62025515	1389	1206.14	193.974	2.35057
AUR62002543	1011	828.141	255.68	4.51253
AUR62014302	3753	3570.14	204	0.835164
AUR62033900	1353	1170.14	1271.96	15.8878
AUR62027602	892	709.216	64.2528	1.32416
AUR62037223	4749	4566.14	101.932	0.326277
AUR62020450	438	256.672	0	0
AUR62019457	2145	1962.14	353.926	2.63639
AUR62024753	1245	1062.14	142.985	1.9676
AUR62015762	1362	1179.14	9.55895	0.118487
AUR62006334	1389	1206.14	2	0.0242359
AUR62006160	903	720.216	0	0
AUR62020635	1389	1206.14	192.691	2.33502
AUR62005754	870	687.216	29	0.616783
AUR62034150	450	268.427	0	0
AUR62036190	648	465.489	130	4.08189
AUR62023111	2361	2178.14	17	0.114075
AUR62022526	603	420.65	0	0
AUR62023051	1788	1605.14	119.866	1.09146
AUR62002210	948	765.141	0	0
AUR62002458	912	729.216	842.083	16.8782
AUR62011346	1185	1002.14	0	0
AUR62021847	378	198.153	0	0
AUR62032533	375	195.285	73	5.46362
AUR62005282	1497	1314.14	11.0239	0.122608
AUR62032422	1434	1251.14	18.0199	0.210511
AUR62017446	1530	1347.14	0	0
AUR62041737	369	189.55	0	0
AUR62028734	2187	2004.14	199	1.45128
AUR62007608	1548	1365.14	248.826	2.66406
AUR62002431	276	104.706	147.044	20.5259
AUR62037766	705	522.473	0	0
AUR62022997	1515	1332.14	15.13	0.166003
AUR62015191	591	408.678	0	0
AUR62019140	1092	909.141	0	0
AUR62044378	502	320.024	0	0
AUR62004559	201	47.8101	1.57675	0.482026
AUR62035249	2292	2109.14	668.664	4.63371
AUR62032029	903	720.216	76.7224	1.55699
AUR62026072	1023	840.141	429	7.46332
AUR62014317	1482	1299.14	483	5.43398
AUR62019125	558	375.81	37	1.439
AUR62041646	465	283.326	0	0
AUR62000639	1101	918.141	96.9897	1.54399
AUR62014894	1665	1482.14	10.4296	0.10285
AUR62043084	2811	2628.14	256.676	1.42746
AUR62019694	765	582.381	0	0
AUR62028297	2115	1932.14	29.8018	0.22544
AUR62043945	1449	1266.14	0	0
AUR62020378	738	555.419	3	0.0789455
AUR62008634	1089	906.141	0	0
AUR62001610	609	426.594	227.733	7.8026
AUR62000886	1374	1191.14	0	0
AUR62032998	2085	1902.14	0	0
AUR62005560	636	453.535	0	0
AUR62032707	2565	2382.14	8.65366	0.0530957
AUR62028948	627	444.565	0	0
AUR62005783	603	420.65	93	3.23139
AUR62034656	1149	966.141	26.7054	0.404004
AUR62042187	2547	2364.14	2.266	0.0140092
AUR62025242	627	444.565	0	0
AUR62000804	1149	966.141	1	0.0151282
AUR62016488	507	324.981	0	0
AUR62008952	972	789.141	370.079	6.85436
AUR62026551	795	612.302	0	0
AUR62021136	567	384.784	0	0
AUR62021781	1725	1542.14	0	0
AUR62011311	1527	1344.14	22	0.239224
AUR62016948	1053	870.141	1	0.0167972
AUR62043741	1068	885.141	6	0.0990754
AUR62032006	522	339.882	0	0
AUR62030353	648	465.489	0	0
AUR62012360	1713	1530.14	10.2096	0.0975221
AUR62020943	1104	921.141	14.8258	0.235244
AUR62039953	645	462.489	29.1923	0.92256
AUR62002994	1302	1119.14	0	0
AUR62005252	2160	1977.14	41.5175	0.306917
AUR62035113	555	372.81	0	0
AUR62031404	654	471.489	0	0
AUR62043766	1305	1122.14	0	0
AUR62008479	945	762.141	0	0
AUR62009055	2742	2559.14	0	0
AUR62020553	1527	1344.14	17	0.184855
AUR62042894	222	62.0331	0	0
AUR62025808	282	109.845	0	0
AUR62005673	354	175.345	0	0
AUR62039792	282	109.845	0	0
AUR62033469	729	546.419	0	0
AUR62027367	1740	1557.14	7	0.0657048
AUR62009740	921	738.191	0	0
AUR62042157	306	130.982	0	0
AUR62012635	1143	960.141	53	0.806804
AUR62010826	675	492.473	104	3.08659
AUR62043543	1176	993.141	5.26598	0.0774988
AUR62002612	456	274.364	0	0
AUR62009008	2883	2700.14	46.9149	0.253952
AUR62019198	1230	1047.14	0	0
AUR62032130	774	591.362	20.7186	0.512075
AUR62001667	876	693.216	108.343	2.28434
AUR62032189	825	642.261	2	0.0455141
AUR62002889	327	150.105	1	0.0973712
AUR62005218	378	198.153	614.203	45.3042
AUR62034401	2799	2616.14	15	0.0838025
AUR62044119	666	483.473	0	0
AUR62011682	1815	1632.14	614.704	5.50472
AUR62028467	1116	933.141	0	0
AUR62034617	1797	1614.14	685.539	6.20752
AUR62024204	888	705.216	442	9.16068
AUR62025210	645	462.489	0	0
AUR62025778	558	375.81	0	0
AUR62023963	1638	1455.14	2	0.0200887
AUR62000377	1794	1611.14	13.69	0.124193
AUR62041639	1251	1068.14	0	0
AUR62017247	486	304.159	0	0
AUR62037619	594	411.678	61.6649	2.18931
AUR62022418	708	525.473	7	0.194704
AUR62006374	960	777.141	2	0.0376147
AUR62037595	945	762.141	251	4.81355
AUR62011131	843	660.261	746	16.5139
AUR62022375	660	477.489	133	4.07114
AUR62001631	1806	1623.14	313.698	2.82476
AUR62036181	1779	1596.14	54	0.494481
AUR62028224	1110	927.141	1	0.0157645
AUR62042906	360	180.899	2.08874	0.168762
AUR62014454	531	348.87	4.05351	0.169822
AUR62038020	675	492.473	527.803	15.6645
AUR62039343	1374	1191.14	0	0
AUR62018721	1149	966.141	100.164	1.5153
AUR62004496	1728	1545.14	0	0
AUR62044751	387	206.853	0	0
AUR62041294	453	271.391	0	0
AUR62019505	825	642.261	100.927	2.29681
AUR62019040	954	771.141	339	6.42529
AUR62029700	713	530.473	0	0
AUR62018543	1488	1305.14	1298.64	14.5432
AUR62036605	834	651.261	0	0
AUR62007791	321	144.518	0	0
AUR62008904	1281	1098.14	4.18462	0.0556961
AUR62010417	1149	966.141	184	2.78358
AUR62002635	1698	1515.14	538.287	5.19263
AUR62014587	1701	1518.14	0	0
AUR62022583	528	345.87	5.42522	0.229262
AUR62010258	1467	1284.14	15	0.170728
AUR62017802	579	396.745	0	0
AUR62021173	1428	1245.14	9.18778	0.10785
AUR62026422	1905	1722.14	0	0
AUR62025005	375	195.285	0	0
AUR62000507	3084	2901.14	4	0.020152
AUR62031361	804	621.281	0	0
AUR62018035	795	612.302	36	0.859338
AUR62008129	1086	903.141	0	0
AUR62042750	543	360.846	30	1.21514
AUR62012699	1326	1143.14	86	1.09958
AUR62019590	1107	924.141	1.28366	0.020302
AUR62017088	930	747.166	0	0
AUR62029229	1698	1515.14	0	0
AUR62002312	462	280.336	141	7.35136
AUR62007681	705	522.473	111	3.10518
AUR62033886	2389	2206.14	457.79	3.03291
AUR62039967	390	209.796	2	0.139335
AUR62020665	591	408.678	1	0.035764
AUR62013322	1314	1131.14	0	0
AUR62011672	1464	1281.14	71	0.810006
AUR62018483	384	204.004	0	0
AUR62017534	1137	954.141	0	0
AUR62039583	1107	924.141	0	0
AUR62004501	1296	1113.14	0	0
AUR62011027	1149	966.141	711.93	10.7702
AUR62033581	5742	5559.14	1602.87	4.21421
AUR62025484	1506	1323.14	3	0.0331392
AUR62007595	1332	1149.14	227	2.88722
AUR62040697	1737	1554.14	95.5733	0.898821
AUR62031106	414	233.147	519.635	32.5759
AUR62009992	1209	1026.14	0	0
AUR62005314	2612	2429.14	232.091	1.39647
AUR62008622	348	169.59	0	0
AUR62033740	210	53.6809	0	0
AUR62008451	837	654.261	0	0
AUR62043007	417	236.092	0	0
AUR62019886	2190	2007.14	268.406	1.95452
AUR62023545	420	239.036	51	3.11842
AUR62039150	1128	945.141	0	0
AUR62009436	1917	1734.14	31.1467	0.262515
AUR62018051	930	747.166	75.8574	1.48391
AUR62008131	1605	1422.14	3.4775	0.0357397
AUR62007509	609	426.594	46	1.57605
AUR62009270	546	363.846	1	0.0401707
AUR62027261	285	112.369	0	0
AUR62003947	303	128.354	2.11538	0.240883
AUR62004948	1206	1023.14	4.64917	0.0664151
AUR62043630	903	720.216	0	0
AUR62043233	1206	1023.14	20.9522	0.29931
AUR62019463	1293	1110.14	0	0
AUR62039059	663	480.489	0	0
AUR62026531	1566	1383.14	33	0.348718
AUR62020464	1311	1128.14	483	6.25764
AUR62024030	435	253.723	0	0
AUR62009969	405	224.323	18	1.1728
AUR62029163	1386	1203.14	0	0
AUR62029773	618	435.565	31	1.04025
AUR62031903	3354	3171.14	0	0
AUR62041457	1119	936.141	10.7918	0.168492
AUR62009950	1158	975.141	16.2055	0.242897
AUR62032082	375	195.285	126.332	9.45523
AUR62016647	2133	1950.14	0	0
AUR62003550	786	603.342	0	0
AUR62042656	282	109.845	0	0
AUR62033180	657	474.489	0	0
AUR62036011	795	612.302	254	6.06311
AUR62015467	1146	963.141	30.0035	0.455313
AUR62040730	2475	2292.14	52.65	0.335725
AUR62016764	1434	1251.14	0	0
AUR62008472	504	322.013	0	0
AUR62012492	888	705.216	0	0
AUR62012173	2424	2241.14	29.9266	0.195171
AUR62042704	1413	1230.14	0	0
AUR62016992	1080	897.141	127.59	2.07866
AUR62017453	468	286.307	0	0
AUR62025466	1017	834.141	307.464	5.38742
AUR62041831	273	102.221	0	0
AUR62028698	1983	1800.14	171.817	1.39504
AUR62022622	480	298.249	0	0
AUR62033626	1482	1299.14	1.07895	0.0121387
AUR62002474	939	756.141	200.927	3.88386
AUR62039415	2016	1833.14	214	1.70626
AUR62010870	1044	861.141	0	0
AUR62032629	639	456.535	10.376	0.332188
AUR62034782	837	654.261	0	0
AUR62007609	1260	1077.14	0	0
AUR62024643	705	522.473	24	0.67139
AUR62012267	1332	1149.14	0	0
AUR62003156	270	99.6569	0	0
AUR62014122	318	141.798	0	0
AUR62035030	3291	3108.14	244.78	1.15107
AUR62024581_AUR62024584_AUR62024587_AUR62024590	1107	924.141	0	0
AUR62022787	1164	981.141	0	0
AUR62039901	466	284.326	0	0
AUR62027728	1161	978.141	10.2171	0.15267
AUR62004844	480	298.249	0	0
AUR62000657	1173	990.141	0	0
AUR62036025	798	615.302	0	0
AUR62020996	1401	1218.14	90.4133	1.08483
AUR62020396	2223	2040.14	0	0
AUR62018849	621	438.565	0	0
AUR62016113	1158	975.141	1	0.0149885
AUR62023916	672	489.473	64	1.91108
AUR62032379	1017	834.141	3	0.0525665
AUR62007614	1659	1476.14	74	0.732708
AUR62040931	1620	1437.14	390.714	3.97362
AUR62005575	2268	2085.14	91	0.637871
AUR62000819	783	600.342	97	2.36157
AUR62001608	888	705.216	19	0.393785
AUR62039317	420	239.036	0	0
AUR62023195	696	513.473	8	0.227719
AUR62038334	900	717.216	4	0.081515
AUR62023827	1656	1473.14	3	0.0297649
AUR62008819	1095	912.141	0	0
AUR62005549	834	651.261	311.912	7.00011
AUR62012598	2013	1830.14	71.2051	0.568661
AUR62012846	912	729.216	0	0
AUR62037247	1221	1038.14	0	0
AUR62031615	1242	1059.14	97	1.33858
AUR62015138	1167	984.141	54	0.80198
AUR62001399	321	144.518	35	3.53976
AUR62012073	660	477.489	150.812	4.61637
AUR62010801	540	357.858	0.5	0.0204214
AUR62011522	1020	837.141	616.975	10.772
AUR62033314	1500	1317.14	0	0
AUR62028073	972	789.141	0	0
AUR62033237	1260	1077.14	32	0.434215
AUR62032653	1527	1344.14	0	0
AUR62031690	1491	1308.14	174	1.94411
AUR62039149	1317	1134.14	128.858	1.66063
AUR62011859	915	732.216	2	0.0399225
AUR62016906	996	813.141	177	3.18152
AUR62002807	624	441.565	101.622	3.36373
AUR62025269	1467	1284.14	0	0
AUR62008370	2028	1845.14	111.128	0.880284
AUR62001656	2655	2472.14	67	0.396122
AUR62010324	2997	2814.14	54	0.280463
AUR62015070	966	783.141	126	2.35157
AUR62039143	1077	894.141	0	0
AUR62014111	1905	1722.14	35	0.297048
AUR62005628	1059	876.141	292.908	4.88635
AUR62040137	1557	1374.14	0	0
AUR62025013	684	501.473	275	8.01517
AUR62019031	393	212.711	0	0
AUR62009548	2070	1887.14	3.50794	0.0271691
AUR62026767	1374	1191.14	337.048	4.13576
AUR62006960	2127	1944.14	5.40606	0.0406425
AUR62027130	1788	1605.14	129	1.17464
AUR62040301	1728	1545.14	3.50301	0.033136
AUR62010039	639	456.535	0	0
AUR62030656	1371	1188.14	0	0
AUR62009535	2061	1878.14	421.09	3.27698
AUR62042670	248	81.8243	0	0
AUR62017398	2043	1860.14	78.5145	0.616923
AUR62002544	2721	2538.14	0	0
AUR62038234	696	513.473	0	0
AUR62038299	2225	2042.14	0	0
AUR62007707	2277	2094.14	397.642	2.77532
AUR62014773	2319	2136.14	1	0.00684222
AUR62028585	2601	2418.14	0	0
AUR62033526	579	396.745	0	0
AUR62033759	1596	1413.14	0	0
AUR62033015	1275	1092.14	0	0
AUR62031704	714	531.437	0	0
AUR62038271	2046	1863.14	4372.68	34.3027
AUR62003519	846	663.261	0	0
