target_id	length	eff_length	Cs_5	Cs_5_tpm
AUR62012499	324	148.485	0	0
AUR62009949	1077	894.483	0	0
AUR62022081	1008	825.483	454.383	15.2943
AUR62028493	1122	939.483	0.000774667	2.2911e-05
AUR62037505	1053	870.483	8.52188	0.272014
AUR62041985	477	295.25	0	0
AUR62006616	330	153.949	7	1.26339
AUR62018297	465	283.358	0	0
AUR62013076	1083	900.483	0	0
AUR62018254	969	786.483	0	0
AUR62029502	447	265.681	0	0
AUR62002372	225	66.4473	0	0
AUR62011699	234	73.0737	18	6.84428
AUR62025095	564	381.636	0	0
AUR62015760	2091	1908.48	11	0.160148
AUR62020247	558	375.652	2	0.147932
AUR62025454	2001	1818.48	0	0
AUR62011861	1230	1047.48	0	0
AUR62035684	675	492.483	0	0
AUR62013681	1233	1050.48	4.064	0.107493
AUR62033688	7047	6864.48	103.502	0.418946
AUR62001744	1920	1737.48	56	0.895539
AUR62015097	1184	1001.48	50.0943	1.38983
AUR62000373	327	151.185	0	0
AUR62013397	888	705.483	18	0.708929
AUR62013902	270	101.445	0	0
AUR62017230	2955	2772.48	93.7263	0.939311
AUR62027856	2058	1875.48	0	0
AUR62017152	1857	1674.48	0	0
AUR62022819	1353	1170.48	37.5227	0.89073
AUR62023902	285	114.06	2.02724	0.493841
AUR62015522	402	221.697	4	0.501323
AUR62012086	717	534.483	0	0
AUR62043669	1947	1764.48	0	0
AUR62028077	1521	1338.48	163.966	3.40375
AUR62035018	963	780.483	27	0.961207
AUR62030901	1035	852.483	0	0
AUR62036793	1842	1659.48	0	0
AUR62010550	801	618.483	0	0
AUR62005936	1971	1788.48	1	0.0155357
AUR62043038	600	417.531	0	0
AUR62013190	477	295.25	0	0
AUR62032520	2817	2634.48	2.88392	0.0304162
AUR62013129	1104	921.483	72	2.17101
AUR62028694	414	233.368	7	0.833439
AUR62036580	1422	1239.48	52.5906	1.17892
AUR62044610	345	167.668	0	0
AUR62001154	450	268.641	1	0.10343
AUR62039710	2949	2766.48	0	0
AUR62033902	792	609.483	6	0.273531
AUR62044012	1011	828.483	0	0
AUR62006798	2244	2061.48	216.633	2.91986
AUR62035864	300	127.172	5.08974	1.11204
AUR62031977	1578	1395.48	15	0.298664
AUR62007626	324	148.485	0	0
AUR62014420	3399	3216.48	0	0
AUR62013406	972	789.483	0	0
AUR62031505	606	423.531	0	0
AUR62036428	1464	1281.48	0.5	0.0108411
AUR62001782	702	519.483	0	0
AUR62018374	2580	2397.48	0	0
AUR62002761	753	570.483	47	2.28914
AUR62024235	2193	2010.48	117	1.61697
AUR62017111	1992	1809.48	40	0.614218
AUR62008252	1605	1422.48	22	0.429727
AUR62031815	927	744.483	0	0
AUR62023737	1038	855.483	185.995	6.04096
AUR62038633	1425	1242.48	3	0.0670884
AUR62035994	543	360.7	0	0
AUR62030839	1014	831.483	15	0.50125
AUR62027646	834	651.483	0	0
AUR62041867	1803	1620.48	0	0
AUR62028012	2940	2757.48	95.9522	0.966849
AUR62032050	276	106.512	0	0
AUR62018191	765	582.483	28.9818	1.38248
AUR62033546	2370	2187.48	5.64062	0.0716472
AUR62032217	2241	2058.48	16.9803	0.229201
AUR62026413	933	750.483	0	0
AUR62010742	561	378.652	0	0
AUR62001530	981	798.483	22.333	0.777138
AUR62039526	468	286.339	1002.91	97.3191
AUR62002853	1731	1548.48	3	0.0538309
AUR62041243	1563	1380.48	276	5.55514
AUR62008153	2199	2016.48	13	0.179129
AUR62035795	678	495.483	0	0
AUR62025927	843	660.483	0	0
AUR62018417	2133	1950.48	1.05932	0.0150904
AUR62002177	2709	2526.48	0	0
AUR62041611	240	77.5308	0	0
AUR62011285	1194	1011.48	0	0
AUR62005320	1314	1131.48	0	0
AUR62016237	729	546.483	0	0
AUR62006771	1806	1623.48	3	0.0513441
AUR62003045	567	384.61	31.9442	2.30775
AUR62006638	942	759.483	96	3.51213
AUR62010338	5153	4970.48	41.9296	0.23439
AUR62000677	486	304.139	0	0
AUR62000429	558	375.652	28.8224	2.13187
AUR62014864	492	310.079	0	0
AUR62016783	1593	1410.48	67.8621	1.33683
AUR62040360	945	762.483	0	0
AUR62036845	1161	978.483	31	0.880289
AUR62012204	756	573.483	49	2.37406
AUR62032338	429	248.028	3.69381	0.413801
AUR62006310	3992	3809.48	0	0
AUR62040214	882	699.483	0	0
AUR62019668	1275	1092.48	0	0
AUR62004576	948	765.483	16.6757	0.605293
AUR62013289	630	447.493	4	0.248365
AUR62031687	285	114.06	0	0
AUR62016344	285	114.06	0	0
AUR62021866	306	132.535	0	0
AUR62024132	3777	3594.48	49	0.378771
AUR62003473	1062	879.483	71	2.2431
AUR62012200	1230	1047.48	53	1.40587
AUR62035227	1500	1317.48	6	0.126539
AUR62042296	306	132.535	2	0.419292
AUR62033305_AUR62043397	1581	1398.48	1.27226	0.0252777
AUR62036474	1713	1530.48	0	0
AUR62017628	2568	2385.48	122	1.42102
AUR62031841	1563	1380.48	20.6724	0.41608
AUR62026436	342	164.92	0	0
AUR62005850	252	86.9595	35.4795	11.3364
AUR62042795	1440	1257.48	5	0.11048
AUR62007343	603	420.531	0	0
AUR62025735	3474	3291.48	0	0
AUR62032902	2508	2325.48	0	0
AUR62038167	576	393.593	0	0
AUR62038805	1449	1266.48	0	0
AUR62006811	258	91.7306	7	2.12032
AUR62013903	1611	1428.48	0	0
AUR62000533	975	792.483	16.1507	0.566262
AUR62019833	903	720.483	0	0
AUR62028865	501	318.949	69	6.01097
AUR62003822	1839	1656.48	0	0
AUR62033291	699	516.483	18	0.968352
AUR62008102	1725	1542.48	0	0
AUR62010533	465	283.358	0	0
AUR62033090	936	753.483	0	0
AUR62042914	504	321.935	0	0
AUR62019247	2586	2403.48	1	0.0115605
AUR62041345	351	173.35	0	0
AUR62003114	1833	1650.48	114.792	1.93249
AUR62023281	1404	1221.48	14	0.318462
AUR62042416	510	327.871	0	0
AUR62024948	1632	1449.48	808.446	15.4972
AUR62030483	1110	927.483	1	0.0299579
AUR62041813	3429	3246.48	78.5959	0.672672
AUR62019448	1872	1689.48	0	0
AUR62010440	894	711.483	0	0
AUR62014349	1617	1434.48	77	1.49146
AUR62024508	1398	1215.48	77	1.76019
AUR62031350	984	801.483	1	0.0346675
AUR62021338	723	540.483	20	1.02817
AUR62022401	1020	837.483	0	0
AUR62041468	909	726.483	0	0
AUR62016138	318	143.092	0	0
AUR62030298	549	366.676	7.73488	0.586121
AUR62000509	450	268.641	1	0.10343
AUR62036245	1110	927.483	3.43398	0.102875
AUR62015462	567	384.61	0	0
AUR62037001	492	310.079	0	0
AUR62029638	546	363.676	0	0
AUR62036253	519	336.813	0	0
AUR62041888	1830	1647.48	560.852	9.45898
AUR62040392	1563	1380.48	12	0.241528
AUR62015506	1931	1748.48	293.4	4.66247
AUR62028246	363	184.61	0	0
AUR62028374	810	627.483	1	0.0442807
AUR62016883	3342	3159.48	260.07	2.28714
AUR62000113	1185	1002.48	1.09259	0.0302829
AUR62010547	819	636.483	0	0
AUR62021808	609	426.531	32	2.08457
AUR62021278	624	441.493	0	0
AUR62028672	1932	1749.48	0	0
AUR62026941	924	741.483	0	0
AUR62032541	1164	981.483	12	0.339715
AUR62030926	2175	1992.48	40.2385	0.56113
AUR62013508	795	612.483	109.958	4.98826
AUR62028821	2247	2064.48	272.989	3.6741
AUR62038214	423	242.14	1	0.114749
AUR62003453	2292	2109.48	2	0.0263433
AUR62002909	474	292.288	652.979	62.0732
AUR62029352	2466	2283.48	10.4393	0.127025
AUR62005274	1449	1266.48	0	0
AUR62037158	2940	2757.48	439	4.42353
AUR62038355	1482	1299.48	35.5892	0.760965
AUR62008342	3432	3249.48	117.946	1.00852
AUR62026609	2528	2345.48	0	0
AUR62006834	429	248.028	24	2.68861
AUR62031837	1200	1017.48	0	0
AUR62031220	2013	1830.48	1	0.0151793
AUR62033752	1278	1095.48	25	0.63409
AUR62003328	1965	1782.48	58	0.904106
AUR62019068	678	495.483	0	0
AUR62034474	912	729.483	3	0.114268
AUR62041605	2286	2103.48	1	0.0132092
AUR62014830	2733	2550.48	15	0.163413
AUR62043352	1473	1290.48	19.408	0.417874
AUR62037936	468	286.339	0	0
AUR62008382	1379	1196.48	133.97	3.11112
AUR62026133	777	594.483	0	0
AUR62026547	939	756.483	0	0
AUR62005246	636	453.493	150	9.19046
AUR62028744	345	167.668	0	0
AUR62016211	336	159.427	47	8.19132
AUR62035565	2127	1944.48	70.0015	1.00028
AUR62016709	1170	987.483	14.1176	0.397237
AUR62007964	942	759.483	0	0
AUR62012827	936	753.483	148	5.45764
AUR62006019	1002	819.483	13	0.440778
AUR62023001	207	54.1112	0	0
AUR62041031	381	201.535	0	0
AUR62010390	534	351.731	0	0
AUR62031613	765	582.483	3	0.143105
AUR62009526	3375	3192.48	1.05027	0.00914087
AUR62008065	2811	2628.48	0	0
AUR62012970	1692	1509.48	8	0.147258
AUR62005032	372	193.035	36	5.18184
AUR62041676	1134	951.483	67.9217	1.98346
AUR62043159	1446	1263.48	170.973	3.75989
AUR62040418	903	720.483	3	0.115695
AUR62000085	1431	1248.48	0	0
AUR62037139	366	187.442	0	0
AUR62015241	1047	864.483	61	1.96061
AUR62027047	1628	1445.48	1	0.0192222
AUR62031172	1644	1461.48	0	0
AUR62004689	432	250.941	16	1.7716
AUR62022677	1878	1695.48	34.4686	0.564868
AUR62000941	1383	1200.48	1.01625	0.0235213
AUR62027945	1344	1161.48	2134.64	51.0655
AUR62018856	441	259.796	11	1.17646
AUR62026985	690	507.483	0	0
AUR62000212	1077	894.483	0	0
AUR62034130	1914	1731.48	1.72681	0.0277104
AUR62005225	564	381.636	206.992	15.0703
AUR62020582	729	546.483	5.03876	0.256191
AUR62011515	3519	3336.48	0	0
AUR62010686	4227	4044.48	0	0
AUR62028692	1269	1086.48	9.67396	0.247399
AUR62031471	5142	4959.48	63	0.352956
AUR62018991	1305	1122.48	0	0
AUR62017627	1566	1383.48	0	0
AUR62012481	1014	831.483	3	0.10025
AUR62004352	2493	2310.48	1	0.0120258
AUR62029794	1734	1551.48	78	1.3969
AUR62000240	879	696.483	0	0
AUR62023882	1164	981.483	0	0
AUR62044104	759	576.483	0	0
AUR62010276	561	378.652	0	0
AUR62041528	831	648.483	6.81475	0.29199
AUR62029147	918	735.483	11	0.415563
AUR62036324	1968	1785.48	157.957	2.45811
AUR62017186	1392	1209.48	13	0.298649
AUR62032686	2085	1902.48	11.1673	0.163096
AUR62035350	1377	1194.48	0	0
AUR62043599	2457	2274.48	0	0
AUR62000197	1368	1185.48	0	0
AUR62000829	2301	2118.48	0	0
AUR62027711	3375	3192.48	395	3.43784
AUR62014675	5712	5529.48	73	0.366822
AUR62020951	2496	2313.48	37	0.444378
AUR62017957	3288	3105.48	11.6067	0.103847
AUR62015126	216	60.138	0	0
AUR62034578	1791	1608.48	0	0
AUR62022109	1572	1389.48	2	0.0399939
AUR62013720	339	162.218	4	0.685136
AUR62038855	648	465.493	165.233	9.86281
AUR62040465	963	780.483	0	0
AUR62004308	1410	1227.48	47.6617	1.07888
AUR62015848	1281	1098.48	0	0
AUR62020349	1050	867.483	0	0
AUR62008471	774	591.483	0	0
AUR62023522	1059	876.483	1.32429	0.0419815
AUR62002615	2181	1998.48	0	0
AUR62001797	315	140.374	0	0
AUR62007119	294	121.866	0	0
AUR62028953	627	444.493	0	0
AUR62037863	588	405.567	1	0.06851
AUR62016014	537	354.723	0	0
AUR62010220	927	744.483	0	0
AUR62033533	3108	2925.48	4.19608	0.0398532
AUR62043178	1473	1290.48	0	0
AUR62042359	288	116.688	0.850477	0.202513
AUR62043722	1422	1239.48	0	0
AUR62020462	330	153.949	0	0
AUR62018952	1527	1344.48	17.5171	0.362013
AUR62036563	1455	1272.48	0	0
AUR62034427	1539	1356.48	1	0.0204834
AUR62041155	357	178.98	10	1.55243
AUR62016448	1965	1782.48	82	1.27822
AUR62000102	1113	930.483	3.02853	0.0904356
AUR62021375	1467	1284.48	161	3.48269
AUR62017713	1224	1041.48	84	2.24101
AUR62020101	564	381.636	7	0.509643
AUR62036429	1032	849.483	0	0
AUR62042085	252	86.9595	7	2.23665
AUR62019726	846	663.483	0	0
AUR62033847	2190	2007.48	71	0.982705
AUR62027885	1020	837.483	134.972	4.478
AUR62008383	264	96.5499	1	0.287783
AUR62012393	1461	1278.48	193.948	4.21509
AUR62030950	2412	2229.48	0	0
AUR62004728	1122	939.483	300	8.87256
AUR62006821	2331	2148.48	0	0
AUR62016555	3498	3315.48	22.732	0.190506
AUR62004875	1998	1815.48	6	0.0918282
AUR62018268	456	274.516	0	0
AUR62039137	552	369.66	0	0
AUR62011190	723	540.483	20.4355	1.05056
AUR62035404	1368	1185.48	32.1476	0.753476
AUR62040004	1032	849.483	0	0
AUR62020568	477	295.25	0	0
AUR62010628	1332	1149.48	0	0
AUR62019817	1422	1239.48	0	0
AUR62024174	1854	1671.48	126	2.09452
AUR62000103	2583	2400.48	11	0.127324
AUR62042301	1317	1134.48	0	0
AUR62020753	501	318.949	3	0.261347
AUR62044678_AUR62044525_AUR62044388_AUR62035692	264	96.5499	0	0
AUR62008746	1149	966.483	128.969	3.70773
AUR62043514	1731	1548.48	0	0
AUR62011805	282	111.458	0	0
AUR62027897	504	321.935	1	0.0863075
AUR62015786	1233	1050.48	101	2.67146
AUR62005759	987	804.483	4.11845	0.142244
AUR62017312	912	729.483	216.934	8.26284
AUR62030778	738	555.483	3.00943	0.150532
AUR62029967	1194	1011.48	38.9695	1.07049
AUR62026351	948	765.483	0	0
AUR62007182	1452	1269.48	0	0
AUR62017430	3024	2841.48	0	0
AUR62018986	468	286.339	0	0
AUR62040311	1005	822.483	0	0
AUR62032577	1446	1263.48	0	0
AUR62008395	1233	1050.48	26	0.687703
AUR62036641	1944	1761.48	88.4118	1.3946
AUR62002028	1242	1059.48	0	0
AUR62036003	366	187.442	33.1441	4.91312
AUR62021653	552	369.66	71	5.3367
AUR62018602	960	777.483	0	0
AUR62037680	1803	1620.48	22.688	0.389017
AUR62001916	1443	1260.48	1.01408	0.0223539
AUR62009120	1626	1443.48	14	0.269484
AUR62013495	1167	984.483	43	1.2136
AUR62021167	2211	2028.48	66.9204	0.916651
AUR62006921	567	384.61	21	1.5171
AUR62031623	1650	1467.48	0	0
AUR62043618	432	250.941	0	0
AUR62041286	2148	1965.48	3.04962	0.0431115
AUR62017570	1998	1815.48	319.757	4.89378
AUR62008797	1812	1629.48	69.9403	1.1926
AUR62041992	1530	1347.48	164.933	3.40096
AUR62037516	465	283.358	0	0
AUR62030355	2967	2784.48	0	0
AUR62017314	837	654.483	12	0.509448
AUR62011024	1509	1326.48	0	0
AUR62014361	849	666.483	31	1.29238
AUR62026549	306	132.535	0	0
AUR62031029	1452	1269.48	8.2475	0.180515
AUR62029899	2829	2646.48	4.19048	0.0439959
AUR62016534	1326	1143.48	92	2.2355
AUR62029550	930	747.483	782.041	29.07
AUR62018119	1365	1182.48	0	0
AUR62032172	1353	1170.48	10	0.237384
AUR62017728	468	286.339	20	1.94074
AUR62002018	894	711.483	0	0
AUR62025143	1581	1398.48	0	0
AUR62013017	1374	1191.48	91.6422	2.1371
AUR62035085	669	486.483	194	11.0803
AUR62012628	1098	915.483	0	0
AUR62039779	1878	1695.48	112.485	1.84339
AUR62035535	330	153.949	0	0
AUR62036526	1821	1638.48	44	0.746152
AUR62040202	2103	1920.48	0	0
AUR62018431	642	459.493	1	0.0604697
AUR62036666	1218	1035.48	3	0.0804999
AUR62015804	1344	1161.48	1	0.0239224
AUR62023989	396	215.922	10	1.28683
AUR62017447	1170	987.483	290	8.15991
AUR62014945	1500	1317.48	0	0
AUR62021862	1494	1311.48	0	0
AUR62003034	3594	3411.48	73.0941	0.595328
AUR62030016	3432	3249.48	146.829	1.25549
AUR62017607	585	402.567	24	1.65649
AUR62043266	945	762.483	13	0.473729
AUR62017864	1041	858.483	3	0.0970971
AUR62024208	1611	1428.48	261.791	5.09209
AUR62024271	366	187.442	0	0
AUR62005781	525	342.776	0	0
AUR62007787	1143	960.483	0	0
AUR62020004	915	732.483	34	1.28973
AUR62017945	699	516.483	6.6806	0.359398
AUR62014765	1641	1458.48	0	0
AUR62035103	867	684.483	48	1.94848
AUR62031293	1931	1748.48	46	0.730993
AUR62008371	1053	870.483	0	0
AUR62037839	1188	1005.48	1.00167	0.0276801
AUR62021651	2115	1932.48	9.16727	0.131808
AUR62003428	1464	1281.48	0	0
AUR62042186	924	741.483	7	0.262309
AUR62004060	1512	1329.48	53	1.10767
AUR62012768	1977	1794.48	3.0942	0.04791
AUR62003803	507	324.921	483.707	41.3639
AUR62021071	1830	1647.48	205	3.4574
AUR62040382	1014	831.483	6907.44	230.824
AUR62029960	1692	1509.48	54.5059	1.0033
AUR62016967	804	621.483	8.99941	0.402348
AUR62007906	2070	1887.48	6.69698	0.0985855
AUR62009069	1638	1455.48	159.951	3.05348
AUR62005453_AUR62005451_AUR62005452	861	678.483	4.36113	0.178598
AUR62026936	1299	1116.48	0	0
AUR62024111	657	474.493	514.472	30.1265
AUR62017917	1811	1628.48	0	0
AUR62044540	399	218.798	0	0
AUR62013632	1593	1410.48	3.15789	0.0622081
AUR62033567	765	582.483	0	0
AUR62015824	522	339.813	0	0
AUR62004591	627	444.493	0	0
AUR62000951	1329	1146.48	0	0
AUR62032362	858	675.483	0	0
AUR62038275	3237	3054.48	93.0759	0.846674
AUR62013913	939	756.483	0	0
AUR62011263	1749	1566.48	15.0722	0.267342
AUR62002063	1932	1749.48	0	0
AUR62010690	1110	927.483	0	0
AUR62035539	543	360.7	30702.6	2365.08
AUR62000512	3543	3360.48	4	0.0330731
AUR62014230	3312	3129.48	11.5072	0.102168
AUR62000540	270	101.445	0	0
AUR62019531	777	594.483	0	0
AUR62030484	900	717.483	246	9.52665
AUR62035466	702	519.483	1	0.0534867
AUR62010724	1287	1104.48	9	0.226412
AUR62021973	876	693.483	2	0.0801329
AUR62026544	3633	3450.48	4	0.0322105
AUR62018671	1068	885.483	7	0.219652
AUR62017955	1470	1287.48	0	0
AUR62023166	2007	1824.48	4.28093	0.0651952
AUR62027584	1149	966.483	1	0.028749
AUR62031190	834	651.483	0	0
AUR62015121	2703	2520.48	0	0
AUR62040610	1014	831.483	0	0
AUR62009725	1617	1434.48	141	2.73112
AUR62008344	2661	2478.48	118	1.32286
AUR62027974	396	215.922	0	0
AUR62029684	669	486.483	944	53.9164
AUR62024977	867	684.483	25.2836	1.02634
AUR62037519	2766	2583.48	0	0
AUR62021356	1854	1671.48	108.97	1.81143
AUR62025533	1260	1077.48	0	0
AUR62019813	522	339.813	0	0
AUR62034335	321	145.793	0.761266	0.145083
AUR62035773	1080	897.483	207	6.40857
AUR62007174	324	148.485	0	0
AUR62003627	993	810.483	0	0
AUR62040187	261	94.0618	49.3782	14.5861
AUR62023695	669	486.483	3	0.171345
AUR62014436	978	795.483	1	0.034929
AUR62014130	837	654.483	0	0
AUR62014071	690	507.483	45	2.46381
AUR62042688	1122	939.483	0	0
AUR62012500	435	253.88	0	0
AUR62039776	318	143.092	52	10.0973
AUR62017814	264	96.5499	0	0
AUR62037356	2187	2004.48	25.0013	0.346559
AUR62014089	477	295.25	73	6.86989
AUR62040517	840	657.483	12	0.507123
AUR62022809	1368	1185.48	0	0
AUR62035944	798	615.483	0	0
AUR62026623	2568	2385.48	7.70816	0.0897824
AUR62033032	525	342.776	0	0
AUR62040808	1962	1779.48	0	0
AUR62006876	2586	2403.48	171.612	1.98392
AUR62035250	2643	2460.48	9	0.101634
AUR62007316	1926	1743.48	0	0
AUR62026582	1101	918.483	14	0.42352
AUR62033207_AUR62033209	963	780.483	0	0
AUR62004582	1053	870.483	23	0.734149
AUR62022173	450	268.641	11	1.13773
AUR62020989	717	534.483	21	1.0917
AUR62018727	486	304.139	29	2.64937
AUR62034648	807	624.483	0	0
AUR62015879	933	750.483	14	0.518327
AUR62005040	1452	1269.48	3	0.0656616
AUR62012154	1545	1362.48	0	0
AUR62002086	1020	837.483	0	0
AUR62013647	1086	903.483	23.633	0.726802
AUR62036038	1302	1119.48	0	0
AUR62019389	795	612.483	64.9455	2.94627
AUR62044330	1908	1725.48	199.656	3.21505
AUR62013987	1179	996.483	0	0
AUR62011909	216	60.138	0	0
AUR62009587	357	178.98	0	0
AUR62012697	1398	1215.48	0	0
AUR62023141	585	402.567	0	0
AUR62007837	579	396.593	0	0
AUR62044407	1155	972.483	0	0
AUR62015276	1347	1164.48	73	1.74183
AUR62021171	3921	3738.48	345.958	2.57125
AUR62031209	1047	864.483	0	0
AUR62026720	1155	972.483	0	0
AUR62016329	1446	1263.48	299.963	6.59653
AUR62016410	2799	2616.48	56	0.594685
AUR62032502	2871	2688.48	0	0
AUR62002713	1479	1296.48	12.8571	0.275546
AUR62000158	618	435.513	0	0
AUR62008394	1797	1614.48	2	0.0344202
AUR62023600	717	534.483	0	0
AUR62001389	996	813.483	0	0
AUR62015777	561	378.652	180.447	13.2412
AUR62006437	1185	1002.48	0	0
AUR62040701	693	510.483	0	0
AUR62004931	1356	1173.48	4	0.0947109
AUR62016674	1182	999.483	14	0.389197
AUR62023548	2112	1929.48	1	0.0144004
AUR62043113	1263	1080.48	15	0.385736
AUR62035148	384	204.392	0	0
AUR62018622	1656	1473.48	106	1.99884
AUR62011399	897	714.483	0	0
AUR62000716	969	786.483	0	0
AUR62034441	957	774.483	196.314	7.04299
AUR62033026	2214	2031.48	137	1.8738
AUR62033495	834	651.483	0	0
AUR62022377	222	64.3459	0	0
AUR62021169	1032	849.483	43.7448	1.43083
AUR62020609	237	75.2669	0	0
AUR62001773	2487	2304.48	0	0
AUR62019821	285	114.06	13979	3405.32
AUR62027812	504	321.935	2	0.172615
AUR62044456	1137	954.483	0	0
AUR62011454	1404	1221.48	0	0
AUR62029116	1263	1080.48	51.9666	1.33636
AUR62036933	1455	1272.48	45	0.982601
AUR62035564	240	77.5308	15	5.37569
AUR62021262	975	792.483	0	0
AUR62027684	633	450.493	39	2.40543
AUR62018111	762	579.483	11.6208	0.5572
AUR62028313	4920	4737.48	1.00654	0.0059034
AUR62006519	960	777.483	186.958	6.68144
AUR62020696	1077	894.483	16.0736	0.499297
AUR62006646	1455	1272.48	130.956	2.85951
AUR62039930	561	378.652	24.559	1.80213
AUR62015961	2205	2022.48	1.07962	0.014832
AUR62012425	1161	978.483	35.5266	1.00883
AUR62038535	687	504.483	48.3479	2.66286
AUR62029043	789	606.483	1	0.045814
AUR62020513	1209	1026.48	0	0
AUR62014494	1170	987.483	330	9.28541
AUR62015831	2124	1941.48	146	2.08947
AUR62025844	348	170.492	0	0
AUR62014731	2715	2532.48	3	0.0329148
AUR62021839	1176	993.483	494.951	13.8426
AUR62035623	1266	1083.48	5	0.128223
AUR62001149	1752	1569.48	3.1077	0.0550173
AUR62009824	1518	1335.48	18	0.374499
AUR62010838	801	618.483	2	0.0898502
AUR62027119	288	116.688	0	0
AUR62020755	594	411.549	2.61334	0.176437
AUR62032548	1284	1101.48	54.1808	1.36673
AUR62025823	1029	846.483	33	1.08321
AUR62009464	1146	963.483	0	0
AUR62044437	498	315.99	0	0
AUR62017849	1224	1041.48	10.2033	0.272212
AUR62039778	2262	2079.48	149.51	1.99771
AUR62001329	6504	6321.48	1	0.00439539
AUR62016685	768	585.483	12	0.569487
AUR62029716	558	375.652	0	0
AUR62025945	1998	1815.48	77.9851	1.19354
AUR62015233	357	178.98	0	0
AUR62042979	711	528.483	0	0
AUR62024964	492	310.079	0	0
AUR62013111	1395	1212.48	68	1.5583
AUR62023720	396	215.922	0	0
AUR62001292	2109	1926.48	0	0
AUR62014565	1326	1143.48	139	3.37755
AUR62032005	603	420.531	0	0
AUR62021259	965	782.483	76.9087	2.73097
AUR62021157	2061	1878.48	33.9458	0.502106
AUR62005319	1410	1227.48	8.97561	0.203173
AUR62038120	2166	1983.48	3	0.0420252
AUR62001891	1434	1251.48	0	0
AUR62020571	492	310.079	0	0
AUR62033699	405	224.613	2	0.247406
AUR62020723	696	513.483	0	0
AUR62037183	2670	2487.48	68.8548	0.769115
AUR62024234	1284	1101.48	121.987	3.07717
AUR62005531	1506	1323.48	0	0
AUR62029966	1938	1755.48	41.9511	0.663993
AUR62040246	2967	2784.48	1.00731	0.0100516
AUR62034837	2286	2103.48	69.1766	0.913771
AUR62034265	1947	1764.48	96	1.51172
AUR62003351	1176	993.483	34.1325	0.954605
AUR62003811	1461	1278.48	36	0.782392
AUR62028071	3489	3306.48	43.4524	0.365144
AUR62001256	3018	2835.48	11.4759	0.112455
AUR62022316	2655	2472.48	3	0.0337136
AUR62006129	990	807.483	0	0
AUR62005897	1584	1401.48	0	0
AUR62015399	1053	870.483	39.3471	1.25594
AUR62013187	1095	912.483	176.989	5.38938
AUR62021175	2433	2250.48	2	0.0246928
AUR62016307	858	675.483	0	0
AUR62008981	456	274.516	2	0.202432
AUR62037288	501	318.949	3	0.261347
AUR62021855	519	336.813	138	11.3843
AUR62024546	1830	1647.48	0	0
AUR62027120	339	162.218	0	0
AUR62035441	465	283.358	1	0.0980577
AUR62039941	831	648.483	1	0.0428468
AUR62017335	570	387.61	1	0.0716838
AUR62034623	525	342.776	0	0
AUR62020447	627	444.493	2.8818	0.180142
AUR62022864	447	265.681	0	0
AUR62035862	1377	1194.48	0	0
AUR62041865	1554	1371.48	0	0
AUR62042087	429	248.028	0	0
AUR62025251	909	726.483	402.536	15.3956
AUR62020632	1629	1446.48	6	0.115254
AUR62036828	702	519.483	0	0
AUR62021887	291	119.283	71	16.5385
AUR62024916	339	162.218	8.91646	1.52725
AUR62000287	1131	948.483	1.03728	0.0303867
AUR62024330	708	525.483	820.991	43.4107
AUR62004738	2190	2007.48	35.2533	0.487938
AUR62022605	1278	1095.48	2	0.0507272
AUR62021728	831	648.483	1	0.0428468
AUR62011933	441	259.796	0	0
AUR62004033	1119	936.483	1	0.02967
AUR62038748	885	702.483	0	0
AUR62021663	846	663.483	11.1557	0.467179
AUR62007962	744	561.483	0	0
AUR62025738	1199	1016.48	0	0
AUR62013628	681	498.483	18	1.00332
AUR62003683	339	162.218	1	0.171284
AUR62001923	909	726.483	0	0
AUR62010753	879	696.483	2.15332	0.0859041
AUR62034701	1200	1017.48	0	0
AUR62034000	537	354.723	0	0
AUR62012226	885	702.483	834.229	32.9964
AUR62008048	891	708.483	4	0.156873
AUR62014863	462	280.431	4	0.396324
AUR62035344	2574	2391.48	471.986	5.48377
AUR62034557	303	129.822	0	0
AUR62027714	1317	1134.48	1.43396	0.03512
AUR62008158	1230	1047.48	45	1.19366
AUR62040795	612	429.531	0	0
AUR62017676	1167	984.483	0	0
AUR62002421	1395	1212.48	0	0
AUR62019944	1146	963.483	1	0.0288385
AUR62024571	357	178.98	38	5.89924
AUR62019657	2892	2709.48	126.292	1.29511
AUR62008214	1290	1107.48	238	5.97113
AUR62029715	534	351.731	0	0
AUR62013105	300	127.172	35	7.64702
AUR62024502	2877	2694.48	11	0.113432
AUR62007896	399	218.798	9	1.14292
AUR62010255	1887	1704.48	143.489	2.33907
AUR62018287	1184	1001.48	0	0
AUR62033437	1221	1038.48	387.587	10.3702
AUR62006240	672	489.483	0	0
AUR62037598	1347	1164.48	0	0
AUR62042107	564	381.636	2	0.145612
AUR62013780	1296	1113.48	0	0
AUR62037748	2190	2007.48	7	0.0968864
AUR62015377	318	143.092	0	0
AUR62043695	336	159.427	0	0
AUR62006693	1788	1605.48	0	0
AUR62007442	1467	1284.48	0	0
AUR62004089	753	570.483	0	0
AUR62010085	612	429.531	0	0
AUR62000434	426	245.071	8	0.907017
AUR62024179	324	148.485	0	0
AUR62027923	2232	2049.48	0	0
AUR62014507	834	651.483	4	0.170598
AUR62036649	1170	987.483	103.871	2.92268
AUR62040354	1443	1260.48	0	0
