target_id	length	eff_length	Cb_2	Cb_2_tpm
AUR62010908	288	114.108	0	0
AUR62005446	1773	1586.2	13.4444	0.119916
AUR62036960	633	446.832	16.784	0.531428
AUR62029349	516	330.482	0	0
AUR62032589	1038	851.201	3	0.0498635
AUR62032728	402	218.752	0	0
AUR62015985	3903	3716.2	0	0
AUR62019221	1020	833.201	1	0.0169802
AUR62014949	2817	2630.2	4.36962	0.0235044
AUR62019204	348	168.047	1	0.0841903
AUR62003101	621	434.876	0	0
AUR62026868	498	312.644	0	0
AUR62034847	210	53.7727	30.9091	8.13239
AUR62005896	585	399.081	0	0
AUR62008174	3360	3173.2	128.622	0.573471
AUR62032695	654	467.817	4.28052	0.129454
AUR62029131	1032	845.201	72.3077	1.21037
AUR62037387	2001	1814.2	0	0
AUR62014263	3828	3641.2	10.6409	0.0413456
AUR62014069	978	791.201	0	0
AUR62016188	594	407.973	0	0
AUR62025223	627	440.847	0	0
AUR62030835	1341	1154.2	24.7713	0.303642
AUR62013144	2565	2378.2	6.33249	0.0376721
AUR62017167	333	154.195	313	28.7189
AUR62026000	612	425.876	1	0.0332209
AUR62028923	819	632.557	4	0.0894652
AUR62006270	822	635.557	553.712	12.326
AUR62014804	2694	2507.2	113.905	0.642756
AUR62001253	1089	902.201	832.595	13.0564
AUR62020762	750	563.697	1	0.0250985
AUR62001762	4302	4115.2	4.42145	0.0152008
AUR62028521	948	761.227	668.096	12.4171
AUR62028592	162	27.4897	0	0
AUR62016312	1572	1385.2	151.604	1.54843
AUR62004449	789	602.599	17	0.39913
AUR62039919	642	455.817	81.8381	2.54015
AUR62015292	711	524.769	0	0
AUR62017717	1062	875.201	3	0.0484961
AUR62040440	453	268.285	0	0
AUR62012417	4911	4724.2	68.5676	0.205345
AUR62031222	2046	1859.2	32.722	0.249005
AUR62043102	1656	1469.2	181.17	1.74462
AUR62011387	2598	2411.2	4.25086	0.0249423
AUR62037470	861	674.513	0	0
AUR62005042	510	324.537	79.7696	3.4775
AUR62038503	465	280.082	41	2.07106
AUR62029186	933	746.252	16	0.303339
AUR62018347	1143	956.201	2	0.029592
AUR62016787	1548	1361.2	0	0
AUR62031742	3255	3068.2	8.48668	0.0391334
AUR62005963	474	288.854	0	0
AUR62034606	1425	1238.2	20.9279	0.239126
AUR62002056	1725	1538.2	9	0.0827796
AUR62033816	2154	1967.2	0	0
AUR62013496	603	416.918	38	1.28951
AUR62036616	1803	1616.2	2.21869	0.019422
AUR62036343	2283	2096.2	32.1803	0.217195
AUR62033730	1350	1163.2	2	0.0243259
AUR62014548	2881	2694.2	55.2638	0.290205
AUR62004256	531	345.313	3	0.122914
AUR62029625	396	213.035	0	0
AUR62005525	1290	1103.2	102.422	1.31351
AUR62023546	3534	3347.2	204.405	0.863979
AUR62008731	720	533.716	105.425	2.79465
AUR62031267	1674	1487.2	0	0
AUR62038002	642	455.817	0	0
AUR62002303	2097	1910.2	0	0
AUR62017799	2124	1937.2	10	0.073033
AUR62001440	1560	1373.2	0	0
AUR62005203	762	575.697	329.631	8.10081
AUR62035932	816	629.557	0	0
AUR62007213	411	227.423	14.34	0.892089
AUR62031827	1176	989.201	38.0336	0.543971
AUR62036532	5061	4874.2	11.3551	0.0329596
AUR62028382	2220	2033.2	7.18261	0.0499799
AUR62003655	1086	899.201	13.0909	0.205971
AUR62008721	486	300.735	3.28616	0.154596
AUR62002322	1086	899.201	0	0
AUR62010969	507	321.58	0	0
AUR62020405	630	443.847	0	0
AUR62014284	1506	1319.2	100.22	1.07482
AUR62017552	3135	2948.2	2	0.00959769
AUR62016050	2124	1937.2	11	0.0803363
AUR62026672	1266	1079.2	0	0
AUR62018155	426	242.091	0	0
AUR62014430	1476	1289.2	98.3569	1.07939
AUR62024692	2085	1898.2	399.877	2.98043
AUR62016550	1719	1532.2	46.1639	0.426266
AUR62032633	516	330.482	12	0.513721
AUR62034233	2274	2087.2	280.312	1.90008
AUR62004365	1203	1016.2	42.8224	0.59619
AUR62012388	549	363.195	201.929	7.86598
AUR62030438	819	632.557	0	0
AUR62015982	2310	2123.2	3	0.0199905
AUR62002943	3102	2915.2	145.688	0.707048
AUR62037205	1116	929.201	0	0
AUR62009579	726	539.716	4	0.104855
AUR62031295	1056	869.201	117	1.9044
AUR62044140	1125	938.201	0	0
AUR62027878	963	776.227	0	0
AUR62029393	2577	2390.2	3	0.0177574
AUR62006559	591	405	0	0
AUR62038899	1161	974.201	0	0
AUR62040547	888	701.422	235.709	4.75435
AUR62018777	1455	1268.2	85.0933	0.949295
AUR62037963	1479	1292.2	0	0
AUR62020970	1038	851.201	5	0.0831058
AUR62014405	2253	2066.2	168.149	1.15137
AUR62008636	420	236.228	0	0
AUR62032313	450	265.383	2	0.106623
AUR62019710	5610	5423.2	6	0.0156527
AUR62032374	1509	1322.2	2.62294	0.0280663
AUR62018705	1797	1610.2	0	0
AUR62015548	609	422.918	0	0
AUR62038135	393	210.149	826.6	55.6495
AUR62040307	1923	1736.2	925.197	7.53925
AUR62039320	3606	3419.2	42.056	0.174019
AUR62006373	348	168.047	0	0
AUR62012905	654	467.817	0	0
AUR62039014	1227	1040.2	0	0
AUR62040988	2913	2726.2	1.02817	0.00533581
AUR62028183	1070	883.201	9	0.144171
AUR62016841	501	315.612	294.803	13.2151
AUR62038963	351	170.81	0	0
AUR62031945	417	233.283	0	0
AUR62022616	1455	1268.2	3	0.0334678
AUR62022918	243	77.2231	35	6.41231
AUR62020291	816	629.557	612.445	13.7634
AUR62017951	1248	1061.2	19.57	0.260908
AUR62025558	864	677.491	18.5831	0.388069
AUR62023579	636	449.832	0	0
AUR62044360	819	632.557	0	0
AUR62033668	801	614.599	0	0
AUR62038579	1443	1256.2	0	0
AUR62038887	5259	5072.2	0	0
AUR62031801	654	467.817	4.04841	0.122434
AUR62034267	1770	1583.2	40.6605	0.363354
AUR62023783	1179	992.201	0	0
AUR62017054	816	629.557	0	0
AUR62025342	309	132.456	22	2.34987
AUR62016058	582	396.094	9.8094	0.350379
AUR62022284	2142	1955.2	0	0
AUR62014396	1494	1307.2	163	1.76416
AUR62005090	591	405	0	0
AUR62024540	1506	1319.2	0	0
AUR62035087	379	196.795	56.9902	4.09714
AUR62020704	744	557.697	90.9264	2.30667
AUR62015600	291	116.631	88	10.6749
AUR62036927	3315	3128.2	60	0.271363
AUR62035621	1152	965.201	0	0
AUR62000232	1794	1607.2	62	0.545777
AUR62029490	1623	1436.2	52.2657	0.514867
AUR62022031	597	410.946	0	0
AUR62012876	1176	989.201	141.986	2.03074
AUR62001314	1896	1709.2	1	0.00827753
AUR62020280	894	707.422	3	0.059998
AUR62038420	882	695.468	0	0
AUR62021473	729	542.716	5.15688	0.134434
AUR62012317	1281	1094.2	28.2641	0.365453
AUR62003402	1221	1034.2	0	0
AUR62043636	1041	854.201	0	0
AUR62032432	300	124.498	261.962	29.7694
AUR62034636	1422	1235.2	8	0.0916318
AUR62010226	2055	1868.2	0	0
AUR62021075	3021	2834.2	0	0
AUR62005435	681	494.769	1	0.0285951
AUR62043121	309	132.456	0	0
AUR62023951	1851	1664.2	32.6613	0.277665
AUR62019164	2469	2282.2	74.4045	0.461253
AUR62021138	1014	827.201	40.6835	0.695826
AUR62003140	2562	2375.2	185	1.10196
AUR62026086	2751	2564.2	43.2227	0.238481
AUR62012691	747	560.697	0	0
AUR62004561	1896	1709.2	100.941	0.835539
AUR62012830	1584	1397.2	8.24645	0.0835029
AUR62036382	1656	1469.2	0	0
AUR62000697	2622	2435.2	16.1054	0.0935685
AUR62008741	318	140.487	0	0
AUR62041631	1929	1742.2	201.636	1.63743
AUR62023906	963	776.227	9.539	0.173863
AUR62033587	1335	1148.2	260.825	3.21384
AUR62005069	1707	1520.2	5	0.0465332
AUR62012087	819	632.557	88.343	1.97591
AUR62042079	576	390.107	1	0.0362669
AUR62041475	600	413.932	8	0.273435
AUR62010248	1452	1265.2	0	0
AUR62003964	210	53.7727	189	49.7272
AUR62035377	2043	1856.2	54.6581	0.416604
AUR62035028	708	521.769	49.629	1.34571
AUR62022015	1062	875.201	0	0
AUR62002831	2283	2096.2	15.4766	0.104457
AUR62005988	1014	827.201	19.1529	0.32758
AUR62032853	1746	1559.2	2	0.0181477
AUR62001306	1686	1499.2	9.13601	0.0862165
AUR62011676	972	785.201	0	0
AUR62007363	342	162.489	32.4389	2.82447
AUR62013087	1143	956.201	94	1.39082
AUR62013528	1071	884.201	160	2.56013
AUR62042360	543	357.243	4	0.158413
AUR62038589	3204	3017.2	0	0
AUR62036411	438	253.784	0	0
AUR62019137	1500	1313.2	11.3725	0.122523
AUR62027412	1437	1250.2	97.8306	1.1071
AUR62019415	717	530.751	0	0
AUR62031694	462	277.166	0	0
AUR62009316	1566	1379.2	271.315	2.78317
AUR62019002	696	509.769	27	0.74935
AUR62004896	1416	1229.2	65.7258	0.756496
AUR62033675	1260	1073.2	0	0
AUR62027641	291	116.631	0	0
AUR62027237	306	129.805	1.17003	0.127526
AUR62006573	1269	1082.2	1	0.0130733
AUR62029535	585	399.081	62.359	2.21071
AUR62018102	1002	815.201	0	0
AUR62009033	288	114.108	0	0
AUR62000956	2037	1850.2	378.732	2.89605
AUR62022268	2211	2024.2	189.912	1.32737
AUR62021268	753	566.697	41.866	1.04521
AUR62017859	711	524.769	0	0
AUR62033772	1533	1346.2	9	0.0945859
AUR62009405	1230	1043.2	52.3344	0.709762
AUR62038845	1890	1703.2	0	0
AUR62015291	285	111.573	0	0
AUR62013989	528	342.358	0	0
AUR62024986	750	563.697	2	0.050197
AUR62025748	1731	1544.2	79.7846	0.730985
AUR62016091	1434	1247.2	2.06452	0.0234194
AUR62025985	2733	2546.2	26.8194	0.149022
AUR62006197	249	82.01	0	0
AUR62017042	2823	2636.2	40	0.214672
AUR62041510	1350	1163.2	61.2864	0.745423
AUR62015253	540	354.255	57.9061	2.31261
AUR62032271	375	193.032	0	0
AUR62000852	1374	1187.2	73	0.869946
AUR62040109	1713	1526.2	0	0
AUR62004660	1575	1388.2	766.098	7.80774
AUR62025317	1305	1118.2	10	0.126524
AUR62042773	558	372.158	0	0
AUR62038847	723	536.716	13	0.342683
AUR62018179	960	773.227	1	0.0182973
AUR62032676	1314	1127.2	6.40204	0.0803546
AUR62013109	933	746.252	169.438	3.21232
AUR62005280	516	330.482	4.8017	0.205561
AUR62025128	1218	1031.2	0	0
AUR62035135	2973	2786.2	6	0.0304672
AUR62012939	501	315.612	18	0.806887
AUR62029429	1350	1163.2	0	0
AUR62033287	705	518.769	0	0
AUR62016486	1995	1808.2	30.4852	0.238526
AUR62007279	1020	833.201	23.2688	0.39511
AUR62002677	1848	1661.2	2	0.0170334
AUR62007763	1134	947.201	8	0.119493
AUR62029309	405	221.626	0	0
AUR62012353	978	791.201	167.229	2.99033
AUR62028841	795	608.599	177.541	4.12726
AUR62032582	1368	1181.2	0	0
AUR62017026	462	277.166	8	0.40836
AUR62025730	1419	1232.2	15	0.172228
AUR62002913	1047	860.201	281.828	4.6353
AUR62007927	543	357.243	0	0
AUR62041659	1290	1103.2	78.8177	1.01079
AUR62008413	408	224.468	16	1.00846
AUR62011475	3780	3593.2	294.439	1.15933
AUR62037508	552	366.195	5.45455	0.210737
AUR62036426	1038	851.201	0	0
AUR62017403	1263	1076.2	24	0.315509
AUR62022334	1275	1088.2	0	0
AUR62016103	1335	1148.2	0	0
AUR62021676	858	671.513	139.192	2.93261
AUR62008850	765	578.697	227.431	5.56022
AUR62027363	435	250.835	1.82703	0.103051
AUR62027222	834	647.557	0	0
AUR62007666	5518	5331.2	28.7386	0.0762665
AUR62041571	1835	1648.2	0	0
AUR62030797	327	148.66	1.11765	0.106366
AUR62033596	708	521.769	0	0
AUR62013429	5265	5078.2	226.088	0.629886
AUR62004219	1296	1109.2	1	0.0127551
AUR62011022	723	536.716	491.395	12.9533
AUR62000419	981	794.201	4	0.0712563
AUR62044255_AUR62032021	384	201.539	11	0.772197
AUR62001112	564	378.133	0	0
AUR62020814	1377	1190.2	2	0.0237741
AUR62005399	486	300.735	0	0
AUR62035549_AUR62038034	327	148.66	0	0
AUR62021441	1557	1370.2	0	0
AUR62027983	1899	1712.2	23	0.19005
AUR62024716	1386	1199.2	0	0
AUR62016528	1281	1094.2	8.67441	0.11216
AUR62011974	1497	1310.2	0	0
AUR62025096	1806	1619.2	2	0.0174752
AUR62005110	224	63.2859	334.978	74.8864
AUR62011566	4002	3815.2	77.7753	0.288415
AUR62031060	1758	1571.2	106	0.954482
AUR62038639	657	470.817	0	0
AUR62029553	294	119.174	0	0
AUR62017733	1248	1061.2	56.812	0.757419
AUR62038548	954	767.227	0	0
AUR62032948	1278	1091.2	10.188	0.132092
AUR62022720	837	650.557	104.029	2.26236
AUR62016576	1677	1490.2	45.6127	0.433046
AUR62016840	2244	2057.2	3167.4	21.7831
AUR62030641	1632	1445.2	0	0
AUR62019690	321	143.206	0	0
AUR62011987	3201	3014.2	0	0
AUR62021720	2793	2606.2	0	0
AUR62007843	1614	1427.2	0	0
AUR62000966	978	791.201	337.152	6.02882
AUR62034565	2463	2276.2	25.1976	0.156618
AUR62001863	2874	2687.2	171.611	0.903522
AUR62004037	2193	2006.2	12	0.0846254
AUR62025613	2280	2093.2	53.6842	0.362852
AUR62023025	1832	1645.2	0	0
AUR62038252	978	791.201	0	0
AUR62004050	3015	2828.2	151.024	0.755489
AUR62021365	720	533.716	25	0.662711
AUR62007956	1701	1514.2	24.618	0.230018
AUR62005699	906	719.374	0	0
AUR62010036	846	659.535	431.274	9.25142
AUR62033588	2202	2015.2	3	0.0210619
AUR62001269	1167	980.201	0	0
AUR62029918	264	93.9034	13.355	2.01213
AUR62003297	570	384.133	17	0.626125
AUR62004380	552	366.195	136.79	5.28488
AUR62038861	1242	1055.2	8.4	0.112626
AUR62014429	333	154.195	0	0
AUR62042259	1614	1427.2	0	0
AUR62012672	1608	1421.2	9.63864	0.095952
AUR62009578	984	797.201	0	0
AUR62003332	834	647.557	7.63636	0.166841
AUR62022420	1323	1136.2	100.806	1.25524
AUR62010875	1491	1304.2	1.14286	0.0123977
AUR62025294	789	602.599	664.392	15.5987
AUR62044319	1800	1613.2	0	0
AUR62003495	2076	1889.2	120.18	0.900012
AUR62024244	1161	974.201	172.994	2.51233
AUR62001451	825	638.557	0	0
AUR62000469	2010	1823.2	12	0.0931194
AUR62015422	1482	1295.2	6.49541	0.0709518
AUR62014551	2502	2315.2	22.0967	0.135031
AUR62016459	2055	1868.2	287.348	2.1761
AUR62032158	1125	938.201	15.1667	0.228711
AUR62022404	1836	1649.2	57.5941	0.494081
AUR62031076	516	330.482	1	0.04281
AUR62039548	684	497.769	94.1528	2.67608
AUR62039830	948	761.227	0	0
AUR62036495	957	770.227	12.6	0.231444
AUR62023097	267	96.3275	101	14.8342
AUR62034301	1389	1202.2	0	0
AUR62020219	999	812.201	22.1205	0.385323
AUR62042632	516	330.482	0	0
AUR62014150	798	611.599	0	0
AUR62001423	438	253.784	85.0975	4.74401
AUR62009685	1365	1178.2	15.802	0.189753
AUR62037096	1341	1154.2	38.5713	0.472799
AUR62023969	1059	872.201	0	0
AUR62016832	282	108.965	19.3939	2.51811
AUR62028252	1716	1529.2	1255.39	11.6146
AUR62005464	600	413.932	64	2.18748
AUR62027180	885	698.422	0	0
AUR62008767	1254	1067.2	64	0.848452
AUR62039198	375	193.032	0	0
AUR62002311	855	668.513	0	0
AUR62005334	1206	1019.2	3	0.0416442
AUR62005496	1218	1031.2	9.43878	0.129499
AUR62006896	2847	2660.2	118.909	0.632405
AUR62011344	1071	884.201	0	0
AUR62044614_AUR62039716	996	809.201	31	0.541999
AUR62022858	870	683.491	593.574	12.2867
AUR62024897	966	779.227	142	2.57821
AUR62035709	390	207.29	1	0.0682519
AUR62028311	252	84.3435	0	0
AUR62031520	615	428.876	476.146	15.7073
AUR62004846	684	497.769	7.07115	0.200981
AUR62042841	411	227.423	0	0
AUR62007823	807	620.578	80	1.82384
AUR62041968	519	333.438	8.54545	0.362589
AUR62024406	204	49.7349	8	2.27574
AUR62011513	1260	1073.2	7.03419	0.0927313
AUR62032110	531	345.313	4	0.163886
AUR62000678	1599	1412.2	0	0
AUR62036254	168	30.2453	0	0
AUR62024792	1497	1310.2	72.4337	0.782161
AUR62036005	891	704.422	0	0
AUR62027950	756	569.697	0	0
AUR62043868	1347	1160.2	27.5101	0.335469
AUR62039423	1218	1031.2	44.626	0.612264
AUR62038546	549	363.195	78.0278	3.03951
AUR62019803	1563	1376.2	34	0.349535
AUR62024770	867	680.491	2	0.0415816
AUR62022743	1359	1172.2	2	0.0241391
AUR62002409	1152	965.201	1021.85	14.9784
AUR62025290	378	195.861	10	0.722347
AUR62032332	786	599.619	9	0.212354
AUR62003450	1446	1259.2	0	0
AUR62010739	402	218.752	107.477	6.95116
AUR62005687	246	79.6264	3.0229	0.537107
AUR62025503	1962	1775.2	0	0
AUR62041485	885	698.422	86.2907	1.74799
AUR62007230	1644	1457.2	1.39255	0.0135203
AUR62026928	357	176.377	9.07895	0.72826
AUR62009982	1074	887.201	0	0
AUR62025401	1023	836.201	0	0
AUR62010785	1161	974.201	0	0
AUR62007630	1413	1226.2	4	0.0461522
AUR62007353	1302	1115.2	68.856	0.873539
AUR62004876	1224	1037.2	101.391	1.38302
AUR62003890	975	788.201	52.9007	0.949551
AUR62022136	705	518.769	8	0.218178
AUR62014699	540	354.255	0	0
AUR62003501	609	422.918	42.8772	1.43438
AUR62029390	1236	1049.2	0	0
AUR62005416	1107	920.201	93.6536	1.43991
AUR62038281	2481	2294.2	0	0
AUR62007615	660	473.817	0	0
AUR62038840	1074	887.201	0	0
AUR62014687	972	785.201	0	0
AUR62006828	1701	1514.2	163.031	1.52328
AUR62042461	906	719.374	13	0.255672
AUR62033009	279	106.368	0	0
AUR62007332	2052	1865.2	0	0
AUR62021250	1215	1028.2	159.426	2.19368
AUR62027328	1173	986.201	0	0
AUR62025006	891	704.422	12.0529	0.242076
AUR62009784	1476	1289.2	1	0.0109742
AUR62023217_AUR62044613	789	602.599	0	0
AUR62024524	1047	860.201	20.4545	0.336421
AUR62028230	1008	821.201	0	0
AUR62034414	354	173.58	5	0.407533
AUR62037206	1809	1622.2	0	0
AUR62023960	1674	1487.2	0	0
AUR62001448	1788	1601.2	10.6974	0.0945202
AUR62011854	801	614.599	7	0.161139
AUR62006768	1359	1172.2	40	0.482783
AUR62004995	567	381.133	286.122	10.6211
AUR62031045	1185	998.201	9.25352	0.131154
AUR62028261	633	446.832	0	0
AUR62008215	798	611.599	82.3806	1.90569
AUR62026535	741	554.697	0	0
AUR62005290	879	692.468	1	0.0204312
AUR62002773	1065	878.201	947.724	15.268
AUR62032387	2472	2285.2	10.3933	0.0643461
AUR62006534	1032	845.201	1238.96	20.7392
AUR62005371	3078	2891.2	50.9041	0.249097
AUR62011221	903	716.422	40.8554	0.806817
AUR62034402	1068	881.201	128.939	2.07016
AUR62022872	966	779.227	0	0
AUR62008043	898	711.422	269.629	5.36208
AUR62001906	228	66.21	0	0
AUR62015913	525	339.415	0	0
AUR62037778	945	758.227	0	0
AUR62042587	2791	2604.2	15.6164	0.0848397
AUR62013809	1230	1043.2	47.52	0.644469
AUR62034624	1179	992.201	0	0
AUR62019736	921	734.277	0	0
AUR62043938	2208	2021.2	0	0
AUR62035548	996	809.201	0	0
AUR62032927	1260	1073.2	207.982	2.74182
AUR62016004	1131	944.201	21.4377	0.321223
AUR62020336	3297	3110.2	28	0.127369
AUR62005137	573	387.107	0	0
AUR62001685	789	602.599	11.7391	0.275614
AUR62008650	843	656.535	88.241	1.90154
AUR62023711	1239	1052.2	84.0844	1.1306
AUR62010767	1143	956.201	32.5413	0.481481
AUR62021020	585	399.081	17	0.602673
AUR62007093	1680	1493.2	0	0
AUR62017218	1389	1202.2	28.9866	0.341125
AUR62043534	1269	1082.2	2.68526	0.0351053
AUR62032862	1416	1229.2	2	0.0230198
AUR62037003	672	485.785	3	0.0873718
AUR62011892	1104	917.201	0	0
AUR62006835	1176	989.201	103.361	1.47831
AUR62038056	504	318.612	89.3238	3.96642
AUR62025865	2070	1883.2	71.2971	0.535635
AUR62009372	651	464.817	204.942	6.23796
AUR62009348	300	124.498	0	0
AUR62035756	1176	989.201	0	0
AUR62025015	3549	3362.2	23.7987	0.100143
AUR62024076	897	710.422	3	0.0597446
AUR62030936	1854	1667.2	143.585	1.21847
AUR62043117	474	288.854	4.66667	0.228572
AUR62043993	2646	2459.2	0	0
AUR62036031	1398	1211.2	15.1311	0.176746
AUR62007425	1659	1472.2	32.1053	0.308534
AUR62031656	882	695.468	43.4651	0.884213
AUR62014203	504	318.612	0	0
AUR62026103	4761	4574.2	184.08	0.569357
AUR62011342	1206	1019.2	1	0.0138814
AUR62001611	2478	2291.2	92.6757	0.572264
AUR62028660	849	662.513	0	0
AUR62023680	1128	941.201	144.117	2.16634
AUR62032664	1191	1004.2	0	0
AUR62043542	1218	1031.2	0	0
AUR62032150	2997	2810.2	0	0
AUR62028457	1371	1184.2	0	0
AUR62004867	759	572.697	0	0
AUR62000185	1113	926.201	5	0.0763763
AUR62002174	1743	1556.2	0	0
AUR62002962	789	602.599	62.667	1.47131
AUR62002049	555	369.17	8	0.306589
AUR62039979	2274	2087.2	25	0.169461
AUR62042404	1776	1589.2	17	0.151344
AUR62012555	759	572.697	141.404	3.49327
AUR62042145	612	425.876	0	0
AUR62003052	1032	845.201	155.87	2.60913
AUR62017629	1056	869.201	0	0
AUR62034915	768	581.678	97	2.3593
AUR62038837	435	250.835	0	0
AUR62019472	552	366.195	480.494	18.5639
AUR62023565	669	482.785	0	0
AUR62005289	933	746.252	50.4768	0.956974
AUR62032878	2502	2315.2	72.3612	0.442192
AUR62017846	1341	1154.2	143.633	1.76062
AUR62017963	1086	899.201	2.90909	0.0457714
AUR62023131	1443	1256.2	0	0
AUR62020436	1143	956.201	0	0
AUR62038563	1977	1790.2	0	0
AUR62014033	2901	2714.2	99.0959	0.516544
AUR62022702	735	548.716	9.25	0.2385
AUR62021886	330	151.432	52.8214	4.93498
AUR62022635	2895	2708.2	176.843	0.923847
AUR62010794	690	503.769	514.261	14.4426
AUR62030784	3288	3101.2	568.567	2.59385
AUR62042394	1527	1340.2	0	0
AUR62017542	1374	1187.2	45	0.536268
AUR62044628	780	593.639	0	0
AUR62027619	2196	2009.2	8.42105	0.0592975
AUR62004944	975	788.201	79.8257	1.43285
AUR62043624	4434	4247.2	133.596	0.445025
AUR62009190	627	440.847	60	1.92556
AUR62041614	840	653.535	13.9772	0.302582
AUR62024077	873	686.468	0	0
AUR62037151	1632	1445.2	347.802	3.40484
AUR62000907	1092	905.201	85	1.32852
AUR62000455	745	558.697	1.50442	0.0380967
AUR62003303	354	173.58	42.7907	3.48773
AUR62000570	1998	1811.2	2	0.0156227
AUR62024518	249	82.01	0	0
AUR62038404	1602	1415.2	1	0.00999713
AUR62041712	963	776.227	13.2458	0.241425
AUR62042319	681	494.769	0	0
AUR62018436	1122	935.201	22	0.332821
AUR62036151	1419	1232.2	10	0.114819
AUR62037451	1272	1085.2	0	0
AUR62037035	597	410.946	24	0.826267
AUR62010919	2253	2066.2	11.9338	0.0817144
AUR62026248	741	554.697	0	0
AUR62022013	1092	905.201	45.0445	0.704028
AUR62038213	459	274.212	0	0
AUR62031252	1176	989.201	6	0.0858144
AUR62024170	588	402.027	0	0
AUR62025639	2850	2663.2	1582.71	8.40795
AUR62043843	1215	1028.2	7	0.0963194
AUR62032659	879	692.468	0	0
AUR62010803	1143	956.201	11.3985	0.168652
AUR62014750	1392	1205.2	40	0.469563
AUR62043807	2493	2306.2	13.0363	0.0799742
AUR62044742	498	312.644	0	0
AUR62011451	603	416.918	0	0
AUR62000495	4524	4337.2	106.89	0.348674
AUR62015209	927	740.277	1	0.0191117
AUR62014705	927	740.277	134.567	2.5718
AUR62003587	696	509.769	52.2772	1.45089
AUR62008254	300	124.498	137	15.5687
AUR62028352	3111	2924.2	4	0.0193529
AUR62008047	648	461.817	41.9111	1.28397
AUR62043734	816	629.557	0.555603	0.012486
AUR62018639	819	632.557	339.709	7.59803
AUR62032236	1812	1625.2	15.6581	0.136309
AUR62019371	597	410.946	0	0
AUR62034555	891	704.422	6.31384	0.12681
AUR62011083	2208	2021.2	27.4661	0.192256
AUR62001370	2049	1862.2	14.8028	0.112464
AUR62007049	2007	1820.2	48.4033	0.376226
AUR62016041	1557	1370.2	45	0.464646
AUR62017659	1476	1289.2	9	0.0987678
AUR62030488	873	686.468	3	0.0618294
AUR62020465	606	419.918	19	0.640151
AUR62038051	1158	971.201	1	0.0145675
AUR62028591	1260	1073.2	1	0.0131829
AUR62007982	453	268.285	11.072	0.583878
AUR62008816	2433	2246.2	289.649	1.82439
AUR62044185	1854	1667.2	3.07701	0.0261117
AUR62028353	2370	2183.2	9.26316	0.0600287
AUR62009072	1542	1355.2	82.3892	0.860122
AUR62040255	1251	1064.2	2	0.0265889
AUR62021622	2616	2429.2	0	0
AUR62015067	783	596.639	0	0
AUR62006390	627	440.847	156.611	5.02606
AUR62037893	2493	2306.2	60.5309	0.371341
AUR62034953	1116	929.201	1.2211	0.0185924
AUR62005898	1548	1361.2	2049.99	21.3071
AUR62024733	987	800.201	2	0.035361
AUR62030140	339	159.683	0	0
AUR62038681	387	204.415	153	10.5894
AUR62018138	1782	1595.2	0	0
AUR62032355	1449	1262.2	11.1516	0.124998
AUR62017341	2175	1988.2	0	0
AUR62003144	885	698.422	0	0
AUR62013148	2457	2270.2	51.2039	0.319104
AUR62016263	2394	2207.2	95.9411	0.614973
AUR62012737	1608	1421.2	1	0.00995493
AUR62029473	402	218.752	1	0.0646759
AUR62013434	2274	2087.2	53	0.359257
AUR62024261	1500	1313.2	0	0
AUR62031009	1332	1145.2	0	0
AUR62030896	912	725.326	0	0
AUR62001177	480	294.815	10.7176	0.514328
AUR62021658	1431	1244.2	3	0.0341133
AUR62020121	1362	1175.2	3	0.0361163
AUR62002016	1452	1265.2	2.18947	0.0244835
AUR62005728	831	644.557	94.2346	2.06844
AUR62000470	2205	2018.2	30.6378	0.214777
AUR62015269	378	195.861	4	0.288939
AUR62036241	576	390.107	0	0
AUR62037280	2784	2597.2	19.5112	0.106285
AUR62000830	1104	917.201	0	0
AUR62021578	5163	4976.2	133.146	0.37855
AUR62041841	1239	1052.2	485.731	6.53117
AUR62031079	300	124.498	0	0
AUR62034781	2406	2219.2	786.867	5.01647
AUR62033801	1998	1811.2	1	0.00781137
AUR62008512	5178	4991.2	235.854	0.668547
AUR62031455	2910	2723.2	13.0614	0.0678582
AUR62040524	2490	2303.2	57	0.350136
AUR62028222	1113	926.201	10	0.152753
AUR62008736	729	542.716	177.159	4.61834
AUR62001391	813	626.557	1	0.0225805
AUR62038364	2745	2558.2	19.8361	0.109702
AUR62035328	309	132.456	12	1.28175
AUR62020207	537	351.255	265.612	10.6984
AUR62006324	579	393.094	1	0.0359913
AUR62040785	855	668.513	274.568	5.81077
AUR62014475	972	785.201	0	0
AUR62038581	1011	824.201	0	0
AUR62030152	273	101.274	17.4994	2.44466
AUR62037638	1080	893.201	0	0
AUR62024829	924	737.277	49	0.940284
AUR62030189	759	572.697	0	0
AUR62022530	639	452.832	208.97	6.52892
AUR62017618	1299	1112.2	66.3545	0.844074
AUR62007484	2139	1952.2	5	0.0362359
AUR62021300	849	662.513	0	0
AUR62025472	909	722.374	35.5028	0.695336
AUR62009704	1401	1214.2	5.32642	0.0620638
AUR62039883	882	695.468	6	0.122058
AUR62013728	408	224.468	0	0
AUR62024570	1299	1112.2	49	0.623313
AUR62036790	1104	917.201	0	0
AUR62007448	597	410.946	27.5763	0.949392
AUR62029873	2124	1937.2	115	0.839879
AUR62009904	1527	1340.2	436.643	4.60946
