target_id	length	eff_length	Atha_2	Atha_2_tpm
AsAt_g16239	486	300.611	0	0
AsAa_g12855	1143	956.809	0	0
AsAt_g22065	1224	1037.81	1910.48	23.2098
AsAt_g1204	990	803.809	75	1.1764
AsAa_g10519	459	273.969	0	0
AsAa_g17627	2205	2018.81	0	0
AsAa_g6874	1491	1304.81	0	0
AsAt_g13934	2460	2273.81	1097	6.08271
AsAt_g2270	1326	1139.81	671.971	7.43301
AsAa_g14835	1017	830.809	17	0.257985
AsAt_g9521	456	271.017	902	41.962
AsAa_g22781	444	259.216	0	0
AsAa_g22315	501	315.481	0	0
AsAt_g845	501	315.481	1	0.0399644
AsAt_g976	657	471.066	410.988	11
AsAa_g9976	1578	1391.81	0	0
AsAt_g11685	855	668.867	2205	41.5638
AsAa_g12797	1533	1346.81	14.0241	0.131285
AsAa_g21186	186	41.1723	9	2.75603
AsAt_g6232	888	701.867	0	0
AsAa_g19036	1035	848.809	0	0
AsAt_g5989	306	128.559	0	0
AsAt_g14587	1290	1103.81	3329.51	38.0306
AsAa_g4850	1512	1325.81	0	0
AsAa_g8755	780	593.964	0	0
AsAt_g17388	1323	1136.81	170	1.88542
AsAt_g6930	1365	1178.81	140	1.49738
AsAt_g4935	888	701.867	0	0
AsAt_g12842	1545	1358.81	1	0.00927872
AsAa_g11778	1362	1175.81	0	0
AsAt_g10455	531	345.299	4	0.146053
AsAa_g1099	249	81.1501	0	0
AsAt_g13371	606	420.12	3	0.0900315
AsAt_g1426	1272	1085.81	0	0
AsAa_g22766	3117	2930.81	0	0
AsAt_g1160	468	282.802	6346	282.92
AsAt_g4186	2676	2489.81	41	0.207618
AsAt_g3893	1083	896.809	61	0.857583
AsAt_g16689	600	414.141	14	0.426213
AsAt_g6336	429	244.532	27	1.39211
AsAt_g9001	720	533.978	384	9.0668
AsAa_g8826	414	229.972	0	0
AsAt_g20055	492	306.543	0	0
AsAt_g1932	1539	1352.81	2312.99	21.5568
AsAt_g20167	465	279.823	0	0
AsAt_g15812	1368	1181.81	14	0.149358
AsAa_g13391	1491	1304.81	0	0
AsAa_g14123	414	229.972	126	6.90784
AsAa_g1186	1011	824.809	0	0
AsAt_g9505	564	378.209	0	0
AsAa_g122	2178	1991.81	0	0
AsAt_g11344	489	303.573	2	0.083064
AsAt_g9539	867	680.867	11	0.203693
AsAa_g21563	3375	3188.81	0	0
AsAt_g18775	489	303.573	22	0.913704
AsAt_g11565	477	291.745	0	0
AsAa_g18317	5568	5381.81	0	0
AsAt_g19745	1062	875.809	0	0
AsAt_g13668	318	139.328	0	0
AsAa_g1661	909	722.867	0	0
AsAt_g11436	501	315.481	0	0
AsAt_g17024	2169	1982.81	6	0.038152
AsAa_g12643	960	773.848	0	0
AsAa_g6322	3243	3056.81	0	0
AsAa_g10107	954	767.848	0	0
AsAt_g3503	873	686.867	216	3.96486
AsAt_g17386	858	671.867	32	0.6005
AsAt_g13789	1635	1448.81	24	0.208856
AsAa_g8168	549	363.255	0	0
AsAt_g324	663	477.042	24	0.634309
AsAa_g6692	1023	836.809	0	0
AsAt_g6357	1827	1640.81	825	6.33931
AsAa_g10199	1176	989.809	0	0
AsAt_g15560	135	19.1988	12	7.8805
AsAa_g4753	984	797.809	2.40714	0.0380407
AsAa_g12962	216	58.3287	0	0
AsAa_g12046	972	785.809	0	0
AsAa_g9616	1746	1559.81	51.2752	0.41446
AsAa_g2521	1269	1082.81	0	0
AsAt_g15060	2079	1892.81	324	2.15816
AsAa_g483	924	737.867	0	0
AsAa_g12899	942	755.867	18	0.300243
AsAt_g12683	810	623.949	0	0
AsAa_g495	2508	2321.81	15	0.0814538
AsAa_g14616	4530	4343.81	0	0
AsAa_g19348	1047	860.809	0	0
AsAt_g16870	915	728.867	0	0
AsAa_g17776	1485	1298.81	0	0
AsAa_g20608	1239	1052.81	1	0.0119756
AsAa_g9204	1578	1391.81	0	0
AsAa_g1545	684	498.03	0	0
AsAt_g7665	1077	890.809	0	0
AsAa_g19354	396	212.507	0	0
AsAa_g19397	1899	1712.81	1717	12.6389
AsAt_g15109	1098	911.809	147	2.03264
AsAt_g10716	540	354.264	25	0.889732
AsAa_g10995	369	186.705	0	0
AsAt_g2811	726	539.978	0	0
AsAa_g17111	735	548.978	7	0.160764
AsAa_g4222	681	495.03	0	0
AsAa_g11220	732	545.978	0	0
AsAt_g13961	639	453.077	148	4.11847
AsAa_g15907	1605	1418.81	0	0
AsAt_g17124	1074	887.809	71	1.00829
AsAt_g12605	576	390.171	1142	36.9027
AsAa_g14902	4038	3851.81	45.6197	0.149326
AsAa_g7739	321	142.048	1.18467	0.10515
AsAa_g18158	1146	959.809	0	0
AsAa_g11916	483	297.656	1.02475	0.0434062
AsAa_g3014	591	405.151	479	14.9061
AsAa_g3572	645	459.077	0	0
AsAt_g15142	2610	2423.81	623	3.24068
AsAa_g11396	1068	881.809	0	0
AsAa_g3151	1173	986.809	0	0
AsAt_g295	303	125.905	2	0.200279
AsAa_g14390	1011	824.809	0	0
AsAt_g363	1224	1037.81	211	2.56337
AsAt_g14233	1131	944.809	48	0.640536
AsAt_g5300	2976	2789.81	199	0.899342
AsAt_g2295	630	444.077	169.371	4.80868
AsAa_g22138	2229	2042.81	0	0
AsAt_g9217	489	303.573	1	0.041532
AsAa_g12800	669	483.03	0	0
AsAa_g1286	957	770.848	0	0
AsAa_g9712	1215	1028.81	0	0
AsAa_g19914	762	575.978	0	0
AsAa_g19221	1038	851.809	1.02737	0.0152066
AsAt_g2011	450	265.098	69	3.28163
AsAa_g16837	1041	854.809	0	0
AsAa_g12003	798	611.964	0	0
AsAt_g5242	741	554.978	16	0.363488
AsAt_g7860	786	599.964	0	0
AsAt_g21223	438	253.344	25	1.24416
AsAt_g11983	1251	1064.81	9	0.106566
AsAt_g11065	1953	1766.81	0	0
AsAt_g9621	741	554.978	41	0.931438
AsAa_g21554	1155	968.809	0	0
AsAa_g22027	1983	1796.81	0	0
AsAa_g4067	654	468.066	0	0
AsAt_g11615	1032	845.809	145	2.16143
AsAa_g15220	4233	4046.81	5.04963	0.0157323
AsAt_g11499	2991	2804.81	278.992	1.25411
AsAa_g2440	702	516.005	0	0
AsAt_g106	1935	1748.81	583	4.20313
AsAa_g5342	1011	824.809	0.000527052	8.0565e-06
AsAt_g7485	5007	4820.81	383.884	1.00398
AsAa_g21139	1071	884.809	0	0
AsAa_g11491	2181	1994.81	21.0245	0.132884
AsAt_g17138	630	444.077	0	0
AsAa_g13032	441	256.293	0	0
AsAa_g2139	1059	872.809	8.02326	0.115899
AsAt_g9435	1425	1238.81	98	0.997397
AsAa_g12049	441	256.293	0	0
AsAt_g2643	843	656.9	895.282	17.1833
AsAa_g22333	1836	1649.81	0	0
AsAa_g17687	462	276.935	0	0
AsAa_g16110	774	587.964	1.00294	0.0215066
AsAa_g17976	1092	905.809	0	0
AsAt_g20711	1161	974.809	474	6.13063
AsAa_g12582	441	256.293	0	0
AsAa_g7535	621	435.077	0	0
AsAa_g17990	1563	1376.81	0	0
AsAa_g20683	987	800.809	0	0
AsAa_g1936	1194	1007.81	0	0
AsAt_g9777	291	115.295	154	16.8406
AsAt_g5808	744	557.978	163	3.68313
AsAa_g9052	1272	1085.81	0	0
AsAa_g4326	873	686.867	0	0
AsAa_g1575	1407	1220.81	0	0
AsAt_g1234	1020	833.809	0	0
AsAt_g10391	1026	839.809	57	0.855738
AsAa_g11438	1146	959.809	0	0
AsAa_g11075	318	139.328	0	0
AsAa_g19135	582	396.161	0	0
AsAt_g17315	1335	1148.81	95	1.04261
AsAt_g14487	924	737.867	1602	27.3735
AsAt_g13158	582	396.161	7	0.222778
AsAt_g401	1410	1223.81	407	4.19302
AsAt_g12073	846	659.9	179	3.41996
AsAt_g9786	2583	2396.81	128	0.673322
AsAt_g637	1197	1010.81	40	0.498927
AsAa_g12726	699	513.005	20.0114	0.491816
AsAa_g7782	846	659.9	0	0
AsAt_g3825	540	354.264	0	0
AsAa_g18642	1362	1175.81	0	0
AsAt_g2214	1602	1415.81	181	1.61183
AsAa_g9153	1380	1193.81	4.18244	0.0441714
AsAa_g11335	405	221.245	0	0
AsAa_g8828	1782	1595.81	0	0
AsAt_g11986	1665	1478.81	297	2.53216
AsAa_g6965	1407	1220.81	1	0.0103276
AsAt_g18019	936	749.867	318	5.34674
AsAa_g1537	2103	1916.81	0	0
AsAt_g18609	1908	1721.81	0	0
AsAa_g1325	1989	1802.81	0	0
AsAa_g20112	888	701.867	0	0
AsAa_g3103	420	235.785	0	0
AsAa_g16500	1455	1268.81	0	0
AsAt_g6711	396	212.507	136.999	8.12813
AsAt_g11161	348	167	32	2.41591
AsAt_g18557	882	695.867	27	0.489197
AsAa_g8667	1374	1187.81	1	0.0106145
AsAa_g8993	1914	1727.81	0	0
AsAt_g20069	504	318.473	210	8.31368
AsAt_g8956	369	186.705	513.45	34.6729
AsAt_g16828	855	668.867	20	0.376996
AsAt_g12950	1914	1727.81	679	4.95474
AsAt_g1486	564	378.209	79	2.63355
AsAa_g7826	1758	1571.81	0	0
AsAa_g20019	1011	824.809	0	0
AsAa_g6393	1503	1316.81	0	0
AsAa_g23266	651	465.066	0	0
AsAt_g21183	3507	3320.81	710	2.69563
AsAt_g2977	6453	6266.81	273	0.54924
AsAa_g6180	1365	1178.81	0	0
AsAa_g2897	180	38.4262	3	0.98433
AsAt_g5462	1527	1340.81	435	4.09043
AsAa_g3854	3537	3350.81	0	0
AsAt_g17912	474	288.766	106	4.62813
AsAt_g16984	867	680.867	138	2.55543
AsAt_g13189	1221	1034.81	423	5.15379
AsAt_g12644	1386	1199.81	152	1.59727
AsAa_g23283	1770	1583.81	46.8499	0.372952
AsAt_g549	2262	2075.81	1	0.00607378
AsAt_g10697	351	169.837	48	3.56333
AsAa_g8783	1029	842.809	0	0
AsAa_g15782	315	136.617	0	0
AsAa_g1178	2421	2234.81	0	0
AsAa_g19947	1440	1253.81	0	0
AsAt_g9488	696	510.018	618	15.2774
AsAt_g8269	1635	1448.81	171	1.4881
AsAa_g20563	993	806.809	0	0
AsAt_g4710	2931	2744.81	216	0.992174
AsAa_g1601	1257	1070.81	55.8555	0.657658
AsAt_g8443	2079	1892.81	115	0.766015
AsAt_g16534	453	268.064	0	0
AsAt_g3263	1485	1298.81	115	1.11635
AsAt_g14798	849	662.9	11	0.209214
AsAa_g4771	846	659.9	0	0
AsAt_g13739	477	291.745	2	0.0864318
AsAt_g8129	1164	977.809	275	3.54589
AsAa_g16086	966	779.828	0	0
AsAa_g4478	1350	1163.81	0	0
AsAa_g9759	879	692.867	1.05082	0.0191217
AsAa_g12450	1056	869.809	0	0
AsAt_g16787	957	770.848	0	0
AsAa_g1431	1428	1241.81	0	0
AsAt_g9204	1581	1394.81	1214	10.9736
AsAt_g16593	1839	1652.81	0	0
AsAa_g6177_AsAa_g6181	888	701.867	0	0
AsAa_g6501	567	381.209	0	0
AsAt_g11111	1227	1040.81	0	0
AsAa_g6955	2517	2330.81	2.0058	0.01085
AsAa_g54	1488	1301.81	0	0
AsAa_g9743	495	309.512	0	0
AsAt_g10848	3381	3194.81	148.98	0.587935
AsAt_g4243	918	731.867	0	0
AsAt_g16287	2781	2594.81	158.543	0.770352
AsAt_g16041	507	321.449	191	7.49149
AsAa_g10490	1011	824.809	0	0
AsAt_g4952	2847	2660.81	397	1.88115
AsAt_g18049	624	438.077	79	2.27365
AsAt_g13719	1023	836.809	94	1.41628
AsAa_g3354	1332	1145.81	0	0
AsAt_g5482	2334	2147.81	48	0.281768
AsAt_g18369	624	438.077	8	0.230243
AsAa_g2960	618	432.077	0	0
AsAa_g5034	1536	1349.81	0	0
AsAa_g3010	1533	1346.81	0	0
AsAa_g20793	1914	1727.81	0	0
AsAt_g11329	717	530.978	332	7.88329
AsAa_g15883	603	417.12	0	0
AsAt_g8262	1752	1565.81	80	0.644166
AsAa_g17135	825	638.933	17	0.33546
AsAt_g772	1413	1226.81	133	1.36685
AsAa_g2045	2406	2219.81	0	0
AsAt_g19142	528	342.334	238	8.76544
AsAt_g695	1473	1286.81	4054.34	39.724
AsAt_g4679	480	294.708	1068.91	45.7293
AsAa_g9290	759	572.978	0	0
AsAt_g15727	903	716.867	11	0.193464
AsAa_g4621	1611	1424.81	1	0.00884891
AsAt_g13284	3162	2975.81	374	1.58458
AsAt_g913	906	719.867	1	0.0175144
AsAa_g22532	501	315.481	0	0
AsAa_g20944	732	545.978	0	0
AsAa_g14815	1848	1661.81	0	0
AsAa_g10093	1128	941.809	0	0
AsAa_g16809	1131	944.809	1.00281	0.0133819
AsAa_g9064	1083	896.809	0	0
AsAa_g12199	1146	959.809	0	0
AsAt_g21587	1044	857.809	588	8.64238
AsAt_g14657	1923	1736.81	404	2.93275
AsAt_g3779	465	279.823	153	6.89373
AsAa_g2702	2475	2288.81	1.01921	0.00561437
AsAa_g6259	948	761.867	0	0
AsAt_g2168	1482	1295.81	579.998	5.64329
AsAa_g12912	1815	1628.81	0	0
AsAt_g20047	2928	2741.81	229	1.05304
AsAt_g16289	2124	1937.81	7.02541	0.0457096
AsAt_g1756	546	360.255	0	0
AsAa_g6764	1482	1295.81	0	0
AsAt_g12681	630	444.077	81.8351	2.32342
AsAt_g14378	690	504.03	106	2.65152
AsAt_g8230	1098	911.809	123	1.70078
AsAt_g1124	1158	971.809	0	0
AsAa_g15117	429	244.532	0	0
AsAa_g7235	708	522.005	0	0
AsAa_g4985	783	596.964	0	0
AsAt_g7357	438	253.344	5	0.248831
AsAt_g6849	468	282.802	4	0.17833
AsAt_g2426	564	378.209	89	2.96691
AsAa_g1605	2064	1877.81	0	0
AsAa_g20359	1257	1070.81	107	1.25985
AsAt_g8467	2250	2063.81	212	1.29513
AsAt_g20097	528	342.334	0	0
AsAa_g21236	453	268.064	0	0
AsAa_g3320	1755	1568.81	0	0
AsAt_g4749	2973	2786.81	22	0.0995318
AsAt_g8880	597	411.151	387	11.8674
AsAa_g21897	4200	4013.81	0	0
AsAa_g7169	978	791.809	0	0
AsAa_g6637	1413	1226.81	0	0
AsAa_g9622	1242	1055.81	1.00557	0.012008
AsAt_g12574	1656	1469.81	9	0.0772019
AsAt_g11599	1497	1310.81	0	0
AsAa_g3945	1464	1277.81	0	0
AsAt_g18812	732	545.978	2	0.046185
AsAa_g13609	1146	959.809	0	0
AsAa_g8652	234	70.3244	0	0
AsAt_g1203	1371	1184.81	184	1.95801
AsAa_g20615	1707	1520.81	0	0
AsAt_g10155	867	680.867	150	2.77764
AsAt_g14173	1890	1703.81	276	2.04237
AsAa_g9677	807	620.949	0	0
AsAa_g18181	696	510.018	0	0
AsAt_g420	771	584.964	19	0.409516
AsAt_g9746	732	545.978	10	0.230925
AsAt_g21292	2121	1934.81	312.384	2.03562
AsAa_g3651	2220	2033.81	0	0
AsAa_g1145	378	195.242	4	0.258305
AsAa_g12950	1539	1352.81	0	0
AsAt_g8950	438	253.344	0	0
AsAt_g17847	858	671.867	0	0
AsAa_g15031	1767	1580.81	0	0
AsAa_g23218	828	641.933	0	0
AsAt_g20437	747	560.978	18	0.40455
AsAa_g5323	981	794.809	329.486	5.22662
AsAa_g11144	768	581.978	0	0
AsAa_g20534	342	161.439	0	0
AsAt_g14179	648	462.066	291	7.94028
AsAa_g6740	849	662.9	0	0
AsAt_g8647	4890	4703.81	423	1.1338
AsAa_g7921_AsAa_g7928	1089	902.809	1	0.0139653
AsAt_g407	1515	1328.81	60	0.569292
AsAa_g959	456	271.017	0	0
AsAa_g10926	1563	1376.81	0	0
AsAa_g18297	3126	2939.81	0	0
AsAa_g9453	1386	1199.81	0	0
AsAt_g20599	1863	1676.81	817.96	6.15028
AsAa_g13673	771	584.964	0	0
AsAt_g16773	969	782.809	41	0.660351
AsAt_g10703	1167	980.809	0	0
AsAa_g21352	804	617.949	1.02736	0.0209613
AsAt_g20008	141	21.3158	171.904	101.679
AsAt_g5194	897	710.867	51	0.904541
AsAt_g3367	594	408.151	2448	75.6201
AsAt_g15200	921	734.867	1016	17.4314
AsAt_g9246	1221	1034.81	344	4.19126
AsAt_g7577	237	72.3819	0	0
AsAa_g20078	1080	893.809	0	0
AsAa_g23231	639	453.077	0	0
AsAa_g8855	1467	1280.81	0	0
AsAa_g5619	5298	5111.81	0	0
AsAa_g8976	2139	1952.81	0	0
AsAt_g3929	3366	3179.81	623.691	2.47295
AsAt_g11590	1803	1616.81	211	1.64539
AsAt_g2027	426	241.611	0	0
AsAt_g4388	843	656.9	0	0
AsAt_g488	1419	1232.81	444.978	4.55081
AsAt_g17557	489	303.573	156	6.47899
AsAa_g1787	1137	950.809	0	0
AsAt_g4118	1749	1562.81	350.968	2.83144
AsAa_g16233	627	441.077	0	0
AsAa_g638	1965	1778.81	0	0
AsAa_g11482	1761	1574.81	0	0
AsAa_g8896	705	519.005	0	0
AsAt_g2724	1185	998.809	0	0
AsAt_g12598	1572	1385.81	201	1.82869
AsAa_g19968	570	384.19	0	0
AsAt_g10277	450	265.098	233.737	11.1165
AsAa_g6172	1020	833.809	221	3.34174
AsAt_g1717	1464	1277.81	2944.56	29.0537
AsAt_g19600	402	218.317	125.793	7.26466
AsAa_g7723	927	740.867	0	0
AsAt_g10139	678	492.03	89	2.28058
AsAa_g22837	372	189.543	0	0
AsAa_g3988	618	432.077	0	0
AsAa_g14288	972	785.809	0	0
AsAt_g15184	744	557.978	187	4.22543
AsAt_g21727	978	791.809	16	0.254769
AsAt_g21547	351	169.837	38	2.82097
AsAa_g10385	1620	1433.81	0	0
AsAa_g5716	2028	1841.81	0	0
AsAa_g22172	1473	1286.81	0	0
AsAa_g9045	2445	2258.81	0	0
AsAt_g13417	627	441.077	52	1.4864
AsAa_g1317	585	399.161	0	0
AsAa_g12702	1104	917.809	0	0
AsAa_g5007	840	653.9	0	0
AsAt_g1797	1122	935.809	2396.66	32.2899
AsAt_g20758	2046	1859.81	90	0.610127
AsAt_g11907	951	764.867	155	2.55501
AsAa_g23081	1005	818.809	0	0
AsAa_g3933	972	785.809	0	0
AsAt_g6172	1386	1199.81	0	0
AsAt_g16027	2430	2243.81	19	0.106761
AsAa_g12793	465	279.823	0	0
AsAt_g18981	2070	1883.81	200	1.33857
AsAt_g11872	1719	1532.81	206.911	1.70193
AsAa_g7236	1443	1256.81	0	0
AsAa_g1609	918	731.867	0	0
AsAa_g20880	819	632.949	0	0
AsAt_g15159	1482	1295.81	8	0.0778387
AsAt_g12943	906	719.867	2	0.0350287
AsAa_g4414	282	107.479	0	0
AsAa_g9076	723	536.978	0	0
AsAa_g2020	1545	1358.81	0	0
AsAa_g16766	1116	929.809	180	2.44076
AsAt_g13568	567	381.209	4	0.132295
AsAa_g18860	432	247.458	46	2.34371
AsAt_g17264	759	572.978	95	2.09041
AsAa_g12043	1449	1262.81	15.013	0.149891
AsAt_g3295	1140	953.809	47	0.621274
AsAa_g4192	1125	938.809	0	0
AsAa_g13751	1119	932.809	0	0
AsAt_g20572	543	357.264	198	6.9875
AsAa_g19726	654	468.066	0	0
AsAa_g17449	972	785.809	0	0
AsAa_g5593	1194	1007.81	0	0
AsAt_g4836	1059	872.809	3	0.043336
AsAt_g9053	711	525.005	1306.98	31.3871
AsAa_g22147	327	147.608	0	0
AsAt_g7379	1017	830.809	22	0.333863
AsAt_g2655	465	279.823	653	29.4223
AsAa_g11644	1374	1187.81	6	0.063687
AsAt_g11896	897	710.867	179	3.17476
AsAa_g13086	771	584.964	0	0
AsAt_g21706	2433	2246.81	903	5.0672
AsAt_g18378	2007	1820.81	279	1.93191
AsAa_g12143	975	788.809	0	0
AsAa_g19349	1770	1583.81	0	0
AsAt_g459	207	52.6051	0	0
AsAa_g14562	795	608.964	0	0
AsAa_g19846	2463	2276.81	30.4375	0.16855
AsAa_g3246	2517	2330.81	1	0.00540928
AsAa_g6797	1065	878.809	0	0
AsAt_g3014	2199	2012.81	240	1.50333
AsAt_g1491	987	800.809	117	1.84206
AsAa_g20989	2136	1949.81	0	0
AsAa_g1088	1398	1211.81	16	0.166469
AsAt_g18831	3735	3548.81	67	0.238034
AsAa_g8653	1713	1526.81	107	0.883579
AsAt_g14135	1188	1001.81	1539	19.3687
AsAt_g17517	1674	1487.81	0	0
AsAt_g16298	1173	986.809	171	2.18479
AsAt_g9877	1341	1154.81	75	0.818837
AsAt_g9778	723	536.978	1	0.0234795
AsAa_g7038	1455	1268.81	0	0
AsAa_g16109	1143	956.809	0	0
AsAt_g6379	1026	839.809	0	0
AsAt_g15471	1620	1433.81	289	2.54128
AsAt_g9934	441	256.293	127	6.24759
AsAt_g8330	348	167	10	0.754971
AsAa_g12921	861	674.867	16	0.298915
AsAt_g3851	1725	1538.81	200	1.63867
AsAa_g21002	1971	1784.81	0	0
AsAt_g18285	378	195.242	15	0.968646
AsAa_g10583	3840	3653.81	476	1.64251
AsAt_g16317	2952	2765.81	1301.41	5.93251
AsAa_g18292	1515	1328.81	0	0
AsAa_g12248	624	438.077	0	0
AsAa_g14884	2610	2423.81	1.00617	0.00523383
AsAa_g8427	774	587.964	0	0
AsAa_g6777	1131	944.809	0	0
AsAa_g18306	4293	4106.81	0	0
AsAa_g15325	1107	920.809	0	0
AsAa_g1493	246	78.8428	0	0
AsAa_g4048	2010	1823.81	1.0056	0.00695174
AsAa_g30	1143	956.809	0	0
AsAt_g6994	1044	857.809	206.844	3.04017
AsAt_g13704	420	235.785	10	0.534725
AsAa_g13957	555	369.219	0	0
AsAa_g2104	1149	962.809	0	0
AsAa_g11452	354	172.649	230	16.7961
AsAa_g22953	537	351.291	0	0
AsAt_g10323	1497	1310.81	0	0
AsAa_g8625	1950	1763.81	0	0
AsAt_g3611	309	131.25	16	1.53697
AsAt_g20234	708	522.005	0	0
AsAt_g2829	1656	1469.81	674	5.78156
AsAa_g10717	837	650.933	0	0
AsAa_g10763	216	58.3287	0	0
AsAa_g9849	2277	2090.81	0	0
AsAt_g11592	822	635.949	371	7.35526
AsAt_g18414	909	722.867	514.753	8.97815
AsAa_g6221	1047	860.809	0	0
AsAt_g18931	1497	1310.81	420.97	4.0491
AsAt_g6112	798	611.964	62014.9	1277.66
AsAa_g21847	1602	1415.81	0	0
AsAt_g19983	1251	1064.81	4195	49.6714
AsAt_g4642	567	381.209	0	0
AsAt_g6134	441	256.293	1	0.0491936
AsAt_g13981	555	369.219	1414	48.285
AsAt_g15725	1191	1004.81	2	0.0250953
AsAa_g6570	1386	1199.81	0	0
AsAa_g9279	1173	986.809	1	0.0127765
AsAt_g3416	1209	1022.81	1.00881	0.0124354
AsAt_g17012	3003	2816.81	1269	5.68003
AsAt_g4554	1791	1604.81	2	0.0157128
AsAa_g11921	582	396.161	0	0
AsAa_g5386	1140	953.809	0	0
AsAa_g10607	4821	4634.81	0	0
AsAt_g11189	780	593.964	9	0.191042
AsAa_g11850	1128	941.809	0	0
AsAt_g19473	924	737.867	3	0.0512613
AsAa_g2913	1674	1487.81	0	0
AsAt_g16228	486	300.611	41.1768	1.727
AsAa_g23255	2358	2171.81	0	0
AsAt_g9826	2103	1916.81	18	0.118397
AsAa_g3804	1029	842.809	0	0
AsAa_g344	759	572.978	0	0
AsAt_g5202	2292	2105.81	52	0.311337
AsAa_g12335	408	224.166	0	0
AsAt_g1664	237	72.3819	240	41.805
AsAa_g20691	1149	962.809	0	0
AsAt_g6297	771	584.964	0	0
AsAa_g17508	2355	2168.81	3.02309	0.0175742
AsAt_g5165	2868	2681.81	5	0.0235065
AsAa_g10906	297	120.586	544.604	56.9417
AsAt_g7095	1023	836.809	39	0.587604
AsAa_g19070	957	770.848	0	0
AsAa_g6576	375	192.369	0	0
AsAa_g22789	2865	2678.81	0	0
AsAa_g4887	1977	1790.81	0	0
AsAa_g13643	1311	1124.81	0	0
AsAt_g13491	1563	1376.81	12	0.109889
AsAa_g10615	300	123.182	0	0
AsAa_g2796	3951	3764.81	111.987	0.375033
AsAt_g14561	645	459.077	392	10.7658
AsAa_g5816	420	235.785	0	0
AsAa_g15441	1833	1646.81	0	0
AsAa_g5933	381	198.122	2.54954	0.162246
AsAa_g17259	1746	1559.81	0	0
AsAa_g10720	651	465.066	25	0.677754
AsAa_g14329	1437	1250.81	1.00286	0.0101088
AsAt_g7186	843	656.9	0	0
AsAt_g20725	516	330.368	44	1.6792
AsAt_g13544	489	303.573	69	2.86571
AsAa_g7798	186	41.1723	0	0
AsAa_g17730	2409	2222.81	2.13568	0.0121138
AsAa_g12740	237	72.3819	13	2.26444
AsAa_g546	1650	1463.81	1.01034	0.00870219
AsAa_g4573	597	411.151	0	0
AsAa_g10163	1380	1193.81	10.7855	0.113907
AsAt_g5564	1002	815.809	485	7.49548
AsAa_g6520	3447	3260.81	0	0
AsAa_g21273	303	125.905	0	0
AsAt_g6915	396	212.507	93	5.51768
AsAa_g3092	474	288.766	0	0
AsAa_g18061	339	158.657	0	0
AsAt_g5431	1524	1337.81	11.0678	0.104307
AsAt_g16399	915	728.867	94	1.62602
AsAt_g15417	2784	2597.81	126	0.611519
AsAt_g14167	957	770.848	1567	25.6299
AsAt_g18729	2187	2000.81	196.681	1.23938
AsAt_g14402	2292	2105.81	21	0.125732
AsAa_g4361	1008	821.809	0	0
AsAa_g4129	1011	824.809	0	0
AsAa_g12008	414	229.972	0	0
AsAt_g17407	123	15.7176	23	18.4496
AsAa_g15062	1698	1511.81	0	0
AsAa_g18263	987	800.809	0	0
AsAt_g2634	339	158.657	0	0
AsAt_g21545	1176	989.809	255	3.24814
AsAt_g10392	690	504.03	4	0.100058
AsAa_g14731	2091	1904.81	0	0
AsAa_g7958	1887	1700.81	1.00321	0.00743673
AsAa_g22362	465	279.823	0	0
AsAa_g19569	3906	3719.81	3.16426	0.010725
AsAa_g19944	3708	3521.81	0	0
AsAa_g5465	1248	1061.81	0	0
AsAa_g9288	1620	1433.81	7.02365	0.0617615
AsAa_g22058	795	608.964	0	0
AsAa_g13725	927	740.867	0	0
AsAa_g11627_AsAa_g11629	2550	2363.81	0	0
AsAt_g758	495	309.512	837.825	34.1289
AsAa_g16530	1236	1049.81	0	0
AsAt_g4002	1272	1085.81	115	1.33534
AsAt_g12150	4323	4136.81	247	0.752797
AsAt_g14529	1317	1130.81	725	8.08342
AsAa_g2401	1008	821.809	13	0.199443
AsAa_g16578	771	584.964	1.04263	0.0224723
AsAt_g11063	750	563.978	205.3	4.58957
AsAa_g17951	1464	1277.81	0	0
AsAa_g5798	1266	1079.81	0	0
AsAa_g12423	669	483.03	0	0
AsAa_g18785	207	52.6051	0	0
AsAt_g1829	216	58.3287	2.25	0.486348
AsAa_g5643	1005	818.809	0	0
AsAa_g9661	483	297.656	0	0
AsAt_g8349	2310	2123.81	2107	12.5082
AsAa_g21104	2535	2348.81	0	0
AsAt_g4954	1023	836.809	376	5.6651
AsAa_g11101	555	369.219	0	0
AsAt_g16954	2052	1865.81	213.993	1.44604
AsAa_g16431	786	599.964	0	0
AsAt_g16990	2418	2231.81	110	0.621415
AsAt_g9307	2961	2774.81	392	1.78115
AsAa_g17094	723	536.978	0	0
AsAt_g16427	918	731.867	198.949	3.42733
AsAa_g1742	681	495.03	0	0
AsAt_g5732	1284	1097.81	552	6.33955
AsAa_g7907	207	52.6051	0	0
AsAa_g10224	1341	1154.81	3.02278	0.0330022
AsAa_g5492	1401	1214.81	0	0
AsAt_g4132	1362	1175.81	0	0
AsAa_g12054	777	590.964	0	0
AsAa_g4226	405	221.245	0	0
AsAa_g21539_AsAa_g21542	171	34.218	0	0
AsAa_g18458	957	770.848	0	0
AsAa_g8385	1263	1076.81	0	0
AsAt_g17141	1200	1013.81	228.991	2.8478
AsAa_g7471	1476	1289.81	0	0
AsAa_g14231	1959	1772.81	4.02336	0.0286137
AsAt_g6971	1710	1523.81	80	0.661921
AsAa_g4878	948	761.867	0	0
