target_id	length	eff_length	A2_4	A2_4_tpm
Gohir.D03G157400	1584	1394.81	0	0
Gohir.A07G110550	2139	1949.81	53.3707	0.306259
Gohir.A05G201200	1232	1042.81	249.076	2.67242
Gohir.A08G249700	1611	1421.81	61	0.480028
Gohir.A02G015300	774	584.814	1	0.0191321
Gohir.A12G127800	1285	1095.81	70	0.714729
Gohir.D01G142900	2159	1969.81	1629.2	9.25398
Gohir.D13G057100	3475	3285.81	2.18427	0.00743778
Gohir.A08G180950	294	116.204	1	0.0962854
Gohir.D05G350800	1828	1638.81	0	0
Gohir.D02G057100	996	806.814	0	0
Gohir.D12G088202	300	121.349	0	0
Gohir.A13G058400	2047	1857.81	162	0.975647
Gohir.A08G104000	2344	2154.81	5	0.0259621
Gohir.D11G087460	1902	1712.81	24.9796	0.163176
Gohir.A12G072000	8178	7988.81	2342.06	3.28017
Gohir.A10G163800	2331	2141.81	106.824	0.558041
Gohir.D07G205100	1159	969.814	0	0
Gohir.A03G196300	2413	2223.81	3	0.0150939
Gohir.D08G093750	210	53.8127	8	1.66336
Gohir.A07G032200	1201	1011.81	3.59028	0.0397016
Gohir.D11G320700	3079	2889.81	37.2143	0.144086
Gohir.D10G214901	2119	1929.81	27	0.156541
Gohir.A09G185900	2169	1979.81	203.158	1.14812
Gohir.D09G077333	1557	1367.81	0	0
Gohir.A07G073600	1742	1552.81	91.7322	0.660971
Gohir.A09G182700	1470	1280.81	1336.11	11.6717
Gohir.A09G083500	1176	986.814	0	0
Gohir.A05G252800	603	413.913	1	0.0270316
Gohir.A11G228700	2227	2037.81	337	1.85031
Gohir.A13G186100	1359	1169.81	0	0
Gohir.A09G215600	4608	4418.81	335.442	0.84936
Gohir.D12G106300	2580	2390.81	0	0
Gohir.A05G387950	2316	2126.81	49.4133	0.259953
Gohir.D08G184000	1388	1198.81	2.14464	0.0200162
Gohir.A04G022500	2882	2692.81	250.649	1.04145
Gohir.A11G238501	1398	1208.81	18	0.166607
Gohir.D08G164600	1249	1059.81	1.0632	0.0112245
Gohir.D10G081100	2704	2514.81	4.33192	0.0192732
Gohir.D11G231200	1954	1764.81	47.8809	0.303559
Gohir.A02G167200	1831	1641.81	75	0.511113
Gohir.D02G192200	2009	1819.81	4.79992	0.0295112
Gohir.A06G086600	2697	2507.81	55	0.245385
Gohir.D05G228200	2957	2767.81	65.8985	0.26639
Gohir.A09G238300	913	723.814	0	0
Gohir.D01G126700	2460	2270.81	0	0
Gohir.A03G040500	1287	1097.81	1	0.0101918
Gohir.A11G320000	1673	1483.81	20	0.15081
Gohir.D06G021400	1786	1596.81	16.9801	0.118978
Gohir.D10G167166	1083	893.814	0	0
Gohir.A01G137643	1614	1424.81	108.913	0.855267
Gohir.D12G054600	1391	1201.81	0	0
Gohir.A09G246600	855	665.814	533.432	8.96408
Gohir.A06G168400	1226	1036.81	108.437	1.17019
Gohir.D05G155566	318	137.024	0	0
Gohir.A01G142850	1305	1115.81	11	0.110301
Gohir.A10G214100	1930	1740.81	0	0
Gohir.A02G084100	1535	1345.81	21	0.174588
Gohir.A03G077300	2143	1953.81	26.2844	0.15052
Gohir.A06G011900	1280	1090.81	446.676	4.58165
Gohir.A01G181300	1845	1655.81	51	0.344618
Gohir.A08G137200	622	432.891	359	9.27888
Gohir.A05G380500	1689	1499.81	219.931	1.6407
Gohir.D06G117700	339	155.968	0	0
Gohir.D12G177300	1403	1213.81	0	0
Gohir.A11G265000	1439	1249.81	1170.14	10.4754
Gohir.A09G221800	249	80.4637	2	0.278106
Gohir.D07G089801	3442	3252.81	3.13076	0.0107689
Gohir.D10G155600	1287	1097.81	0	0
Gohir.A10G008800	2386	2196.81	699.81	3.56424
Gohir.D03G029300	850	660.814	0	0
Gohir.D07G057100	2259	2069.81	0	0
Gohir.D01G105800	852	662.814	1	0.0168806
Gohir.A09G065900	1023	833.814	0	0
Gohir.A11G268400	1114	924.814	169	2.04462
Gohir.D05G284800	618	428.902	0	0
Gohir.D08G149000	2153	1963.81	0	0
Gohir.A06G028000	1939	1749.81	1184.74	7.5755
Gohir.D02G021001	3048	2858.81	25.5426	0.0999675
Gohir.A13G102300	1056	866.814	10	0.129079
Gohir.D12G045700	865	675.814	29.4314	0.487263
Gohir.D02G125200	1442	1252.81	806.858	7.20594
Gohir.A03G101000	896	706.814	0	0
Gohir.A12G105600	897	707.814	0	0
Gohir.D01G027950	1446	1256.81	0	0
Gohir.D04G001900	1404	1214.81	0	0
Gohir.D13G094800	1123	933.814	0	0
Gohir.D13G108950	420	232.707	0	0
Gohir.A04G042300	773	583.814	447.962	8.58512
Gohir.D06G103600	1279	1089.81	0	0
Gohir.A05G279932	853	663.814	141.95	2.39259
Gohir.A05G154400	1963	1773.81	29.8991	0.188595
Gohir.D05G341766	643	453.88	0	0
Gohir.A07G138100	699	509.856	1	0.0219448
Gohir.A06G051900	1007	817.814	60	0.820874
Gohir.D12G204800	3256	3066.81	100.969	0.368368
Gohir.A09G029800	2100	1910.81	303	1.77421
Gohir.D04G155600	1861	1671.81	0	0
Gohir.D07G201700	1374	1184.81	555	5.2411
Gohir.A01G147618	1566	1376.81	13.5648	0.110235
Gohir.D11G050950	1812	1622.81	31.564	0.217622
Gohir.D05G211700	1115	925.814	0	0
Gohir.A07G051066	474	285.638	21.1769	0.829518
Gohir.D13G210850	285	108.843	0	0
Gohir.A01G170500	1955	1765.81	15.9504	0.101066
Gohir.D07G225400	1267	1077.81	1.01661	0.0105534
Gohir.A08G074300	2322	2132.81	178.931	0.93867
Gohir.D09G018300	594	404.933	0	0
Gohir.A04G005500	2964	2774.81	174.821	0.704921
Gohir.D10G220000	744	554.842	0	0
Gohir.A07G116101	2111	1921.81	213	1.24008
Gohir.A06G010600	988	798.814	204.008	2.85747
Gohir.A13G018100	1104	914.814	74.1746	0.907198
Gohir.D05G076500	1439	1249.81	3.28423	0.0294014
Gohir.D02G180600	1360	1170.81	23.9423	0.228801
Gohir.D11G053000	1752	1562.81	0	0
Gohir.D13G152290	2273	2083.81	0	0
Gohir.D13G075500	1021	831.814	83.9187	1.12879
Gohir.A05G330300	1431	1241.81	32.8201	0.295708
Gohir.D03G159700	945	755.814	26.5662	0.393273
Gohir.D05G095120	2325	2135.81	1.9999	0.0104767
Gohir.A07G206700	1327	1137.81	50.5595	0.497177
Gohir.A07G202400	1432	1242.81	3	0.0270082
Gohir.D04G089300	1080	890.814	1.10793	0.0139157
Gohir.A11G228800	1430	1240.81	0	0
Gohir.D10G111800	927	737.814	18	0.272964
Gohir.A07G060100	2517	2327.81	645.964	3.10484
Gohir.D13G067900	1553	1363.81	36.866	0.302448
Gohir.A09G077700	1248	1058.81	196.463	2.07606
Gohir.D11G007150	276	101.47	0	0
Gohir.D08G189600	717	527.856	0	0
Gohir.D09G135400	1761	1571.81	4.30969	0.0306779
Gohir.A10G044800	900	710.814	21.7228	0.341932
Gohir.D01G081000	3128	2938.81	2.30637	0.00878086
Gohir.D08G021250	1335	1145.81	0	0
Gohir.A12G092701	1272	1082.81	14.7698	0.152616
Gohir.A12G048900	1814	1624.81	62.2349	0.428559
Gohir.D09G224300	2787	2597.81	21.2627	0.0915776
Gohir.D09G091900	3774	3584.81	20.6266	0.0643784
Gohir.A03G171800	2801	2611.81	164.198	0.703403
Gohir.A05G153700	809	619.814	19	0.342983
Gohir.D05G159200	1804	1614.81	0	0
Gohir.A04G081600	2777	2587.81	510	2.20504
Gohir.A13G229100	1090	900.814	1	0.0124207
Gohir.D11G272000	2097	1907.81	2	0.0117293
Gohir.A13G220300	1922	1732.81	95.1368	0.614294
Gohir.D02G174100	2111	1921.81	1.06555	0.00620359
Gohir.D01G053100	534	345.151	0	0
Gohir.A12G031100	1614	1424.81	289.181	2.27086
Gohir.A04G043560	351	167.009	0	0
Gohir.A05G156200	2254	2064.81	187.36	1.01525
Gohir.D01G140701	402	215.285	0	0
Gohir.A02G054400	1665	1475.81	0	0
Gohir.A02G027800	1052	862.814	0	0
Gohir.A05G338450	306	126.603	6	0.530257
Gohir.A05G071400	639	449.88	2	0.0497408
Gohir.D05G237100	1814	1624.81	92.0197	0.633661
Gohir.D06G129900	2992	2802.81	0	0
Gohir.D09G073701	648	458.88	2.02614	0.0494026
Gohir.D13G205800	1004	814.814	0	0
Gohir.D08G165200	1157	967.814	23.0094	0.266008
Gohir.D07G114900	801	611.814	0	0
Gohir.D08G187300	3428	3238.81	95.3404	0.32936
Gohir.A11G241000	1912	1722.81	740.22	4.80731
Gohir.A04G069400	2190	2000.81	1062.01	5.93882
Gohir.D03G112000	3189	2999.81	1.06432	0.00396971
Gohir.A03G006800	777	587.814	30	0.571033
Gohir.D06G064800	2934	2744.81	147.695	0.602049
Gohir.A04G139600	650	460.88	152.37	3.69907
Gohir.D09G115428	936	746.814	26.137	0.391582
Gohir.A03G097300	2502	2312.81	439.8	2.12762
Gohir.A08G126300	819	629.814	15762.7	280.027
Gohir.D05G003800	816	626.814	61.3897	1.09581
Gohir.A01G152800	1633	1443.81	284.618	2.20562
Gohir.D01G069200	782	592.814	0	0
Gohir.A11G232232	363	178.257	28	1.75748
Gohir.D05G383300	955	765.814	0	0
Gohir.A02G137901	939	749.814	0	0
Gohir.A02G017200	1912	1722.81	0	0
Gohir.A13G199700	1528	1338.81	1058.11	8.84277
Gohir.D11G274600	1552	1362.81	53.2082	0.43684
Gohir.D05G088700	1383	1193.81	0	0
Gohir.A08G246800	522	333.219	24	0.805865
Gohir.A08G043300	6178	5988.81	418.275	0.78145
Gohir.A02G008780	2247	2057.81	2	0.0108744
Gohir.A12G103200	1596	1406.81	0	0
Gohir.D01G170600	1848	1658.81	49.4075	0.333254
Gohir.D08G039250	603	413.913	1.00678	0.0272149
Gohir.A05G416701	491	302.418	1.09615	0.0405547
Gohir.A05G215800	3197	3007.81	462.927	1.72203
Gohir.D08G202250	2876	2686.81	73.9378	0.307899
Gohir.D13G014102	534	345.151	0	0
Gohir.D10G204600	2726	2536.81	115.646	0.51006
Gohir.D05G349200	3356	3166.81	14.5357	0.0513562
Gohir.A08G003300	3699	3509.81	406.134	1.29469
Gohir.D08G200201	255	84.8666	0	0
Gohir.D01G171100	480	291.566	0	0
Gohir.A09G072300	2235	2045.81	170.96	0.934994
Gohir.D11G179100	2989	2799.81	43.7167	0.174702
Gohir.D09G203600	1122	932.814	16.6602	0.199832
Gohir.A08G058900	1255	1065.81	127	1.33322
Gohir.D06G210700	2460	2270.81	0	0
Gohir.D05G004200	1211	1021.81	94.6153	1.03602
Gohir.D09G023300	1881	1691.81	4.46432	0.0295245
Gohir.A10G233800	1643	1453.81	113.797	0.875793
Gohir.D01G153501	6072	5882.81	1.01454	0.00192958
Gohir.D08G139450	435	247.417	0	0
Gohir.A01G019900	2147	1957.81	0	0
Gohir.D04G069900	2313	2123.81	0	0
Gohir.A12G016900	2744	2554.81	348.734	1.52727
Gohir.D06G039101	984	794.814	0	0
Gohir.D09G223800	2974	2784.81	3	0.0120533
Gohir.A06G139500	600	410.923	20	0.544565
Gohir.D10G213900	1280	1090.81	1	0.0102572
Gohir.D02G154600	1297	1107.81	0	0
Gohir.D13G132900	1794	1604.81	0	0
Gohir.D01G079800	1059	869.814	0	0
Gohir.D12G188600	2095	1905.81	0	0
Gohir.A12G195800	1235	1045.81	57.9921	0.620432
Gohir.D02G098000	2429	2239.81	72.7426	0.363376
Gohir.D05G370500	1652	1462.81	0	0
Gohir.D01G023589	2974	2784.81	13.0876	0.0525828
Gohir.D08G105200	2349	2159.81	44.1882	0.228912
Gohir.D08G194300	1796	1606.81	8.04463	0.056017
Gohir.A03G049800	1536	1346.81	27.6923	0.230055
Gohir.A02G064500	1746	1556.81	137	0.984609
Gohir.D05G058800	2901	2711.81	32.5695	0.134379
Gohir.A05G408500	1353	1163.81	128.563	1.23598
Gohir.A10G206600	3172	2982.81	174.21	0.65347
Gohir.A08G047000	1127	937.814	154.557	1.84396
Gohir.D10G207450	579	389.953	0	0
Gohir.A13G074101	1251	1061.81	68.9732	0.726795
Gohir.D12G197300	1760	1570.81	4.19605	0.029888
Gohir.D04G065000	1638	1448.81	1.10347	0.0085217
Gohir.A01G052800	2869	2679.81	272.781	1.13891
Gohir.A10G179900	1740	1550.81	266.795	1.92486
Gohir.D09G089700	1041	851.814	23.7643	0.312148
Gohir.A05G229100	1057	867.814	74.7197	0.963359
Gohir.D02G007200	653	463.88	1.48139	0.035731
Gohir.A11G179000	2292	2102.81	261.668	1.39229
Gohir.D05G165200	3469	3279.81	84.889	0.289589
Gohir.D12G224900	854	664.814	0	0
Gohir.A07G170878	633	443.88	0	0
Gohir.A05G083100	1036	846.814	0	0
Gohir.D11G104750	290	112.828	0	0
Gohir.A01G207400	1407	1217.81	1130.53	10.3868
Gohir.D12G190300	2360	2170.81	7.57868	0.0390617
Gohir.D08G094800	976	786.814	0	0
Gohir.A12G061200	1925	1735.81	146.386	0.943575
Gohir.A05G366500	2001	1811.81	0	0
Gohir.D01G100100	1402	1212.81	102.316	0.943908
Gohir.A04G002500	792	602.814	14	0.259851
Gohir.A13G036950	735	545.856	0	0
Gohir.D13G086666	255	84.8666	0	0
Gohir.A11G236000	3456	3266.81	286	0.979539
Gohir.D11G317300	1545	1355.81	8.9452	0.0738193
Gohir.A09G146200	1456	1266.81	2	0.0176643
Gohir.D05G171300	1896	1706.81	4	0.0262213
Gohir.A08G111800	3270	3080.81	290.647	1.05555
Gohir.A09G136700	6182	5992.81	495.664	0.925415
Gohir.D08G121600	1038	848.814	0	0
Gohir.D06G170900	2234	2044.81	0	0
Gohir.D10G058100	1739	1549.81	53.41	0.385588
Gohir.A10G050600	821	631.814	16	0.283342
Gohir.A12G114000	2255	2065.81	14.6367	0.0792744
Gohir.D13G191700	2641	2451.81	0	0
Gohir.A11G228702	1102	912.814	0	0
Gohir.A04G073500	5509	5319.81	1320.5	2.77729
Gohir.A09G070350	803	613.814	0	0
Gohir.D07G101000	741	551.842	0	0
Gohir.A07G016700	962	772.814	17	0.246124
Gohir.A09G136800	1351	1161.81	29	0.279281
Gohir.A05G250900	1909	1719.81	657.487	4.27746
Gohir.D11G121800	2124	1934.81	4.30328	0.0248851
Gohir.D08G178000	513	324.284	0	0
Gohir.D08G048500	4061	3871.81	72.3749	0.209148
Gohir.D11G224401	459	270.875	3	0.123918
Gohir.D13G125300	826	636.814	5.49855	0.0966085
Gohir.A05G219300	2747	2557.81	1854.11	8.11047
Gohir.A03G164400	2127	1937.81	7.69916	0.0444541
Gohir.D06G025300	1149	959.814	0	0
Gohir.A09G176400	2438	2248.81	84.7285	0.421556
Gohir.D09G247500	810	620.814	1.30312	0.0234856
Gohir.A10G126300	2103	1913.81	147.48	0.862209
Gohir.D12G144300	816	626.814	0	0
Gohir.A03G114900	921	731.814	215	3.28714
Gohir.D08G221800	2849	2659.81	48.4696	0.203891
Gohir.A11G077300	1125	935.814	162.873	1.94733
Gohir.D08G251700	1321	1131.81	2	0.0197713
Gohir.D01G188300	811	621.814	0	0
Gohir.A06G052250	1545	1355.81	0	0
Gohir.A03G094300	714	524.856	0	0
Gohir.D09G076400	2563	2373.81	41.756	0.196812
Gohir.D13G231500	1055	865.814	0	0
Gohir.A09G007400	956	766.814	0	0
Gohir.D05G164700	967	777.814	7.61048	0.109475
Gohir.A13G028200	963	773.814	121.986	1.76382
Gohir.D08G040250	312	131.824	0	0
Gohir.A07G015500	2751	2561.81	904.045	3.94841
Gohir.D02G199200	2132	1942.81	3.10479	0.0178805
Gohir.D02G161600	1019	829.814	57.4368	0.774442
Gohir.D05G011901	1521	1331.81	4	0.0336044
Gohir.A12G044600	1783	1593.81	402.439	2.82515
Gohir.D11G214500	527	338.176	0	0
Gohir.D09G072400	1171	981.814	0	0
Gohir.D01G007200	2124	1934.81	0	0
Gohir.D05G149600	2003	1813.81	0	0
Gohir.A06G186701	333	150.449	10	0.743689
Gohir.D03G146100	1184	994.814	3.02652	0.0340394
Gohir.A11G184800	2006	1816.81	1372.06	8.4497
Gohir.D03G073200	1604	1414.81	122.336	0.967464
Gohir.D02G123850	357	172.624	0	0
Gohir.A04G043828	348	164.259	0	0
Gohir.A03G105200	1548	1358.81	48.8429	0.402181
Gohir.A08G021000	585	395.933	0	0
Gohir.D05G084300	2192	2002.81	4.09746	0.0228905
Gohir.A13G060700	2172	1982.81	92.8288	0.523818
Gohir.D02G140950	2663	2473.81	56.4715	0.255413
Gohir.A13G144501	240	74.0539	0	0
Gohir.A09G138400	1550	1360.81	40	0.328883
Gohir.D06G215600	924	734.814	0	0
Gohir.D09G138900	897	707.814	0	0
Gohir.A05G114500	1377	1187.81	39.9659	0.376462
Gohir.A09G050800	1694	1504.81	0	0
Gohir.A13G103700	2182	1992.81	1	0.00561453
Gohir.A04G043586	312	131.824	0	0
Gohir.A05G246900	1241	1051.81	187.858	1.99835
Gohir.D01G202300	1804	1614.81	6.33158	0.0438702
Gohir.A03G145200	2221	2031.81	99.6322	0.54865
Gohir.D10G179100	3047	2857.81	2.31748	0.00907324
Gohir.D02G118100	943	753.814	0	0
Gohir.A10G160600	2832	2642.81	95.4165	0.403959
Gohir.A05G144700	1150	960.814	55.0085	0.640576
Gohir.D09G089300	1624	1434.81	0	0
Gohir.A05G328316	351	167.009	0	0
Gohir.D10G114000	195	44.7488	0	0
Gohir.D10G167333	216	57.5946	0	0
Gohir.D12G170500	2240	2050.81	53.6467	0.292683
Gohir.D08G048100	960	770.814	84.4	1.2251
Gohir.D07G084800	336	153.206	41.295	3.01578
Gohir.A11G209500	2820	2630.81	172.594	0.734034
Gohir.A05G156400	675	485.868	0	0
Gohir.D10G133600	1664	1474.81	3.75172	0.0284625
Gohir.D04G120333	240	74.0539	0	0
Gohir.A10G017400	4544	4354.81	407.32	1.04652
Gohir.A01G206400	483	294.529	58	2.20333
Gohir.D03G079800	2820	2630.81	9.78379	0.0416099
Gohir.A01G158600	2577	2387.81	140.318	0.657497
Gohir.D09G028000	1422	1232.81	0	0
Gohir.A08G184700	1842	1652.81	17	0.115081
Gohir.D09G243000	730	540.856	0	0
Gohir.D05G070300	6948	6758.81	0	0
Gohir.D03G002100	3643	3453.81	92.7491	0.300463
Gohir.D01G202200	992	802.814	0	0
Gohir.D06G205500	891	701.814	7.77547	0.123961
Gohir.D02G054000	828	638.814	0	0
Gohir.D08G192600	1440	1250.81	0	0
Gohir.A13G227264	1696	1506.81	668.856	4.96653
Gohir.D09G143000	1004	814.814	0	0
Gohir.D03G153900	2596	2406.81	22.8521	0.106234
Gohir.D11G317000	4269	4079.81	6.10502	0.0167427
Gohir.A05G081300	1991	1801.81	29.9025	0.185686
Gohir.A11G038300	1780	1590.81	472.774	3.32517
Gohir.A06G015400	2033	1843.81	680.959	4.13222
Gohir.A09G074200	1330	1140.81	3	0.029423
Gohir.D09G249800	1031	841.814	0	0
Gohir.A03G161400	1719	1529.81	18	0.131648
Gohir.A08G182500	1678	1488.81	21919.7	164.73
Gohir.D11G263700	846	656.814	768.985	13.0995
Gohir.D06G131800	2837	2647.81	24.7314	0.104506
Gohir.D11G076100	1910	1720.81	76.457	0.497122
Gohir.A08G124800	690	500.856	45.9347	1.02614
Gohir.A01G071800	2265	2075.81	17	0.0916306
Gohir.D07G010200	1005	815.814	15.3379	0.210356
Gohir.A07G095301	449	261.154	0	0
Gohir.D07G039500	1485	1295.81	14.2742	0.123251
Gohir.A01G033033	1219	1029.81	253.868	2.75822
Gohir.D02G071800	1356	1166.81	1.02428	0.00982195
Gohir.D09G053038	228	65.5162	0	0
Gohir.D08G268700	1543	1353.81	2.02689	0.0167514
Gohir.A08G046600	2489	2299.81	289.421	1.40805
Gohir.A10G137600	2774	2584.81	222.843	0.964605
Gohir.A08G249400	1191	1001.81	0	0
Gohir.D09G142500	797	607.814	0	0
Gohir.D13G130700	3302	3112.81	0	0
Gohir.A13G231000	825	635.814	0	0
Gohir.D13G072900	2896	2706.81	40.1012	0.16576
Gohir.D01G187000	1171	981.814	0	0
Gohir.D08G200050	1641	1451.81	1	0.00770671
Gohir.D01G114901	4812	4622.81	54.8045	0.132645
Gohir.A01G095000	1294	1104.81	2	0.0202545
Gohir.A01G072733	243	76.0656	0	0
Gohir.D08G156100	970	780.814	81.9056	1.17367
Gohir.A08G153500	1380	1190.81	10	0.0939585
Gohir.D10G236600	2781	2591.81	14.8073	0.0639221
Gohir.D13G007433	1902	1712.81	2	0.0130647
Gohir.A07G049600	1410	1220.81	99.9856	0.916363
Gohir.D07G026500	3583	3393.81	41.8913	0.138107
Gohir.D01G143400	2419	2229.81	13.1619	0.0660434
Gohir.D02G112100	3295	3105.81	14.316	0.0515735
Gohir.D06G212650	1944	1754.81	0	0
Gohir.D08G227051	2442	2252.81	0	0
Gohir.D12G261100	1892	1702.81	20.0411	0.131684
Gohir.D02G166000	225	63.4696	0	0
Gohir.A03G048100	1251	1061.81	112.991	1.19063
Gohir.A01G045600	261	89.4563	0	0
Gohir.D10G129800	911	721.814	6.07024	0.0940937
Gohir.D01G003701	3925	3735.81	63.7426	0.190908
Gohir.D10G093600	1375	1185.81	0	0
Gohir.D02G057156	210	53.8127	0	0
Gohir.A06G155900	726	536.856	0	0
Gohir.A06G133700	2226	2036.81	2672.8	14.6823
Gohir.D09G213500	1938	1748.81	0	0
Gohir.D10G038700	3229	3039.81	28.3788	0.104454
Gohir.D02G030300	2179	1989.81	0	0
Gohir.D04G080075	411	223.981	0	0
Gohir.A10G118600	2024	1834.81	21	0.128058
Gohir.D05G147200	1537	1347.81	21.2367	0.176294
Gohir.D05G043100	1567	1377.81	0	0
Gohir.D06G155500	2490	2300.81	137.48	0.668555
Gohir.D03G149240	396	209.514	0	0
Gohir.A06G172804	561	371.981	1	0.0300787
Gohir.D08G167700	1338	1148.81	1.01929	0.00992724
Gohir.D10G043900	3177	2987.81	1.05586	0.00395396
Gohir.D08G268800	2354	2164.81	27.7522	0.143436
Gohir.D11G262200	3157	2967.81	9.81316	0.0369958
Gohir.A11G164500	2279	2089.81	307.576	1.64674
Gohir.A05G113700	1899	1709.81	312.151	2.04266
Gohir.A10G067500	684	494.868	82	1.85398
Gohir.A02G097500	2047	1857.81	253.278	1.52537
Gohir.A10G231400	4213	4023.81	262.185	0.729037
Gohir.A10G143000	1860	1670.81	6	0.0401794
Gohir.A07G208900	1125	935.814	298.938	3.57414
Gohir.A12G007900	1221	1031.81	0	0
Gohir.D04G036700	2874	2684.81	1.22568	0.00510789
Gohir.A13G133850	633	443.88	0	0
Gohir.D01G171000	492	303.402	0	0
Gohir.A05G064100	3010	2820.81	705	2.79637
Gohir.D11G213800	1284	1094.81	18.0357	0.18432
Gohir.A06G182400	2872	2682.81	1363.51	5.68654
Gohir.A11G233200	3096	2906.81	326	1.25482
Gohir.A11G107200	1516	1326.81	178	1.50103
Gohir.A12G146600	1889	1699.81	174.527	1.14879
Gohir.D01G193700	1928	1738.81	0	0
Gohir.D02G033350	2070	1880.81	0	0
Gohir.A05G253300	914	724.814	0	0
Gohir.A07G187900	1300	1110.81	517.932	5.21688
Gohir.D05G291300	1714	1524.81	27.2798	0.200173
Gohir.D08G221600	2112	1922.81	1.04426	0.00607645
Gohir.A10G068160	1285	1095.81	153.255	1.56479
Gohir.D05G343766	2985	2795.81	0	0
Gohir.D10G008300	1541	1351.81	5.42186	0.0448757
Gohir.A05G210800	987	797.814	512.066	7.18132
Gohir.D11G058150	1728	1538.81	0	0
Gohir.A05G004300	1709	1519.81	36.788	0.270829
Gohir.A09G188550	1600	1410.81	0	0
Gohir.D11G066400	1756	1566.81	1.07242	0.00765821
Gohir.A12G073100	2296	2106.81	57	0.302711
Gohir.D13G158000	1154	964.814	4.03326	0.0467727
Gohir.D11G203250	661	471.868	24	0.569076
Gohir.D01G028500	1741	1551.81	2.0862	0.0150416
Gohir.D13G137700	1582	1392.81	12	0.096398
Gohir.A04G060700	2714	2524.81	100.707	0.446284
Gohir.A04G070300	1258	1068.81	106.919	1.11926
Gohir.A08G086600	2078	1888.81	1415.43	8.38454
Gohir.D07G096600	951	761.814	0	0
Gohir.D10G178200	3573	3383.81	114.796	0.379577
Gohir.D01G208700	654	464.88	34.0867	0.820398
Gohir.A12G011000	526	337.202	0	0
Gohir.A04G121142	1369	1179.81	8	0.0758676
Gohir.D05G005600	1161	971.814	1.02265	0.011774
Gohir.D01G201400	1149	959.814	0	0
Gohir.D07G109200	1220	1030.81	35.0164	0.380076
Gohir.D08G268666	341	157.783	0	0
Gohir.D08G141900	1088	898.814	20.5388	0.255673
Gohir.D02G224100	1630	1440.81	73.5516	0.571168
Gohir.A07G185950	814	624.814	0	0
Gohir.D12G218532	1946	1756.81	0	0
Gohir.A06G206200	513	324.284	0	0
Gohir.D03G060603	2219	2029.81	0	0
Gohir.D08G073700	3122	2932.81	10.571	0.0403283
Gohir.D02G111000	1160	970.814	23.311	0.268661
Gohir.D06G164700	2571	2381.81	5.63933	0.0264911
Gohir.D12G273100	2127	1937.81	28.7969	0.16627
Gohir.D01G160800	1830	1640.81	2.49723	0.0170286
Gohir.D08G180600	1115	925.814	0	0
Gohir.A02G009180	1911	1721.81	211.91	1.37703
Gohir.D03G016000	2700	2510.81	2.5575	0.0113967
Gohir.A09G170600	2139	1949.81	0	0
Gohir.A01G137578	1848	1658.81	59	0.397955
Gohir.A02G097201	708	518.856	0	0
Gohir.D01G121500	3023	2833.81	12.3328	0.0486936
Gohir.D12G041400	1936	1746.81	12.6875	0.081266
Gohir.D08G114308	483	294.529	0	0
Gohir.A03G029200	3189	2999.81	247.322	0.922462
Gohir.D05G190600	762	572.814	6.56254	0.128185
Gohir.D01G179100	913	723.814	0	0
Gohir.D11G345700	511	322.3	0	0
Gohir.A13G033600	1220	1030.81	124.54	1.35179
Gohir.A06G180150	366	181.075	2	0.123581
Gohir.A03G000046	1338	1148.81	11	0.107133
Gohir.A08G113200	930	740.814	0	0
Gohir.D01G028600	2023	1833.81	21.5148	0.131269
Gohir.D04G119500	783	593.814	0	0
Gohir.D11G250200	2348	2158.81	28.2672	0.146503
Gohir.A05G053901	180	36.8058	163.138	49.5929
Gohir.D07G125800	1825	1635.81	8.46769	0.0579177
Gohir.A06G045900	6396	6206.81	601.428	1.08416
Gohir.D07G213000	2038	1848.81	12.2874	0.074361
Gohir.A08G239600	2009	1819.81	89.5901	0.550824
Gohir.A10G176800	2400	2210.81	36.2075	0.183242
Gohir.A12G122600	995	805.814	0	0
Gohir.D05G061500	1515	1325.81	0	0
Gohir.D07G100700	2750	2560.81	0	0
Gohir.A02G117900	1636	1446.81	21	0.1624
Gohir.D12G161400	543	354.09	1	0.0315985
Gohir.D04G059300	976	786.814	5.35152	0.0761
Gohir.D11G222200	887	697.814	0	0
Gohir.D09G188200	1805	1615.81	0	0
Gohir.A06G062400	3020	2830.81	242.262	0.957535
Gohir.D04G158500	960	770.814	0	0
Gohir.D05G255500	1598	1408.81	13.5651	0.107733
Gohir.A03G197700	1557	1367.81	848.693	6.9423
Gohir.A04G115800	1236	1046.81	0	0
Gohir.A10G149500	2501	2311.81	17	0.0822765
Gohir.D09G187500	2172	1982.81	7.5569	0.0426424
Gohir.D05G173100	1546	1356.81	3.0398	0.0250671
Gohir.A10G134700	1244	1054.81	25.8684	0.274394
Gohir.D09G002700	1190	1000.81	5.47394	0.0611965
Gohir.A03G070700	5085	4895.81	726.509	1.66034
Gohir.D02G152800	2943	2753.81	9.25779	0.0376143
Gohir.D08G252100	1346	1156.81	17.5027	0.169286
Gohir.D10G152700	3049	2859.81	61.8872	0.242127
Gohir.A02G068900	1692	1502.81	3	0.0223355
Gohir.D08G025833	1269	1079.81	0	0
Gohir.A13G044200	1605	1415.81	0	0
Gohir.D06G060500	2783	2593.81	16.3124	0.0703652
Gohir.D02G228800	411	223.981	0	0
